eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1582268589.430301,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.064789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.4339159,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.073189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.441231,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.081589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.4489868,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.089989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.460573,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.098389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.4699662,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.106789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.477932,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.115189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.4851708,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.123589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.4950988,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.131989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.501001,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.140389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.509619,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.148789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.517571,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.157189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.525847,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.165589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.536688,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.173989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.545544,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.182389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.5548291,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.190789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.562273,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.199189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.571844,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.207589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.577885,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.215989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.589409,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.224389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.5937102,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.232789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.601758,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.241189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.626826,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.257989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.6305122,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.266389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.6374688,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.274789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.6455529,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.283189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.6534212,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.291589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.660793,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.299989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.672956,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.308389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.677726,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.316789, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.68474,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.325189, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.693076,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.333589, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.702388,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.341989, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268589.713784,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 57658.350389, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3304688171718827, 4.245540996997523, 99.9196870167147], 'radius': 12.0}, 'projected_sphere': {'center': [157.94944647282279, 146.34351144132526], 'axes': [148.91960177488198, 148.91960177488198], 'angle': 90.0}, 'model_confidence': 0.9040086974321015, 'model_id': 1, 'model_birth_timestamp': 57593.283516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
