quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.07397,0.04388,-0.00189,0.99628,0.02527,1580888636.4301288
0.07391,0.04364,-0.00201,0.99628,0.02527,1580888636.529102
0.07385,0.04340,-0.00214,0.99634,0.02521,1580888636.558889
0.07373,0.04315,-0.00226,0.99634,0.02521,1580888636.5909219
0.07361,0.04303,-0.00226,0.99634,0.02521,1580888636.6432052
0.07349,0.04291,-0.00226,0.99640,0.02515,1580888636.727173
0.07330,0.04285,-0.00232,0.99640,0.02515,1580888636.766569
0.07306,0.04285,-0.00232,0.99640,0.02515,1580888636.8161678
0.07281,0.04291,-0.00232,0.99640,0.02509,1580888636.843803
0.07251,0.04303,-0.00226,0.99646,0.02509,1580888636.863313
0.07208,0.04327,-0.00226,0.99646,0.02509,1580888636.86897
0.07166,0.04352,-0.00220,0.99646,0.02502,1580888636.9252028
0.07117,0.04395,-0.00220,0.99652,0.02502,1580888636.995622
0.07068,0.04437,-0.00220,0.99652,0.02502,1580888637.057986
0.07013,0.04498,-0.00226,0.99652,0.02496,1580888637.061926
0.06958,0.04559,-0.00232,0.99652,0.02490,1580888637.11637
0.06903,0.04626,-0.00250,0.99652,0.02490,1580888637.172171
0.06854,0.04694,-0.00262,0.99652,0.02484,1580888637.2114382
0.06805,0.04767,-0.00293,0.99652,0.02484,1580888637.2128341
0.06763,0.04840,-0.00323,0.99652,0.02484,1580888637.216189
0.06726,0.04907,-0.00354,0.99652,0.02484,1580888637.2652018
0.06696,0.04987,-0.00391,0.99652,0.02478,1580888637.371188
0.06665,0.05066,-0.00427,0.99646,0.02478,1580888637.4586508
0.06647,0.05139,-0.00464,0.99646,0.02478,1580888637.5488489
0.06635,0.05212,-0.00500,0.99640,0.02478,1580888637.60589
0.06622,0.05286,-0.00549,0.99640,0.02472,1580888637.653468
0.06622,0.05371,-0.00598,0.99634,0.02472,1580888637.722411
0.06622,0.05444,-0.00641,0.99628,0.02472,1580888637.755174
0.06628,0.05524,-0.00690,0.99622,0.02472,1580888637.78057
0.06641,0.05597,-0.00732,0.99622,0.02472,1580888637.795688
0.06653,0.05676,-0.00787,0.99615,0.02466,1580888637.7969012
0.06671,0.05750,-0.00830,0.99609,0.02466,1580888637.800715
0.06689,0.05835,-0.00885,0.99603,0.02460,1580888637.8718379
0.06708,0.05908,-0.00928,0.99597,0.02460,1580888637.9468899
0.06732,0.05994,-0.00983,0.99585,0.02460,1580888638.044737
0.06757,0.06079,-0.01038,0.99579,0.02454,1580888638.0964081
0.06781,0.06152,-0.01086,0.99573,0.02454,1580888638.167284
0.06799,0.06226,-0.01141,0.99567,0.02454,1580888638.177428
0.06818,0.06305,-0.01196,0.99561,0.02448,1580888638.180616
0.06842,0.06384,-0.01257,0.99554,0.02448,1580888638.182952
0.06860,0.06458,-0.01312,0.99548,0.02448,1580888638.1871638
0.06873,0.06525,-0.01367,0.99542,0.02441,1580888638.287817
0.06891,0.06592,-0.01428,0.99536,0.02441,1580888638.40968
0.06903,0.06665,-0.01495,0.99530,0.02441,1580888638.470761
0.06909,0.06732,-0.01556,0.99524,0.02441,1580888638.5131469
0.06915,0.06793,-0.01617,0.99518,0.02435,1580888638.5206668
0.06915,0.06860,-0.01697,0.99512,0.02435,1580888638.593274
0.06909,0.06921,-0.01758,0.99506,0.02435,1580888638.657141
0.06909,0.06982,-0.01825,0.99500,0.02435,1580888638.660425
0.06903,0.07031,-0.01892,0.99493,0.02435,1580888638.663209
0.06897,0.07092,-0.01959,0.99487,0.02429,1580888638.665192
0.06897,0.07147,-0.02020,0.99487,0.02429,1580888638.676817
0.06897,0.07196,-0.02081,0.99481,0.02423,1580888638.825717
0.06897,0.07239,-0.02136,0.99475,0.02417,1580888638.8821151
0.06909,0.07275,-0.02197,0.99469,0.02417,1580888638.919782
0.06915,0.07312,-0.02258,0.99469,0.02411,1580888638.934251
0.06934,0.07343,-0.02307,0.99463,0.02411,1580888638.9389608
0.06952,0.07373,-0.02362,0.99457,0.02405,1580888638.9578838
0.06970,0.07404,-0.02411,0.99451,0.02405,1580888638.960642
0.06989,0.07428,-0.02460,0.99451,0.02405,1580888638.962632
0.07007,0.07458,-0.02509,0.99445,0.02399,1580888638.96442
0.07031,0.07489,-0.02539,0.99438,0.02399,1580888638.966419
0.07050,0.07520,-0.02588,0.99432,0.02393,1580888638.977151
0.07068,0.07550,-0.02625,0.99426,0.02393,1580888639.088717
0.07092,0.07587,-0.02661,0.99426,0.02393,1580888639.180554
0.07111,0.07623,-0.02686,0.99420,0.02386,1580888639.25692
0.07135,0.07660,-0.02716,0.99414,0.02386,1580888639.310386
0.07147,0.07697,-0.02740,0.99408,0.02386,1580888639.3798988
0.07166,0.07739,-0.02759,0.99402,0.02386,1580888639.4376168
0.07178,0.07782,-0.02771,0.99402,0.02386,1580888639.477419
0.07184,0.07831,-0.02777,0.99396,0.02380,1580888639.490071
0.07196,0.07880,-0.02777,0.99390,0.02380,1580888639.515523
0.07202,0.07928,-0.02777,0.99384,0.02380,1580888639.554996
0.07208,0.07977,-0.02771,0.99384,0.02380,1580888639.6276622
0.07214,0.08026,-0.02753,0.99377,0.02374,1580888639.6873112
0.07227,0.08069,-0.02734,0.99371,0.02374,1580888639.71666
0.07245,0.08099,-0.02716,0.99371,0.02374,1580888639.763339
0.07269,0.08130,-0.02679,0.99365,0.02380,1580888639.765623
0.07288,0.08160,-0.02631,0.99365,0.02374,1580888639.7667992
0.07306,0.08185,-0.02582,0.99365,0.02374,1580888639.7699552
0.07318,0.08203,-0.02521,0.99359,0.02368,1580888639.8696
0.07318,0.08228,-0.02454,0.99359,0.02368,1580888639.87187
0.07312,0.08252,-0.02374,0.99359,0.02368,1580888639.916235
0.07288,0.08282,-0.02295,0.99365,0.02362,1580888639.973981
0.07257,0.08325,-0.02216,0.99365,0.02362,1580888640.024504
0.07214,0.08368,-0.02130,0.99365,0.02362,1580888640.026741
0.07159,0.08423,-0.02039,0.99365,0.02356,1580888640.0294988
0.07117,0.08466,-0.01953,0.99365,0.02356,1580888640.032355
0.07074,0.08502,-0.01855,0.99371,0.02356,1580888640.037447
0.07037,0.08527,-0.01758,0.99371,0.02356,1580888640.1468742
0.07001,0.08545,-0.01654,0.99371,0.02356,1580888640.266742
0.06976,0.08557,-0.01544,0.99377,0.02356,1580888640.2960389
0.06958,0.08563,-0.01447,0.99377,0.02350,1580888640.3307269
0.06940,0.08569,-0.01324,0.99384,0.02350,1580888640.332376
0.06921,0.08575,-0.01202,0.99384,0.02350,1580888640.338432
0.06903,0.08594,-0.01086,0.99384,0.02350,1580888640.45899
0.06885,0.08618,-0.00964,0.99384,0.02350,1580888640.5145879
0.06854,0.08661,-0.00867,0.99384,0.02350,1580888640.608976
0.06818,0.08728,-0.00745,0.99384,0.02344,1580888640.71742
0.06787,0.08789,-0.00647,0.99377,0.02344,1580888640.768272
0.06744,0.08875,-0.00537,0.99377,0.02338,1580888640.7732239
0.06720,0.08942,-0.00452,0.99371,0.02338,1580888640.774994
0.06689,0.09027,-0.00360,0.99365,0.02332,1580888640.7767391
0.06671,0.09100,-0.00275,0.99359,0.02332,1580888640.7797709
0.06659,0.09161,-0.00195,0.99359,0.02332,1580888640.782045
0.06647,0.09229,-0.00122,0.99353,0.02325,1580888640.789997
0.06635,0.09283,-0.00049,0.99347,0.02325,1580888640.939262
0.06628,0.09344,0.00031,0.99341,0.02325,1580888641.0331259
0.06616,0.09399,0.00098,0.99335,0.02319,1580888641.135673
0.06610,0.09448,0.00165,0.99335,0.02319,1580888641.193449
0.06598,0.09497,0.00226,0.99329,0.02319,1580888641.2648141
0.06580,0.09546,0.00293,0.99323,0.02313,1580888641.3114722
0.06561,0.09589,0.00354,0.99323,0.02313,1580888641.353475
0.06537,0.09619,0.00409,0.99323,0.02307,1580888641.3805099
0.06506,0.09656,0.00470,0.99316,0.02307,1580888641.417081
0.06458,0.09686,0.00525,0.99316,0.02307,1580888641.4450839
0.06403,0.09711,0.00580,0.99316,0.02301,1580888641.502709
0.06348,0.09729,0.00629,0.99323,0.02301,1580888641.52929
0.06274,0.09747,0.00677,0.99323,0.02295,1580888641.564333
0.06177,0.09753,0.00732,0.99329,0.02295,1580888641.566449
0.06085,0.09760,0.00781,0.99335,0.02295,1580888641.603217
0.06000,0.09760,0.00824,0.99341,0.02289,1580888641.695116
0.05884,0.09753,0.00879,0.99347,0.02289,1580888641.7387142
0.05774,0.09741,0.00934,0.99353,0.02283,1580888641.7593868
0.05670,0.09729,0.00983,0.99359,0.02283,1580888641.813544
0.05554,0.09705,0.01044,0.99365,0.02277,1580888641.845035
0.05432,0.09674,0.01099,0.99377,0.02277,1580888641.846967
0.05322,0.09637,0.01154,0.99384,0.02277,1580888641.8487911
0.05109,0.09552,0.01263,0.99402,0.02271,1580888641.850676
0.05005,0.09503,0.01331,0.99414,0.02264,1580888641.853218
0.04913,0.09454,0.01392,0.99420,0.02264,1580888641.9374568
0.04822,0.09399,0.01459,0.99432,0.02258,1580888642.054749
0.04742,0.09344,0.01520,0.99438,0.02258,1580888642.108472
0.04657,0.09283,0.01581,0.99445,0.02258,1580888642.182442
0.04590,0.09222,0.01642,0.99457,0.02252,1580888642.220562
0.04517,0.09149,0.01709,0.99463,0.02252,1580888642.223586
0.04462,0.09088,0.01770,0.99469,0.02252,1580888642.226214
0.04407,0.09015,0.01843,0.99481,0.02246,1580888642.227985
0.04352,0.08942,0.01917,0.99487,0.02246,1580888642.230007
0.04309,0.08875,0.01990,0.99493,0.02246,1580888642.231589
0.04272,0.08801,0.02057,0.99500,0.02240,1580888642.234124
0.04236,0.08734,0.02130,0.99506,0.02240,1580888642.271512
0.04199,0.08655,0.02216,0.99512,0.02234,1580888642.361602
0.04163,0.08588,0.02289,0.99518,0.02234,1580888642.45969
0.04132,0.08521,0.02362,0.99524,0.02228,1580888642.53726
0.04102,0.08453,0.02435,0.99530,0.02228,1580888642.64401
0.04059,0.08380,0.02515,0.99536,0.02228,1580888642.7348979
0.04022,0.08319,0.02588,0.99536,0.02222,1580888642.841676
0.03986,0.08258,0.02655,0.99542,0.02222,1580888642.87119
0.03943,0.08185,0.02728,0.99548,0.02222,1580888642.8759801
0.03900,0.08124,0.02802,0.99554,0.02216,1580888642.880945
0.03851,0.08057,0.02875,0.99561,0.02216,1580888642.882142
0.03809,0.07996,0.02942,0.99561,0.02216,1580888642.884404
0.03754,0.07922,0.03021,0.99567,0.02216,1580888642.890922
0.03705,0.07855,0.03101,0.99573,0.02209,1580888643.002651
0.03656,0.07788,0.03174,0.99579,0.02209,1580888643.108693
0.03607,0.07727,0.03241,0.99585,0.02209,1580888643.162414
0.03546,0.07648,0.03326,0.99591,0.02203,1580888643.182435
0.03491,0.07581,0.03400,0.99591,0.02203,1580888643.1885161
0.03436,0.07520,0.03467,0.99597,0.02203,1580888643.211004
0.03381,0.07446,0.03540,0.99603,0.02197,1580888643.213144
0.03326,0.07373,0.03613,0.99609,0.02197,1580888643.2148302
0.03271,0.07306,0.03680,0.99609,0.02197,1580888643.216634
0.03217,0.07233,0.03748,0.99615,0.02191,1580888643.218636
0.03174,0.07166,0.03809,0.99622,0.02191,1580888643.2607381
