quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.00323,0.08368,-0.45789,0.88507,0.02313,1580890265.508103
-0.00244,0.08282,-0.46387,0.88202,0.02313,1580890265.534156
-0.00146,0.08185,-0.47107,0.87830,0.02313,1580890265.537107
-0.00055,0.08099,-0.47717,0.87506,0.02313,1580890265.539831
0.00049,0.07996,-0.48431,0.87122,0.02313,1580890265.543394
0.00159,0.07898,-0.49133,0.86737,0.02313,1580890265.569835
0.00262,0.07813,-0.49756,0.86389,0.02313,1580890265.68743
0.00385,0.07715,-0.50433,0.86005,0.02313,1580890265.827563
0.00659,0.07526,-0.51782,0.85217,0.02313,1580890265.912833
0.00812,0.07428,-0.52448,0.84814,0.02319,1580890266.00541
0.00958,0.07330,-0.53082,0.84424,0.02319,1580890266.023805
0.01123,0.07220,-0.53760,0.84003,0.02319,1580890266.029324
0.01282,0.07111,-0.54437,0.83575,0.02319,1580890266.097524
0.01440,0.06995,-0.55145,0.83112,0.02319,1580890266.156203
0.01593,0.06885,-0.55823,0.82666,0.02338,1580890266.191968
0.01752,0.06757,-0.56567,0.82166,0.02338,1580890266.2217312
0.01892,0.06647,-0.57239,0.81708,0.02344,1580890266.275
0.02026,0.06525,-0.57928,0.81226,0.02344,1580890266.3176372
0.02142,0.06415,-0.58527,0.80798,0.02344,1580890266.34974
0.02277,0.06281,-0.59259,0.80273,0.02344,1580890266.3533802
0.02393,0.06158,-0.59906,0.79797,0.02344,1580890266.3556108
0.02502,0.06030,-0.60571,0.79303,0.02350,1580890266.35785
0.02600,0.05914,-0.61145,0.78864,0.02350,1580890266.3593411
0.02710,0.05768,-0.61841,0.78326,0.02350,1580890266.469295
0.02814,0.05640,-0.62482,0.77820,0.02350,1580890266.5774589
0.02905,0.05524,-0.63062,0.77362,0.02356,1580890266.642425
0.03009,0.05396,-0.63696,0.76843,0.02356,1580890266.754698
0.03119,0.05267,-0.64337,0.76306,0.02356,1580890266.767431
0.03217,0.05145,-0.64954,0.75793,0.02362,1580890266.7704
0.03308,0.05042,-0.65515,0.75305,0.02362,1580890266.773706
0.03412,0.04919,-0.66150,0.74756,0.02362,1580890266.776413
0.03503,0.04816,-0.66730,0.74243,0.02362,1580890266.7798111
0.03601,0.04700,-0.67340,0.73688,0.02368,1580890266.861692
0.03687,0.04590,-0.67932,0.73151,0.02368,1580890266.984691
0.03772,0.04486,-0.68512,0.72607,0.02386,1580890267.0095959
0.03857,0.04364,-0.69147,0.72003,0.02380,1580890267.1017768
0.03925,0.04260,-0.69672,0.71503,0.02386,1580890267.15627
0.03998,0.04144,-0.70270,0.70917,0.02380,1580890267.2035441
0.04053,0.04047,-0.70776,0.70410,0.02380,1580890267.2056441
0.04126,0.03937,-0.71375,0.69806,0.02380,1580890267.208609
0.04181,0.03833,-0.71906,0.69263,0.02380,1580890267.2227042
0.04230,0.03735,-0.72443,0.68701,0.02380,1580890267.323203
0.04279,0.03644,-0.72925,0.68195,0.02380,1580890267.3936481
0.04321,0.03546,-0.73431,0.67651,0.02380,1580890267.428588
0.04370,0.03448,-0.73956,0.67078,0.02380,1580890267.5034182
0.04413,0.03345,-0.74500,0.66473,0.02380,1580890267.525014
0.04449,0.03259,-0.74951,0.65973,0.02380,1580890267.559596
0.04486,0.03162,-0.75458,0.65387,0.02380,1580890267.592258
0.04523,0.03070,-0.75952,0.64819,0.02380,1580890267.635464
0.04553,0.02966,-0.76434,0.64252,0.02393,1580890267.653187
0.04584,0.02863,-0.76929,0.63660,0.02393,1580890267.738577
0.04614,0.02740,-0.77448,0.63037,0.02393,1580890267.745153
0.04639,0.02631,-0.77905,0.62469,0.02393,1580890267.835846
0.04663,0.02509,-0.78375,0.61877,0.02393,1580890267.874272
0.04681,0.02393,-0.78790,0.61353,0.02386,1580890267.897364
0.04706,0.02252,-0.79285,0.60718,0.02386,1580890267.900734
0.04730,0.02130,-0.79724,0.60144,0.02386,1580890267.903765
0.04749,0.02002,-0.80164,0.59558,0.02386,1580890267.90501
0.04773,0.01868,-0.80609,0.58954,0.02380,1580890267.907176
0.04797,0.01752,-0.81036,0.58374,0.02380,1580890267.91127
0.04816,0.01630,-0.81476,0.57758,0.02380,1580890267.999181
0.04828,0.01526,-0.81860,0.57208,0.02380,1580890268.128751
0.04840,0.01422,-0.82306,0.56573,0.02374,1580890268.211713
0.04840,0.01331,-0.82703,0.55994,0.02374,1580890268.270624
0.04828,0.01245,-0.83105,0.55396,0.02374,1580890268.319902
0.04816,0.01172,-0.83502,0.54791,0.02374,1580890268.408107
0.04791,0.01099,-0.83911,0.54175,0.02368,1580890268.460711
0.04755,0.01031,-0.84320,0.53540,0.02368,1580890268.465129
0.04724,0.00977,-0.84680,0.52972,0.02368,1580890268.467964
0.04675,0.00916,-0.85065,0.52356,0.02368,1580890268.470069
0.04633,0.00867,-0.85400,0.51813,0.02362,1580890268.472123
0.04578,0.00806,-0.85779,0.51184,0.02362,1580890268.473587
0.04529,0.00757,-0.86096,0.50665,0.02362,1580890268.554622
0.04462,0.00708,-0.86450,0.50061,0.02356,1580890268.6429188
0.04407,0.00665,-0.86755,0.49536,0.02356,1580890268.7298381
0.04346,0.00623,-0.87091,0.48950,0.02356,1580890268.813639
0.04285,0.00592,-0.87415,0.48370,0.02350,1580890268.894945
0.04224,0.00568,-0.87720,0.47821,0.02350,1580890268.9612448
0.04175,0.00549,-0.87994,0.47314,0.02344,1580890269.0022311
0.04132,0.00537,-0.88287,0.46777,0.02344,1580890269.0063932
0.04089,0.00537,-0.88574,0.46234,0.02344,1580890269.0083358
0.04053,0.00543,-0.88861,0.45679,0.02356,1580890269.0217988
0.04016,0.00549,-0.89136,0.45148,0.02350,1580890269.072215
0.03986,0.00562,-0.89435,0.44550,0.02350,1580890269.1525881
0.03955,0.00574,-0.89685,0.44049,0.02350,1580890269.198772
0.03931,0.00592,-0.89948,0.43518,0.02344,1580890269.2685282
0.03906,0.00610,-0.90179,0.43042,0.02344,1580890269.312448
0.03882,0.00635,-0.90430,0.42505,0.02338,1580890269.353848
0.03864,0.00653,-0.90668,0.42004,0.02338,1580890269.385609
0.03839,0.00671,-0.90881,0.41534,0.02332,1580890269.388739
0.03821,0.00684,-0.91089,0.41089,0.02332,1580890269.390858
0.03796,0.00696,-0.91309,0.40594,0.02325,1580890269.439028
0.03772,0.00708,-0.91510,0.40137,0.02325,1580890269.557046
0.03754,0.00708,-0.91699,0.39703,0.02319,1580890269.639689
0.03735,0.00714,-0.91895,0.39264,0.02319,1580890269.669467
0.03723,0.00708,-0.92072,0.38831,0.02313,1580890269.716319
0.03711,0.00702,-0.92249,0.38416,0.02313,1580890269.747848
0.03705,0.00696,-0.92407,0.38031,0.02307,1580890269.7508118
0.03711,0.00690,-0.92578,0.37622,0.02307,1580890269.752703
0.03711,0.00677,-0.92725,0.37256,0.02301,1580890269.754851
0.03723,0.00659,-0.92877,0.36877,0.02301,1580890269.756675
0.03735,0.00641,-0.93024,0.36493,0.02295,1580890269.7585092
0.03754,0.00610,-0.93164,0.36139,0.02295,1580890269.8487968
0.03778,0.00580,-0.93311,0.35754,0.02289,1580890269.938417
0.03802,0.00543,-0.93433,0.35437,0.02289,1580890270.037167
0.03827,0.00500,-0.93567,0.35083,0.02283,1580890270.192101
0.03851,0.00458,-0.93677,0.34784,0.02283,1580890270.250626
0.03876,0.00409,-0.93799,0.34454,0.02277,1580890270.324373
0.03900,0.00360,-0.93896,0.34174,0.02271,1580890270.3632991
0.03931,0.00305,-0.94012,0.33862,0.02271,1580890270.455343
0.03949,0.00250,-0.94104,0.33600,0.02264,1580890270.4868019
0.03973,0.00195,-0.94202,0.33319,0.02264,1580890270.498314
0.03992,0.00134,-0.94299,0.33044,0.02258,1580890270.503526
0.04010,0.00073,-0.94385,0.32788,0.02258,1580890270.5072231
0.04028,0.00024,-0.94464,0.32562,0.02252,1580890270.521985
0.04047,-0.00031,-0.94543,0.32330,0.02252,1580890270.592743
0.04065,-0.00085,-0.94629,0.32080,0.02246,1580890270.67027
0.04083,-0.00128,-0.94702,0.31854,0.02240,1580890270.691308
0.04095,-0.00171,-0.94769,0.31647,0.02240,1580890270.763463
0.04120,-0.00214,-0.94849,0.31415,0.02234,1580890270.820916
0.04132,-0.00244,-0.94910,0.31219,0.02234,1580890270.8673458
0.04150,-0.00269,-0.94977,0.31018,0.02228,1580890270.914428
0.04163,-0.00293,-0.95032,0.30847,0.02228,1580890270.926018
0.04175,-0.00311,-0.95099,0.30646,0.02222,1580890270.928743
0.04181,-0.00323,-0.95154,0.30463,0.02222,1580890270.9296262
0.04187,-0.00330,-0.95209,0.30298,0.02216,1580890271.021374
0.04193,-0.00342,-0.95258,0.30145,0.02209,1580890271.096728
0.04193,-0.00348,-0.95306,0.29980,0.02209,1580890271.10026
0.04193,-0.00354,-0.95355,0.29834,0.02203,1580890271.1032362
0.04193,-0.00360,-0.95392,0.29706,0.02203,1580890271.105077
0.04187,-0.00366,-0.95435,0.29578,0.02197,1580890271.1074638
0.04187,-0.00385,-0.95471,0.29449,0.02197,1580890271.210468
0.04181,-0.00397,-0.95508,0.29346,0.02191,1580890271.364217
0.04175,-0.00452,-0.95563,0.29150,0.02185,1580890271.375487
0.04175,-0.00482,-0.95593,0.29059,0.02179,1580890271.412437
0.04175,-0.00525,-0.95618,0.28979,0.02179,1580890271.417537
0.04169,-0.00568,-0.95642,0.28900,0.02173,1580890271.4203
0.04163,-0.00610,-0.95660,0.28833,0.02173,1580890271.423496
0.04156,-0.00665,-0.95679,0.28766,0.02167,1580890271.4283829
0.04144,-0.00714,-0.95697,0.28711,0.02167,1580890271.489692
0.04132,-0.00775,-0.95715,0.28656,0.02161,1580890271.601888
0.04114,-0.00830,-0.95728,0.28613,0.02161,1580890271.6851032
0.04095,-0.00885,-0.95740,0.28564,0.02155,1580890271.7546859
0.04077,-0.00946,-0.95752,0.28522,0.02155,1580890271.8152099
0.04059,-0.00995,-0.95764,0.28485,0.02148,1580890271.8969119
0.04041,-0.01044,-0.95776,0.28448,0.02142,1580890271.96679
0.04016,-0.01086,-0.95789,0.28412,0.02142,1580890272.0587451
0.03992,-0.01135,-0.95801,0.28381,0.02136,1580890272.1091468
0.03961,-0.01178,-0.95807,0.28351,0.02136,1580890272.1164422
0.03925,-0.01221,-0.95813,0.28326,0.02130,1580890272.1455202
0.03888,-0.01270,-0.95819,0.28314,0.02130,1580890272.1497312
0.03839,-0.01324,-0.95825,0.28308,0.02124,1580890272.1522849
0.03790,-0.01379,-0.95825,0.28308,0.02124,1580890272.15393
0.03741,-0.01434,-0.95825,0.28314,0.02118,1580890272.155958
0.03680,-0.01495,-0.95819,0.28333,0.02118,1580890272.157562
0.03625,-0.01550,-0.95813,0.28351,0.02112,1580890272.262505
0.03571,-0.01599,-0.95807,0.28375,0.02112,1580890272.413316
