quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.05853,-0.03003,-0.95233,0.29779,0.02057,1580887719.589473
0.05853,-0.03009,-0.95233,0.29785,0.02057,1580887719.605699
0.05853,-0.03009,-0.95233,0.29785,0.02057,1580887719.6209412
0.05853,-0.03009,-0.95233,0.29785,0.02057,1580887719.639215
0.05847,-0.03009,-0.95233,0.29791,0.02057,1580887719.6679978
0.05853,-0.03003,-0.95233,0.29791,0.02057,1580887719.683863
0.05847,-0.03003,-0.95233,0.29791,0.02057,1580887719.707874
0.05847,-0.02997,-0.95233,0.29797,0.02057,1580887719.736246
0.05847,-0.02997,-0.95233,0.29797,0.02057,1580887719.7612422
0.05847,-0.02991,-0.95233,0.29797,0.02057,1580887719.793941
0.05847,-0.02985,-0.95233,0.29803,0.02057,1580887719.813897
0.05847,-0.02985,-0.95227,0.29803,0.02057,1580887719.8352551
0.05841,-0.02979,-0.95227,0.29803,0.02057,1580887719.854453
0.05841,-0.02972,-0.95227,0.29803,0.02057,1580887719.8804271
0.05835,-0.02966,-0.95227,0.29810,0.02057,1580887719.8955781
0.05835,-0.02960,-0.95227,0.29810,0.02057,1580887719.914301
0.05835,-0.02954,-0.95227,0.29810,0.02057,1580887719.92942
0.05829,-0.02948,-0.95227,0.29816,0.02057,1580887719.9502678
0.05829,-0.02942,-0.95227,0.29816,0.02057,1580887719.970346
0.05829,-0.02942,-0.95227,0.29816,0.02057,1580887720.017986
0.05823,-0.02936,-0.95227,0.29822,0.02057,1580887720.033074
0.05823,-0.02930,-0.95227,0.29822,0.02057,1580887720.0472362
0.05823,-0.02930,-0.95227,0.29822,0.02057,1580887720.054846
0.05817,-0.02924,-0.95227,0.29828,0.02057,1580887720.07713
0.05817,-0.02924,-0.95227,0.29828,0.02057,1580887720.0965178
0.05811,-0.02924,-0.95227,0.29834,0.02057,1580887720.1316009
0.05811,-0.02917,-0.95221,0.29840,0.02057,1580887720.152549
0.05811,-0.02917,-0.95221,0.29840,0.02057,1580887720.1831748
0.05804,-0.02917,-0.95221,0.29846,0.02057,1580887720.2066529
0.05804,-0.02911,-0.95221,0.29852,0.02057,1580887720.22993
0.05804,-0.02911,-0.95221,0.29852,0.02057,1580887720.2560241
0.05798,-0.02905,-0.95221,0.29858,0.02057,1580887720.277788
0.05798,-0.02905,-0.95215,0.29858,0.02057,1580887720.298025
0.05792,-0.02899,-0.95215,0.29865,0.02057,1580887720.334334
0.05792,-0.02893,-0.95215,0.29871,0.02057,1580887720.351808
0.05786,-0.02893,-0.95215,0.29871,0.02057,1580887720.361815
0.05786,-0.02887,-0.95215,0.29871,0.02057,1580887720.3825579
0.05786,-0.02881,-0.95215,0.29877,0.02057,1580887720.412274
0.05780,-0.02881,-0.95215,0.29877,0.02057,1580887720.431028
0.05780,-0.02875,-0.95215,0.29883,0.02057,1580887720.448006
0.05774,-0.02875,-0.95215,0.29883,0.02057,1580887720.4791548
0.05768,-0.02875,-0.95215,0.29883,0.02057,1580887720.489221
0.05768,-0.02869,-0.95215,0.29883,0.02057,1580887720.509515
0.05762,-0.02869,-0.95215,0.29889,0.02057,1580887720.526154
0.05762,-0.02869,-0.95215,0.29889,0.02057,1580887720.5510678
0.05762,-0.02869,-0.95215,0.29889,0.02057,1580887720.566187
0.05756,-0.02869,-0.95209,0.29889,0.02057,1580887720.6086972
0.05756,-0.02869,-0.95209,0.29889,0.02057,1580887720.610852
0.05762,-0.02869,-0.95209,0.29889,0.02057,1580887720.625973
0.05762,-0.02869,-0.95209,0.29889,0.02057,1580887720.650099
0.05762,-0.02869,-0.95209,0.29889,0.02057,1580887720.6761541
0.05762,-0.02869,-0.95209,0.29889,0.02057,1580887720.699213
0.05762,-0.02875,-0.95209,0.29889,0.02057,1580887720.715544
0.05762,-0.02875,-0.95209,0.29889,0.02051,1580887720.7418208
0.05768,-0.02881,-0.95209,0.29889,0.02057,1580887720.77773
0.05768,-0.02881,-0.95209,0.29889,0.02057,1580887720.800106
0.05774,-0.02887,-0.95209,0.29883,0.02057,1580887720.8257961
0.05774,-0.02893,-0.95209,0.29883,0.02051,1580887720.864722
0.05774,-0.02899,-0.95215,0.29883,0.02057,1580887720.8940558
0.05780,-0.02899,-0.95215,0.29877,0.02057,1580887720.899887
0.05780,-0.02905,-0.95215,0.29877,0.02057,1580887720.9523048
0.05780,-0.02911,-0.95215,0.29877,0.02057,1580887720.969837
0.05786,-0.02911,-0.95215,0.29871,0.02057,1580887720.970659
0.05786,-0.02917,-0.95215,0.29871,0.02057,1580887720.996589
0.05786,-0.02924,-0.95215,0.29871,0.02051,1580887721.0170949
0.05786,-0.02924,-0.95215,0.29865,0.02051,1580887721.04263
0.05786,-0.02924,-0.95215,0.29865,0.02057,1580887721.075497
0.05786,-0.02930,-0.95215,0.29865,0.02057,1580887721.0832572
0.05786,-0.02930,-0.95215,0.29858,0.02051,1580887721.1039941
0.05786,-0.02930,-0.95221,0.29858,0.02051,1580887721.130961
0.05786,-0.02924,-0.95221,0.29858,0.02051,1580887721.1698902
0.05786,-0.02924,-0.95221,0.29852,0.02051,1580887721.1927722
0.05786,-0.02924,-0.95221,0.29852,0.02051,1580887721.207697
0.05780,-0.02917,-0.95221,0.29852,0.02051,1580887721.2350762
0.05780,-0.02917,-0.95221,0.29852,0.02051,1580887721.2675588
0.05780,-0.02911,-0.95221,0.29852,0.02057,1580887721.279063
0.05780,-0.02911,-0.95221,0.29852,0.02051,1580887721.325131
0.05780,-0.02905,-0.95221,0.29852,0.02051,1580887721.331425
0.05780,-0.02905,-0.95221,0.29852,0.02051,1580887721.355981
0.05780,-0.02899,-0.95221,0.29852,0.02051,1580887721.387512
0.05780,-0.02899,-0.95221,0.29858,0.02051,1580887721.4176068
0.05780,-0.02893,-0.95221,0.29858,0.02051,1580887721.4283378
0.05774,-0.02893,-0.95221,0.29858,0.02051,1580887721.440665
0.05780,-0.02893,-0.95221,0.29865,0.02051,1580887721.458376
0.05780,-0.02887,-0.95221,0.29865,0.02051,1580887721.4707909
0.05780,-0.02887,-0.95215,0.29865,0.02051,1580887721.4907331
0.05780,-0.02887,-0.95215,0.29865,0.02051,1580887721.4919438
0.05780,-0.02887,-0.95215,0.29865,0.02051,1580887721.498694
0.05774,-0.02887,-0.95215,0.29871,0.02051,1580887721.49996
0.05774,-0.02881,-0.95215,0.29871,0.02051,1580887721.52304
0.05774,-0.02881,-0.95215,0.29871,0.02051,1580887721.570128
0.05774,-0.02881,-0.95215,0.29871,0.02051,1580887721.593143
0.05774,-0.02881,-0.95215,0.29871,0.02051,1580887721.645237
0.05768,-0.02881,-0.95215,0.29871,0.02051,1580887721.6615932
0.05768,-0.02875,-0.95215,0.29871,0.02051,1580887721.681589
0.05762,-0.02875,-0.95215,0.29871,0.02051,1580887721.710197
0.05762,-0.02875,-0.95215,0.29871,0.02051,1580887721.7399712
0.05756,-0.02869,-0.95221,0.29871,0.02051,1580887721.7537768
0.05756,-0.02869,-0.95221,0.29871,0.02051,1580887721.779864
0.05750,-0.02863,-0.95221,0.29865,0.02051,1580887721.799571
0.05743,-0.02863,-0.95221,0.29865,0.02051,1580887721.828684
0.05743,-0.02863,-0.95221,0.29865,0.02051,1580887721.856592
0.05737,-0.02863,-0.95221,0.29865,0.02051,1580887721.8594408
0.05731,-0.02856,-0.95221,0.29865,0.02051,1580887721.885737
0.05731,-0.02856,-0.95221,0.29871,0.02051,1580887721.913727
0.05725,-0.02856,-0.95221,0.29871,0.02051,1580887721.9627059
0.05725,-0.02856,-0.95221,0.29871,0.02051,1580887721.998541
0.05719,-0.02856,-0.95221,0.29877,0.02051,1580887722.062718
0.05719,-0.02850,-0.95221,0.29877,0.02051,1580887722.110398
0.05713,-0.02850,-0.95221,0.29877,0.02051,1580887722.1305878
0.05713,-0.02850,-0.95215,0.29883,0.02051,1580887722.155036
0.05713,-0.02850,-0.95215,0.29883,0.02051,1580887722.1780522
0.05707,-0.02850,-0.95215,0.29883,0.02051,1580887722.209907
0.05707,-0.02850,-0.95215,0.29889,0.02051,1580887722.230805
0.05707,-0.02850,-0.95215,0.29889,0.02051,1580887722.251143
0.05707,-0.02850,-0.95215,0.29895,0.02051,1580887722.292602
0.05707,-0.02850,-0.95215,0.29895,0.02051,1580887722.29988
0.05707,-0.02850,-0.95215,0.29895,0.02051,1580887722.314754
0.05707,-0.02850,-0.95215,0.29895,0.02051,1580887722.338778
0.05707,-0.02844,-0.95215,0.29901,0.02051,1580887722.371592
0.05707,-0.02844,-0.95215,0.29901,0.02051,1580887722.410618
0.05707,-0.02844,-0.95215,0.29901,0.02051,1580887722.4320168
0.05707,-0.02844,-0.95215,0.29901,0.02051,1580887722.456089
0.05701,-0.02844,-0.95215,0.29895,0.02051,1580887722.482822
0.05701,-0.02838,-0.95215,0.29895,0.02051,1580887722.506389
0.05701,-0.02838,-0.95215,0.29895,0.02051,1580887722.508524
0.05701,-0.02838,-0.95215,0.29895,0.02051,1580887722.53144
0.05701,-0.02838,-0.95215,0.29889,0.02051,1580887722.549941
0.05701,-0.02832,-0.95215,0.29883,0.02051,1580887722.587991
0.05701,-0.02832,-0.95221,0.29883,0.02051,1580887722.616354
0.05701,-0.02832,-0.95221,0.29883,0.02051,1580887722.640209
0.05701,-0.02826,-0.95221,0.29877,0.02051,1580887722.667288
0.05701,-0.02826,-0.95221,0.29877,0.02051,1580887722.693394
0.05695,-0.02826,-0.95221,0.29871,0.02051,1580887722.724211
0.05695,-0.02826,-0.95221,0.29871,0.02051,1580887722.792494
0.05695,-0.02826,-0.95221,0.29871,0.02051,1580887722.8143492
0.05695,-0.02826,-0.95221,0.29871,0.02051,1580887722.8436842
0.05695,-0.02820,-0.95221,0.29871,0.02051,1580887722.8654652
0.05688,-0.02820,-0.95227,0.29865,0.02051,1580887722.8878899
0.05688,-0.02814,-0.95227,0.29865,0.02051,1580887722.923365
0.05688,-0.02814,-0.95227,0.29865,0.02051,1580887722.950627
0.05688,-0.02808,-0.95227,0.29865,0.02051,1580887722.9776251
0.05688,-0.02802,-0.95227,0.29865,0.02051,1580887722.987466
0.05688,-0.02802,-0.95227,0.29865,0.02051,1580887723.0003998
0.05688,-0.02802,-0.95227,0.29865,0.02051,1580887723.037556
0.05695,-0.02802,-0.95227,0.29865,0.02051,1580887723.0559301
0.05695,-0.02795,-0.95227,0.29871,0.02051,1580887723.092706
0.05701,-0.02795,-0.95227,0.29865,0.02051,1580887723.097458
0.05707,-0.02795,-0.95227,0.29865,0.02051,1580887723.126451
0.05707,-0.02802,-0.95227,0.29865,0.02051,1580887723.140843
0.05713,-0.02802,-0.95227,0.29865,0.02051,1580887723.151768
0.05713,-0.02802,-0.95227,0.29865,0.02051,1580887723.1767302
0.05719,-0.02795,-0.95227,0.29858,0.02051,1580887723.198878
0.05719,-0.02795,-0.95227,0.29858,0.02051,1580887723.220451
0.05719,-0.02795,-0.95227,0.29858,0.02051,1580887723.235303
0.05719,-0.02795,-0.95227,0.29852,0.02051,1580887723.254234
0.05719,-0.02789,-0.95227,0.29852,0.02051,1580887723.296553
0.05719,-0.02789,-0.95227,0.29846,0.02051,1580887723.329333
0.05719,-0.02789,-0.95233,0.29840,0.02051,1580887723.349206
0.05719,-0.02783,-0.95233,0.29840,0.02051,1580887723.373562
0.05719,-0.02777,-0.95233,0.29834,0.02051,1580887723.384052
0.05719,-0.02777,-0.95233,0.29828,0.02051,1580887723.403275
0.05719,-0.02777,-0.95239,0.29828,0.02051,1580887723.409871
0.05719,-0.02771,-0.95239,0.29828,0.02051,1580887723.438407
0.05713,-0.02771,-0.95239,0.29828,0.02051,1580887723.45261
0.05713,-0.02771,-0.95239,0.29822,0.02051,1580887723.486888
0.05713,-0.02771,-0.95239,0.29822,0.02051,1580887723.501847
0.05713,-0.02771,-0.95239,0.29828,0.02051,1580887723.511952
0.05719,-0.02765,-0.95239,0.29828,0.02051,1580887723.5459762
0.05719,-0.02765,-0.95233,0.29828,0.02051,1580887723.566901
0.05719,-0.02765,-0.95233,0.29834,0.02051,1580887723.604533
0.05719,-0.02765,-0.95233,0.29840,0.02051,1580887723.608769
0.05719,-0.02765,-0.95233,0.29846,0.02051,1580887723.644004
0.05719,-0.02765,-0.95227,0.29852,0.02051,1580887723.648551
0.05725,-0.02765,-0.95227,0.29858,0.02051,1580887723.679522
0.05725,-0.02759,-0.95227,0.29858,0.02051,1580887723.700353
0.05725,-0.02759,-0.95227,0.29865,0.02051,1580887723.724304
0.05731,-0.02759,-0.95221,0.29871,0.02051,1580887723.749376
0.05731,-0.02759,-0.95221,0.29877,0.02051,1580887723.783774
0.05731,-0.02759,-0.95221,0.29877,0.02051,1580887723.8534982
0.05737,-0.02759,-0.95221,0.29877,0.02051,1580887723.890713
0.05737,-0.02759,-0.95221,0.29883,0.02051,1580887723.9107032
0.05743,-0.02759,-0.95221,0.29883,0.02051,1580887723.942226
0.05743,-0.02759,-0.95215,0.29883,0.02051,1580887723.9777548
0.05743,-0.02765,-0.95221,0.29883,0.02051,1580887723.998237
0.05743,-0.02765,-0.95221,0.29883,0.02051,1580887724.028279
0.05743,-0.02765,-0.95221,0.29877,0.02051,1580887724.037302
0.05743,-0.02765,-0.95221,0.29877,0.02051,1580887724.069889
0.05743,-0.02759,-0.95221,0.29877,0.02051,1580887724.083945
0.05743,-0.02759,-0.95221,0.29871,0.02051,1580887724.105495
0.05750,-0.02759,-0.95221,0.29871,0.02051,1580887724.138241
0.05750,-0.02759,-0.95221,0.29865,0.02051,1580887724.188479
0.05750,-0.02759,-0.95221,0.29865,0.02051,1580887724.235156
0.05756,-0.02759,-0.95227,0.29858,0.02051,1580887724.249463
0.05762,-0.02759,-0.95227,0.29858,0.02051,1580887724.28543
0.05762,-0.02759,-0.95227,0.29852,0.02051,1580887724.307204
0.05768,-0.02759,-0.95227,0.29846,0.02051,1580887724.364428
0.05774,-0.02759,-0.95227,0.29846,0.02051,1580887724.367889
0.05774,-0.02759,-0.95227,0.29840,0.02051,1580887724.404855
0.05780,-0.02759,-0.95227,0.29840,0.02051,1580887724.4297578
0.05780,-0.02759,-0.95227,0.29840,0.02051,1580887724.452275
0.05786,-0.02759,-0.95227,0.29834,0.02051,1580887724.483789
0.05786,-0.02753,-0.95233,0.29834,0.02051,1580887724.514615
0.05792,-0.02753,-0.95233,0.29834,0.02051,1580887724.540603
0.05792,-0.02753,-0.95233,0.29828,0.02051,1580887724.550256
0.05798,-0.02759,-0.95233,0.29828,0.02051,1580887724.575216
0.05798,-0.02759,-0.95233,0.29828,0.02051,1580887724.606177
0.05804,-0.02759,-0.95233,0.29828,0.02051,1580887724.635494
0.05804,-0.02759,-0.95233,0.29822,0.02051,1580887724.666185
0.05804,-0.02759,-0.95233,0.29822,0.02051,1580887724.685907
0.05804,-0.02759,-0.95233,0.29822,0.02051,1580887724.709146
0.05804,-0.02759,-0.95233,0.29816,0.02051,1580887724.741366
0.05811,-0.02759,-0.95233,0.29816,0.02051,1580887724.766599
0.05811,-0.02759,-0.95233,0.29810,0.02051,1580887724.7785861
0.05811,-0.02759,-0.95239,0.29810,0.02051,1580887724.8119848
0.05811,-0.02759,-0.95239,0.29810,0.02051,1580887724.840179
0.05811,-0.02759,-0.95239,0.29803,0.02051,1580887724.862489
0.05811,-0.02759,-0.95239,0.29803,0.02051,1580887724.875381
0.05811,-0.02759,-0.95239,0.29797,0.02051,1580887724.884747
0.05804,-0.02759,-0.95239,0.29797,0.02051,1580887724.9128509
0.05804,-0.02759,-0.95239,0.29797,0.02051,1580887724.9383
0.05804,-0.02759,-0.95239,0.29791,0.02051,1580887724.9618292
0.05804,-0.02753,-0.95245,0.29791,0.02051,1580887724.971005
0.05804,-0.02753,-0.95245,0.29791,0.02051,1580887724.990859
0.05798,-0.02753,-0.95245,0.29791,0.02051,1580887725.016234
0.05798,-0.02753,-0.95245,0.29791,0.02051,1580887725.0381
0.05798,-0.02747,-0.95245,0.29791,0.02051,1580887725.061493
