imu_packets,1277
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595916053.384512,B1479910,0.00494,0.03583,-0.99658,0.07416,0.0203
1595916053.38951,B1479915,0.00500,0.03583,-0.99658,0.07397,0.0203
1595916053.39453,B1479920,0.00500,0.03583,-0.99664,0.07385,0.0203
1595916053.3994439,B1479925,0.00507,0.03583,-0.99664,0.07367,0.0203
1595916053.404404,B1479930,0.00507,0.03583,-0.99664,0.07349,0.0203
1595916053.409913,B1479936,0.00507,0.03589,-0.99664,0.07336,0.0203
1595916053.4153018,B1479941,0.00519,0.03595,-0.99664,0.07312,0.0203
1595916053.419898,B1479946,0.00519,0.03601,-0.99664,0.07294,0.0203
1595916053.42498,B1479951,0.00525,0.03607,-0.99670,0.07281,0.0203
1595916053.430058,B1479956,0.00531,0.03607,-0.99670,0.07269,0.0203
1595916053.435188,B1479961,0.00537,0.03613,-0.99670,0.07257,0.0203
1595916053.4401898,B1479966,0.00537,0.03613,-0.99670,0.07251,0.0203
1595916053.445097,B1479971,0.00543,0.03613,-0.99670,0.07239,0.0203
1595916053.4496992,B1479976,0.00549,0.03613,-0.99670,0.07227,0.0203
1595916053.4547992,B1479981,0.00555,0.03619,-0.99670,0.07220,0.0203
1595916053.4597812,B1479986,0.00562,0.03619,-0.99670,0.07214,0.0202
1595916053.465253,B1479991,0.00568,0.03619,-0.99670,0.07208,0.0202
1595916053.470089,B1479996,0.00574,0.03613,-0.99670,0.07196,0.0202
1595916053.475425,B1480001,0.00580,0.03613,-0.99677,0.07190,0.0202
1595916053.4800398,B1480006,0.00586,0.03613,-0.99677,0.07190,0.0202
1595916053.485742,B1480011,0.00592,0.03607,-0.99677,0.07184,0.0202
1595916053.4907572,B1480016,0.00598,0.03607,-0.99677,0.07178,0.0202
1595916053.495595,B1480021,0.00604,0.03607,-0.99677,0.07172,0.0202
1595916053.500619,B1480026,0.00610,0.03607,-0.99677,0.07166,0.0202
1595916053.505106,B1480031,0.00616,0.03601,-0.99677,0.07159,0.0202
1595916053.511445,B1480036,0.00616,0.03601,-0.99677,0.07159,0.0202
1595916053.515187,B1480041,0.00623,0.03595,-0.99677,0.07153,0.0202
1595916053.520389,B1480046,0.00629,0.03595,-0.99677,0.07147,0.0202
1595916053.5255349,B1480051,0.00635,0.03595,-0.99677,0.07147,0.0202
1595916053.5306811,B1480056,0.00641,0.03595,-0.99677,0.07141,0.0202
1595916053.535091,B1480061,0.00647,0.03589,-0.99677,0.07135,0.0202
1595916053.541019,B1480066,0.00653,0.03589,-0.99677,0.07135,0.0202
1595916053.545193,B1480071,0.00653,0.03595,-0.99677,0.07129,0.0202
1595916053.550216,B1480076,0.00659,0.03595,-0.99677,0.07123,0.0202
1595916053.555,B1480081,0.00665,0.03595,-0.99677,0.07123,0.0202
1595916053.561868,B1480086,0.00671,0.03589,-0.99677,0.07117,0.0202
1595916053.565114,B1480091,0.00677,0.03589,-0.99683,0.07111,0.0202
1595916053.570154,B1480096,0.00677,0.03589,-0.99683,0.07111,0.0202
1595916053.575008,B1480101,0.00684,0.03589,-0.99683,0.07104,0.0202
1595916053.580522,B1480106,0.00690,0.03583,-0.99683,0.07104,0.0202
1595916053.585291,B1480111,0.00696,0.03583,-0.99683,0.07104,0.0202
1595916053.590863,B1480116,0.00702,0.03583,-0.99683,0.07104,0.0202
1595916053.595204,B1480121,0.00708,0.03577,-0.99683,0.07098,0.0202
1595916053.6027021,B1480126,0.00714,0.03571,-0.99683,0.07098,0.0202
1595916053.606973,B1480132,0.00720,0.03571,-0.99683,0.07098,0.0202
1595916053.6110132,B1480137,0.00726,0.03564,-0.99683,0.07098,0.0202
1595916053.617095,B1480143,0.00732,0.03558,-0.99683,0.07098,0.0202
1595916053.622384,B1480148,0.00739,0.03552,-0.99683,0.07098,0.0202
1595916053.627213,B1480153,0.00745,0.03552,-0.99683,0.07098,0.0202
1595916053.632961,B1480159,0.00751,0.03546,-0.99683,0.07098,0.0202
