imu_packets,1271
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595915676.218156,B1102445,0.00366,0.04169,-0.99506,0.08984,0.0205
1595915676.2230568,B1102450,0.00366,0.04175,-0.99506,0.08978,0.0205
1595915676.22928,B1102455,0.00372,0.04181,-0.99506,0.08972,0.0205
1595915676.233162,B1102460,0.00372,0.04187,-0.99506,0.08966,0.0205
1595915676.238105,B1102465,0.00372,0.04187,-0.99512,0.08960,0.0205
1595915676.2427971,B1102470,0.00372,0.04193,-0.99512,0.08954,0.0205
1595915676.248409,B1102476,0.00378,0.04193,-0.99512,0.08954,0.0205
1595915676.2530859,B1102481,0.00378,0.04199,-0.99512,0.08942,0.0205
1595915676.258093,B1102486,0.00378,0.04199,-0.99512,0.08942,0.0205
1595915676.265888,B1102491,0.00378,0.04199,-0.99512,0.08942,0.0205
1595915676.2681909,B1102496,0.00378,0.04199,-0.99512,0.08942,0.0205
1595915676.2738502,B1102501,0.00378,0.04199,-0.99512,0.08942,0.0205
1595915676.278492,B1102506,0.00378,0.04199,-0.99512,0.08942,0.0205
1595915676.28498,B1102511,0.00385,0.04199,-0.99512,0.08942,0.0205
1595915676.288198,B1102516,0.00385,0.04199,-0.99512,0.08948,0.0205
1595915676.293151,B1102521,0.00385,0.04193,-0.99512,0.08948,0.0205
1595915676.298975,B1102526,0.00385,0.04193,-0.99512,0.08954,0.0205
1595915676.303134,B1102531,0.00385,0.04193,-0.99512,0.08960,0.0205
1595915676.308678,B1102536,0.00385,0.04187,-0.99506,0.08966,0.0205
1595915676.313907,B1102541,0.00391,0.04187,-0.99506,0.08972,0.0205
1595915676.319951,B1102546,0.00391,0.04181,-0.99506,0.08972,0.0205
1595915676.326903,B1102551,0.00391,0.04175,-0.99506,0.08984,0.0205
1595915676.328784,B1102556,0.00397,0.04169,-0.99506,0.08990,0.0205
1595915676.333601,B1102561,0.00397,0.04163,-0.99506,0.08997,0.0205
1595915676.339288,B1102566,0.00403,0.04156,-0.99506,0.09003,0.0204
1595915676.3431838,B1102571,0.00403,0.04150,-0.99506,0.09015,0.0204
1595915676.348089,B1102576,0.00409,0.04144,-0.99506,0.09021,0.0204
1595915676.353363,B1102581,0.00409,0.04138,-0.99506,0.09027,0.0204
1595915676.358355,B1102586,0.00415,0.04132,-0.99506,0.09033,0.0204
