eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1595915727.8846478,"{'circle_3d': {'center': [-0.07204361700122175, 9.417448784166973, 71.93486927188991], 'normal': [-0.10953316373041755, 0.7451154341373055, -0.6578795298940227], 'radius': 2.1833337603464935}, 'confidence': 0.9991880138775953, 'timestamp': 3988.368491, 'diameter_3d': 4.366667520692987, 'ellipse': {'center': [159.41991674067404, 200.93043146142944], 'axes': [21.09264455708048, 37.65081271616907], 'angle': -82.27343659272407}, 'location': [159.41991674067404, 200.93043146142944], 'diameter': 37.65081271616907, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9215486835828512, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.4115042325678173, 'phi': -1.7357772498785151, 'norm_pos': [0.4981872398146064, 0.16278986891071068], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.892776,"{'circle_3d': {'center': [-0.0811240078974933, 9.425396429956333, 71.9453988662804], 'normal': [-0.11028986297177351, 0.7457777379530856, -0.6570020636948154], 'radius': 2.1742594309787195}, 'confidence': 0.9987366669965416, 'timestamp': 3988.376891, 'diameter_3d': 4.348518861957439, 'ellipse': {'center': [159.3415910966101, 200.98932240409727], 'axes': [20.962584527737953, 37.48877936381282], 'angle': -82.22225848554541}, 'location': [159.3415910966101, 200.98932240409727], 'diameter': 37.48877936381282, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9212621745402383, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.4124978394650216, 'phi': -1.7371139969675737, 'norm_pos': [0.49794247217690657, 0.16254448998292803], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.900477,"{'circle_3d': {'center': [-0.05590526975119947, 9.453345459800223, 71.97302929748183], 'normal': [-0.10818830145958236, 0.7481068237734096, -0.6546995277613626], 'radius': 2.1841422350261888}, 'confidence': 0.9997463459888443, 'timestamp': 3988.385291, 'diameter_3d': 4.3682844700523775, 'ellipse': {'center': [159.55862320665815, 201.1973846374246], 'axes': [20.943770632191953, 37.644848682672695], 'angle': -82.40057177897789}, 'location': [159.55862320665815, 201.1973846374246], 'diameter': 37.644848682672695, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.921341295437883, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.416000818042737, 'phi': -1.734565127209926, 'norm_pos': [0.49862069752080673, 0.16167756401073086], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.913455,"{'circle_3d': {'center': [-0.06525314263933768, 9.43379814149455, 71.95229508789029], 'normal': [-0.10896729086692722, 0.7464778805812704, -0.6564273785606577], 'radius': 2.170934627805759}, 'confidence': 0.9990489403838966, 'timestamp': 3988.393691, 'diameter_3d': 4.341869255611518, 'ellipse': {'center': [159.47782672293232, 201.05476996560162], 'axes': [20.901607036351127, 37.42784212810798], 'angle': -82.32794495886729}, 'location': [159.47782672293232, 201.05476996560162], 'diameter': 37.42784212810798, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9212786528983163, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.413549416361661, 'phi': -1.735296798518895, 'norm_pos': [0.4983682085091635, 0.1622717918099933], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.920759,"{'circle_3d': {'center': [-0.04985251624571574, 9.43897849929964, 71.95564706077847], 'normal': [-0.10768390533412539, 0.7469095770650278, -0.6561480474866419], 'radius': 2.1561127135423472}, 'confidence': 0.998659727800376, 'timestamp': 3988.402091, 'diameter_3d': 4.3122254270846945, 'ellipse': {'center': [159.60958324836557, 201.09884063187255], 'axes': [20.744381805808597, 37.17044428507435], 'angle': -82.42823601329779}, 'location': [159.60958324836557, 201.09884063187255], 'diameter': 37.17044428507435, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9210218092932099, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.4141984200968167, 'phi': -1.7334615289842499, 'norm_pos': [0.4987799476511424, 0.1620881640338644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.927867,"{'circle_3d': {'center': [-0.0853787807027444, 9.452944907910146, 71.97749862678685], 'normal': [-0.1106444273722111, 0.7480734444492365, -0.6543270836526107], 'radius': 2.1989558377378122}, 'confidence': 0.9988022124151831, 'timestamp': 3988.410491, 'diameter_3d': 4.3979116754756244, 'ellipse': {'center': [159.30608799779523, 201.1858875782163], 'axes': [21.069315286673596, 37.897966593635395], 'angle': -82.21585418375459}, 'location': [159.30608799779523, 201.1858875782163], 'diameter': 37.897966593635395, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9208690030345079, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.4159505174572318, 'phi': -1.7383082421934946, 'norm_pos': [0.4978315249931101, 0.16172546842409874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.935998,"{'circle_3d': {'center': [-0.047536528812937684, 9.447460379641873, 71.96493249059134], 'normal': [-0.10749090638139387, 0.7476164004268806, -0.6553742616689036], 'radius': 2.193447311167888}, 'confidence': 0.9993065819048329, 'timestamp': 3988.41889, 'diameter_3d': 4.386894622335776, 'ellipse': {'center': [159.63083819340068, 201.153572728178], 'axes': [21.06577786182458, 37.80954978634881], 'angle': -82.44879861633407}, 'location': [159.63083819340068, 201.153572728178], 'diameter': 37.80954978634881, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9209421094985015, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.415262066882363, 'phi': -1.7333634496269161, 'norm_pos': [0.4988463693543771, 0.16186011363259167], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.946966,"{'circle_3d': {'center': [-0.041835748600091094, 9.427092833381636, 71.94082863509513], 'normal': [-0.10701584136365666, 0.7459191049051941, -0.6573829162935881], 'radius': 2.174432506984195}, 'confidence': 0.999038123542023, 'timestamp': 3988.42729, 'diameter_3d': 4.34886501396839, 'ellipse': {'center': [159.6791322813648, 201.00879450412077], 'axes': [20.980606667319467, 37.49412919271809], 'angle': -82.47010186954958}, 'location': [159.6791322813648, 201.00879450412077], 'diameter': 37.49412919271809, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9207603978680368, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.4127100652875653, 'phi': -1.7321714635654273, 'norm_pos': [0.49899728837926494, 0.16246335623283015], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.952888,"{'circle_3d': {'center': [-0.016915301198014987, 9.426998612791406, 71.93670534780608], 'normal': [-0.10493913741348365, 0.7459112531893417, -0.6577265235676754], 'radius': 2.158481107317275}, 'confidence': 0.9989813493322056, 'timestamp': 3988.43569, 'diameter_3d': 4.31696221463455, 'ellipse': {'center': [159.89268490277408, 201.0158888139868], 'axes': [20.84178069536049, 37.22105537195474], 'angle': -82.62657858093597}, 'location': [159.89268490277408, 201.0158888139868], 'diameter': 37.22105537195474, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9205371276110541, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.4126982766492464, 'phi': -1.7290111161205879, 'norm_pos': [0.499664640321169, 0.1624337966083883], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.963122,"{'circle_3d': {'center': [-0.0417425227258128, 9.427581424533582, 71.9413678874027], 'normal': [-0.10700807254080014, 0.745959820834523, -0.6573379786012895], 'radius': 2.1692722894334913}, 'confidence': 0.8603688442896267, 'timestamp': 3988.44409, 'diameter_3d': 4.3385445788669825, 'ellipse': {'center': [159.679744421155, 201.01352783385428], 'axes': [20.92857234489448, 37.4048250434683], 'angle': -82.4710315460402}, 'location': [159.679744421155, 201.01352783385428], 'diameter': 37.4048250434683, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9203667559949724, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.4127711990543115, 'phi': -1.7321707916453806, 'norm_pos': [0.49899920131610936, 0.16244363402560713], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595915727.968323,"{'circle_3d': {'center': [-0.055776179175879514, 9.434725759796134, 71.95178255062993], 'normal': [-0.10817754391163903, 0.7465551821064023, -0.6564700899990205], 'radius': 2.1888304670372882}, 'confidence': 0.9989411975073218, 'timestamp': 3988.45249, 'diameter_3d': 4.3776609340745765, 'ellipse': {'center': [159.5598974895933, 201.05940632163163], 'axes': [21.075642808609697, 37.736801476601], 'angle': -82.38806009691505}, 'location': [159.5598974895933, 201.05940632163163], 'diameter': 37.736801476601, 'sphere': {'center': [1.2423543477637888, 0.47606357451930625, 79.82942363061818], 'radius': 12.0}, 'projected_sphere': {'center': [169.64881945255735, 123.69737626526923], 'axes': [186.3974374768359, 186.3974374768359], 'angle': 90.0}, 'model_confidence': 0.9200689130284601, 'model_id': 1, 'model_birth_timestamp': 3760.680301, 'theta': 2.413665595163326, 'phi': -1.7341152978167094, 'norm_pos': [0.4986246796549791, 0.16225247365986817], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
