imu_packets,1256
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596181007.936865,B1704115,0.03241,0.00256,-0.99878,0.03644,0.0172
1596181007.9419641,B1704120,0.03241,0.00256,-0.99878,0.03644,0.0172
1596181007.947486,B1704125,0.03247,0.00262,-0.99878,0.03644,0.0172
1596181007.952482,B1704130,0.03247,0.00256,-0.99878,0.03638,0.0172
1596181007.957437,B1704135,0.03247,0.00256,-0.99878,0.03638,0.0172
1596181007.962524,B1704140,0.03253,0.00256,-0.99878,0.03632,0.0172
1596181007.9682088,B1704145,0.03253,0.00256,-0.99878,0.03632,0.0172
1596181007.973087,B1704150,0.03253,0.00256,-0.99878,0.03632,0.0172
1596181007.978303,B1704155,0.03253,0.00256,-0.99878,0.03632,0.0172
1596181007.988134,B1704160,0.03253,0.00256,-0.99878,0.03632,0.0172
1596181007.988338,B1704165,0.03253,0.00256,-0.99878,0.03632,0.0172
1596181007.9928598,B1704170,0.03253,0.00256,-0.99878,0.03625,0.0172
1596181007.997761,B1704175,0.03253,0.00256,-0.99878,0.03625,0.0172
1596181008.002624,B1704180,0.03259,0.00250,-0.99878,0.03632,0.0172
1596181008.007505,B1704185,0.03259,0.00250,-0.99878,0.03632,0.0172
1596181008.013225,B1704190,0.03259,0.00250,-0.99878,0.03632,0.0172
1596181008.0184278,B1704195,0.03259,0.00250,-0.99878,0.03632,0.0172
1596181008.0233579,B1704200,0.03253,0.00250,-0.99878,0.03632,0.0172
1596181008.027669,B1704205,0.03253,0.00250,-0.99878,0.03632,0.0172
1596181008.034636,B1704210,0.03253,0.00244,-0.99878,0.03632,0.0172
1596181008.0379572,B1704215,0.03259,0.00244,-0.99878,0.03632,0.0172
1596181008.042975,B1704221,0.03259,0.00244,-0.99878,0.03632,0.0172
1596181008.049309,B1704226,0.03259,0.00244,-0.99878,0.03632,0.0172
1596181008.05293,B1704231,0.03259,0.00244,-0.99878,0.03632,0.0172
1596181008.0581398,B1704236,0.03259,0.00244,-0.99878,0.03625,0.0172
1596181008.063009,B1704241,0.03259,0.00244,-0.99878,0.03625,0.0172
1596181008.06806,B1704246,0.03259,0.00238,-0.99878,0.03625,0.0172
1596181008.072814,B1704251,0.03259,0.00232,-0.99878,0.03619,0.0172
1596181008.0787141,B1704256,0.03259,0.00232,-0.99884,0.03619,0.0172
1596181008.083033,B1704261,0.03259,0.00232,-0.99884,0.03619,0.0172
1596181008.088096,B1704266,0.03259,0.00226,-0.99884,0.03613,0.0171
1596181008.092968,B1704271,0.03259,0.00220,-0.99884,0.03607,0.0171
1596181008.098092,B1704276,0.03265,0.00214,-0.99884,0.03607,0.0171
1596181008.103075,B1704281,0.03265,0.00214,-0.99884,0.03601,0.0171
1596181008.108175,B1704286,0.03265,0.00208,-0.99884,0.03595,0.0171
1596181008.1130502,B1704291,0.03271,0.00201,-0.99884,0.03595,0.0171
1596181008.118138,B1704296,0.03271,0.00195,-0.99884,0.03589,0.0171
1596181008.122993,B1704301,0.03271,0.00189,-0.99884,0.03583,0.0171
1596181008.1287801,B1704306,0.03278,0.00183,-0.99884,0.03583,0.0171
1596181008.1339462,B1704312,0.03278,0.00177,-0.99884,0.03577,0.0171
1596181008.139561,B1704317,0.03278,0.00171,-0.99884,0.03571,0.0171
1596181008.144327,B1704322,0.03278,0.00159,-0.99884,0.03564,0.0171
1596181008.151108,B1704328,0.03278,0.00153,-0.99884,0.03558,0.0171
1596181008.155422,B1704333,0.03278,0.00140,-0.99884,0.03558,0.0171
1596181008.161525,B1704339,0.03278,0.00134,-0.99884,0.03552,0.0171
1596181008.166143,B1704344,0.03284,0.00128,-0.99884,0.03546,0.0171
1596181008.171288,B1704349,0.03284,0.00116,-0.99884,0.03540,0.0171
1596181008.1786702,B1704354,0.03290,0.00116,-0.99884,0.03540,0.0171
1596181008.181102,B1704359,0.03296,0.00110,-0.99884,0.03534,0.0171
1596181008.1865149,B1704364,0.03302,0.00104,-0.99884,0.03528,0.0171
1596181008.19169,B1704369,0.03308,0.00104,-0.99884,0.03528,0.0171
1596181008.197176,B1704375,0.03314,0.00098,-0.99884,0.03522,0.0171
1596181008.202858,B1704380,0.03320,0.00098,-0.99884,0.03516,0.0171
1596181008.206783,B1704385,0.03326,0.00098,-0.99884,0.03510,0.0171
1596181008.214435,B1704390,0.03326,0.00092,-0.99884,0.03510,0.0171
1596181008.217052,B1704395,0.03333,0.00092,-0.99884,0.03503,0.0171
1596181008.222527,B1704400,0.03333,0.00092,-0.99884,0.03497,0.0171
1596181008.227669,B1704405,0.03339,0.00092,-0.99884,0.03491,0.0171
1596181008.232589,B1704410,0.03339,0.00092,-0.99884,0.03479,0.0171
1596181008.23705,B1704415,0.03339,0.00092,-0.99884,0.03473,0.0171
1596181008.242102,B1704420,0.03339,0.00092,-0.99884,0.03467,0.0171
1596181008.247895,B1704425,0.03339,0.00098,-0.99884,0.03461,0.0171
1596181008.2521899,B1704430,0.03345,0.00098,-0.99884,0.03455,0.0171
1596181008.2573051,B1704435,0.03345,0.00098,-0.99884,0.03448,0.0171
1596181008.262686,B1704440,0.03345,0.00098,-0.99884,0.03442,0.0171
1596181008.2674181,B1704445,0.03345,0.00104,-0.99884,0.03436,0.0171
