imu_packets,1261
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596180615.396756,B1311180,0.04626,0.00385,-0.99823,0.03650,0.0170
1596180615.4016798,B1311185,0.04633,0.00385,-0.99823,0.03650,0.0170
1596180615.406249,B1311190,0.04639,0.00378,-0.99823,0.03650,0.0170
1596180615.411665,B1311195,0.04639,0.00378,-0.99823,0.03650,0.0170
1596180615.416872,B1311200,0.04645,0.00378,-0.99823,0.03650,0.0170
1596180615.421643,B1311205,0.04645,0.00378,-0.99823,0.03650,0.0170
1596180615.4261708,B1311210,0.04645,0.00372,-0.99823,0.03644,0.0170
1596180615.431524,B1311215,0.04651,0.00372,-0.99823,0.03644,0.0170
1596180615.436331,B1311220,0.04651,0.00372,-0.99823,0.03644,0.0170
1596180615.441174,B1311225,0.04657,0.00372,-0.99823,0.03638,0.0170
1596180615.446209,B1311230,0.04657,0.00366,-0.99823,0.03632,0.0170
1596180615.451225,B1311235,0.04657,0.00366,-0.99823,0.03632,0.0170
1596180615.4562602,B1311240,0.04663,0.00366,-0.99823,0.03632,0.0170
1596180615.462263,B1311245,0.04663,0.00366,-0.99823,0.03625,0.0170
1596180615.466538,B1311250,0.04663,0.00366,-0.99823,0.03625,0.0170
1596180615.471654,B1311256,0.04663,0.00366,-0.99823,0.03619,0.0170
1596180615.4768279,B1311261,0.04669,0.00366,-0.99823,0.03619,0.0170
1596180615.4821901,B1311266,0.04669,0.00366,-0.99823,0.03613,0.0170
1596180615.487378,B1311271,0.04669,0.00366,-0.99823,0.03613,0.0170
1596180615.492009,B1311276,0.04669,0.00372,-0.99823,0.03607,0.0170
1596180615.497109,B1311281,0.04669,0.00372,-0.99823,0.03607,0.0170
1596180615.50241,B1311286,0.04669,0.00378,-0.99823,0.03601,0.0170
1596180615.5080378,B1311291,0.04669,0.00378,-0.99823,0.03601,0.0170
1596180615.5130188,B1311296,0.04669,0.00378,-0.99823,0.03601,0.0170
1596180615.517931,B1311301,0.04669,0.00385,-0.99823,0.03601,0.0170
1596180615.5224462,B1311306,0.04669,0.00385,-0.99823,0.03601,0.0170
1596180615.528113,B1311311,0.04669,0.00391,-0.99823,0.03601,0.0170
1596180615.533793,B1311316,0.04669,0.00391,-0.99823,0.03601,0.0170
1596180615.5375628,B1311321,0.04669,0.00391,-0.99823,0.03601,0.0170
1596180615.543824,B1311326,0.04669,0.00397,-0.99823,0.03601,0.0170
1596180615.548626,B1311331,0.04669,0.00397,-0.99823,0.03601,0.0170
1596180615.553204,B1311337,0.04669,0.00397,-0.99823,0.03601,0.0170
