imu_packets,1253
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596094286.1361961,B2176701,0.05292,0.04840,-0.99200,0.10400,0.0166
1596094286.139649,B2176706,0.05292,0.04834,-0.99194,0.10425,0.0166
1596094286.146672,B2176712,0.05286,0.04828,-0.99194,0.10455,0.0166
1596094286.1509209,B2176717,0.05286,0.04828,-0.99194,0.10480,0.0166
1596094286.1573188,B2176722,0.05286,0.04822,-0.99188,0.10510,0.0166
1596094286.160274,B2176727,0.05280,0.04816,-0.99188,0.10541,0.0166
1596094286.1654441,B2176732,0.05280,0.04810,-0.99182,0.10565,0.0166
1596094286.1708958,B2176737,0.05273,0.04797,-0.99182,0.10590,0.0166
1596094286.175908,B2176742,0.05267,0.04791,-0.99182,0.10614,0.0166
1596094286.18065,B2176747,0.05261,0.04779,-0.99176,0.10645,0.0166
1596094286.185355,B2176752,0.05261,0.04767,-0.99176,0.10669,0.0166
1596094286.1905978,B2176757,0.05255,0.04761,-0.99176,0.10693,0.0166
1596094286.195501,B2176762,0.05249,0.04749,-0.99170,0.10712,0.0166
1596094286.201024,B2176768,0.05243,0.04736,-0.99170,0.10742,0.0166
1596094286.207495,B2176773,0.05231,0.04706,-0.99164,0.10791,0.0166
1596094286.210898,B2176778,0.05225,0.04694,-0.99164,0.10809,0.0166
1596094286.216299,B2176783,0.05219,0.04669,-0.99164,0.10834,0.0166
1596094286.220958,B2176788,0.05206,0.04651,-0.99164,0.10858,0.0166
1596094286.2262049,B2176793,0.05194,0.04626,-0.99164,0.10883,0.0166
1596094286.231979,B2176798,0.05182,0.04602,-0.99164,0.10907,0.0166
1596094286.236626,B2176803,0.05170,0.04578,-0.99164,0.10925,0.0166
1596094286.242522,B2176808,0.05157,0.04547,-0.99158,0.10950,0.0166
1596094286.2463932,B2176813,0.05145,0.04523,-0.99158,0.10968,0.0166
1596094286.253119,B2176819,0.05127,0.04498,-0.99158,0.10992,0.0166
1596094286.2584178,B2176825,0.05115,0.04474,-0.99158,0.11011,0.0166
1596094286.263249,B2176830,0.05103,0.04443,-0.99158,0.11035,0.0166
1596094286.269417,B2176836,0.05090,0.04413,-0.99158,0.11053,0.0166
1596094286.274359,B2176841,0.05078,0.04388,-0.99158,0.11072,0.0166
1596094286.280942,B2176846,0.05066,0.04358,-0.99158,0.11090,0.0166
1596094286.284383,B2176851,0.05054,0.04321,-0.99158,0.11108,0.0166
1596094286.290499,B2176856,0.05042,0.04291,-0.99158,0.11133,0.0166
1596094286.294548,B2176861,0.05029,0.04254,-0.99158,0.11145,0.0166
1596094286.299825,B2176866,0.05017,0.04211,-0.99158,0.11163,0.0166
1596094286.3054662,B2176872,0.04999,0.04169,-0.99158,0.11182,0.0166
1596094286.3098738,B2176877,0.04987,0.04132,-0.99158,0.11200,0.0166
1596094286.315076,B2176882,0.04974,0.04089,-0.99158,0.11224,0.0166
1596094286.320141,B2176887,0.04962,0.04047,-0.99158,0.11237,0.0166
1596094286.3251698,B2176892,0.04944,0.04004,-0.99158,0.11255,0.0166
1596094286.331347,B2176897,0.04938,0.03961,-0.99164,0.11267,0.0166
1596094286.335679,B2176902,0.04919,0.03918,-0.99164,0.11285,0.0166
1596094286.340406,B2176907,0.04913,0.03876,-0.99164,0.11304,0.0166
1596094286.345421,B2176912,0.04901,0.03839,-0.99164,0.11316,0.0166
1596094286.350538,B2176917,0.04889,0.03796,-0.99164,0.11334,0.0166
1596094286.356865,B2176922,0.04877,0.03760,-0.99164,0.11346,0.0166
1596094286.3608809,B2176928,0.04865,0.03723,-0.99164,0.11359,0.0166
1596094286.366505,B2176933,0.04840,0.03668,-0.99164,0.11383,0.0166
1596094286.3710148,B2176938,0.04834,0.03644,-0.99164,0.11395,0.0166
1596094286.376173,B2176943,0.04828,0.03625,-0.99164,0.11401,0.0166
1596094286.381186,B2176948,0.04822,0.03613,-0.99164,0.11414,0.0166
1596094286.386802,B2176953,0.04816,0.03601,-0.99164,0.11420,0.0166
1596094286.392718,B2176958,0.04810,0.03589,-0.99164,0.11426,0.0166
1596094286.397246,B2176963,0.04810,0.03583,-0.99164,0.11432,0.0166
1596094286.40105,B2176968,0.04803,0.03577,-0.99164,0.11432,0.0166
1596094286.4062662,B2176973,0.04797,0.03571,-0.99164,0.11438,0.0166
1596094286.411996,B2176979,0.04797,0.03558,-0.99164,0.11438,0.0166
1596094286.418339,B2176985,0.04797,0.03552,-0.99164,0.11444,0.0166
1596094286.423393,B2176990,0.04791,0.03546,-0.99164,0.11444,0.0166
1596094286.429373,B2176996,0.04791,0.03540,-0.99164,0.11444,0.0166
1596094286.4345129,B2177001,0.04791,0.03534,-0.99164,0.11444,0.0166
1596094286.439208,B2177006,0.04791,0.03528,-0.99164,0.11438,0.0166
1596094286.44505,B2177012,0.04791,0.03528,-0.99164,0.11438,0.0166
1596094286.451055,B2177017,0.04785,0.03528,-0.99164,0.11432,0.0166
1596094286.455991,B2177022,0.04785,0.03528,-0.99164,0.11432,0.0166
1596094286.460265,B2177027,0.04785,0.03528,-0.99170,0.11426,0.0166
1596094286.4663548,B2177032,0.04785,0.03528,-0.99170,0.11420,0.0166
1596094286.470559,B2177037,0.04779,0.03528,-0.99170,0.11414,0.0166
1596094286.475682,B2177042,0.04779,0.03522,-0.99170,0.11414,0.0166
1596094286.48065,B2177047,0.04779,0.03522,-0.99170,0.11407,0.0166
1596094286.48546,B2177053,0.04773,0.03516,-0.99170,0.11401,0.0166
1596094286.492501,B2177058,0.04773,0.03516,-0.99170,0.11395,0.0166
1596094286.496001,B2177063,0.04773,0.03516,-0.99176,0.11383,0.0166
1596094286.502315,B2177068,0.04773,0.03516,-0.99176,0.11371,0.0166
1596094286.506282,B2177073,0.04773,0.03522,-0.99176,0.11365,0.0166
1596094286.5114229,B2177078,0.04773,0.03534,-0.99176,0.11353,0.0166
1596094286.51658,B2177083,0.04773,0.03546,-0.99176,0.11340,0.0166
1596094286.5218701,B2177089,0.04773,0.03558,-0.99176,0.11334,0.0166
1596094286.52774,B2177095,0.04779,0.03571,-0.99176,0.11322,0.0166
1596094286.533174,B2177100,0.04785,0.03589,-0.99176,0.11316,0.0166
1596094286.539125,B2177106,0.04791,0.03607,-0.99176,0.11304,0.0166
1596094286.544373,B2177111,0.04791,0.03625,-0.99176,0.11292,0.0166
1596094286.550464,B2177117,0.04791,0.03632,-0.99182,0.11285,0.0166
