imu_packets,1266
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596094230.914913,B2121433,0.05182,0.05042,-0.99304,0.09308,0.0163
1596094230.919987,B2121438,0.05182,0.05054,-0.99304,0.09308,0.0163
1596094230.924783,B2121443,0.05188,0.05066,-0.99304,0.09314,0.0163
1596094230.9306371,B2121448,0.05188,0.05078,-0.99298,0.09314,0.0162
1596094230.9350731,B2121453,0.05194,0.05090,-0.99298,0.09314,0.0163
1596094230.9398851,B2121458,0.05194,0.05109,-0.99298,0.09320,0.0162
1596094230.9461088,B2121463,0.05200,0.05121,-0.99298,0.09320,0.0162
1596094230.950476,B2121468,0.05206,0.05145,-0.99298,0.09326,0.0162
1596094230.954904,B2121473,0.05206,0.05164,-0.99292,0.09326,0.0162
1596094230.9599931,B2121478,0.05212,0.05182,-0.99292,0.09332,0.0162
1596094230.964844,B2121483,0.05219,0.05200,-0.99292,0.09332,0.0162
1596094230.9703932,B2121488,0.05225,0.05219,-0.99292,0.09338,0.0162
1596094230.976037,B2121493,0.05225,0.05243,-0.99286,0.09338,0.0162
1596094230.9801521,B2121498,0.05231,0.05255,-0.99286,0.09344,0.0162
1596094230.986058,B2121504,0.05237,0.05273,-0.99286,0.09344,0.0162
1596094230.9906619,B2121509,0.05243,0.05298,-0.99280,0.09351,0.0162
1596094230.996282,B2121514,0.05249,0.05310,-0.99280,0.09351,0.0162
1596094231.00146,B2121519,0.05249,0.05316,-0.99280,0.09351,0.0162
1596094231.00609,B2121524,0.05255,0.05322,-0.99280,0.09351,0.0163
1596094231.011644,B2121529,0.05255,0.05334,-0.99280,0.09357,0.0162
1596094231.0162308,B2121535,0.05261,0.05334,-0.99280,0.09357,0.0162
1596094231.021346,B2121540,0.05261,0.05341,-0.99280,0.09357,0.0162
1596094231.026747,B2121545,0.05267,0.05341,-0.99280,0.09363,0.0162
1596094231.032541,B2121550,0.05267,0.05341,-0.99280,0.09363,0.0162
1596094231.038319,B2121555,0.05273,0.05341,-0.99280,0.09363,0.0162
1596094231.041845,B2121560,0.05273,0.05347,-0.99280,0.09363,0.0162
1596094231.047582,B2121566,0.05273,0.05347,-0.99280,0.09369,0.0162
1596094231.05411,B2121571,0.05273,0.05347,-0.99274,0.09369,0.0162
1596094231.059349,B2121577,0.05273,0.05353,-0.99274,0.09369,0.0162
1596094231.064446,B2121582,0.05273,0.05353,-0.99274,0.09369,0.0162
1596094231.070815,B2121588,0.05273,0.05353,-0.99274,0.09369,0.0162
1596094231.074636,B2121593,0.05273,0.05353,-0.99274,0.09369,0.0162
1596094231.080035,B2121598,0.05280,0.05353,-0.99274,0.09375,0.0161
1596094231.085425,B2121603,0.05280,0.05353,-0.99274,0.09375,0.0161
1596094231.09056,B2121608,0.05280,0.05353,-0.99274,0.09375,0.0161
