imu_packets,1268
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596094880.251734,B2771379,0.05969,0.05286,-0.99377,0.07788,0.0153
1596094880.256392,B2771384,0.05969,0.05298,-0.99377,0.07794,0.0153
1596094880.260709,B2771389,0.05963,0.05304,-0.99377,0.07800,0.0152
1596094880.2663019,B2771394,0.05963,0.05316,-0.99371,0.07806,0.0152
1596094880.2713878,B2771399,0.05963,0.05328,-0.99371,0.07806,0.0152
1596094880.276476,B2771404,0.05963,0.05334,-0.99371,0.07813,0.0152
1596094880.281128,B2771409,0.05963,0.05347,-0.99371,0.07825,0.0152
1596094880.2862349,B2771415,0.05963,0.05353,-0.99371,0.07825,0.0152
1596094880.291447,B2771420,0.05963,0.05359,-0.99371,0.07831,0.0152
1596094880.2963042,B2771425,0.05963,0.05365,-0.99371,0.07837,0.0152
1596094880.3015769,B2771430,0.05963,0.05371,-0.99371,0.07843,0.0152
1596094880.3065898,B2771435,0.05963,0.05371,-0.99365,0.07849,0.0152
1596094880.311881,B2771440,0.05963,0.05371,-0.99365,0.07855,0.0152
1596094880.318332,B2771445,0.05963,0.05377,-0.99365,0.07861,0.0152
1596094880.322446,B2771450,0.05957,0.05371,-0.99365,0.07867,0.0152
1596094880.32674,B2771455,0.05957,0.05371,-0.99365,0.07874,0.0152
1596094880.331906,B2771460,0.05951,0.05371,-0.99365,0.07874,0.0152
1596094880.336813,B2771465,0.05951,0.05371,-0.99365,0.07880,0.0152
1596094880.342347,B2771470,0.05957,0.05365,-0.99365,0.07880,0.0152
1596094880.34823,B2771475,0.05957,0.05371,-0.99365,0.07880,0.0152
1596094880.351973,B2771480,0.05957,0.05371,-0.99365,0.07886,0.0152
1596094880.357729,B2771485,0.05963,0.05371,-0.99365,0.07886,0.0152
1596094880.3623629,B2771491,0.05963,0.05371,-0.99365,0.07886,0.0152
1596094880.368774,B2771496,0.05963,0.05377,-0.99365,0.07880,0.0152
1596094880.373757,B2771502,0.05963,0.05383,-0.99365,0.07880,0.0152
1596094880.3801339,B2771507,0.05963,0.05383,-0.99365,0.07880,0.0152
1596094880.38378,B2771512,0.05963,0.05389,-0.99365,0.07880,0.0152
1596094880.390024,B2771518,0.05963,0.05396,-0.99365,0.07880,0.0152
1596094880.395529,B2771523,0.05963,0.05396,-0.99365,0.07874,0.0152
1596094880.400532,B2771528,0.05957,0.05402,-0.99365,0.07874,0.0152
1596094880.404949,B2771534,0.05957,0.05408,-0.99365,0.07874,0.0152
1596094880.4105222,B2771539,0.05957,0.05414,-0.99365,0.07867,0.0152
1596094880.416374,B2771544,0.05951,0.05414,-0.99365,0.07867,0.0152
1596094880.4208488,B2771549,0.05951,0.05420,-0.99365,0.07867,0.0152
1596094880.4258492,B2771554,0.05945,0.05426,-0.99365,0.07867,0.0152
1596094880.43132,B2771559,0.05945,0.05426,-0.99365,0.07867,0.0152
1596094880.435713,B2771564,0.05945,0.05432,-0.99365,0.07867,0.0152
1596094880.440974,B2771569,0.05945,0.05438,-0.99365,0.07867,0.0152
1596094880.446114,B2771574,0.05945,0.05438,-0.99365,0.07867,0.0152
1596094880.4517398,B2771579,0.05945,0.05444,-0.99365,0.07867,0.0152
1596094880.4576168,B2771585,0.05939,0.05450,-0.99365,0.07867,0.0152
1596094880.462551,B2771589,0.05939,0.05457,-0.99365,0.07874,0.0152
1596094880.466058,B2771594,0.05945,0.05457,-0.99365,0.07874,0.0152
1596094880.471265,B2771599,0.05945,0.05463,-0.99359,0.07880,0.0152
1596094880.477299,B2771605,0.05945,0.05469,-0.99359,0.07880,0.0152
1596094880.48172,B2771610,0.05945,0.05475,-0.99359,0.07880,0.0152
1596094880.4862971,B2771615,0.05945,0.05481,-0.99359,0.07886,0.0152
1596094880.491748,B2771620,0.05951,0.05487,-0.99359,0.07886,0.0152
1596094880.4966831,B2771625,0.05951,0.05493,-0.99359,0.07892,0.0152
1596094880.5020301,B2771630,0.05957,0.05505,-0.99359,0.07904,0.0152
1596094880.50676,B2771635,0.05963,0.05511,-0.99353,0.07910,0.0152
1596094880.51321,B2771640,0.05963,0.05518,-0.99353,0.07910,0.0151
1596094880.5169249,B2771645,0.05963,0.05524,-0.99353,0.07916,0.0151
1596094880.521709,B2771650,0.05969,0.05530,-0.99353,0.07922,0.0151
1596094880.527318,B2771655,0.05969,0.05536,-0.99353,0.07922,0.0151
1596094880.53246,B2771660,0.05969,0.05542,-0.99353,0.07928,0.0151
1596094880.539026,B2771666,0.05969,0.05554,-0.99353,0.07928,0.0151
1596094880.5425532,B2771671,0.05969,0.05566,-0.99353,0.07935,0.0151
1596094880.548173,B2771676,0.05969,0.05573,-0.99347,0.07935,0.0151
1596094880.553615,B2771682,0.05969,0.05585,-0.99347,0.07935,0.0151
1596094880.55953,B2771688,0.05969,0.05603,-0.99347,0.07941,0.0151
1596094880.5650702,B2771694,0.05969,0.05615,-0.99347,0.07941,0.0151
1596094880.571598,B2771699,0.05969,0.05627,-0.99347,0.07941,0.0151
1596094880.575795,B2771704,0.05975,0.05646,-0.99347,0.07941,0.0151
1596094880.5806358,B2771709,0.05975,0.05658,-0.99347,0.07935,0.0151
1596094880.5860229,B2771714,0.05975,0.05670,-0.99341,0.07935,0.0151
1596094880.5914712,B2771720,0.05975,0.05682,-0.99341,0.07935,0.0150
1596094880.595674,B2771725,0.05969,0.05695,-0.99341,0.07928,0.0150
1596094880.6012192,B2771730,0.05969,0.05695,-0.99341,0.07922,0.0150
1596094880.606122,B2771735,0.05969,0.05701,-0.99341,0.07922,0.0150
1596094880.6114922,B2771740,0.05963,0.05701,-0.99347,0.07910,0.0150
1596094880.616412,B2771745,0.05957,0.05695,-0.99347,0.07904,0.0150
1596094880.621242,B2771750,0.05957,0.05688,-0.99347,0.07898,0.0150
1596094880.628885,B2771755,0.05951,0.05676,-0.99347,0.07892,0.0150
1596094880.632006,B2771760,0.05945,0.05664,-0.99347,0.07886,0.0150
1596094880.636555,B2771765,0.05945,0.05652,-0.99353,0.07880,0.0150
1596094880.641262,B2771770,0.05945,0.05634,-0.99353,0.07874,0.0150
1596094880.646301,B2771775,0.05939,0.05615,-0.99353,0.07867,0.0150
1596094880.651628,B2771780,0.05939,0.05603,-0.99353,0.07861,0.0150
1596094880.656846,B2771785,0.05939,0.05585,-0.99359,0.07855,0.0150
1596094880.6614678,B2771790,0.05939,0.05566,-0.99359,0.07843,0.0150
1596094880.66706,B2771795,0.05939,0.05548,-0.99359,0.07837,0.0150
