imu_packets,1257
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596094266.4960918,B2157046,0.06293,0.04749,-0.99164,0.10199,0.0163
1596094266.502895,B2157051,0.06299,0.04749,-0.99164,0.10193,0.0163
1596094266.5067961,B2157057,0.06299,0.04742,-0.99164,0.10187,0.0163
1596094266.511882,B2157062,0.06305,0.04742,-0.99170,0.10168,0.0163
1596094266.522251,B2157067,0.06311,0.04742,-0.99170,0.10162,0.0163
1596094266.522261,B2157072,0.06311,0.04742,-0.99170,0.10150,0.0163
1596094266.526835,B2157077,0.06317,0.04742,-0.99170,0.10144,0.0163
1596094266.531734,B2157082,0.06317,0.04742,-0.99170,0.10138,0.0163
1596094266.536959,B2157087,0.06323,0.04742,-0.99170,0.10126,0.0163
1596094266.542017,B2157092,0.06323,0.04742,-0.99170,0.10120,0.0163
1596094266.547963,B2157097,0.06329,0.04742,-0.99170,0.10114,0.0163
1596094266.551987,B2157102,0.06329,0.04742,-0.99176,0.10107,0.0163
1596094266.557951,B2157107,0.06329,0.04742,-0.99176,0.10101,0.0163
1596094266.562231,B2157112,0.06329,0.04736,-0.99176,0.10095,0.0163
1596094266.568136,B2157117,0.06329,0.04736,-0.99176,0.10089,0.0163
1596094266.572237,B2157122,0.06329,0.04736,-0.99176,0.10083,0.0163
1596094266.57745,B2157127,0.06335,0.04730,-0.99176,0.10077,0.0163
1596094266.584457,B2157132,0.06335,0.04730,-0.99176,0.10077,0.0163
1596094266.587302,B2157137,0.06342,0.04730,-0.99176,0.10071,0.0163
1596094266.5930119,B2157142,0.06342,0.04730,-0.99176,0.10065,0.0163
1596094266.598237,B2157147,0.06348,0.04730,-0.99176,0.10059,0.0163
1596094266.6027389,B2157153,0.06348,0.04730,-0.99176,0.10052,0.0163
1596094266.608438,B2157158,0.06354,0.04724,-0.99176,0.10046,0.0163
1596094266.612978,B2157163,0.06360,0.04724,-0.99176,0.10040,0.0163
1596094266.6188102,B2157169,0.06366,0.04724,-0.99182,0.10034,0.0162
1596094266.625846,B2157174,0.06366,0.04718,-0.99182,0.10034,0.0162
1596094266.629925,B2157179,0.06372,0.04712,-0.99182,0.10028,0.0162
1596094266.634366,B2157184,0.06372,0.04712,-0.99182,0.10022,0.0162
1596094266.63986,B2157190,0.06378,0.04706,-0.99182,0.10022,0.0162
1596094266.646422,B2157195,0.06384,0.04700,-0.99182,0.10016,0.0162
1596094266.650531,B2157201,0.06384,0.04694,-0.99182,0.10010,0.0162
1596094266.6580942,B2157206,0.06390,0.04687,-0.99182,0.10010,0.0162
1596094266.661026,B2157211,0.06396,0.04681,-0.99182,0.10004,0.0162
1596094266.666263,B2157216,0.06403,0.04681,-0.99182,0.09998,0.0162
1596094266.6708548,B2157221,0.06409,0.04675,-0.99182,0.09991,0.0162
1596094266.676351,B2157226,0.06415,0.04675,-0.99182,0.09991,0.0162
1596094266.681321,B2157231,0.06421,0.04669,-0.99182,0.09985,0.0162
1596094266.68589,B2157236,0.06427,0.04669,-0.99182,0.09979,0.0162
1596094266.691653,B2157241,0.06427,0.04669,-0.99182,0.09973,0.0162
1596094266.6961222,B2157246,0.06433,0.04663,-0.99182,0.09973,0.0162
1596094266.7017338,B2157251,0.06439,0.04657,-0.99182,0.09967,0.0162
1596094266.708268,B2157257,0.06445,0.04657,-0.99182,0.09961,0.0162
1596094266.712438,B2157262,0.06451,0.04651,-0.99182,0.09955,0.0162
1596094266.71743,B2157267,0.06458,0.04645,-0.99188,0.09949,0.0163
1596094266.722079,B2157272,0.06464,0.04645,-0.99188,0.09943,0.0163
1596094266.727459,B2157277,0.06470,0.04639,-0.99188,0.09937,0.0163
