imu_packets,1180
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580975925.786755,0.02649,-0.03198,-0.99799,0.04816,0.0184
1580975925.792265,0.02649,-0.03192,-0.99799,0.04816,0.0184
1580975925.8005838,0.02649,-0.03192,-0.99799,0.04816,0.0184
1580975925.803648,0.02649,-0.03186,-0.99799,0.04810,0.0184
1580975925.809757,0.02649,-0.03186,-0.99799,0.04810,0.0184
1580975925.814208,0.02649,-0.03180,-0.99799,0.04803,0.0184
1580975925.822859,0.02649,-0.03180,-0.99799,0.04803,0.0184
1580975925.825989,0.02649,-0.03180,-0.99799,0.04803,0.0184
1580975925.832639,0.02649,-0.03174,-0.99799,0.04797,0.0184
1580975925.8361971,0.02649,-0.03174,-0.99799,0.04791,0.0184
1580975925.84144,0.02649,-0.03168,-0.99799,0.04791,0.0184
1580975925.847636,0.02649,-0.03168,-0.99799,0.04785,0.0184
1580975925.8541892,0.02655,-0.03168,-0.99799,0.04779,0.0184
1580975925.859114,0.02655,-0.03168,-0.99799,0.04779,0.0184
1580975925.864289,0.02655,-0.03168,-0.99799,0.04779,0.0184
1580975925.870135,0.02655,-0.03168,-0.99799,0.04773,0.0184
1580975925.8752158,0.02655,-0.03162,-0.99799,0.04773,0.0184
1580975925.881589,0.02655,-0.03162,-0.99799,0.04767,0.0184
1580975925.886948,0.02661,-0.03162,-0.99799,0.04767,0.0184
1580975925.8939369,0.02655,-0.03162,-0.99799,0.04767,0.0184
1580975925.89852,0.02661,-0.03162,-0.99799,0.04767,0.0184
1580975925.904029,0.02661,-0.03162,-0.99799,0.04767,0.0184
1580975925.910152,0.02661,-0.03162,-0.99799,0.04767,0.0184
1580975925.916467,0.02661,-0.03162,-0.99799,0.04767,0.0184
1580975925.9205492,0.02661,-0.03168,-0.99799,0.04767,0.0184
1580975925.9259222,0.02661,-0.03168,-0.99799,0.04767,0.0184
1580975925.9312232,0.02667,-0.03168,-0.99799,0.04767,0.0184
1580975925.9375172,0.02667,-0.03168,-0.99799,0.04767,0.0184
1580975925.945559,0.02667,-0.03168,-0.99799,0.04767,0.0184
1580975925.947865,0.02667,-0.03168,-0.99799,0.04767,0.0184
1580975925.954098,0.02667,-0.03168,-0.99799,0.04773,0.0184
1580975925.959323,0.02667,-0.03174,-0.99799,0.04773,0.0184
1580975925.964898,0.02673,-0.03174,-0.99799,0.04773,0.0184
1580975925.9704099,0.02673,-0.03174,-0.99799,0.04773,0.0184
1580975925.977101,0.02673,-0.03174,-0.99799,0.04773,0.0184
1580975925.9809,0.02673,-0.03168,-0.99799,0.04779,0.0184
1580975925.986399,0.02679,-0.03168,-0.99799,0.04779,0.0184
1580975925.9925718,0.02679,-0.03162,-0.99799,0.04779,0.0184
1580975925.998462,0.02679,-0.03162,-0.99799,0.04779,0.0184
1580975926.003218,0.02679,-0.03156,-0.99799,0.04779,0.0184
1580975926.008636,0.02686,-0.03149,-0.99799,0.04773,0.0184
1580975926.0138419,0.02686,-0.03149,-0.99799,0.04773,0.0184
1580975926.019325,0.02692,-0.03143,-0.99799,0.04773,0.0184
1580975926.025571,0.02692,-0.03131,-0.99799,0.04767,0.0184
1580975926.0302432,0.02698,-0.03125,-0.99799,0.04767,0.0184
1580975926.036191,0.02698,-0.03113,-0.99805,0.04761,0.0184
1580975926.0411808,0.02704,-0.03088,-0.99805,0.04749,0.0184
1580975926.04798,0.02710,-0.03076,-0.99805,0.04736,0.0184
1580975926.053767,0.02716,-0.03058,-0.99805,0.04730,0.0184
1580975926.0594811,0.02722,-0.03040,-0.99805,0.04718,0.0184
1580975926.063853,0.02728,-0.03021,-0.99805,0.04706,0.0184
1580975926.069968,0.02728,-0.03003,-0.99805,0.04687,0.0184
1580975926.0756092,0.02734,-0.02979,-0.99811,0.04675,0.0184
1580975926.07993,0.02740,-0.02954,-0.99811,0.04657,0.0184
1580975926.08571,0.02747,-0.02936,-0.99811,0.04639,0.0184
1580975926.09234,0.02759,-0.02881,-0.99817,0.04596,0.0184
1580975926.097731,0.02765,-0.02850,-0.99817,0.04578,0.0184
1580975926.1034791,0.02771,-0.02814,-0.99817,0.04553,0.0184
1580975926.108404,0.02777,-0.02783,-0.99823,0.04529,0.0184
1580975926.114271,0.02789,-0.02747,-0.99823,0.04492,0.0184
1580975926.1195168,0.02795,-0.02710,-0.99823,0.04468,0.0184
1580975926.124288,0.02802,-0.02673,-0.99829,0.04431,0.0184
1580975926.1305091,0.02808,-0.02631,-0.99829,0.04401,0.0184
1580975926.135432,0.02814,-0.02588,-0.99829,0.04364,0.0184
1580975926.1412559,0.02826,-0.02496,-0.99835,0.04291,0.0184
1580975926.146653,0.02832,-0.02448,-0.99841,0.04248,0.0184
1580975926.154609,0.02844,-0.02399,-0.99841,0.04205,0.0184
1580975926.161831,0.02850,-0.02350,-0.99847,0.04169,0.0184
1580975926.1646888,0.02856,-0.02301,-0.99847,0.04126,0.0184
