imu_packets,1178
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580974472.816324,0.04346,-0.00641,-0.97638,0.21167,0.0177
1580974472.822293,0.04346,-0.00647,-0.97632,0.21167,0.0177
1580974472.825863,0.04346,-0.00647,-0.97632,0.21173,0.0177
1580974472.832223,0.04346,-0.00641,-0.97632,0.21179,0.0177
1580974472.836182,0.04340,-0.00641,-0.97632,0.21179,0.0177
1580974472.842283,0.04340,-0.00641,-0.97632,0.21185,0.0177
1580974472.847994,0.04340,-0.00641,-0.97632,0.21191,0.0177
1580974472.854285,0.04340,-0.00641,-0.97632,0.21191,0.0177
1580974472.859684,0.04340,-0.00641,-0.97632,0.21198,0.0177
1580974472.8640552,0.04333,-0.00641,-0.97632,0.21198,0.0177
1580974472.869979,0.04333,-0.00641,-0.97626,0.21198,0.0177
1580974472.875946,0.04333,-0.00641,-0.97626,0.21198,0.0177
1580974472.8804622,0.04333,-0.00641,-0.97626,0.21204,0.0177
1580974472.885788,0.04333,-0.00641,-0.97626,0.21204,0.0177
1580974472.891977,0.04333,-0.00641,-0.97626,0.21204,0.0177
1580974472.898324,0.04333,-0.00641,-0.97626,0.21204,0.0177
1580974472.902337,0.04333,-0.00641,-0.97626,0.21204,0.0177
1580974472.907833,0.04327,-0.00641,-0.97632,0.21198,0.0177
1580974472.91285,0.04327,-0.00641,-0.97632,0.21198,0.0177
1580974472.918889,0.04327,-0.00641,-0.97632,0.21198,0.0177
1580974472.924654,0.04333,-0.00641,-0.97632,0.21198,0.0177
1580974472.9317079,0.04333,-0.00641,-0.97632,0.21198,0.0177
1580974472.938254,0.04333,-0.00641,-0.97632,0.21191,0.0177
1580974472.940716,0.04333,-0.00647,-0.97632,0.21191,0.0177
1580974472.946155,0.04333,-0.00647,-0.97632,0.21191,0.0177
1580974472.952855,0.04333,-0.00647,-0.97632,0.21191,0.0177
1580974472.9571352,0.04333,-0.00647,-0.97632,0.21185,0.0177
1580974472.963558,0.04333,-0.00647,-0.97632,0.21185,0.0177
1580974472.9686809,0.04333,-0.00647,-0.97632,0.21185,0.0177
1580974472.975738,0.04333,-0.00647,-0.97632,0.21185,0.0177
1580974472.980095,0.04327,-0.00647,-0.97632,0.21191,0.0177
1580974472.9887471,0.04327,-0.00653,-0.97632,0.21191,0.0177
1580974472.991758,0.04327,-0.00653,-0.97632,0.21198,0.0177
1580974472.996062,0.04327,-0.00659,-0.97626,0.21204,0.0177
1580974473.00237,0.04327,-0.00659,-0.97626,0.21216,0.0177
1580974473.008169,0.04327,-0.00671,-0.97620,0.21234,0.0177
1580974473.014348,0.04327,-0.00677,-0.97620,0.21252,0.0177
1580974473.019062,0.04327,-0.00677,-0.97614,0.21271,0.0177
1580974473.026455,0.04327,-0.00684,-0.97607,0.21289,0.0177
1580974473.031277,0.04327,-0.00690,-0.97601,0.21313,0.0177
1580974473.0360582,0.04327,-0.00696,-0.97595,0.21344,0.0177
1580974473.042428,0.04327,-0.00696,-0.97589,0.21381,0.0177
1580974473.04603,0.04333,-0.00702,-0.97583,0.21417,0.0177
1580974473.0522602,0.04333,-0.00702,-0.97571,0.21472,0.0177
1580974473.057172,0.04340,-0.00702,-0.97559,0.21521,0.0177
1580974473.062052,0.04352,-0.00696,-0.97528,0.21655,0.0177
1580974473.069025,0.04358,-0.00696,-0.97510,0.21729,0.0177
1580974473.07367,0.04364,-0.00690,-0.97491,0.21814,0.0177
1580974473.080393,0.04370,-0.00690,-0.97473,0.21899,0.0177
1580974473.084967,0.04382,-0.00684,-0.97449,0.21997,0.0177
1580974473.089993,0.04395,-0.00671,-0.97424,0.22113,0.0177
1580974473.096301,0.04407,-0.00665,-0.97394,0.22235,0.0177
1580974473.101262,0.04419,-0.00653,-0.97369,0.22345,0.0177
1580974473.105994,0.04437,-0.00635,-0.97339,0.22485,0.0177
1580974473.1122198,0.04449,-0.00623,-0.97302,0.22620,0.0177
1580974473.12031,0.04474,-0.00586,-0.97241,0.22894,0.0177
1580974473.12305,0.04486,-0.00562,-0.97205,0.23047,0.0177
1580974473.1289878,0.04498,-0.00537,-0.97168,0.23206,0.0178
1580974473.136501,0.04510,-0.00513,-0.97125,0.23364,0.0178
1580974473.1432362,0.04517,-0.00488,-0.97089,0.23505,0.0178
1580974473.146347,0.04529,-0.00458,-0.97052,0.23676,0.0178
1580974473.1518998,0.04541,-0.00427,-0.97003,0.23859,0.0178
1580974473.155901,0.04553,-0.00391,-0.96960,0.24036,0.0178
1580974473.162692,0.04565,-0.00360,-0.96918,0.24207,0.0178
1580974473.167701,0.04596,-0.00287,-0.96826,0.24573,0.0178
1580974473.172673,0.04608,-0.00244,-0.96771,0.24774,0.0178
1580974473.178547,0.04626,-0.00201,-0.96729,0.24951,0.0178
1580974473.184793,0.04639,-0.00153,-0.96674,0.25159,0.0178
1580974473.1905081,0.04651,-0.00104,-0.96625,0.25342,0.0178
1580974473.196136,0.04669,-0.00049,-0.96570,0.25543,0.0178
1580974473.2022731,0.04687,0.00006,-0.96521,0.25732,0.0178
1580974473.2093189,0.04700,0.00061,-0.96466,0.25934,0.0178
1580974473.2142878,0.04718,0.00134,-0.96405,0.26147,0.0178
1580974473.2174048,0.04749,0.00262,-0.96301,0.26532,0.0178
1580974473.224878,0.04761,0.00330,-0.96246,0.26715,0.0178
1580974473.2326322,0.04773,0.00409,-0.96185,0.26929,0.0178
1580974473.236459,0.04785,0.00476,-0.96136,0.27106,0.0178
1580974473.241302,0.04797,0.00549,-0.96082,0.27295,0.0178
1580974473.246644,0.04810,0.00623,-0.96021,0.27496,0.0179
1580974473.251492,0.04822,0.00696,-0.95972,0.27679,0.0179
1580974473.2566679,0.04828,0.00775,-0.95917,0.27863,0.0179
1580974473.2622652,0.04840,0.00842,-0.95868,0.28027,0.0179
1580974473.2679949,0.04852,0.00995,-0.95758,0.28394,0.0179
1580974473.274462,0.04858,0.01068,-0.95703,0.28558,0.0179
1580974473.2799308,0.04865,0.01135,-0.95654,0.28717,0.0179
1580974473.286318,0.04877,0.01202,-0.95605,0.28876,0.0179
1580974473.291334,0.04883,0.01276,-0.95557,0.29041,0.0179
1580974473.296326,0.04889,0.01337,-0.95514,0.29181,0.0179
1580974473.301462,0.04895,0.01398,-0.95465,0.29333,0.0179
1580974473.307023,0.04901,0.01465,-0.95416,0.29480,0.0179
1580974473.315292,0.04913,0.01575,-0.95331,0.29749,0.0179
1580974473.318888,0.04913,0.01624,-0.95294,0.29865,0.0180
1580974473.323594,0.04919,0.01678,-0.95258,0.29987,0.0180
1580974473.332352,0.04919,0.01721,-0.95227,0.30084,0.0180
1580974473.335361,0.04919,0.01770,-0.95190,0.30188,0.0180
1580974473.339923,0.04919,0.01813,-0.95160,0.30292,0.0180
1580974473.34707,0.04919,0.01862,-0.95123,0.30389,0.0180
1580974473.3515909,0.04913,0.01904,-0.95099,0.30475,0.0180
1580974473.356728,0.04913,0.01953,-0.95068,0.30566,0.0180
1580974473.3618612,0.04901,0.02032,-0.95020,0.30713,0.0180
1580974473.367119,0.04895,0.02069,-0.94995,0.30786,0.0180
1580974473.374423,0.04883,0.02112,-0.94971,0.30853,0.0180
1580974473.3791292,0.04877,0.02142,-0.94952,0.30914,0.0180
1580974473.386393,0.04871,0.02185,-0.94934,0.30975,0.0180
1580974473.38951,0.04865,0.02222,-0.94916,0.31030,0.0180
1580974473.395763,0.04858,0.02252,-0.94897,0.31079,0.0180
1580974473.4015129,0.04846,0.02289,-0.94879,0.31128,0.0180
1580974473.405628,0.04840,0.02325,-0.94861,0.31183,0.0180
1580974473.414294,0.04834,0.02362,-0.94849,0.31226,0.0180
1580974473.418423,0.04822,0.02399,-0.94836,0.31262,0.0180
1580974473.423897,0.04803,0.02472,-0.94806,0.31342,0.0179
1580974473.4301078,0.04797,0.02509,-0.94800,0.31372,0.0179
1580974473.4331641,0.04785,0.02545,-0.94788,0.31409,0.0179
1580974473.440934,0.04773,0.02576,-0.94775,0.31433,0.0179
1580974473.4447439,0.04761,0.02612,-0.94763,0.31464,0.0179
1580974473.45043,0.04755,0.02643,-0.94757,0.31494,0.0179
1580974473.456089,0.04742,0.02679,-0.94745,0.31519,0.0179
1580974473.4607291,0.04730,0.02710,-0.94739,0.31543,0.0179
1580974473.466679,0.04718,0.02740,-0.94727,0.31567,0.0179
1580974473.4720829,0.04712,0.02765,-0.94720,0.31592,0.0179
1580974473.479614,0.04687,0.02814,-0.94708,0.31628,0.0179
1580974473.48626,0.04681,0.02832,-0.94702,0.31647,0.0179
1580974473.489105,0.04669,0.02850,-0.94696,0.31659,0.0179
1580974473.49384,0.04657,0.02869,-0.94696,0.31671,0.0179
1580974473.499286,0.04651,0.02881,-0.94690,0.31683,0.0179
1580974473.505019,0.04645,0.02899,-0.94684,0.31696,0.0179
1580974473.509904,0.04633,0.02911,-0.94684,0.31702,0.0179
1580974473.516308,0.04626,0.02924,-0.94678,0.31714,0.0179
1580974473.520559,0.04620,0.02930,-0.94678,0.31720,0.0179
1580974473.525829,0.04608,0.02942,-0.94678,0.31726,0.0179
1580974473.532237,0.04602,0.02948,-0.94678,0.31732,0.0179
1580974473.538906,0.04584,0.02960,-0.94672,0.31738,0.0179
1580974473.5432801,0.04578,0.02966,-0.94672,0.31738,0.0179
1580974473.549441,0.04572,0.02966,-0.94672,0.31744,0.0179
1580974473.5561879,0.04565,0.02966,-0.94672,0.31744,0.0179
1580974473.562297,0.04559,0.02966,-0.94672,0.31750,0.0179
1580974473.565599,0.04553,0.02960,-0.94672,0.31750,0.0179
1580974473.571458,0.04547,0.02960,-0.94672,0.31750,0.0179
1580974473.579675,0.04547,0.02954,-0.94672,0.31750,0.0179
1580974473.5820212,0.04541,0.02942,-0.94672,0.31750,0.0178
1580974473.5885582,0.04535,0.02936,-0.94672,0.31750,0.0178
1580974473.5942621,0.04535,0.02930,-0.94672,0.31750,0.0178
1580974473.602317,0.04529,0.02924,-0.94672,0.31750,0.0178
1580974473.605888,0.04529,0.02917,-0.94672,0.31750,0.0178
1580974473.611307,0.04529,0.02911,-0.94672,0.31750,0.0178
1580974473.615996,0.04529,0.02911,-0.94672,0.31744,0.0178
1580974473.623967,0.04523,0.02905,-0.94678,0.31744,0.0178
1580974473.6277409,0.04523,0.02893,-0.94678,0.31738,0.0178
1580974473.633322,0.04523,0.02887,-0.94678,0.31738,0.0178
1580974473.640051,0.04517,0.02887,-0.94678,0.31732,0.0178
1580974473.644724,0.04517,0.02881,-0.94678,0.31732,0.0178
1580974473.65007,0.04517,0.02875,-0.94684,0.31732,0.0178
1580974473.655824,0.04523,0.02869,-0.94684,0.31726,0.0178
1580974473.660634,0.04523,0.02863,-0.94684,0.31726,0.0178
1580974473.667574,0.04523,0.02863,-0.94684,0.31720,0.0178
1580974473.671799,0.04529,0.02856,-0.94690,0.31714,0.0178
1580974473.6777651,0.04529,0.02850,-0.94690,0.31708,0.0178
1580974473.687294,0.04535,0.02850,-0.94690,0.31708,0.0178
1580974473.688902,0.04535,0.02844,-0.94690,0.31702,0.0178
1580974473.69472,0.04541,0.02844,-0.94690,0.31696,0.0178
1580974473.70016,0.04547,0.02838,-0.94696,0.31689,0.0178
1580974473.7054589,0.04547,0.02838,-0.94696,0.31683,0.0178
1580974473.7106519,0.04553,0.02838,-0.94696,0.31683,0.0178
1580974473.7160718,0.04559,0.02838,-0.94696,0.31677,0.0178
1580974473.72234,0.04559,0.02838,-0.94702,0.31671,0.0178
1580974473.7270882,0.04572,0.02832,-0.94702,0.31659,0.0178
1580974473.733044,0.04578,0.02832,-0.94702,0.31653,0.0178
1580974473.738703,0.04578,0.02838,-0.94708,0.31653,0.0178
1580974473.74475,0.04584,0.02838,-0.94708,0.31647,0.0178
1580974473.7498891,0.04590,0.02838,-0.94708,0.31641,0.0178
1580974473.75628,0.04596,0.02838,-0.94708,0.31635,0.0178
1580974473.760521,0.04596,0.02838,-0.94714,0.31628,0.0178
1580974473.766571,0.04602,0.02838,-0.94714,0.31622,0.0178
1580974473.771979,0.04602,0.02838,-0.94714,0.31616,0.0178
1580974473.777718,0.04614,0.02838,-0.94720,0.31610,0.0178
1580974473.7837172,0.04614,0.02838,-0.94720,0.31604,0.0178
1580974473.7880828,0.04620,0.02832,-0.94720,0.31598,0.0178
1580974473.7937589,0.04620,0.02832,-0.94727,0.31592,0.0178
1580974473.79988,0.04620,0.02826,-0.94727,0.31592,0.0178
1580974473.805295,0.04626,0.02826,-0.94727,0.31586,0.0178
1580974473.810459,0.04626,0.02820,-0.94727,0.31580,0.0178
1580974473.816726,0.04633,0.02814,-0.94727,0.31580,0.0178
1580974473.8206441,0.04633,0.02808,-0.94727,0.31580,0.0178
1580974473.8265312,0.04639,0.02808,-0.94727,0.31573,0.0178
1580974473.8332071,0.04645,0.02795,-0.94733,0.31573,0.0178
1580974473.837069,0.04645,0.02789,-0.94733,0.31573,0.0178
1580974473.844481,0.04651,0.02783,-0.94733,0.31573,0.0178
