imu_packets,1256
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596084811.983327,B1380141,0.08624,0.05835,-0.98303,0.15106,0.0220
1596084811.988888,B1380146,0.08630,0.05835,-0.98303,0.15100,0.0220
1596084811.994369,B1380152,0.08636,0.05841,-0.98303,0.15094,0.0220
1596084811.9988859,B1380157,0.08643,0.05841,-0.98303,0.15088,0.0220
1596084812.004917,B1380162,0.08655,0.05847,-0.98303,0.15082,0.0220
1596084812.009344,B1380167,0.08661,0.05847,-0.98303,0.15076,0.0220
1596084812.014011,B1380172,0.08673,0.05847,-0.98303,0.15070,0.0220
1596084812.0194292,B1380177,0.08679,0.05847,-0.98303,0.15063,0.0220
1596084812.025246,B1380182,0.08691,0.05853,-0.98303,0.15063,0.0220
1596084812.030575,B1380187,0.08698,0.05853,-0.98303,0.15057,0.0220
1596084812.0343199,B1380192,0.08704,0.05853,-0.98303,0.15051,0.0220
1596084812.039567,B1380197,0.08716,0.05853,-0.98303,0.15045,0.0220
1596084812.0444238,B1380202,0.08722,0.05859,-0.98303,0.15039,0.0220
1596084812.049647,B1380207,0.08728,0.05859,-0.98303,0.15033,0.0220
1596084812.054826,B1380212,0.08728,0.05859,-0.98303,0.15027,0.0220
1596084812.0616488,B1380217,0.08734,0.05865,-0.98303,0.15027,0.0220
1596084812.064768,B1380222,0.08740,0.05865,-0.98303,0.15015,0.0220
1596084812.06982,B1380227,0.08740,0.05865,-0.98303,0.15015,0.0220
1596084812.075503,B1380233,0.08740,0.05872,-0.98303,0.15009,0.0220
1596084812.0796978,B1380238,0.08746,0.05872,-0.98303,0.15002,0.0220
1596084812.086338,B1380243,0.08746,0.05872,-0.98303,0.15002,0.0220
1596084812.089571,B1380248,0.08746,0.05872,-0.98303,0.14996,0.0220
1596084812.094594,B1380253,0.08746,0.05872,-0.98309,0.14996,0.0220
1596084812.10076,B1380258,0.08746,0.05872,-0.98309,0.14990,0.0220
1596084812.1061811,B1380263,0.08746,0.05878,-0.98309,0.14990,0.0220
1596084812.1101031,B1380268,0.08746,0.05878,-0.98309,0.14990,0.0220
