eye_packets,765
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084135.1670148,"{'circle_3d': {'center': [-4.133909224769658, -0.14949544332345077, 53.18155791673203], 'normal': [-0.05872721264029535, 0.5635676432905109, -0.8239797484959694], 'radius': 3.544369921750084}, 'confidence': 0.08006532323863103, 'timestamp': 32844.998917, 'diameter_3d': 7.088739843500168, 'ellipse': {'center': [111.87078162384918, 116.97401801458147], 'axes': [67.74661304845091, 82.94381960988294], 'angle': -77.81543590313625}, 'location': [111.87078162384918, 116.97401801458147], 'diameter': 82.94381960988294, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.1694946114614537, 'phi': -1.6419486507588374, 'norm_pos': [0.3495961925745287, 0.5126082582725772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.179723,"{'circle_3d': {'center': [-4.710020604252707, -0.3729209298117029, 53.08954125947908], 'normal': [-0.10673649426388271, 0.5449488527498231, -0.8316478032670489], 'radius': 3.5650769160298603}, 'confidence': 0.20438103322657064, 'timestamp': 32845.007317, 'diameter_3d': 7.130153832059721, 'ellipse': {'center': [105.16650580994043, 114.36996990674479], 'axes': [68.61937392514126, 83.63851009588836], 'angle': -71.7795007374027}, 'location': [105.16650580994043, 114.36996990674479], 'diameter': 83.63851009588836, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.1471244395780733, 'phi': -1.6984419037909193, 'norm_pos': [0.3286453306560638, 0.5234584587218967], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.1829708,"{'circle_3d': {'center': [-4.771831536514127, -0.34948539444577964, 53.11307743334437], 'normal': [-0.11188740528566773, 0.5469018140303166, -0.8296864554449408], 'radius': 3.5774252975143765}, 'confidence': 0.15408041995981778, 'timestamp': 32845.015717, 'diameter_3d': 7.154850595028753, 'ellipse': {'center': [104.48003913236766, 114.63650033049649], 'axes': [68.59263550746542, 83.8973744617224], 'angle': -71.3137146958143}, 'location': [104.48003913236766, 114.63650033049649], 'diameter': 83.8973744617224, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.1494554057085242, 'phi': -1.7048426927166351, 'norm_pos': [0.32650012228864894, 0.522347915289598], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.1953611,"{'circle_3d': {'center': [-4.859629341295445, -0.24257827005170451, 53.1966992965993], 'normal': [-0.11920388901744426, 0.5558107410631562, -0.8227179668403637], 'radius': 3.553164401601567}, 'confidence': 0.10124496140148123, 'timestamp': 32845.024117, 'diameter_3d': 7.106328803203134, 'ellipse': {'center': [103.55159714835916, 115.90205083136011], 'axes': [67.28583201201829, 83.20296091640745], 'angle': -70.9504012438333}, 'location': [103.55159714835916, 115.90205083136011], 'diameter': 83.20296091640745, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.160134233869978, 'phi': -1.7146853486201463, 'norm_pos': [0.3235987410886224, 0.5170747882026662], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.203713,"{'circle_3d': {'center': [-5.04560589875768, -0.1432914586716807, 53.29344653046982], 'normal': [-0.1347019354726305, 0.5640846420114917, -0.8146556973511536], 'radius': 3.559529307602836}, 'confidence': 0.11454251086741447, 'timestamp': 32845.032517, 'diameter_3d': 7.119058615205672, 'ellipse': {'center': [101.51669546369588, 117.05756922487267], 'axes': [66.37266677071648, 83.21700488709601], 'angle': -69.74720857698381}, 'location': [101.51669546369588, 117.05756922487267], 'diameter': 83.21700488709601, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.170120598635798, 'phi': -1.7346619964769183, 'norm_pos': [0.3172396733240496, 0.5122601282296972], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.2110531,"{'circle_3d': {'center': [-5.039769551701408, -0.1420858442954236, 53.29331811038792], 'normal': [-0.13421557321794117, 0.5641851098761798, -0.8146663990246452], 'radius': 3.5287494034789555}, 'confidence': 0.1283778732296069, 'timestamp': 32845.040917, 'diameter_3d': 7.057498806957911, 'ellipse': {'center': [101.57976250591985, 117.09336129602883], 'axes': [65.80250368356253, 82.4959186961051], 'angle': -69.80128990869873}, 'location': [101.57976250591985, 117.09336129602883], 'diameter': 82.4959186961051, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.1702422771821483, 'phi': -1.734078706019984, 'norm_pos': [0.3174367578309995, 0.5121109945998799], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.217789,"{'circle_3d': {'center': [-5.049215764551576, -0.13265464538713534, 53.301418271181696], 'normal': [-0.13500275762212186, 0.5649710431185372, -0.8139913856251642], 'radius': 3.52438351990125}, 'confidence': 0.10289130821918105, 'timestamp': 32845.049317, 'diameter_3d': 7.0487670398025, 'ellipse': {'center': [101.47927098827674, 117.206246823246], 'axes': [65.63964440207019, 82.38185182216054], 'angle': -69.75913249054142}, 'location': [101.47927098827674, 117.206246823246], 'diameter': 82.38185182216054, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.171194485413904, 'phi': -1.7351530381184244, 'norm_pos': [0.3171227218383648, 0.511640638236475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.235751,"{'circle_3d': {'center': [-4.067176816131422, 0.07333000410928836, 53.33310224459678], 'normal': [-0.05316617858710901, 0.5821364305765725, -0.8113510545072404], 'radius': 3.5740532797875444}, 'confidence': 0.06333367845738272, 'timestamp': 32845.057717, 'diameter_3d': 7.148106559575089, 'ellipse': {'center': [112.76648762651028, 119.53666958209189], 'axes': [66.93380611143418, 83.39288064257836], 'angle': -79.00954690092061}, 'location': [112.76648762651028, 119.53666958209189], 'diameter': 83.39288064257836, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.192150095032551, 'phi': -1.6362307361744861, 'norm_pos': [0.35239527383284464, 0.5019305434079504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.2385,"{'circle_3d': {'center': [-4.772718286870313, -0.42739361578252844, 53.06227695821004], 'normal': [-0.1119613011486832, 0.5404094622522543, -0.8339198283728018], 'radius': 3.578731097533559}, 'confidence': 0.12444728757692787, 'timestamp': 32845.066117, 'diameter_3d': 7.157462195067118, 'ellipse': {'center': [104.42003825549368, 113.72653684211609], 'axes': [69.09325766122736, 84.01050304139879], 'angle': -71.0021370915822}, 'location': [104.42003825549368, 113.72653684211609], 'diameter': 84.01050304139879, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.1417200029192536, 'phi': -1.7042573157722067, 'norm_pos': [0.3263126195484177, 0.5261394298245163], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.243365,"{'circle_3d': {'center': [-4.724586655311106, -0.3799946697970915, 53.08678906518498], 'normal': [-0.10795033185208269, 0.5443593744177074, -0.831877152791557], 'radius': 3.558238545523456}, 'confidence': 0.14206910575853982, 'timestamp': 32845.074517, 'diameter_3d': 7.116477091046912, 'ellipse': {'center': [104.99563457228797, 114.29280523408686], 'axes': [68.50265176124934, 83.48389117892334], 'angle': -71.6211132332555}, 'location': [104.99563457228797, 114.29280523408686], 'diameter': 83.48389117892334, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.146421559013317, 'phi': -1.6998423492160597, 'norm_pos': [0.3281113580383999, 0.5237799781913048], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084135.249922,"{'circle_3d': {'center': [-4.729583618794221, -0.37428401622515306, 53.09117826326281], 'normal': [-0.10836674547567558, 0.5448352622153688, -0.8315113862850709], 'radius': 3.560306805936832}, 'confidence': 0.133677277437703, 'timestamp': 32845.082917, 'diameter_3d': 7.120613611873664, 'ellipse': {'center': [104.94264653101413, 114.35812230570781], 'axes': [68.49805170518763, 83.52596408450894], 'angle': -71.59786253703551}, 'location': [104.94264653101413, 114.35812230570781], 'diameter': 83.52596408450894, 'sphere': {'center': [-3.429182673086114, -6.91230716280958, 63.069314898683665], 'radius': 12.0}, 'projected_sphere': {'center': [126.28957741607297, 52.048882284094915], 'axes': [235.9308964098255, 235.9308964098255], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.146988971844153, 'phi': -1.7003909447844172, 'norm_pos': [0.3279457704094192, 0.5235078237262174], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
