imu_packets,1266
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595902347.291491,B1291936,0.01367,-0.01428,-0.98633,0.16370,0.0208
1595902347.296896,B1291941,0.01373,-0.01410,-0.98633,0.16364,0.0208
1595902347.3019142,B1291946,0.01379,-0.01392,-0.98639,0.16339,0.0208
1595902347.307013,B1291951,0.01385,-0.01385,-0.98639,0.16327,0.0208
1595902347.312478,B1291957,0.01385,-0.01373,-0.98639,0.16315,0.0208
1595902347.317216,B1291962,0.01392,-0.01361,-0.98645,0.16302,0.0208
1595902347.3223019,B1291967,0.01398,-0.01355,-0.98645,0.16290,0.0208
1595902347.3274019,B1291972,0.01404,-0.01349,-0.98645,0.16278,0.0208
1595902347.334181,B1291977,0.01410,-0.01337,-0.98651,0.16266,0.0208
1595902347.3379378,B1291982,0.01416,-0.01331,-0.98651,0.16254,0.0208
1595902347.343783,B1291987,0.01428,-0.01324,-0.98651,0.16235,0.0208
1595902347.349605,B1291993,0.01428,-0.01318,-0.98657,0.16223,0.0208
1595902347.355595,B1291998,0.01434,-0.01306,-0.98657,0.16211,0.0208
1595902347.360418,B1292004,0.01440,-0.01300,-0.98657,0.16199,0.0208
1595902347.366307,B1292010,0.01447,-0.01294,-0.98663,0.16193,0.0208
1595902347.3707619,B1292015,0.01453,-0.01288,-0.98663,0.16180,0.0208
1595902347.3761752,B1292020,0.01453,-0.01282,-0.98663,0.16168,0.0208
1595902347.3818061,B1292025,0.01459,-0.01276,-0.98669,0.16156,0.0208
1595902347.3867068,B1292030,0.01459,-0.01270,-0.98669,0.16144,0.0208
1595902347.3912792,B1292036,0.01459,-0.01257,-0.98669,0.16132,0.0208
1595902347.3964841,B1292041,0.01465,-0.01251,-0.98676,0.16125,0.0208
1595902347.401823,B1292046,0.01465,-0.01245,-0.98676,0.16113,0.0208
1595902347.407221,B1292051,0.01471,-0.01233,-0.98676,0.16101,0.0208
1595902347.411653,B1292056,0.01471,-0.01227,-0.98676,0.16095,0.0208
1595902347.4176068,B1292061,0.01477,-0.01221,-0.98682,0.16083,0.0208
1595902347.421404,B1292066,0.01477,-0.01215,-0.98682,0.16071,0.0208
1595902347.426473,B1292071,0.01483,-0.01202,-0.98682,0.16058,0.0208
1595902347.432001,B1292076,0.01483,-0.01196,-0.98688,0.16052,0.0208
1595902347.4366772,B1292081,0.01483,-0.01190,-0.98688,0.16040,0.0208
1595902347.442914,B1292087,0.01489,-0.01184,-0.98688,0.16034,0.0208
1595902347.4481149,B1292092,0.01489,-0.01172,-0.98688,0.16016,0.0208
1595902347.452306,B1292097,0.01489,-0.01166,-0.98694,0.16010,0.0208
1595902347.4574652,B1292102,0.01489,-0.01160,-0.98694,0.16003,0.0208
1595902347.464424,B1292107,0.01489,-0.01154,-0.98694,0.15997,0.0208
1595902347.467861,B1292112,0.01489,-0.01154,-0.98694,0.15991,0.0208
1595902347.473165,B1292117,0.01489,-0.01147,-0.98694,0.15985,0.0208
1595902347.478103,B1292122,0.01489,-0.01141,-0.98700,0.15979,0.0208
1595902347.4829,B1292127,0.01489,-0.01141,-0.98700,0.15973,0.0208
1595902347.488872,B1292133,0.01489,-0.01141,-0.98700,0.15967,0.0208
1595902347.495723,B1292139,0.01489,-0.01135,-0.98700,0.15961,0.0208
1595902347.500027,B1292145,0.01495,-0.01129,-0.98700,0.15961,0.0208
1595902347.505936,B1292150,0.01495,-0.01129,-0.98700,0.15955,0.0208
1595902347.511723,B1292155,0.01495,-0.01129,-0.98700,0.15948,0.0208
1595902347.5161548,B1292160,0.01495,-0.01123,-0.98706,0.15942,0.0208
1595902347.5219772,B1292165,0.01495,-0.01117,-0.98706,0.15936,0.0208
1595902347.526606,B1292171,0.01501,-0.01117,-0.98706,0.15930,0.0208
1595902347.5313432,B1292176,0.01501,-0.01111,-0.98706,0.15924,0.0208
1595902347.536462,B1292181,0.01501,-0.01111,-0.98706,0.15918,0.0208
1595902347.541405,B1292186,0.01508,-0.01105,-0.98706,0.15912,0.0208
1595902347.5466821,B1292191,0.01508,-0.01105,-0.98712,0.15906,0.0208
1595902347.551758,B1292196,0.01508,-0.01105,-0.98712,0.15900,0.0208
1595902347.5572631,B1292201,0.01514,-0.01105,-0.98712,0.15887,0.0208
1595902347.562229,B1292206,0.01514,-0.01111,-0.98712,0.15881,0.0208
1595902347.5671308,B1292212,0.01520,-0.01111,-0.98712,0.15875,0.0208
1595902347.572588,B1292217,0.01520,-0.01111,-0.98718,0.15869,0.0208
1595902347.577179,B1292222,0.01526,-0.01117,-0.98718,0.15857,0.0208
1595902347.583123,B1292227,0.01526,-0.01117,-0.98718,0.15851,0.0208
1595902347.587708,B1292232,0.01532,-0.01123,-0.98718,0.15845,0.0208
1595902347.5927439,B1292237,0.01538,-0.01129,-0.98718,0.15839,0.0208
1595902347.598315,B1292242,0.01538,-0.01129,-0.98718,0.15839,0.0208
1595902347.60357,B1292247,0.01544,-0.01135,-0.98718,0.15833,0.0208
1595902347.608777,B1292253,0.01544,-0.01135,-0.98718,0.15826,0.0208
1595902347.614677,B1292258,0.01550,-0.01141,-0.98724,0.15820,0.0208
1595902347.6201558,B1292264,0.01550,-0.01147,-0.98724,0.15820,0.0208
1595902347.626571,B1292270,0.01556,-0.01147,-0.98724,0.15814,0.0208
1595902347.6316721,B1292275,0.01563,-0.01154,-0.98724,0.15808,0.0208
1595902347.635873,B1292280,0.01569,-0.01160,-0.98724,0.15808,0.0208
1595902347.6415339,B1292285,0.01575,-0.01172,-0.98724,0.15802,0.0208
1595902347.64675,B1292291,0.01581,-0.01178,-0.98724,0.15796,0.0208
1595902347.651788,B1292296,0.01593,-0.01190,-0.98724,0.15790,0.0208
1595902347.656398,B1292301,0.01605,-0.01202,-0.98724,0.15784,0.0208
1595902347.66136,B1292306,0.01617,-0.01215,-0.98730,0.15771,0.0208
1595902347.666774,B1292311,0.01630,-0.01233,-0.98730,0.15753,0.0208
1595902347.671835,B1292316,0.01642,-0.01245,-0.98730,0.15741,0.0208
1595902347.6772459,B1292321,0.01660,-0.01263,-0.98737,0.15710,0.0208
1595902347.6835709,B1292326,0.01697,-0.01288,-0.98743,0.15643,0.0208
1595902347.689891,B1292331,0.01721,-0.01300,-0.98749,0.15601,0.0208
1595902347.693417,B1292336,0.01740,-0.01312,-0.98761,0.15546,0.0208
1595902347.699221,B1292342,0.01764,-0.01318,-0.98767,0.15485,0.0208
1595902347.703085,B1292347,0.01788,-0.01318,-0.98779,0.15411,0.0208
1595902347.7082298,B1292352,0.01813,-0.01318,-0.98792,0.15338,0.0208
1595902347.7136939,B1292358,0.01831,-0.01318,-0.98804,0.15253,0.0208
1595902347.719241,B1292364,0.01855,-0.01306,-0.98822,0.15149,0.0208
1595902347.725457,B1292369,0.01880,-0.01300,-0.98834,0.15045,0.0208
1595902347.730579,B1292374,0.01898,-0.01288,-0.98853,0.14948,0.0208
1595902347.735161,B1292380,0.01917,-0.01276,-0.98865,0.14832,0.0208
1595902347.7406132,B1292385,0.01935,-0.01257,-0.98889,0.14703,0.0208
1595902347.7467022,B1292390,0.01959,-0.01245,-0.98907,0.14569,0.0208
1595902347.7511191,B1292395,0.01971,-0.01227,-0.98926,0.14447,0.0208
1595902347.7565398,B1292401,0.01990,-0.01215,-0.98944,0.14294,0.0208
1595902347.762315,B1292406,0.02008,-0.01196,-0.98962,0.14160,0.0208
1595902347.7667782,B1292411,0.02020,-0.01178,-0.98987,0.14014,0.0208
1595902347.7722502,B1292416,0.02032,-0.01160,-0.99005,0.13879,0.0208
1595902347.776327,B1292421,0.02051,-0.01141,-0.99030,0.13721,0.0208
1595902347.782775,B1292426,0.02063,-0.01123,-0.99048,0.13568,0.0208
1595902347.786399,B1292431,0.02075,-0.01105,-0.99066,0.13409,0.0208
1595902347.791444,B1292436,0.02081,-0.01086,-0.99091,0.13269,0.0208
1595902347.797085,B1292441,0.02094,-0.01062,-0.99109,0.13098,0.0208
1595902347.8026612,B1292446,0.02100,-0.01044,-0.99133,0.12946,0.0208
1595902347.807554,B1292451,0.02118,-0.01001,-0.99170,0.12634,0.0208
1595902347.814837,B1292456,0.02118,-0.00977,-0.99194,0.12469,0.0208
1595902347.8175879,B1292462,0.02124,-0.00958,-0.99213,0.12317,0.0208
1595902347.823155,B1292467,0.02130,-0.00940,-0.99231,0.12177,0.0208
1595902347.829227,B1292472,0.02136,-0.00916,-0.99249,0.12012,0.0208
1595902347.83281,B1292477,0.02142,-0.00891,-0.99268,0.11859,0.0208
