imu_packets,1252
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596176522.355916,B2244582,0.04608,-0.00543,-0.99890,0.00610,0.0155
1596176522.361171,B2244587,0.04608,-0.00549,-0.99890,0.00610,0.0155
1596176522.367581,B2244592,0.04602,-0.00555,-0.99890,0.00610,0.0155
1596176522.37273,B2244597,0.04596,-0.00568,-0.99890,0.00610,0.0154
1596176522.3770509,B2244602,0.04590,-0.00580,-0.99890,0.00610,0.0154
1596176522.381781,B2244607,0.04584,-0.00586,-0.99890,0.00610,0.0154
1596176522.386386,B2244612,0.04578,-0.00598,-0.99890,0.00610,0.0154
1596176522.391517,B2244617,0.04572,-0.00610,-0.99890,0.00616,0.0154
1596176522.396939,B2244622,0.04565,-0.00623,-0.99890,0.00616,0.0154
1596176522.401147,B2244627,0.04559,-0.00635,-0.99890,0.00616,0.0154
1596176522.407219,B2244632,0.04553,-0.00641,-0.99890,0.00616,0.0155
1596176522.4112792,B2244637,0.04547,-0.00653,-0.99890,0.00623,0.0155
1596176522.416457,B2244642,0.04547,-0.00659,-0.99890,0.00623,0.0155
1596176522.4225001,B2244647,0.04541,-0.00671,-0.99890,0.00629,0.0155
1596176522.426474,B2244652,0.04535,-0.00684,-0.99890,0.00629,0.0155
1596176522.432462,B2244658,0.04529,-0.00690,-0.99890,0.00635,0.0155
1596176522.437449,B2244663,0.04523,-0.00696,-0.99890,0.00635,0.0155
1596176522.44193,B2244668,0.04523,-0.00708,-0.99890,0.00641,0.0155
1596176522.44738,B2244673,0.04517,-0.00714,-0.99896,0.00647,0.0155
1596176522.4529421,B2244679,0.04510,-0.00726,-0.99896,0.00653,0.0155
1596176522.458434,B2244684,0.04510,-0.00732,-0.99896,0.00659,0.0155
1596176522.465129,B2244689,0.04504,-0.00745,-0.99896,0.00665,0.0155
1596176522.469423,B2244695,0.04504,-0.00751,-0.99896,0.00671,0.0155
1596176522.475306,B2244700,0.04498,-0.00763,-0.99896,0.00677,0.0155
1596176522.480968,B2244705,0.04498,-0.00775,-0.99896,0.00690,0.0155
1596176522.485207,B2244711,0.04492,-0.00781,-0.99896,0.00696,0.0155
1596176522.490057,B2244716,0.04492,-0.00793,-0.99896,0.00708,0.0155
1596176522.494875,B2244721,0.04492,-0.00800,-0.99896,0.00714,0.0155
1596176522.500314,B2244726,0.04486,-0.00812,-0.99896,0.00726,0.0155
1596176522.506188,B2244731,0.04486,-0.00824,-0.99896,0.00732,0.0155
1596176522.509936,B2244736,0.04486,-0.00830,-0.99890,0.00745,0.0155
1596176522.51498,B2244741,0.04486,-0.00842,-0.99890,0.00751,0.0155
1596176522.520886,B2244746,0.04486,-0.00848,-0.99890,0.00763,0.0155
1596176522.525223,B2244751,0.04480,-0.00854,-0.99890,0.00775,0.0155
1596176522.530037,B2244756,0.04480,-0.00867,-0.99890,0.00781,0.0155
1596176522.536789,B2244761,0.04480,-0.00873,-0.99890,0.00793,0.0155
1596176522.540043,B2244766,0.04480,-0.00879,-0.99890,0.00806,0.0155
1596176522.545025,B2244771,0.04480,-0.00891,-0.99890,0.00812,0.0155
1596176522.5502112,B2244776,0.04480,-0.00897,-0.99890,0.00824,0.0155
1596176522.555987,B2244781,0.04480,-0.00903,-0.99890,0.00836,0.0155
1596176522.561213,B2244786,0.04480,-0.00909,-0.99890,0.00842,0.0155
