eye_packets,733
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175276.334614,"{'circle_3d': {'center': [1.1973109170781981e-08, 5.750832521300708e-08, 5.648389720391833e-07], 'normal': [-0.2756617783421837, 0.4036785269429406, -0.8723842220297215], 'radius': 1.9707705595066178e-08}, 'confidence': 1.0, 'timestamp': 50664.82631, 'diameter_3d': 3.9415411190132355e-08, 'ellipse': {'center': [173.32776486827078, 182.8769597413951], 'axes': [36.148384336283215, 43.366907719059746], 'angle': -61.4425444735519}, 'location': [173.32776486827078, 182.8769597413951], 'diameter': 43.366907719059746, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070675216, 'phi': -1.8768544953481705, 'norm_pos': [0.5416492652133462, 0.23801266774418706], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.3429499,"{'circle_3d': {'center': [1.1683810363649627e-08, 5.746334608147663e-08, 5.649095733417653e-07], 'normal': [-0.2756617783662919, 0.4036785269391923, -0.872384222023838], 'radius': 1.9650041625187078e-08}, 'confidence': 1.0, 'timestamp': 50664.83471, 'diameter_3d': 3.9300083250374156e-08, 'ellipse': {'center': [173.0073889367936, 182.82119671612477], 'axes': [36.03458999251212, 43.23331953997182], 'angle': -61.403098473539494}, 'location': [173.0073889367936, 182.82119671612477], 'diameter': 43.23331953997182, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070634246, 'phi': -1.8768544953752342, 'norm_pos': [0.54064809042748, 0.23824501368281348], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.351399,"{'circle_3d': {'center': [1.146299721810351e-08, 5.7400623809655826e-08, 5.64950324744018e-07], 'normal': [-0.275661778384693, 0.4036785269339655, -0.8723842220204422], 'radius': 1.9319074049717098e-08}, 'confidence': 1.0, 'timestamp': 50664.84311, 'diameter_3d': 3.8638148099434196e-08, 'ellipse': {'center': [172.75788748641008, 182.75604726582117], 'axes': [35.42303035445215, 42.500869884782894], 'angle': -61.37161466788038}, 'location': [172.75788748641008, 182.75604726582117], 'diameter': 42.500869884782894, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070577116, 'phi': -1.8768544953955306, 'norm_pos': [0.5398683983950315, 0.23851646972574514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.35793,"{'circle_3d': {'center': [1.1452225390229387e-08, 5.7537135056406896e-08, 5.650168972692882e-07], 'normal': [-0.27566177838559064, 0.4036785269453414, -0.8723842220148945], 'radius': 1.958922267126025e-08}, 'confidence': 1.0, 'timestamp': 50664.85151, 'diameter_3d': 3.91784453425205e-08, 'ellipse': {'center': [172.74955031421624, 182.89182048438818], 'axes': [35.909993634331784, 43.09050244613533], 'angle': -61.37635767084164}, 'location': [172.74955031421624, 182.89182048438818], 'diameter': 43.09050244613533, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070701457, 'phi': -1.876854495398293, 'norm_pos': [0.5398423447319257, 0.2379507479817159], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.366753,"{'circle_3d': {'center': [1.1115776299419622e-08, 5.76104026706048e-08, 5.651571139964062e-07], 'normal': [-0.2756617784136281, 0.40367852695144707, -0.8723842220032098], 'radius': 1.973260989219323e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.859909, 'diameter_3d': 3.946521978438646e-08, 'ellipse': {'center': [172.37982167980454, 182.95308387435705], 'axes': [36.15604105028374, 43.394035236222834], 'angle': -61.33623633704855}, 'location': [172.37982167980454, 182.95308387435705], 'diameter': 43.394035236222834, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070768192, 'phi': -1.8768544954313624, 'norm_pos': [0.5386869427493892, 0.23769548385684558], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.37675,"{'circle_3d': {'center': [1.1052561088575885e-08, 5.7689055310561344e-08, 5.652134831279909e-07], 'normal': [-0.275661778418896, 0.40367852695800144, -0.8723842219985123], 'radius': 1.9727404662429894e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.868309, 'diameter_3d': 3.945480932485979e-08, 'ellipse': {'center': [172.30910749553723, 183.03326077383207], 'axes': [36.13936549553235, 43.378162199246965], 'angle': -61.33154897628074}, 'location': [172.30910749553723, 183.03326077383207], 'diameter': 43.378162199246965, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070839833, 'phi': -1.8768544954383997, 'norm_pos': [0.5384659609235538, 0.2373614134423664], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.382703,"{'circle_3d': {'center': [1.1128484356248691e-08, 5.7710490608542386e-08, 5.651994108291092e-07], 'normal': [-0.27566177841256906, 0.40367852695978773, -0.872384221999685], 'radius': 1.9701534789550453e-08}, 'confidence': 1.0, 'timestamp': 50664.876709, 'diameter_3d': 3.9403069579100906e-08, 'ellipse': {'center': [172.3922418751824, 183.0589941801741], 'axes': [36.09345723189127, 43.32268376101391], 'angle': -61.34225985682027}, 'location': [172.3922418751824, 183.0589941801741], 'diameter': 43.32268376101391, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070859357, 'phi': -1.8768544954314195, 'norm_pos': [0.538725755859945, 0.23725419091594124], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.395065,"{'circle_3d': {'center': [1.095083801416763e-08, 5.7735200620356864e-08, 5.652669798905663e-07], 'normal': [-0.27566177842737294, 0.40367852696184686, -0.8723842219940543], 'radius': 1.9993354769772077e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.885109, 'diameter_3d': 3.9986709539544154e-08, 'ellipse': {'center': [172.20134677787436, 183.07122297922527], 'axes': [36.620185932739496, 43.95865205912593], 'angle': -61.320625743297434}, 'location': [172.20134677787436, 183.07122297922527], 'diameter': 43.95865205912593, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070881864, 'phi': -1.8768544954487028, 'norm_pos': [0.5381292086808573, 0.23720323758656137], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.403998,"{'circle_3d': {'center': [1.1090520057877029e-08, 5.7911751838446435e-08, 5.653045374032217e-07], 'normal': [-0.27566177841573275, 0.4036785269765595, -0.8723842219909245], 'radius': 1.969964242089471e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.893509, 'diameter_3d': 3.939928484178942e-08, 'ellipse': {'center': [172.348217256894, 183.26815554268967], 'axes': [36.07635561937842, 43.31071208298758], 'angle': -61.346207237503876}, 'location': [172.348217256894, 183.26815554268967], 'diameter': 43.31071208298758, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071042675, 'phi': -1.8768544954376019, 'norm_pos': [0.5385881789277938, 0.23638268523879302], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.410688,"{'circle_3d': {'center': [1.0906961112056024e-08, 5.761858190567182e-08, 5.652268804112737e-07], 'normal': [-0.27566177843102935, 0.40367852695212864, -0.8723842219973958], 'radius': 1.978523343374282e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.901909, 'diameter_3d': 3.957046686748564e-08, 'ellipse': {'center': [172.15014292709182, 182.95299261393592], 'axes': [36.244246099019904, 43.503607737770224], 'angle': -61.30972065079647}, 'location': [172.15014292709182, 182.95299261393592], 'diameter': 43.503607737770224, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303070775642, 'phi': -1.876854495451413, 'norm_pos': [0.5379691966471619, 0.23769586410860033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.418251,"{'circle_3d': {'center': [1.1170504965463124e-08, 5.783374312784417e-08, 5.652431660507773e-07], 'normal': [-0.27566177840906736, 0.40367852697005874, -0.8723842219960387], 'radius': 1.9880634200941636e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.910309, 'diameter_3d': 3.976126840188327e-08, 'ellipse': {'center': [172.44074786537445, 183.18485122099466], 'axes': [36.415774695541714, 43.71366279867368], 'angle': -61.35318253316851}, 'location': [172.44074786537445, 183.18485122099466], 'diameter': 43.71366279867368, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.986330307097162, 'phi': -1.8768544954289708, 'norm_pos': [0.5388773370792952, 0.23672978657918897], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.427833,"{'circle_3d': {'center': [1.1114868581074688e-08, 5.790056256671505e-08, 5.652916659215634e-07], 'normal': [-0.2756617784137037, 0.40367852697562706, -0.872384221991997], 'radius': 1.9822685455723224e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.918709, 'diameter_3d': 3.964537091144645e-08, 'ellipse': {'center': [172.37753006595167, 183.25422163508955], 'axes': [36.303409030540735, 43.58237684349874], 'angle': -61.34891725606757}, 'location': [172.37753006595167, 183.25422163508955], 'diameter': 43.58237684349874, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071032483, 'phi': -1.8768544954351338, 'norm_pos': [0.538679781456099, 0.23644074318712682], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.4339101,"{'circle_3d': {'center': [1.1230712804177756e-08, 5.817388970541515e-08, 5.653815371431392e-07], 'normal': [-0.27566177840405004, 0.4036785269984043, -0.8723842219845078], 'radius': 1.942770026045115e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.927109, 'diameter_3d': 3.88554005209023e-08, 'ellipse': {'center': [172.49522661195897, 183.55387949399926], 'axes': [35.567480619603025, 42.7079076492685], 'angle': -61.37556819681713}, 'location': [172.49522661195897, 183.55387949399926], 'diameter': 42.7079076492685, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071281442, 'phi': -1.876854495427539, 'norm_pos': [0.5390475831623718, 0.23519216877500304], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.443452,"{'circle_3d': {'center': [1.1001953126310582e-08, 5.791412682754071e-08, 5.653336199173964e-07], 'normal': [-0.27566177842311335, 0.4036785269767574, -0.8723842219885009], 'radius': 1.990500845340565e-08}, 'confidence': 1.0, 'timestamp': 50664.935509, 'diameter_3d': 3.98100169068113e-08, 'ellipse': {'center': [172.25428303655738, 183.2623446881782], 'axes': [36.449207356332195, 43.75975245373883], 'angle': -61.33502625495649}, 'location': [172.25428303655738, 183.2623446881782], 'diameter': 43.75975245373883, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071044838, 'phi': -1.8768544954460922, 'norm_pos': [0.5382946344892419, 0.2364068971325909], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.4510982,"{'circle_3d': {'center': [1.1110258046898025e-08, 5.796552215997508e-08, 5.653231820446081e-07], 'normal': [-0.27566177841408795, 0.40367852698104034, -0.8723842219893707], 'radius': 1.9948145940534096e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.943909, 'diameter_3d': 3.989629188106819e-08, 'ellipse': {'center': [172.37414616856287, 183.31879785406056], 'axes': [36.52914578007906, 43.855965042457385], 'angle': -61.35124027496554}, 'location': [172.37414616856287, 183.31879785406056], 'diameter': 43.855965042457385, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071091651, 'phi': -1.8768544954363993, 'norm_pos': [0.538669206776759, 0.23617167560808094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.4584398,"{'circle_3d': {'center': [1.1115645737191926e-08, 5.81302632696179e-08, 5.65397710872162e-07], 'normal': [-0.275661778413639, 0.40367852699476875, -0.87238422198316], 'radius': 1.982522936431976e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.952309, 'diameter_3d': 3.965045872863952e-08, 'ellipse': {'center': [172.3760732531305, 183.49429470500212], 'axes': [36.29406287225032, 43.58025666932909], 'angle': -61.35907849953235}, 'location': [172.3760732531305, 183.49429470500212], 'diameter': 43.58025666932909, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071241705, 'phi': -1.8768544954379767, 'norm_pos': [0.5386752289160328, 0.23544043872915787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.4667,"{'circle_3d': {'center': [1.1393104237811258e-08, 5.7987900703437845e-08, 5.652441608106074e-07], 'normal': [-0.2756617783905174, 0.40367852698290524, -0.8723842219959559], 'radius': 1.984945158294951e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.960709, 'diameter_3d': 3.969890316589902e-08, 'ellipse': {'center': [172.68437047067002, 183.35466958881113], 'axes': [36.35749064495068, 43.646207015240876], 'angle': -61.38858761105637}, 'location': [172.68437047067002, 183.35466958881113], 'diameter': 43.646207015240876, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071112035, 'phi': -1.8768544954096649, 'norm_pos': [0.5396386577208439, 0.23602221004662027], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.478365,"{'circle_3d': {'center': [1.125780135780019e-08, 5.8006738079541265e-08, 5.65295630750029e-07], 'normal': [-0.2756617784017927, 0.403678526984475, -0.8723842219916667], 'radius': 1.9969840288878242e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.969108, 'diameter_3d': 3.9939680577756484e-08, 'ellipse': {'center': [172.53704038960734, 183.3665395205197], 'axes': [36.57189541496153, 43.906494738929844], 'angle': -61.372048420942136}, 'location': [172.53704038960734, 183.3665395205197], 'diameter': 43.906494738929844, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071129192, 'phi': -1.8768544954228288, 'norm_pos': [0.5391782512175229, 0.23597275199783463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.486814,"{'circle_3d': {'center': [1.1373503916445316e-08, 5.8090497745411085e-08, 5.652978281034393e-07], 'normal': [-0.2756617783921508, 0.40367852699145496, -0.8723842219914835], 'radius': 1.9887509660096023e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.977508, 'diameter_3d': 3.9775019320192046e-08, 'ellipse': {'center': [172.66236491172117, 183.46027334960098], 'axes': [36.42021652124907, 43.72589136990198], 'angle': -61.390558155672096}, 'location': [172.66236491172117, 183.46027334960098], 'diameter': 43.72589136990198, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071205485, 'phi': -1.87685449541284, 'norm_pos': [0.5395698903491286, 0.2355821943766626], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.497244,"{'circle_3d': {'center': [1.129858473447598e-08, 5.7897805660900303e-08, 5.652323373794843e-07], 'normal': [-0.27566177839839406, 0.4036785269753973, -0.8723842219969411], 'radius': 1.9975872538195657e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.985908, 'diameter_3d': 3.9951745076391315e-08, 'ellipse': {'center': [172.58332908507862, 183.253932568758], 'axes': [36.59119073778188, 43.92462609885418], 'angle': -61.372541628657444}, 'location': [172.58332908507862, 183.253932568758], 'diameter': 43.92462609885418, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071029972, 'phi': -1.8768544954175497, 'norm_pos': [0.5393229033908706, 0.236441947630175], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.502858,"{'circle_3d': {'center': [1.141744210286788e-08, 5.8134389746555826e-08, 5.653042549624843e-07], 'normal': [-0.27566177838848926, 0.40367852699511264, -0.872384221990948], 'radius': 1.998051097473396e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50664.994308, 'diameter_3d': 3.996102194946792e-08, 'ellipse': {'center': [172.71218811351923, 183.50534959173848], 'axes': [36.58957628826068, 43.93019981921142], 'angle': -61.3981798968548}, 'location': [172.71218811351923, 183.50534959173848], 'diameter': 43.93019981921142, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071245464, 'phi': -1.8768544954092004, 'norm_pos': [0.5397255878547476, 0.23539437670108965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.510779,"{'circle_3d': {'center': [1.1463370697128994e-08, 5.820262583000613e-08, 5.653213168699267e-07], 'normal': [-0.2756617783846619, 0.403678527000799, -0.8723842219895261], 'radius': 1.9944382465830172e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50665.002708, 'diameter_3d': 3.9888764931660345e-08, 'ellipse': {'center': [172.76149759671827, 183.5792155161572], 'axes': [36.52090025813668, 43.84974313854819], 'angle': -61.407042989177214}, 'location': [172.76149759671827, 183.5792155161572], 'diameter': 43.84974313854819, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071307616, 'phi': -1.8768544954056796, 'norm_pos': [0.5398796799897446, 0.23508660201601161], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.521116,"{'circle_3d': {'center': [1.1417629064425228e-08, 5.8140047443089315e-08, 5.653068146926898e-07], 'normal': [-0.27566177838847367, 0.40367852699558415, -0.8723842219907346], 'radius': 1.9990328296698626e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50665.011108, 'diameter_3d': 3.998065659339725e-08, 'ellipse': {'center': [172.71252165242691, 183.51102048595823], 'axes': [36.60722329403306, 43.95160441095506], 'angle': -61.39845571628057}, 'location': [172.71252165242691, 183.51102048595823], 'diameter': 43.95160441095506, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071250618, 'phi': -1.8768544954092543, 'norm_pos': [0.5397266301638342, 0.2353707479751741], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.5272892,"{'circle_3d': {'center': [1.135592864187629e-08, 5.840339412088724e-08, 5.654481682881851e-07], 'normal': [-0.2756617783936154, 0.4036785270175297, -0.8723842219789552], 'radius': 1.9944977238162094e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50665.019508, 'diameter_3d': 3.988995447632419e-08, 'ellipse': {'center': [172.6407600624277, 183.78519265438746], 'axes': [36.50562591134718, 43.84118021298004], 'angle': -61.40194284372225}, 'location': [172.6407600624277, 183.78519265438746], 'diameter': 43.84118021298004, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.9863303071490486, 'phi': -1.8768544954184925, 'norm_pos': [0.5395023751950865, 0.2342283639400523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.5345879,"{'circle_3d': {'center': [1.15667506683792e-08, 5.853158846491624e-08, 5.654408710142889e-07], 'normal': [-0.2756617783760469, 0.4036785270282125, -0.8723842219795633], 'radius': 2.017167993935816e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50665.027908, 'diameter_3d': 4.034335987871632e-08, 'ellipse': {'center': [172.87648853199582, 183.9208403912065], 'axes': [36.920822353805235, 44.341355591225636], 'angle': -61.434734908908524}, 'location': [172.87648853199582, 183.9208403912065], 'diameter': 44.341355591225636, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.986330307160725, 'phi': -1.876854495399982, 'norm_pos': [0.5402390266624869, 0.23366316503663964], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.542805,"{'circle_3d': {'center': [1.1496609442218642e-08, 5.8381552037189977e-08, 5.653936092642198e-07], 'normal': [-0.275661778381892, 0.4036785270157095, -0.8723842219835017], 'radius': 2.006172429288654e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50665.036308, 'diameter_3d': 4.012344858577308e-08, 'ellipse': {'center': [172.7985361221327, 183.76439803115719], 'axes': [36.72608329719949, 44.102669579484825], 'angle': -61.41915439477611}, 'location': [172.7985361221327, 183.76439803115719], 'diameter': 44.102669579484825, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.986330307147059, 'phi': -1.8768544954047768, 'norm_pos': [0.5399954253816647, 0.2343150082035117], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175276.5522308,"{'circle_3d': {'center': [1.1504585728516759e-08, 5.8593739638013176e-08, 5.654892749618057e-07], 'normal': [-0.2756617783812273, 0.4036785270333918, -0.8723842219755297], 'radius': 2.0075967961780113e-08}, 'confidence': 0.9999999999999999, 'timestamp': 50665.044708, 'diameter_3d': 4.015193592356023e-08, 'ellipse': {'center': [172.8053577999884, 183.98599924087492], 'axes': [36.73934800603863, 44.1269897589854], 'angle': -61.42937478386147}, 'location': [172.8053577999884, 183.98599924087492], 'diameter': 44.1269897589854, 'sphere': {'center': [3.3079413520793133, -4.844142265806962, 10.46861122919563], 'radius': 12.0}, 'projected_sphere': {'center': [355.9117206081173, -166.89270611409307], 'axes': [1421.3919759004484, 1421.3919759004484], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 25, 'model_birth_timestamp': 50655.174799, 'theta': 1.986330307166386, 'phi': -1.8768544954067095, 'norm_pos': [0.5400167431249637, 0.23339166982968784], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
