#NEXT_T5_EW_PW_B1_C2_S2_0205093644
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
1326.621,-0.02650014,0.1514182,-0.01976204,0.7403594,0.3697481,358.4274,0.006452739,-0.01292135,0.9998957,-1.06066,-1.06066,10,DwellButton,8.745027,
1326.637,-0.02662673,0.1513963,-0.01933539,0.7853945,0.35181,358.4286,0.006139628,-0.01370729,0.9998872,-1.06066,-1.06066,10,MixedRealityCamera,8.700439,
1326.654,-0.02673183,0.1513937,-0.01891352,0.8122783,0.3422158,358.4164,0.005972157,-0.01417646,0.9998817,-1.06066,-1.06066,10,MixedRealityCamera,8.674732,
1326.671,-0.0268731,0.1514204,-0.0184535,0.8179384,0.3497195,358.4182,0.006103098,-0.01427523,0.9998795,-1.06066,-1.06066,10,MixedRealityCamera,8.676068,
1326.687,-0.02697933,0.1514495,-0.01804419,0.8222808,0.3465477,358.4281,0.006047738,-0.01435101,0.9998787,-1.06066,-1.06066,10,MixedRealityCamera,8.670836,
1326.703,-0.02712031,0.1514383,-0.01759864,0.8315383,0.333604,358.4268,0.005821843,-0.01451257,0.9998778,-1.06066,-1.06066,10,MixedRealityCamera,8.654874,
1326.72,-0.02725377,0.1514005,-0.01718219,0.8567827,0.3305871,358.4427,0.005769156,-0.01495312,0.9998716,-1.06066,-1.06066,10,MixedRealityCamera,8.634812,
1326.737,-0.02740991,0.1513478,-0.01673174,0.8736346,0.3105013,358.4617,0.005418614,-0.01524721,0.999869,-1.06066,-1.06066,10,MixedRealityCamera,8.608227,
1326.753,-0.02755351,0.1512889,-0.01632446,0.8921115,0.3048001,358.4993,0.005319095,-0.01556965,0.9998646,-1.06066,-1.06066,10,MixedRealityCamera,8.5908,
1326.77,-0.02770084,0.1512263,-0.01588129,0.9090841,0.2888542,358.5034,0.005040802,-0.01586585,0.9998614,-1.06066,-1.06066,10,MixedRealityCamera,8.567105,
1326.788,-0.02781363,0.1511372,-0.0154773,0.9547613,0.275951,358.5169,0.004815566,-0.01666296,0.9998496,-1.06066,-1.06066,10,MixedRealityCamera,8.525602,
1326.803,-0.02790287,0.1509959,-0.01503921,0.9942111,0.2552581,358.5672,0.004454408,-0.01735139,0.9998395,-1.06066,-1.06066,10,MixedRealityCamera,8.482811,
1326.82,-0.02795944,0.1509135,-0.01463703,1.043421,0.2465589,358.6099,0.004302538,-0.01821013,0.9998249,-1.06066,-1.06066,10,MixedRealityCamera,8.442269,
1326.837,-0.02804377,0.1508528,-0.01419032,1.057028,0.2180312,358.5605,0.003804705,-0.01844758,0.9998226,-1.06066,-1.06066,10,MixedRealityCamera,8.412068,
1326.853,-0.02807546,0.1507767,-0.01376371,1.087933,0.2210502,358.4812,0.00385735,-0.01898688,0.9998123,-1.06066,-1.06066,10,MixedRealityCamera,8.392834,
1326.87,-0.02811769,0.1506947,-0.01334215,1.151197,0.2410672,358.4565,0.004206554,-0.02009082,0.9997893,-1.06066,-1.06066,10,MixedRealityCamera,8.363794,
1326.887,-0.02813317,0.1505115,-0.01295437,1.202893,0.2406301,358.4581,0.00419885,-0.0209929,0.9997708,-1.06066,-1.06066,10,MixedRealityCamera,8.327749,
1326.903,-0.02824247,0.1502654,-0.0125016,1.266227,0.2519427,358.4583,0.004396142,-0.02209804,0.9997461,-1.06066,-1.06066,10,MixedRealityCamera,8.292046,
1326.92,-0.02836843,0.1499715,-0.0120491,1.316114,0.2799042,358.445,0.004883942,-0.0229685,0.9997243,-1.06066,-1.06066,10,MixedRealityCamera,8.277824,
