quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.04987,-0.00385,-0.68860,0.72339,0.30524,1580877557.7991
-0.05341,-0.00281,-0.67377,0.73700,0.30524,1580877557.823724
-0.05524,-0.00214,-0.66602,0.74390,0.30530,1580877557.85429
-0.05701,-0.00153,-0.65839,0.75049,0.30530,1580877557.884415
-0.05890,-0.00079,-0.65015,0.75751,0.30530,1580877557.8991868
-0.06055,0.00006,-0.64215,0.76416,0.30530,1580877557.922982
-0.06213,0.00079,-0.63489,0.77014,0.30530,1580877557.92591
-0.06378,0.00153,-0.62701,0.77637,0.30530,1580877557.972186
-0.06561,0.00232,-0.61823,0.78326,0.30536,1580877558.023799
-0.06708,0.00311,-0.61029,0.78931,0.30536,1580877558.08354
-0.06854,0.00391,-0.60248,0.79517,0.30536,1580877558.105046
-0.07025,0.00476,-0.59351,0.80176,0.30536,1580877558.1396182
-0.07178,0.00549,-0.58563,0.80737,0.30536,1580877558.1956558
-0.07330,0.00623,-0.57727,0.81323,0.30536,1580877558.270442
-0.07465,0.00677,-0.56970,0.81842,0.30536,1580877558.2979589
-0.07599,0.00726,-0.56134,0.82404,0.30536,1580877558.3099918
-0.07739,0.00757,-0.55298,0.82953,0.30536,1580877558.409504
-0.07867,0.00793,-0.54425,0.83514,0.30542,1580877558.493232
-0.07977,0.00818,-0.53583,0.84052,0.30542,1580877558.506461
-0.08105,0.00848,-0.52661,0.84619,0.30542,1580877558.528241
-0.08221,0.00873,-0.51788,0.85144,0.30542,1580877558.564949
-0.08331,0.00903,-0.51001,0.85608,0.30542,1580877558.617117
-0.08453,0.00934,-0.50122,0.86115,0.30542,1580877558.619214
-0.08575,0.00977,-0.49231,0.86615,0.30542,1580877558.621779
-0.08685,0.01019,-0.48383,0.87079,0.30542,1580877558.6233401
-0.08783,0.01062,-0.47607,0.87494,0.30542,1580877558.626177
-0.08899,0.01117,-0.46722,0.87958,0.30542,1580877558.628886
-0.09003,0.01184,-0.45850,0.88403,0.30542,1580877558.6311092
-0.09113,0.01257,-0.45026,0.88812,0.30548,1580877558.63658
-0.09222,0.01337,-0.44202,0.89215,0.30548,1580877558.772205
-0.09332,0.01422,-0.43445,0.89575,0.30548,1580877558.902512
-0.09467,0.01526,-0.42566,0.89978,0.30548,1580877558.955704
-0.09583,0.01617,-0.41809,0.90320,0.30548,1580877558.9990242
-0.09723,0.01733,-0.40961,0.90692,0.30548,1580877559.048086
-0.09845,0.01831,-0.40228,0.91003,0.30548,1580877559.123074
-0.09985,0.01941,-0.39355,0.91364,0.30548,1580877559.155172
-0.10114,0.02045,-0.38568,0.91687,0.30548,1580877559.1767292
-0.10229,0.02142,-0.37793,0.91992,0.30548,1580877559.232002
-0.10345,0.02228,-0.37054,0.92279,0.30548,1580877559.2555141
-0.10461,0.02307,-0.36322,0.92554,0.30548,1580877559.291499
-0.10583,0.02386,-0.35571,0.92828,0.30548,1580877559.3117938
-0.10718,0.02454,-0.34827,0.93091,0.30548,1580877559.3723001
-0.10858,0.02521,-0.34052,0.93359,0.30554,1580877559.383306
-0.10992,0.02576,-0.33319,0.93610,0.30554,1580877559.450614
-0.11145,0.02625,-0.32501,0.93878,0.30554,1580877559.471127
-0.11285,0.02661,-0.31769,0.94110,0.30554,1580877559.515768
-0.11426,0.02686,-0.31067,0.94324,0.30554,1580877559.545548
-0.11578,0.02692,-0.30286,0.94562,0.30554,1580877559.575371
-0.11719,0.02692,-0.29547,0.94775,0.30554,1580877559.6134799
-0.11865,0.02679,-0.28790,0.94989,0.30554,1580877559.64185
-0.12000,0.02655,-0.28101,0.95178,0.30554,1580877559.6788101
-0.12152,0.02618,-0.27295,0.95398,0.30554,1580877559.713828
-0.12292,0.02576,-0.26556,0.95587,0.30554,1580877559.763791
-0.12433,0.02521,-0.25812,0.95776,0.30554,1580877559.7806652
-0.12567,0.02460,-0.25122,0.95941,0.30560,1580877559.804208
-0.12701,0.02393,-0.24377,0.96118,0.30560,1580877559.8214898
-0.12848,0.02307,-0.23633,0.96289,0.30560,1580877559.869201
-0.12982,0.02216,-0.22888,0.96454,0.30560,1580877559.8717902
-0.13123,0.02118,-0.22107,0.96613,0.30560,1580877559.874109
-0.13257,0.02008,-0.21301,0.96783,0.30560,1580877559.8764029
-0.13385,0.01892,-0.20526,0.96930,0.30560,1580877559.878028
-0.13513,0.01776,-0.19745,0.97083,0.30560,1580877559.879194
-0.13623,0.01666,-0.19061,0.97205,0.30560,1580877559.880894
-0.13745,0.01538,-0.18250,0.97345,0.30560,1580877559.882752
-0.13849,0.01428,-0.17554,0.97455,0.30560,1580877559.997975
-0.13965,0.01300,-0.16742,0.97583,0.30560,1580877560.142842
-0.14050,0.01202,-0.16077,0.97687,0.30560,1580877560.1769679
-0.14160,0.01074,-0.15265,0.97803,0.30566,1580877560.200338
-0.14246,0.00977,-0.14581,0.97894,0.30566,1580877560.206806
-0.14343,0.00861,-0.13794,0.97998,0.30566,1580877560.225146
-0.14423,0.00769,-0.13110,0.98077,0.30566,1580877560.227394
-0.14502,0.00677,-0.12396,0.98163,0.30566,1580877560.228943
-0.14575,0.00586,-0.11694,0.98236,0.30566,1580877560.2308118
-0.14655,0.00500,-0.10999,0.98303,0.30566,1580877560.232311
-0.14728,0.00421,-0.10284,0.98370,0.30566,1580877560.265307
-0.14789,0.00348,-0.09613,0.98431,0.30566,1580877560.3631659
-0.14856,0.00269,-0.08856,0.98492,0.30566,1580877560.3853471
-0.14905,0.00195,-0.08197,0.98541,0.30566,1580877560.421098
-0.14948,0.00134,-0.07568,0.98584,0.30566,1580877560.4479492
-0.14990,0.00061,-0.06873,0.98633,0.30566,1580877560.451488
-0.15021,-0.00006,-0.06232,0.98669,0.30566,1580877560.509351
-0.15039,-0.00073,-0.05585,0.98706,0.30566,1580877560.530506
-0.15051,-0.00128,-0.05017,0.98730,0.30573,1580877560.551487
-0.15063,-0.00201,-0.04333,0.98761,0.30573,1580877560.587528
-0.15063,-0.00269,-0.03723,0.98785,0.30573,1580877560.610934
-0.15063,-0.00342,-0.03119,0.98810,0.30573,1580877560.633277
-0.15057,-0.00403,-0.02582,0.98828,0.30573,1580877560.663352
-0.15039,-0.00470,-0.02002,0.98840,0.30573,1580877560.6971898
-0.15027,-0.00543,-0.01416,0.98853,0.30573,1580877560.700475
-0.15009,-0.00616,-0.00861,0.98865,0.30573,1580877560.7179468
-0.14978,-0.00684,-0.00311,0.98871,0.30573,1580877560.720188
-0.14948,-0.00763,0.00281,0.98871,0.30573,1580877560.721749
-0.14911,-0.00836,0.00824,0.98877,0.30573,1580877560.723048
-0.14880,-0.00897,0.01294,0.98877,0.30573,1580877560.7244768
-0.14844,-0.00977,0.01831,0.98871,0.30573,1580877560.726047
-0.14801,-0.01050,0.02362,0.98865,0.30573,1580877560.727773
-0.14764,-0.01129,0.02850,0.98859,0.30573,1580877560.729145
-0.14722,-0.01208,0.03363,0.98846,0.30573,1580877560.730977
-0.14679,-0.01282,0.03809,0.98834,0.30573,1580877560.732984
-0.14630,-0.01361,0.04297,0.98822,0.30573,1580877560.76761
-0.14594,-0.01434,0.04736,0.98804,0.30573,1580877560.954066
-0.14545,-0.01520,0.05231,0.98785,0.30579,1580877561.06957
-0.14502,-0.01593,0.05652,0.98767,0.30579,1580877561.111583
-0.14459,-0.01685,0.06146,0.98743,0.30579,1580877561.1198468
-0.14410,-0.01770,0.06628,0.98718,0.30579,1580877561.124131
-0.14374,-0.01843,0.07050,0.98694,0.30579,1580877561.1276412
-0.14331,-0.01923,0.07483,0.98663,0.30579,1580877561.1307468
-0.14294,-0.01990,0.07904,0.98639,0.30579,1580877561.1325598
-0.14252,-0.02069,0.08356,0.98602,0.30579,1580877561.26195
-0.14215,-0.02136,0.08771,0.98572,0.30579,1580877561.36622
-0.14178,-0.02203,0.09167,0.98541,0.30579,1580877561.41284
-0.14142,-0.02264,0.09576,0.98505,0.30579,1580877561.431783
-0.14111,-0.02332,0.10004,0.98462,0.30579,1580877561.472383
-0.14081,-0.02393,0.10406,0.98425,0.30579,1580877561.4925241
-0.14044,-0.02441,0.10809,0.98389,0.30579,1580877561.518612
-0.14014,-0.02496,0.11243,0.98340,0.30579,1580877561.520876
-0.13977,-0.02545,0.11646,0.98297,0.30579,1580877561.5226219
-0.13947,-0.02588,0.12036,0.98254,0.30579,1580877561.524838
-0.13916,-0.02625,0.12390,0.98212,0.30579,1580877561.52704
-0.13879,-0.02667,0.12830,0.98163,0.30579,1580877561.529443
-0.13843,-0.02698,0.13214,0.98114,0.30579,1580877561.532741
-0.13806,-0.02728,0.13599,0.98065,0.30579,1580877561.5337422
-0.13776,-0.02747,0.13947,0.98022,0.30579,1580877561.548105
-0.13733,-0.02771,0.14349,0.97968,0.30579,1580877561.700782
-0.13696,-0.02783,0.14728,0.97919,0.30585,1580877561.786483
-0.13666,-0.02795,0.15070,0.97870,0.30585,1580877561.839465
-0.13629,-0.02802,0.15442,0.97815,0.30585,1580877561.877076
-0.13605,-0.02802,0.15826,0.97760,0.30585,1580877561.880939
-0.13556,-0.02789,0.16180,0.97705,0.30585,1580877561.887381
-0.13519,-0.02765,0.16498,0.97662,0.30585,1580877561.9953961
-0.13477,-0.02740,0.16864,0.97601,0.30585,1580877562.029991
-0.13440,-0.02716,0.17218,0.97546,0.30585,1580877562.04385
-0.13391,-0.02686,0.17548,0.97498,0.30585,1580877562.045671
-0.13342,-0.02649,0.17889,0.97443,0.30585,1580877562.046779
-0.13293,-0.02618,0.18195,0.97394,0.30585,1580877562.048248
-0.13232,-0.02576,0.18542,0.97339,0.30585,1580877562.059312
-0.13177,-0.02539,0.18829,0.97290,0.30585,1580877562.1856372
-0.13123,-0.02490,0.19177,0.97229,0.30585,1580877562.268147
-0.13080,-0.02454,0.19458,0.97180,0.30585,1580877562.271308
-0.13043,-0.02411,0.19763,0.97125,0.30585,1580877562.3034801
-0.13013,-0.02368,0.20062,0.97070,0.30585,1580877562.339573
-0.13000,-0.02338,0.20367,0.97009,0.30585,1580877562.343442
-0.12976,-0.02295,0.20660,0.96948,0.30585,1580877562.345265
-0.12952,-0.02258,0.20947,0.96893,0.30585,1580877562.346675
-0.12939,-0.02222,0.21271,0.96826,0.30585,1580877562.348435
-0.12927,-0.02185,0.21533,0.96771,0.30585,1580877562.377743
-0.12933,-0.02155,0.21820,0.96704,0.30585,1580877562.540271
-0.12958,-0.02118,0.22137,0.96631,0.30585,1580877562.589986
-0.12982,-0.02094,0.22394,0.96570,0.30585,1580877562.617544
-0.13025,-0.02063,0.22668,0.96503,0.30585,1580877562.6543412
-0.13068,-0.02032,0.22913,0.96436,0.30591,1580877562.658538
-0.13123,-0.01996,0.23193,0.96362,0.30591,1580877562.6617548
-0.13177,-0.01965,0.23444,0.96295,0.30591,1580877562.663679
-0.13232,-0.01923,0.23694,0.96228,0.30591,1580877562.666089
-0.13275,-0.01886,0.23907,0.96167,0.30591,1580877562.7085462
-0.13330,-0.01837,0.24164,0.96100,0.30591,1580877562.868636
-0.13367,-0.01788,0.24390,0.96039,0.30591,1580877562.921311
-0.13397,-0.01733,0.24615,0.95978,0.30591,1580877562.962883
-0.13409,-0.01678,0.24817,0.95923,0.30591,1580877562.9662871
-0.13416,-0.01611,0.25043,0.95868,0.30591,1580877563.023964
-0.13397,-0.01550,0.25250,0.95813,0.30591,1580877563.026888
-0.13367,-0.01483,0.25433,0.95770,0.30591,1580877563.028424
-0.13318,-0.01410,0.25635,0.95728,0.30591,1580877563.0302231
-0.13251,-0.01331,0.25836,0.95685,0.30591,1580877563.032456
-0.13177,-0.01257,0.26013,0.95642,0.30591,1580877563.056382
-0.13092,-0.01184,0.26196,0.95605,0.30591,1580877563.200403
-0.13013,-0.01117,0.26355,0.95575,0.30591,1580877563.2312949
-0.12921,-0.01044,0.26526,0.95544,0.30591,1580877563.2503839
-0.12836,-0.00977,0.26672,0.95514,0.30591,1580877563.2989771
-0.12744,-0.00903,0.26831,0.95483,0.30591,1580877563.36031
-0.12653,-0.00842,0.26965,0.95459,0.30591,1580877563.375725
-0.12549,-0.00769,0.27118,0.95428,0.30591,1580877563.406198
-0.12360,-0.00647,0.27374,0.95380,0.30591,1580877563.4365299
-0.12274,-0.00598,0.27484,0.95361,0.30591,1580877563.490935
-0.12183,-0.00537,0.27606,0.95337,0.30591,1580877563.499829
-0.12091,-0.00488,0.27710,0.95319,0.30591,1580877563.506497
-0.12006,-0.00439,0.27814,0.95300,0.30591,1580877563.52283
-0.11932,-0.00397,0.27899,0.95282,0.30591,1580877563.55119
-0.11853,-0.00360,0.27985,0.95270,0.30591,1580877563.616104
-0.11786,-0.00323,0.28070,0.95251,0.30591,1580877563.6707149
-0.11713,-0.00287,0.28143,0.95239,0.30591,1580877563.7185578
-0.11652,-0.00256,0.28210,0.95227,0.30591,1580877563.76202
-0.11578,-0.00232,0.28284,0.95215,0.30591,1580877563.764035
-0.11517,-0.00208,0.28345,0.95203,0.30597,1580877563.785229
-0.11462,-0.00189,0.28400,0.95197,0.30597,1580877563.8980951
-0.11407,-0.00171,0.28448,0.95184,0.30597,1580877563.9375181
