quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.04553,-0.02155,-0.94739,0.31616,0.34070,1580877046.067936
0.04541,-0.02148,-0.94733,0.31622,0.34070,1580877046.1078882
0.04535,-0.02136,-0.94733,0.31622,0.34070,1580877046.111277
0.04529,-0.02130,-0.94733,0.31628,0.34070,1580877046.134706
0.04517,-0.02124,-0.94733,0.31628,0.34070,1580877046.19694
0.04510,-0.02112,-0.94733,0.31635,0.34070,1580877046.2616189
0.04498,-0.02106,-0.94733,0.31635,0.34070,1580877046.303794
0.04492,-0.02106,-0.94733,0.31641,0.34070,1580877046.3082151
0.04480,-0.02100,-0.94733,0.31641,0.34070,1580877046.319767
0.04474,-0.02094,-0.94733,0.31641,0.34070,1580877046.414454
0.04468,-0.02087,-0.94733,0.31647,0.34070,1580877046.4602911
0.04462,-0.02087,-0.94733,0.31647,0.34070,1580877046.5018508
0.04456,-0.02081,-0.94733,0.31647,0.34070,1580877046.503983
0.04449,-0.02081,-0.94733,0.31647,0.34070,1580877046.506577
0.04443,-0.02081,-0.94733,0.31647,0.34070,1580877046.508329
0.04443,-0.02081,-0.94733,0.31647,0.34070,1580877046.510677
0.04437,-0.02081,-0.94733,0.31647,0.34070,1580877046.519669
0.04431,-0.02081,-0.94733,0.31647,0.34070,1580877046.627787
0.04431,-0.02087,-0.94733,0.31647,0.34070,1580877046.719038
0.04425,-0.02087,-0.94733,0.31647,0.34070,1580877046.784032
0.04425,-0.02094,-0.94733,0.31647,0.34070,1580877046.840896
0.04419,-0.02094,-0.94733,0.31647,0.34070,1580877046.907734
0.04413,-0.02100,-0.94733,0.31647,0.34070,1580877046.9522471
0.04413,-0.02100,-0.94733,0.31647,0.34070,1580877046.9818811
0.04407,-0.02106,-0.94733,0.31647,0.34070,1580877047.016769
0.04407,-0.02106,-0.94733,0.31647,0.34070,1580877047.0932338
0.04401,-0.02112,-0.94733,0.31647,0.34070,1580877047.1440709
0.04395,-0.02118,-0.94733,0.31647,0.34070,1580877047.202346
0.04388,-0.02118,-0.94733,0.31653,0.34070,1580877047.2581298
0.04382,-0.02124,-0.94733,0.31653,0.34070,1580877047.321085
0.04376,-0.02130,-0.94733,0.31653,0.34070,1580877047.4196339
0.04370,-0.02130,-0.94733,0.31653,0.34070,1580877047.453465
0.04364,-0.02136,-0.94733,0.31653,0.34070,1580877047.476541
0.04358,-0.02136,-0.94733,0.31659,0.34070,1580877047.488569
0.04352,-0.02142,-0.94733,0.31659,0.34070,1580877047.5165179
0.04346,-0.02148,-0.94733,0.31659,0.34070,1580877047.5188632
0.04333,-0.02155,-0.94733,0.31665,0.34070,1580877047.5213928
0.04327,-0.02161,-0.94727,0.31671,0.34070,1580877047.52327
0.04321,-0.02173,-0.94727,0.31671,0.34070,1580877047.5253592
0.04315,-0.02179,-0.94727,0.31677,0.34070,1580877047.576709
0.04303,-0.02185,-0.94727,0.31683,0.34070,1580877047.698278
0.04297,-0.02197,-0.94720,0.31689,0.34070,1580877047.762474
0.04285,-0.02203,-0.94720,0.31696,0.34070,1580877047.776523
0.04279,-0.02216,-0.94720,0.31702,0.34070,1580877047.7787762
0.04266,-0.02228,-0.94714,0.31708,0.34070,1580877047.81883
0.04260,-0.02234,-0.94714,0.31714,0.34070,1580877047.822
0.04248,-0.02246,-0.94714,0.31720,0.34070,1580877047.824595
0.04242,-0.02258,-0.94708,0.31732,0.34070,1580877047.827119
0.04230,-0.02271,-0.94708,0.31738,0.34070,1580877047.9099698
0.04224,-0.02283,-0.94708,0.31744,0.34076,1580877047.940352
0.04211,-0.02295,-0.94702,0.31750,0.34076,1580877047.94474
0.04199,-0.02307,-0.94702,0.31763,0.34076,1580877047.996798
0.04193,-0.02319,-0.94696,0.31769,0.34076,1580877048.076471
0.04181,-0.02332,-0.94696,0.31775,0.34076,1580877048.121859
0.04175,-0.02344,-0.94696,0.31787,0.34076,1580877048.1765828
0.04163,-0.02356,-0.94690,0.31793,0.34076,1580877048.205442
0.04156,-0.02368,-0.94690,0.31799,0.34076,1580877048.2564878
0.04144,-0.02374,-0.94684,0.31812,0.34076,1580877048.3111491
0.04138,-0.02386,-0.94684,0.31818,0.34076,1580877048.3757179
0.04126,-0.02399,-0.94678,0.31824,0.34076,1580877048.414428
0.04120,-0.02405,-0.94678,0.31836,0.34076,1580877048.417685
0.04108,-0.02411,-0.94678,0.31842,0.34076,1580877048.419327
0.04095,-0.02423,-0.94672,0.31854,0.34076,1580877048.421857
0.04089,-0.02429,-0.94672,0.31860,0.34076,1580877048.423798
0.04077,-0.02435,-0.94666,0.31873,0.34076,1580877048.425837
0.04065,-0.02441,-0.94666,0.31879,0.34076,1580877048.4276228
0.04059,-0.02441,-0.94659,0.31891,0.34076,1580877048.4306371
0.04047,-0.02448,-0.94659,0.31897,0.34076,1580877048.5031428
0.04041,-0.02448,-0.94653,0.31909,0.34076,1580877048.608821
0.04028,-0.02454,-0.94653,0.31915,0.34076,1580877048.7349179
0.04022,-0.02454,-0.94647,0.31927,0.34076,1580877048.7953012
0.04010,-0.02460,-0.94647,0.31934,0.34076,1580877048.824199
0.04004,-0.02460,-0.94641,0.31946,0.34076,1580877048.847858
0.03992,-0.02466,-0.94641,0.31958,0.34076,1580877048.895635
0.03986,-0.02466,-0.94635,0.31964,0.34076,1580877048.91239
0.03979,-0.02466,-0.94635,0.31970,0.34076,1580877048.988844
0.03967,-0.02472,-0.94635,0.31982,0.34076,1580877049.0268102
0.03961,-0.02472,-0.94629,0.31989,0.34076,1580877049.0527098
0.03949,-0.02478,-0.94629,0.31995,0.34076,1580877049.108459
0.03943,-0.02478,-0.94629,0.32001,0.34076,1580877049.116533
0.03937,-0.02484,-0.94623,0.32013,0.34076,1580877049.1190069
0.03925,-0.02490,-0.94623,0.32019,0.34076,1580877049.121292
0.03918,-0.02490,-0.94617,0.32025,0.34076,1580877049.122978
0.03918,-0.02490,-0.94617,0.32031,0.34076,1580877049.124653
0.03912,-0.02496,-0.94617,0.32037,0.34076,1580877049.12656
0.03906,-0.02496,-0.94617,0.32043,0.34076,1580877049.172742
0.03900,-0.02496,-0.94611,0.32050,0.34076,1580877049.271608
0.03894,-0.02496,-0.94611,0.32050,0.34076,1580877049.4027038
0.03888,-0.02496,-0.94611,0.32056,0.34076,1580877049.484288
0.03888,-0.02496,-0.94611,0.32062,0.34076,1580877049.545027
0.03882,-0.02496,-0.94611,0.32062,0.34076,1580877049.612728
0.03876,-0.02496,-0.94604,0.32068,0.34076,1580877049.641603
0.03876,-0.02490,-0.94604,0.32074,0.34076,1580877049.690397
0.03870,-0.02490,-0.94604,0.32074,0.34076,1580877049.725941
0.03870,-0.02490,-0.94604,0.32080,0.34076,1580877049.7458298
0.03864,-0.02490,-0.94604,0.32086,0.34076,1580877049.749258
0.03864,-0.02484,-0.94598,0.32086,0.34076,1580877049.7512152
0.03864,-0.02484,-0.94598,0.32092,0.34076,1580877049.753643
0.03864,-0.02484,-0.94598,0.32092,0.34076,1580877049.7560802
0.03864,-0.02478,-0.94598,0.32098,0.34082,1580877049.7589262
0.03864,-0.02478,-0.94598,0.32098,0.34082,1580877049.80839
0.03857,-0.02472,-0.94598,0.32104,0.34082,1580877049.908614
0.03857,-0.02466,-0.94592,0.32104,0.34082,1580877050.000322
