quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.06042,-0.01880,-0.10333,0.99261,0.31976,1580878715.92977
0.06055,-0.01862,-0.10364,0.99261,0.31976,1580878715.946867
0.06061,-0.01843,-0.10394,0.99255,0.31976,1580878715.9722922
0.06055,-0.01813,-0.10425,0.99255,0.31976,1580878715.98835
0.06042,-0.01782,-0.10468,0.99249,0.31976,1580878716.001278
0.06030,-0.01746,-0.10504,0.99249,0.31976,1580878716.014684
0.06024,-0.01709,-0.10547,0.99243,0.31976,1580878716.047748
0.06024,-0.01672,-0.10590,0.99243,0.31976,1580878716.098339
0.06049,-0.01630,-0.10638,0.99237,0.31976,1580878716.123956
0.06085,-0.01599,-0.10681,0.99231,0.31976,1580878716.136894
0.06122,-0.01563,-0.10724,0.99225,0.31976,1580878716.196699
0.06165,-0.01526,-0.10773,0.99213,0.31976,1580878716.2298298
0.06201,-0.01477,-0.10828,0.99207,0.31976,1580878716.268398
0.06238,-0.01428,-0.10876,0.99200,0.31976,1580878716.273095
0.06262,-0.01385,-0.10919,0.99194,0.31976,1580878716.295918
0.06299,-0.01337,-0.10974,0.99188,0.31976,1580878716.3383439
0.06342,-0.01300,-0.11023,0.99182,0.31976,1580878716.368495
0.06384,-0.01270,-0.11066,0.99170,0.31976,1580878716.395209
0.06427,-0.01245,-0.11108,0.99164,0.31976,1580878716.42013
0.06470,-0.01221,-0.11151,0.99158,0.31976,1580878716.4636621
0.06500,-0.01202,-0.11188,0.99152,0.31976,1580878716.479691
0.06525,-0.01184,-0.11224,0.99146,0.31976,1580878716.501951
0.06537,-0.01178,-0.11255,0.99146,0.31976,1580878716.53834
0.06543,-0.01166,-0.11279,0.99139,0.31976,1580878716.5697222
0.06531,-0.01166,-0.11304,0.99139,0.31976,1580878716.587192
0.06506,-0.01166,-0.11322,0.99139,0.31976,1580878716.5881338
0.06476,-0.01172,-0.11334,0.99139,0.31976,1580878716.60385
0.06439,-0.01184,-0.11340,0.99139,0.31976,1580878716.6252108
0.06396,-0.01208,-0.11346,0.99139,0.31976,1580878716.658986
0.06354,-0.01233,-0.11340,0.99146,0.31976,1580878716.701099
0.06317,-0.01270,-0.11340,0.99146,0.31976,1580878716.729086
0.06274,-0.01306,-0.11334,0.99152,0.31982,1580878716.7631612
0.06232,-0.01349,-0.11322,0.99152,0.31982,1580878716.7713642
0.06183,-0.01398,-0.11310,0.99158,0.31982,1580878716.8079062
0.06146,-0.01434,-0.11298,0.99158,0.31982,1580878716.858707
0.06091,-0.01471,-0.11279,0.99164,0.31982,1580878716.8908648
0.06042,-0.01501,-0.11267,0.99170,0.31982,1580878716.918468
0.05994,-0.01532,-0.11255,0.99170,0.31982,1580878716.953842
0.05945,-0.01550,-0.11243,0.99176,0.31982,1580878716.9745831
0.05896,-0.01569,-0.11230,0.99182,0.31982,1580878716.992198
0.05847,-0.01575,-0.11224,0.99182,0.31982,1580878717.009973
0.05792,-0.01581,-0.11212,0.99188,0.31982,1580878717.024242
0.05750,-0.01575,-0.11206,0.99188,0.31982,1580878717.068678
0.05701,-0.01569,-0.11200,0.99194,0.31982,1580878717.0944839
0.05652,-0.01550,-0.11200,0.99200,0.31982,1580878717.135366
0.05597,-0.01532,-0.11200,0.99200,0.31982,1580878717.166093
0.05548,-0.01508,-0.11200,0.99207,0.31982,1580878717.237472
0.05493,-0.01477,-0.11200,0.99207,0.31982,1580878717.301002
0.05438,-0.01440,-0.11206,0.99213,0.31982,1580878717.3248
0.05383,-0.01404,-0.11212,0.99213,0.31982,1580878717.3521862
0.05328,-0.01361,-0.11218,0.99219,0.31982,1580878717.3845918
0.05261,-0.01306,-0.11230,0.99219,0.31982,1580878717.4108539
0.05200,-0.01257,-0.11243,0.99225,0.31982,1580878717.429866
0.05139,-0.01202,-0.11255,0.99225,0.31982,1580878717.4644248
0.05090,-0.01154,-0.11267,0.99225,0.31982,1580878717.505596
0.05029,-0.01093,-0.11285,0.99231,0.31982,1580878717.538286
0.04980,-0.01044,-0.11298,0.99231,0.31982,1580878717.573822
0.04932,-0.00995,-0.11316,0.99231,0.31982,1580878717.630529
