Sub1000_0811163305_configTestSensors.csv
AudioSynch,-1
7102,0,7101,0.04456,0.10803,-0.98254,0.14471,0.01740,-31.45196,21.331154
7108,0,7107,0.04456,0.10797,-0.98254,0.14465,0.01740,-31.438772,21.319113
7114,0,7113,0.04456,0.10797,-0.98260,0.14459,0.01740,-31.4201,21.315697
7119,0,7118,0.04456,0.10791,-0.98260,0.14453,0.01740,-31.406914,21.303658
7126,0,7125,0.04456,0.10791,-0.98260,0.14447,0.01740,-31.394304,21.304232
7131,0,7130,0.04456,0.10791,-0.98260,0.14441,0.01740,-31.381691,21.304802
7137,0,7136,0.04462,0.10785,-0.98260,0.14435,0.01740,-31.369534,21.290665
7142,0,7141,0.04462,0.10785,-0.98260,0.14429,0.01746,-31.35692,21.291239
7148,0,7147,0.04462,0.10785,-0.98260,0.14429,0.01746,-31.35692,21.291239
7153,0,7152,0.04468,0.10785,-0.98260,0.14429,0.01740,-31.357948,21.289145
7159,0,7158,0.04468,0.10785,-0.98260,0.14429,0.01740,-31.357948,21.289145
7166,0,7165,0.04468,0.10785,-0.98260,0.14423,0.01740,-31.345337,21.289719
7170,0,7169,0.04468,0.10785,-0.98260,0.14429,0.01740,-31.357948,21.289145
7176,0,7175,0.04468,0.10785,-0.98260,0.14429,0.01740,-31.357948,21.289145
7181,0,7180,0.04468,0.10785,-0.98260,0.14429,0.01740,-31.357948,21.289145
7187,0,7186,0.04468,0.10779,-0.98260,0.14435,0.01740,-31.369987,21.275959
7192,0,7191,0.04468,0.10779,-0.98260,0.14441,0.01740,-31.382597,21.275387
7198,0,7197,0.04468,0.10773,-0.98260,0.14447,0.01740,-31.394636,21.262201
7204,0,7203,0.04462,0.10773,-0.98260,0.14453,0.01740,-31.40622,21.263725
7210,0,7209,0.04462,0.10767,-0.98260,0.14459,0.01740,-31.41826,21.250542
7215,0,7214,0.04462,0.10760,-0.98260,0.14471,0.01740,-31.442814,21.234684
7220,0,7219,0.04456,0.10760,-0.98260,0.14478,0.01740,-31.456505,21.236116
7226,0,7225,0.04456,0.10754,-0.98260,0.14484,0.01740,-31.468548,21.222933
7233,0,7232,0.04456,0.10754,-0.98254,0.14496,0.01740,-31.499842,21.225758
7237,0,7236,0.04449,0.10754,-0.98254,0.14508,0.01740,-31.52388,21.22707
7244,0,7243,0.04449,0.10754,-0.98254,0.14520,0.01740,-31.549109,21.225927
7250,0,7249,0.04443,0.10754,-0.98254,0.14526,0.01740,-31.560701,21.22746
7255,0,7254,0.04443,0.10760,-0.98248,0.14532,0.01740,-31.57999,21.243488
7261,0,7260,0.04437,0.10760,-0.98248,0.14545,0.01740,-31.606302,21.244362
7266,0,7265,0.04431,0.10767,-0.98248,0.14557,0.01740,-31.63118,21.260054
7271,0,7270,0.04431,0.10767,-0.98248,0.14563,0.01746,-31.6438,21.259483
7277,0,7276,0.04425,0.10773,-0.98242,0.14581,0.01740,-31.687311,21.276493
7282,0,7281,0.04419,0.10773,-0.98242,0.14594,0.01740,-31.713633,21.277374
7288,0,7287,0.04419,0.10773,-0.98242,0.14600,0.01740,-31.72625,21.276806
7295,0,7294,0.04413,0.10779,-0.98242,0.14606,0.01740,-31.738413,21.290977
7300,0,7299,0.04407,0.10779,-0.98236,0.14618,0.01740,-31.76877,21.295952
7305,0,7304,0.04401,0.10785,-0.98236,0.14624,0.01740,-31.780931,21.310131
7310,0,7309,0.04401,0.10785,-0.98236,0.14630,0.01740,-31.793554,21.309563
7316,0,7315,0.04395,0.10791,-0.98236,0.14636,0.01740,-31.80571,21.323742
7321,0,7320,0.04388,0.10791,-0.98236,0.14642,0.01746,-31.817139,21.325651
7328,0,7327,0.04382,0.10797,-0.98230,0.14648,0.01746,-31.835457,21.34384
7332,0,7331,0.04370,0.10803,-0.98230,0.14661,0.01740,-31.861317,21.359493
7338,0,7337,0.04364,0.10809,-0.98230,0.14661,0.01740,-31.86085,21.374243
7344,0,7343,0.04364,0.10815,-0.98230,0.14667,0.01740,-31.874027,21.386307
7349,0,7348,0.04358,0.10822,-0.98230,0.14667,0.01740,-31.87365,21.40316
7356,0,7355,0.04358,0.10828,-0.98224,0.14673,0.01740,-31.892996,21.41924
7361,0,7360,0.04352,0.10840,-0.98224,0.14673,0.01740,-31.893084,21.44662
7367,0,7366,0.04352,0.10846,-0.98224,0.14673,0.01740,-31.893642,21.45925
7371,0,7370,0.04346,0.10852,-0.98224,0.14673,0.01740,-31.893164,21.474005
7377,0,7376,0.04346,0.10858,-0.98224,0.14673,0.01740,-31.893723,21.486635
7383,0,7382,0.04346,0.10864,-0.98224,0.14673,0.01740,-31.894283,21.499264
7389,0,7388,0.04346,0.10864,-0.98224,0.14667,0.01740,-31.881649,21.49982
7395,0,7394,0.04346,0.10864,-0.98224,0.14661,0.01740,-31.869024,21.500381
7400,0,7399,0.04346,0.10864,-0.98224,0.14661,0.01740,-31.869024,21.500381
7406,0,7405,0.04346,0.10870,-0.98224,0.14655,0.01740,-31.85695,21.513567
7411,0,7410,0.04346,0.10870,-0.98224,0.14648,0.01740,-31.84222,21.514217
7416,0,7415,0.04346,0.10876,-0.98224,0.14642,0.01740,-31.83015,21.527407
7422,0,7421,0.04346,0.10876,-0.98230,0.14636,0.01740,-31.811375,21.523932
7427,0,7426,0.04346,0.10889,-0.98230,0.14618,0.01740,-31.774708,21.552965
7433,0,7432,0.04346,0.10895,-0.98230,0.14606,0.01740,-31.750017,21.566706
7439,0,7438,0.04352,0.10901,-0.98230,0.14600,0.01740,-31.73899,21.577774
7445,0,7444,0.04352,0.10913,-0.98230,0.14587,0.01740,-31.712759,21.604239
7450,0,7449,0.04352,0.10919,-0.98230,0.14575,0.01740,-31.688065,21.617981
7456,0,7455,0.04358,0.10925,-0.98230,0.14563,0.01740,-31.664423,21.629612
7461,0,7460,0.04358,0.10931,-0.98230,0.14557,0.01740,-31.652355,21.642797
7466,0,7465,0.04364,0.10938,-0.98236,0.14545,0.01740,-31.622688,21.65247
7473,0,7472,0.04364,0.10950,-0.98236,0.14520,0.01740,-31.571215,21.680054
7477,0,7476,0.04370,0.10950,-0.98236,0.14508,0.01740,-31.54702,21.679068
7483,0,7482,0.04370,0.10956,-0.98236,0.14496,0.01740,-31.522335,21.692812
7490,0,7489,0.04370,0.10956,-0.98236,0.14490,0.01740,-31.509712,21.693375
7495,0,7494,0.04370,0.10956,-0.98242,0.14484,0.01740,-31.491,21.689865
7501,0,7500,0.04364,0.10962,-0.98242,0.14471,0.01740,-31.463167,21.705809
7506,0,7505,0.04364,0.10962,-0.98242,0.14465,0.01740,-31.450546,21.70637
7511,0,7510,0.04364,0.10968,-0.98242,0.14465,0.01740,-31.451103,21.718988
7517,0,7516,0.04364,0.10974,-0.98242,0.14453,0.01740,-31.426424,21.73273
7524,0,7523,0.04364,0.10974,-0.98242,0.14453,0.01740,-31.426424,21.73273
7530,0,7529,0.04358,0.10980,-0.98242,0.14447,0.01740,-31.413303,21.74801
7534,0,7533,0.04358,0.10980,-0.98242,0.14447,0.01740,-31.413303,21.74801
7540,0,7539,0.04358,0.10986,-0.98242,0.14447,0.01740,-31.41386,21.76063
7545,0,7544,0.04358,0.10986,-0.98242,0.14447,0.01740,-31.41386,21.76063
