Sub201_0212164814_configTestSensors.csv
AudioSynch,-1
11680,0,1,358731.866246,160,107,{"circle_3d":{"center":[-0.009753380830794356,1.150337532433256,55.42651984220714],"normal":[-0.27394232006579033,0.6076484585772844,-0.7454655968357107],"radius":2.2384475488288813},"confidence":0.9989429816653517,"timestamp":358731.866246,"diameter_3d":4.476895097657763,"ellipse":{"center":[160.09747758186757,132.4185843210879],"axes":[36.72317852912206,50.098303823998144],"angle":-66.23961664991678},"location":[160.09747758186757,132.4185843210879],"diameter":50.098303823998144,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8743615809724159,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2238926815607347,"phi":-1.9229562484827765,"norm_pos":[0.5003046174433361,0.4482558986621338],"topic":"pupil.1","id":1,"method":"3d c++"}
11704,0,1,358731.8919,160,107,{"circle_3d":{"center":[-0.006934960415335478,1.1557229128759507,55.42987659321977],"normal":[-0.27370745169783545,0.6080972402808423,-0.7451858675846588],"radius":2.255866968349132},"confidence":0.9997196890936149,"timestamp":358731.8919,"diameter_3d":4.511733936698264,"ellipse":{"center":[160.13197839245984,132.47095926820876],"axes":[36.99029679268057,50.48543869620864],"angle":-66.27784236504925},"location":[160.13197839245984,132.47095926820876],"diameter":50.48543869620864,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8753861073184099,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2244578733591216,"phi":-1.9228000897300233,"norm_pos":[0.500412432476437,0.44803766971579684],"topic":"pupil.1","id":1,"method":"3d c++"}
11733,0,1,358731.917553,160,107,{"circle_3d":{"center":[0.003930873485817887,1.1621468763062737,55.43113673492925],"normal":[-0.272801965539406,0.6086325705667026,-0.7450808557755356],"radius":2.2479076044574935},"confidence":0.9991220184724986,"timestamp":358731.917553,"diameter_3d":4.495815208914987,"ellipse":{"center":[160.25139969137288,132.54546767093385],"axes":[36.852019673006104,50.30612341950552],"angle":-66.37927980064079},"location":[160.25139969137288,132.54546767093385],"diameter":50.30612341950552,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8753139509215191,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2251323839007733,"phi":-1.9217744962926095,"norm_pos":[0.5007856240355403,0.4477272180377756],"topic":"pupil.1","id":1,"method":"3d c++"}
11756,0,1,358731.943207,160,107,{"circle_3d":{"center":[0.02091609897097424,1.1669360489170364,55.42884763879096],"normal":[-0.2713865300823096,0.6090316682842661,-0.7452716137870591],"radius":2.2570243323448596},"confidence":0.9988150863247066,"timestamp":358731.943207,"diameter_3d":4.514048664689719,"ellipse":{"center":[160.44220277615054,132.59545839870628],"axes":[37.01385333326677,50.51249002414125],"angle":-66.52118857496995},"location":[160.44220277615054,132.59545839870628],"diameter":50.51249002414125,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8750626821509289,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2256354699787995,"phi":-1.9200160146336451,"norm_pos":[0.5013818836754704,0.4475189233387238],"topic":"pupil.1","id":1,"method":"3d c++"}
11782,0,1,358731.968861,160,107,{"circle_3d":{"center":[0.01594145316822848,1.178677585710509,55.44027063110819],"normal":[-0.2718010838992051,0.6100101296837223,-0.7443196977606232],"radius":2.2772460739706104},"confidence":0.9994906429395177,"timestamp":358731.968861,"diameter_3d":4.554492147941221,"ellipse":{"center":[160.3901974470695,132.7160029364145],"axes":[37.2811009736299,50.95494579823787],"angle":-66.52112004939762},"location":[160.3901974470695,132.7160029364145],"diameter":50.95494579823787,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8753495910955644,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.226869701308281,"phi":-1.9209186512654548,"norm_pos":[0.5012193670220922,0.4470166544316062],"topic":"pupil.1","id":1,"method":"3d c++"}
11810,0,1,358731.994514,160,107,{"circle_3d":{"center":[0.014604090468843811,1.162716078388768,55.427700882723265],"normal":[-0.2719125307908205,0.6086800040735771,-0.7453671767927007],"radius":2.2691491727715025},"confidence":0.9992953983141852,"timestamp":358731.994514,"diameter_3d":4.538298345543005,"ellipse":{"center":[160.37423886200077,132.5437495261564],"axes":[37.21979690688742,50.785042255900215],"angle":-66.46072880368828},"location":[160.37423886200077,132.5437495261564],"diameter":50.785042255900215,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.875460038777709,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2251921664491126,"phi":-1.920597743701743,"norm_pos":[0.5011694964437524,0.44773437697434837],"topic":"pupil.1","id":1,"method":"3d c++"}
11834,0,1,358732.020168,160,107,{"circle_3d":{"center":[-0.0017212891373197259,1.1567344082283242,55.428788665177265],"normal":[-0.27327297909133413,0.6081815315602068,-0.7452765282548676],"radius":2.267985522668645},"confidence":0.9992947250018475,"timestamp":358732.020168,"diameter_3d":4.53597104533729,"ellipse":{"center":[160.1922947744105,132.47747451364523],"axes":[37.195248111602616,50.757873683804945],"angle":-66.31993604626277},"location":[160.1922947744105,132.47747451364523],"diameter":50.757873683804945,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8752355792928546,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2245640563598794,"phi":-1.9222469385006724,"norm_pos":[0.5006009211700329,0.4480105228598116],"topic":"pupil.1","id":1,"method":"3d c++"}
11860,0,1,358732.045821,160,107,{"circle_3d":{"center":[0.005036309684320006,1.1628528922387753,55.431308812955734],"normal":[-0.27270984585619745,0.6086914052277445,-0.7450665159399951],"radius":2.2661594620344063},"confidence":0.9988810207343439,"timestamp":358732.045821,"diameter_3d":4.532318924068813,"ellipse":{"center":[160.26708122759945,132.54590194539117],"axes":[37.15065644952421,50.71473798808035],"angle":-66.38977730955762},"location":[160.26708122759945,132.54590194539117],"diameter":50.71473798808035,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8749180700702963,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2252065362370868,"phi":-1.9216716821021949,"norm_pos":[0.5008346288362483,0.4477254085608702],"topic":"pupil.1","id":1,"method":"3d c++"}
11886,0,1,358732.071475,160,107,{"circle_3d":{"center":[0.009333770905535221,1.1585850501931114,55.426252666903295],"normal":[-0.27235172408776287,0.608335751723939,-0.7454878614443652],"radius":2.2832713162831717},"confidence":0.9989660873193896,"timestamp":358732.071475,"diameter_3d":4.566542632566343,"ellipse":{"center":[160.3182700381635,132.49223552784505],"axes":[37.46030606533033,51.10262782252805],"angle":-66.40830078261773},"location":[160.3182700381635,132.49223552784505],"diameter":51.10262782252805,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8748392687778273,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2247583522000136,"phi":-1.9210654841246269,"norm_pos":[0.5009945938692609,0.44794901863397896],"topic":"pupil.1","id":1,"method":"3d c++"}
11908,0,1,358732.097129,160,107,{"circle_3d":{"center":[0.05949723198933299,1.1747140269086893,55.421244485206984],"normal":[-0.26817143566411306,0.6096798331169039,-0.7459052099190571],"radius":2.2975282738824485},"confidence":0.9996579173296146,"timestamp":358732.097129,"diameter_3d":4.595056547764897,"ellipse":{"center":[160.8794048283136,132.66667810929107],"axes":[37.72095577557625,51.426953031154426],"angle":-66.8342694681294},"location":[160.8794048283136,132.66667810929107],"diameter":51.426953031154426,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8749340453533261,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.226452934196367,"phi":-1.9159311807117276,"norm_pos":[0.50274814008848,0.44722217454462054],"topic":"pupil.1","id":1,"method":"3d c++"}
11936,0,1,358732.122782,161,107,{"circle_3d":{"center":[0.1485690903080683,1.115116795257598,55.341504786804954],"normal":[-0.2607487808042184,0.6047133971459796,-0.7525501847858934],"radius":2.2867744623149084},"confidence":0.9999228806762185,"timestamp":358732.122782,"diameter_3d":4.573548924629817,"ellipse":{"center":[161.87355889473534,132.01998785915316],"axes":[37.99701290586255,51.25989584363667],"angle":-67.32321029773642},"location":[161.87355889473534,132.01998785915316],"diameter":51.25989584363667,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8755857797388744,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.22020229154347,"phi":-1.9043380141434878,"norm_pos":[0.5058548715460479,0.44991671725352844],"topic":"pupil.1","id":1,"method":"3d c++"}
11960,0,1,358732.148436,162,106,{"circle_3d":{"center":[0.17075722591271747,1.2215998119784723,55.42038106987444],"normal":[-0.2588997695038309,0.613586981872719,-0.7459771611967694],"radius":2.2562133428496334},"confidence":0.33254398976712074,"timestamp":358732.148436,"diameter_3d":4.512426685699267,"ellipse":{"center":[162.1103086298125,133.20567014480736],"axes":[37.04047727051536,50.503231242376366],"angle":-67.81417380390575},"location":[162.1103086298125,133.20567014480736],"diameter":50.503231242376366,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8755857797388744,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2313915713136003,"phi":-1.9048507150918577,"norm_pos":[0.5065947144681641,0.44497637439663607],"topic":"pupil.1","id":1,"method":"3d c++"}
11988,0,1,358732.174089,160,120,{"circle_3d":{"center":[0.0,-0.0,0.0],"normal":[0.0,-0.0,0.0],"radius":0.0},"confidence":0.0,"timestamp":358732.174089,"diameter_3d":0.0,"ellipse":{"center":[160.0,120.0],"axes":[0.0,0.0],"angle":90.0},"location":[160.0,120.0],"diameter":0.0,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8755857797388744,"model_id":1,"model_birth_timestamp":358641.719496,"theta":0.0,"phi":0.0,"norm_pos":[0.5,0.5],"topic":"pupil.1","id":1,"method":"3d c++"}
12012,0,1,358732.199743,160,120,{"circle_3d":{"center":[0.0,-0.0,0.0],"normal":[0.0,-0.0,0.0],"radius":0.0},"confidence":0.0,"timestamp":358732.199743,"diameter_3d":0.0,"ellipse":{"center":[160.0,120.0],"axes":[0.0,0.0],"angle":90.0},"location":[160.0,120.0],"diameter":0.0,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8755857797388744,"model_id":1,"model_birth_timestamp":358641.719496,"theta":0.0,"phi":0.0,"norm_pos":[0.5,0.5],"topic":"pupil.1","id":1,"method":"3d c++"}
12037,0,1,358732.225397,160,120,{"circle_3d":{"center":[0.0,-0.0,0.0],"normal":[0.0,-0.0,0.0],"radius":0.0},"confidence":0.0,"timestamp":358732.225397,"diameter_3d":0.0,"ellipse":{"center":[160.0,120.0],"axes":[0.0,0.0],"angle":90.0},"location":[160.0,120.0],"diameter":0.0,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8755857797388744,"model_id":1,"model_birth_timestamp":358641.719496,"theta":0.0,"phi":0.0,"norm_pos":[0.5,0.5],"topic":"pupil.1","id":1,"method":"3d c++"}
12064,0,1,358732.25105,160,106,{"circle_3d":{"center":[0.016365148365900417,1.2535381642968693,55.50199519546604],"normal":[-0.2717657759660657,0.6162485112325855,-0.7391759840641362],"radius":2.2701856932593736},"confidence":0.17340571824275242,"timestamp":358732.25105,"diameter_3d":4.540371386518747,"ellipse":{"center":[160.39148065197185,133.54076326552575],"axes":[36.81511920659136,50.740840857227944],"angle":-66.75750123257055},"location":[160.39148065197185,133.54076326552575],"diameter":50.740840857227944,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8755857797388744,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2347666187996142,"phi":-1.9231168493374484,"norm_pos":[0.501223377037412,0.4435801530603094],"topic":"pupil.1","id":1,"method":"3d c++"}
12091,0,1,358732.276704,160,106,{"circle_3d":{"center":[0.018988145671371637,1.263649564663413,55.50946996377421],"normal":[-0.27154719285727646,0.6170911279297975,-0.738553086705122],"radius":2.2792598896026566},"confidence":0.3240093235205758,"timestamp":358732.276704,"diameter_3d":4.558519779205313,"ellipse":{"center":[160.42204615807796,133.64809154544528],"axes":[36.91984876023462,50.93703226219634],"angle":-66.80797640164617},"location":[160.42204615807796,133.64809154544528],"diameter":50.93703226219634,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8755857797388744,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.235836986382271,"phi":-1.9231292917715053,"norm_pos":[0.5013188942439937,0.44313295189397794],"topic":"pupil.1","id":1,"method":"3d c++"}
12117,0,1,358732.302357,159,107,{"circle_3d":{"center":[-0.09659894352566978,1.1791336732316156,55.482549547762524],"normal":[-0.28117945029036323,0.6100481369771477,-0.7407964547060957],"radius":2.2725469063042705},"confidence":0.3964197793778757,"timestamp":358732.302357,"diameter_3d":4.545093812608541,"ellipse":{"center":[159.13654776597326,132.71599774854826],"axes":[36.96872839887937,50.810529994186155],"angle":-65.68980123057673},"location":[159.13654776597326,132.71599774854826],"diameter":50.810529994186155,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8755857797388744,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.226917667362576,"phi":-1.9335620419568904,"norm_pos":[0.49730171176866644,0.44701667604771556],"topic":"pupil.1","id":1,"method":"3d c++"}
12141,0,1,358732.328011,158,109,{"circle_3d":{"center":[-0.1224383809513312,0.9464667889107607,55.30559886998285],"normal":[-0.28333273674250176,0.5906592299504099,-0.7555423445210686],"radius":2.3058234733840806},"confidence":0.9963797875113859,"timestamp":358732.328011,"diameter_3d":4.611646946768161,"ellipse":{"center":[158.85726684460116,130.13691780588252],"axes":[38.53366392587108,51.71860661521991],"angle":-64.71340886341967},"location":[158.85726684460116,130.13691780588252],"diameter":51.71860661521991,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8744383291355962,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2026718930502565,"phi":-1.9295720534439107,"norm_pos":[0.4964289588893786,0.4577628424754895],"topic":"pupil.1","id":1,"method":"3d c++"}
12168,0,1,358732.353665,158,109,{"circle_3d":{"center":[-0.14336076742517045,0.9517759432559734,55.31762909205146],"normal":[-0.285076268948655,0.5911016594791776,-0.7545398260153512],"radius":2.3258942623206735},"confidence":0.9987366445338756,"timestamp":358732.353665,"diameter_3d":4.651788524641347,"ellipse":{"center":[158.62793739898663,130.18639574026258],"axes":[38.799906148271404,52.15777101322628],"angle":-64.57496086114243},"location":[158.62793739898663,130.18639574026258],"diameter":52.15777101322628,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8734781549872506,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.2032202965633614,"phi":-1.9320324287160098,"norm_pos":[0.4957123043718332,0.4575566844155726],"topic":"pupil.1","id":1,"method":"3d c++"}
12192,0,1,358732.379318,158,109,{"circle_3d":{"center":[-0.16135158409913952,0.9506285239122549,55.323547287119],"normal":[-0.28657550367148577,0.5910060412005343,-0.7540466430930559],"radius":2.3364103718882427},"confidence":0.9992694195215196,"timestamp":358732.379318,"diameter_3d":4.6728207437764855,"ellipse":{"center":[158.4295065481138,130.16854108536418],"axes":[38.941384276167554,52.388131848239645],"angle":-64.43626305626698},"location":[158.4295065481138,130.16854108536418],"diameter":52.388131848239645,"sphere":{"center":[3.2775544599586897,-6.141443970494158,64.37210700423567],"radius":12.0},"projected_sphere":{"center":[191.5677683975868,60.848677495427765],"axes":[231.15601915936819,231.15601915936819],"angle":90.0},"model_confidence":0.8733978740610326,"model_id":1,"model_birth_timestamp":358641.719496,"theta":2.203101756427533,"phi":-1.9339871162188573,"norm_pos":[0.49509220796285563,0.45763107881098253],"topic":"pupil.1","id":1,"method":"3d c++"}
