eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581553708.2739148,"{'circle_3d': {'center': [-2.9932935792756448, 6.288577222838013, 64.20443957288254], 'normal': [-0.28628106168170614, 0.5658484187094321, -0.7732132440448949], 'radius': 2.1669972756248685}, 'confidence': 0.9983398512744154, 'timestamp': 399122.088778, 'diameter_3d': 4.333994551249737, 'ellipse': {'center': [131.23796629511173, 180.44528532322377], 'axes': [29.49572946577286, 41.86158600087697], 'angle': -63.29675598552011}, 'location': [131.23796629511173, 180.44528532322377], 'diameter': 41.86158600087697, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7029361827783798, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.172258215845238, 'phi': -1.925394825423304, 'norm_pos': [0.41011864467222414, 0.2481446444865676], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.28787,"{'circle_3d': {'center': [-3.027874188534943, 6.292998207530885, 64.2205578247311], 'normal': [-0.28916277911998095, 0.5662168341005048, -0.7718700563908477], 'radius': 2.264109762586189}, 'confidence': 0.9641102222170873, 'timestamp': 399122.097178, 'diameter_3d': 4.528219525172378, 'ellipse': {'center': [130.9255991750796, 180.44762336954048], 'axes': [30.737232170556634, 43.72757243222005], 'angle': -63.07746020556488}, 'location': [130.9255991750796, 180.44762336954048], 'diameter': 43.72757243222005, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7030087023134124, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.172705114277472, 'phi': -1.9292392792219475, 'norm_pos': [0.4091424974221238, 0.24813490262691462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.2916322,"{'circle_3d': {'center': [-2.9739442712374426, 6.258273186697457, 64.17521428534036], 'normal': [-0.2846686193451893, 0.5633230823643858, -0.7756486846734101], 'radius': 2.167231572970575}, 'confidence': 0.9990227245763014, 'timestamp': 399122.105578, 'diameter_3d': 4.33446314594115, 'ellipse': {'center': [131.4117102954345, 180.1798840908623], 'axes': [29.641217412771557, 41.885098987577834], 'angle': -63.32529161532924}, 'location': [131.4117102954345, 180.1798840908623], 'diameter': 41.885098987577834, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7035794590498301, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.1691985878062034, 'phi': -1.922541227011244, 'norm_pos': [0.41066159467323277, 0.2492504829547405], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.302618,"{'circle_3d': {'center': [-3.06971129730861, 6.248511296747039, 64.20381351912604], 'normal': [-0.2926492048511199, 0.5625095915351843, -0.7732654151912701], 'radius': 2.2103070831211142}, 'confidence': 0.997291685107181, 'timestamp': 399122.113978, 'diameter_3d': 4.4206141662422285, 'ellipse': {'center': [130.508805189909, 180.04928872162475], 'axes': [30.089690538274805, 42.699035074337054], 'angle': -62.64130826710614}, 'location': [130.508805189909, 180.04928872162475], 'diameter': 42.699035074337054, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7036475619340954, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.168214344316559, 'phi': -1.9325960334366938, 'norm_pos': [0.4078400162184656, 0.24979463032656357], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.314038,"{'circle_3d': {'center': [-3.049996691272783, 6.310057192145332, 64.24142500185411], 'normal': [-0.291006321014801, 0.5676384161517087, -0.7701311249639311], 'radius': 2.239799297584614}, 'confidence': 0.9995482824525973, 'timestamp': 399122.122378, 'diameter_3d': 4.479598595169228, 'ellipse': {'center': [130.71862012369942, 180.59945574135202], 'axes': [30.302202298698937, 43.243834387803666], 'angle': -62.98646059403933}, 'location': [130.71862012369942, 180.59945574135202], 'diameter': 43.243834387803666, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7035861455370607, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.174430822436862, 'phi': -1.9320772310058407, 'norm_pos': [0.4084956878865607, 0.24750226774436657], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.318223,"{'circle_3d': {'center': [-2.98360224581434, 6.331342763053854, 64.23229322326998], 'normal': [-0.28547345055993073, 0.5694122137274189, -0.7708921065126085], 'radius': 2.172435358628888}, 'confidence': 0.9996059221818762, 'timestamp': 399122.130778, 'diameter_3d': 4.344870717257776, 'ellipse': {'center': [131.34365898813402, 180.82998562489846], 'axes': [29.433802452063325, 41.94856852617844], 'angle': -63.50704871764085}, 'location': [131.34365898813402, 180.82998562489846], 'diameter': 41.94856852617844, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.704795906892075, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.176586981693803, 'phi': -1.9254539029008841, 'norm_pos': [0.41044893433791885, 0.24654172656292306], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.325841,"{'circle_3d': {'center': [-3.030657895700275, 6.27862928555133, 64.21107655294907], 'normal': [-0.289394754717092, 0.5650194239355418, -0.7726601623726842], 'radius': 2.213642898481522}, 'confidence': 0.9996873122403082, 'timestamp': 399122.139178, 'diameter_3d': 4.427285796963044, 'ellipse': {'center': [130.8878350086401, 180.33148326414872], 'axes': [30.098611515642823, 42.75869761548113], 'angle': -63.00942057930182}, 'location': [130.8878350086401, 180.33148326414872], 'diameter': 42.75869761548113, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7057269388218046, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.1712531221355014, 'phi': -1.9291666193055912, 'norm_pos': [0.40902448440200034, 0.24861881973271371], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.3346329,"{'circle_3d': {'center': [-2.991028016162258, 6.2790658436017175, 64.1966486118042], 'normal': [-0.2860922647555906, 0.5650558037730742, -0.7738624908014228], 'radius': 2.1697622174922144}, 'confidence': 0.9953287964295424, 'timestamp': 399122.147578, 'diameter_3d': 4.339524434984429, 'ellipse': {'center': [131.25680895517024, 180.36007493034327], 'axes': [29.571383238925616, 41.92008793978965], 'angle': -63.27978395620869}, 'location': [131.25680895517024, 180.36007493034327], 'diameter': 41.92008793978965, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7046202381324251, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.1712972154264634, 'phi': -1.9249070037243496, 'norm_pos': [0.41017752798490703, 0.24849968779023635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.342153,"{'circle_3d': {'center': [-2.993337077395337, 6.266291228263438, 64.1881874687345], 'normal': [-0.2862846865250138, 0.5639912524948842, -0.7745675860572312], 'radius': 2.243761110255538}, 'confidence': 0.9965820681315599, 'timestamp': 399122.155978, 'diameter_3d': 4.487522220511076, 'ellipse': {'center': [131.24099880201885, 180.22520817250114], 'axes': [30.623604825782216, 43.35613281907582], 'angle': -63.22048852198428}, 'location': [131.24099880201885, 180.22520817250114], 'diameter': 43.35613281907582, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7041895723824521, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.1700075018817198, 'phi': -1.9248294852607934, 'norm_pos': [0.41012812125630893, 0.2490616326145786], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.357654,"{'circle_3d': {'center': [-2.9989042476090644, 6.224331948947819, 64.15983265173139], 'normal': [-0.28674861737615776, 0.5604946458852493, -0.7769304874741568], 'radius': 2.231221024488355}, 'confidence': 0.9957189715297674, 'timestamp': 399122.164378, 'diameter_3d': 4.46244204897671, 'ellipse': {'center': [131.17371486683726, 179.85017761102398], 'axes': [30.59480353949835, 43.13266798817197], 'angle': -63.0383024958412}, 'location': [131.17371486683726, 179.85017761102398], 'diameter': 43.13266798817197, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7033159369907338, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.1657792905602404, 'phi': -1.9243657809530705, 'norm_pos': [0.40991785895886645, 0.2506242599540668], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581553708.3595462,"{'circle_3d': {'center': [-2.935104535378541, 6.131742313096686, 64.07059447252415], 'normal': [-0.2814319746902808, 0.5527788428976549, -0.7843670024080941], 'radius': 2.1700209493808744}, 'confidence': 0.9959682092947274, 'timestamp': 399122.172778, 'diameter_3d': 4.340041898761749, 'ellipse': {'center': [131.74202968605806, 179.05349837706905], 'axes': [30.191706954720992, 42.007214953161714], 'angle': -63.155588634579836}, 'location': [131.74202968605806, 179.05349837706905], 'diameter': 42.007214953161714, 'sphere': {'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}, 'projected_sphere': {'center': [163.72996591525444, 115.76780529672327], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}, 'model_confidence': 0.7032404524507041, 'model_id': 16, 'model_birth_timestamp': 398671.991628, 'theta': 2.156491523689061, 'phi': -1.9152904143365972, 'norm_pos': [0.41169384276893145, 0.25394375676221226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
