imu_packets,1167
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1581555571.3551471,0.05353,-0.00513,-0.99677,0.05927,0.0167
1581555571.361278,0.05347,-0.00513,-0.99683,0.05920,0.0167
1581555571.3662,0.05347,-0.00513,-0.99683,0.05914,0.0167
1581555571.371595,0.05341,-0.00513,-0.99683,0.05914,0.0167
1581555571.376935,0.05341,-0.00513,-0.99683,0.05908,0.0167
1581555571.3838131,0.05334,-0.00513,-0.99683,0.05908,0.0167
1581555571.3885398,0.05334,-0.00513,-0.99683,0.05902,0.0167
1581555571.394627,0.05334,-0.00519,-0.99683,0.05896,0.0167
1581555571.399372,0.05328,-0.00525,-0.99683,0.05896,0.0167
1581555571.4051359,0.05328,-0.00525,-0.99683,0.05890,0.0167
1581555571.410611,0.05328,-0.00531,-0.99683,0.05884,0.0167
1581555571.416329,0.05322,-0.00543,-0.99683,0.05878,0.0167
1581555571.4219131,0.05322,-0.00549,-0.99683,0.05872,0.0167
1581555571.4280572,0.05322,-0.00555,-0.99683,0.05872,0.0167
1581555571.4342248,0.05316,-0.00562,-0.99683,0.05865,0.0167
1581555571.438704,0.05316,-0.00562,-0.99683,0.05859,0.0167
1581555571.444114,0.05316,-0.00568,-0.99683,0.05859,0.0167
1581555571.450633,0.05316,-0.00568,-0.99683,0.05853,0.0167
1581555571.455067,0.05316,-0.00574,-0.99683,0.05847,0.0167
1581555571.4608471,0.05316,-0.00568,-0.99689,0.05841,0.0167
1581555571.466053,0.05310,-0.00568,-0.99689,0.05841,0.0167
1581555571.472545,0.05310,-0.00562,-0.99689,0.05835,0.0167
1581555571.478365,0.05310,-0.00562,-0.99689,0.05835,0.0167
1581555571.483513,0.05304,-0.00555,-0.99689,0.05835,0.0167
1581555571.4890509,0.05304,-0.00549,-0.99689,0.05829,0.0167
1581555571.494549,0.05304,-0.00543,-0.99689,0.05829,0.0167
1581555571.499487,0.05304,-0.00531,-0.99689,0.05829,0.0167
1581555571.505881,0.05298,-0.00525,-0.99689,0.05823,0.0167
1581555571.510611,0.05298,-0.00513,-0.99689,0.05823,0.0167
1581555571.517097,0.05298,-0.00507,-0.99689,0.05817,0.0167
1581555571.52302,0.05292,-0.00494,-0.99689,0.05817,0.0167
1581555571.528151,0.05292,-0.00488,-0.99689,0.05817,0.0167
1581555571.534595,0.05286,-0.00482,-0.99689,0.05811,0.0167
1581555571.5398998,0.05286,-0.00476,-0.99689,0.05811,0.0167
1581555571.545713,0.05286,-0.00476,-0.99689,0.05811,0.0167
1581555571.550188,0.05280,-0.00470,-0.99689,0.05811,0.0167
1581555571.556184,0.05280,-0.00464,-0.99689,0.05804,0.0167
