UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565747378432.0,360050.0,0.0,0.03839,0.00842,-0.75519,0.6543,0.01727,-688.77747,-26.133148,-2.1553681754624643,-3.9566616898626794,8.111944506348223
-1565747378427.0,360050.0,5.0,0.03833,0.00842,-0.75519,0.65436,0.01727,-688.8839,-26.083332,-2.1511061038496906,-3.9515150265679946,8.111201931574072
-1565747378421.0,360057.0,11.0,0.03833,0.00842,-0.75519,0.65436,0.01727,-688.8839,-26.083332,-2.1511061038496906,-3.9515150265679946,8.111201931574072
-1565747378415.0,360057.0,17.0,0.03827,0.00842,-0.75513,0.65442,0.01727,-689.80695,-26.06713,-2.146901280175138,-3.946104644735019,8.100791278456143
-1565747378410.0,360069.0,22.0,0.03821,0.00848,-0.75513,0.65442,0.01727,-689.85364,-25.950815,-2.1371783428035642,-3.9454105685716296,8.100935515925784
-1565747378405.0,360069.0,27.0,0.03815,0.00848,-0.75507,0.65448,0.01727,-690.7792,-25.9344,-2.132972875130209,-3.9400018805261423,8.090525445363326
-1565747378398.0,360078.0,34.0,0.03809,0.00854,-0.75507,0.65448,0.01727,-690.826,-25.817917,-2.123250112425313,-3.9393086364711674,8.090670295830748
-1565747378393.0,360086.0,39.0,0.03796,0.00861,-0.755,0.6546,0.01727,-692.00806,-25.673874,-2.1079723031323443,-3.933109564307913,8.07808777937315
-1565747378389.0,360094.0,43.0,0.0379,0.00873,-0.75494,0.65466,0.01727,-692.9444,-25.530039,-2.0933752128673944,-3.9367279344771218,8.067989738033646
-1565747378383.0,360094.0,49.0,0.0379,0.00879,-0.75488,0.65466,0.01727,-693.7727,-25.499659,-2.088240745174799,-3.940978504029718,8.058476108795972
-1565747378377.0,360101.0,55.0,0.03784,0.00885,-0.75488,0.65472,0.01727,-693.8828,-25.38581,-2.078778971900302,-3.9403488014142725,8.057895251716246
-1565747378371.0,360109.0,61.0,0.03778,0.00891,-0.75482,0.65479,0.01727,-694.83167,-25.305386,-2.069421183397737,-3.939469789186498,8.04752448139179
-1565747378366.0,360109.0,66.0,0.03772,0.00903,-0.75482,0.65479,0.01727,-694.8815,-25.124535,-2.0545042135558718,-3.9432930804692434,8.047833510862873
-1565747378360.0,360118.0,72.0,0.03766,0.00916,-0.75476,0.65485,0.01727,-695.8255,-24.968773,-2.0390440069383953,-3.9476720901440254,8.037774607358088
-1565747378355.0,360125.0,77.0,0.03766,0.00928,-0.7547,0.65491,0.01727,-696.72833,-24.877024,-2.0289794497773617,-3.9565027966568396,8.027701579160222
-1565747378349.0,360133.0,83.0,0.0376,0.00934,-0.7547,0.65491,0.01727,-696.7752,-24.759466,-2.0192568095665573,-3.9558150523537114,8.027855909668219
-1565747378344.0,360133.0,88.0,0.0376,0.00952,-0.75464,0.65503,0.01727,-697.74744,-24.606663,-2.004259537407785,-3.969227995745408,8.017228418542672
-1565747378338.0,360141.0,94.0,0.03754,0.00964,-0.75458,0.65503,0.01727,-698.6338,-24.457085,-1.9894096414183966,-3.9727972453452307,8.007882182992887
-1565747378332.0,360141.0,100.0,0.03754,0.0097,-0.75458,0.65509,0.01727,-698.70087,-24.396315,-1.9844753414841465,-3.9773786136305453,8.007325746352052
-1565747378325.0,360153.0,107.0,0.03754,0.00977,-0.75452,0.65509,0.01727,-699.54425,-24.353703,-1.9784842514926584,-3.982387331130914,7.997851678633111
-1565747378320.0,360163.0,112.0,0.03754,0.00989,-0.75452,0.65515,0.01727,-699.6146,-24.22884,-1.9683577655577817,-3.9914854820711505,7.997468505099846
-1565747378315.0,360163.0,117.0,0.03754,0.00989,-0.75446,0.65515,0.01727,-700.45593,-24.260746,-1.9684258892980167,-3.99122674850154,7.9877969976690935
-1565747378310.0,360169.0,122.0,0.0376,0.00995,-0.75446,0.65521,0.01727,-700.4791,-24.253946,-1.9680233027295084,-4.0010107111561135,7.987255314976991
-1565747378303.0,360178.0,129.0,0.0376,0.01001,-0.75439,0.65527,0.01727,-701.53064,-24.230272,-1.9631705510916202,-4.00529327052759,7.9754220818093415
-1565747378297.0,360178.0,135.0,0.03766,0.01007,-0.75439,0.65527,0.01727,-701.4896,-24.220282,-1.962510287571031,-4.01500916642908,7.975604729473247
-1565747378291.0,360186.0,141.0,0.03772,0.01013,-0.75433,0.65527,0.01727,-702.2945,-24.242277,-1.9619198450121502,-4.024465193239713,7.966115835825121
-1565747378286.0,360193.0,146.0,0.03778,0.01019,-0.75433,0.65533,0.01727,-702.3176,-24.235502,-1.9615203263463996,-4.034251139360301,7.965579753495888
-1565747378281.0,360201.0,151.0,0.03778,0.01019,-0.75433,0.65533,0.01727,-702.3176,-24.235502,-1.9615203263463996,-4.034251139360301,7.965579753495888
-1565747378276.0,360201.0,156.0,0.03784,0.01019,-0.75433,0.65533,0.01727,-702.2734,-24.289759,-1.9660524582073011,-4.039450429955297,7.965589486563005
-1565747378270.0,360210.0,162.0,0.0379,0.01025,-0.75433,0.65533,0.01727,-702.23224,-24.279766,-1.9653932264445078,-4.049166733662692,7.965774945848736
-1565747378265.0,360216.0,167.0,0.03796,0.01025,-0.75433,0.65527,0.01727,-702.1238,-24.330778,-1.9696640291897756,-4.054295469342387,7.966505329331213
-1565747378259.0,360216.0,173.0,0.03802,0.01031,-0.75433,0.65527,0.01727,-702.0821,-24.320759,-1.9690045003762497,-4.064011537803988,7.966691802625405
-1565747378253.0,360226.0,179.0,0.03802,0.01031,-0.75433,0.65527,0.01727,-702.0821,-24.320759,-1.9690045003762497,-4.064011537803988,7.966691802625405
-1565747378248.0,360226.0,184.0,0.03802,0.01031,-0.75433,0.65527,0.01727,-702.0821,-24.320759,-1.9690045003762497,-4.064011537803988,7.966691802625405
-1565747378243.0,360237.0,189.0,0.03809,0.01031,-0.75439,0.65527,0.01727,-701.1852,-24.351858,-1.9742208744107395,-4.070340153021621,7.976375904611643
-1565747378237.0,360246.0,195.0,0.03809,0.01031,-0.75439,0.65527,0.01727,-701.1852,-24.351858,-1.9742208744107395,-4.070340153021621,7.976375904611643
-1565747378231.0,360246.0,201.0,0.03809,0.01031,-0.75439,0.65527,0.01727,-701.1852,-24.351858,-1.9742208744107395,-4.070340153021621,7.976375904611643
-1565747378226.0,360253.0,206.0,0.03815,0.01031,-0.75439,0.65521,0.01727,-701.0763,-24.402752,-1.9784902149612993,-4.0754690233076865,7.977107364727161
-1565747378221.0,360261.0,211.0,0.03815,0.01031,-0.75439,0.65521,0.01727,-701.0763,-24.402752,-1.9784902149612993,-4.0754690233076865,7.977107364727161
-1565747378215.0,360261.0,217.0,0.03815,0.01025,-0.75439,0.65521,0.01727,-701.07306,-24.4669,-1.9836821464338767,-4.070952723475581,7.976930517821501
-1565747378209.0,360269.0,223.0,0.03821,0.01025,-0.75439,0.65521,0.01727,-701.0284,-24.521017,-1.9882139760435766,-4.076152663766679,7.976940322923852
-1565747378204.0,360277.0,228.0,0.03827,0.01019,-0.75439,0.65521,0.01727,-700.9804,-24.639275,-1.9979378108549188,-4.076836304806965,7.976773986502067
-1565747378199.0,360277.0,233.0,0.03833,0.01013,-0.75446,0.65521,0.01727,-699.9498,-24.71951,-2.0075803065957203,-4.077828187331868,7.987892543765923
-1565747378192.0,360285.0,240.0,0.03833,0.01013,-0.75446,0.65515,0.01727,-699.88574,-24.716257,-2.0073162622519054,-4.077758361813337,7.988615215600419
-1565747378187.0,360295.0,245.0,0.03839,0.01007,-0.75446,0.65515,0.01727,-699.8379,-24.834305,-2.017040316023215,-4.078442900302707,7.988450258619665
-1565747378176.0,360304.0,256.0,0.03845,0.01007,-0.75446,0.65515,0.01727,-699.79333,-24.888304,-2.0215721049020514,-4.083643371560202,7.988459904985106
-1565747378175.0,360304.0,257.0,0.03845,0.01001,-0.75446,0.65515,0.01721,-699.7901,-24.952341,-2.026764444378218,-4.0791274393752275,7.988286006808295
-1565747378170.0,360312.0,262.0,0.03851,0.01001,-0.75446,0.65515,0.01721,-699.74493,-25.006302,-2.0312963291224273,-4.084327915066157,7.988295595472721
-1565747378165.0,360312.0,267.0,0.03857,0.01001,-0.75446,0.65515,0.01727,-699.6997,-25.060263,-2.0358283017958874,-4.0895284244625865,7.988305184160012
-1565747378159.0,360321.0,273.0,0.03857,0.00995,-0.75439,0.65515,0.01727,-700.6784,-25.16287,-2.041100593893236,-4.084702285454291,7.97684684006002
-1565747378152.0,360321.0,280.0,0.0387,0.00989,-0.75439,0.65515,0.01727,-700.5776,-25.344046,-2.056112020752252,-4.09145305667255,7.976694994090593
-1565747378147.0,360331.0,285.0,0.03876,0.00989,-0.75439,0.65515,0.01727,-700.5323,-25.398046,-2.0606442893140744,-4.096653129801566,7.976704455254321
-1565747378143.0,360339.0,289.0,0.03876,0.00989,-0.75439,0.65521,0.01721,-700.59644,-25.401344,-2.0609112933348412,-4.096721302620026,7.975982840066109
-1565747378136.0,360346.0,296.0,0.03882,0.00989,-0.75439,0.65521,0.01727,-700.5511,-25.455347,-2.065444064725703,-4.101921409994806,7.9759922995514785
-1565747378130.0,360346.0,302.0,0.03888,0.00983,-0.75439,0.65521,0.01727,-700.5025,-25.573442,-2.0751687501206786,-4.102605073017688,7.975829955424018
-1565747378125.0,360354.0,307.0,0.03888,0.00983,-0.75439,0.65521,0.01721,-700.5025,-25.573442,-2.0751687501206786,-4.102605073017688,7.975829955424018
-1565747378119.0,360363.0,313.0,0.03894,0.00983,-0.75439,0.65521,0.01727,-700.45667,-25.627403,-2.07970170713221,-4.107805218691897,7.975839357323778
-1565747378114.0,360363.0,318.0,0.03894,0.00983,-0.75439,0.65521,0.01721,-700.45667,-25.627403,-2.07970170713221,-4.107805218691897,7.975839357323778
-1565747378109.0,360369.0,323.0,0.03906,0.00983,-0.75433,0.65521,0.01721,-701.2087,-25.769196,-2.0888356042437084,-4.117936359833719,7.966184712731675
-1565747378103.0,360377.0,329.0,0.03906,0.00983,-0.75439,0.65521,0.01727,-700.36554,-25.735327,-2.088767888216224,-4.118205611770639,7.975858161189365
-1565747378097.0,360385.0,335.0,0.03906,0.00977,-0.75433,0.65521,0.01721,-701.2053,-25.833359,-2.0940270112739534,-4.113419820373378,7.966013581045871
-1565747378092.0,360385.0,340.0,0.03912,0.00977,-0.75439,0.65521,0.01727,-700.31696,-25.85337,-2.0984929416641656,-4.118889288757158,7.975696349654058
-1565747378086.0,360393.0,346.0,0.03912,0.00977,-0.75439,0.65521,0.01721,-700.31696,-25.85337,-2.0984929416641656,-4.118889288757158,7.975696349654058
-1565747378081.0,360393.0,351.0,0.03918,0.0097,-0.75439,0.65521,0.01721,-700.26715,-25.982054,-2.1090833708396644,-4.118820206426923,7.9755069149083795
