UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565772933757.0,2606259.0,0.0,0.01984,-0.01514,-0.82678,0.56195,0.01727,-252.39813,-12.8651285,-2.7133377210077434,-0.9047829050772944,21.57056088547911
-1565772933755.0,2606273.0,2.0,0.01978,-0.01514,-0.82672,0.56207,0.01727,-252.57376,-12.854697,-2.709632729131235,-0.898753450553116,21.55726623599027
-1565772933752.0,2606273.0,5.0,0.01978,-0.01508,-0.8266,0.56219,0.01727,-252.86452,-12.841881,-2.704009013621929,-0.9021390178821077,21.534637368096725
-1565772933746.0,2606280.0,11.0,0.01978,-0.01508,-0.82654,0.56232,0.01727,-253.04137,-12.849731,-2.704199802906951,-0.9017783306365645,21.520961964640804
-1565772933740.0,2606280.0,17.0,0.01971,-0.01501,-0.82648,0.56244,0.01727,-253.21893,-12.804673,-2.6932115528146223,-0.8993166915658397,21.507514735583328
-1565772933735.0,2606293.0,22.0,0.01971,-0.01501,-0.82635,0.56256,0.01727,-253.53009,-12.819917,-2.693258935706198,-0.8988166097320636,21.483508079656573
-1565772933731.0,2606293.0,26.0,0.01971,-0.01495,-0.82617,0.56287,0.01727,-254.0275,-12.815522,-2.68796467965716,-0.9017472266351754,21.44514462036466
-1565772933725.0,2606299.0,32.0,0.01971,-0.01495,-0.82611,0.56293,0.01727,-254.1739,-12.82263,-2.687997375046774,-0.9015088925198654,21.433907145504122
-1565772933719.0,2606299.0,38.0,0.01971,-0.01495,-0.82605,0.56305,0.01727,-254.34761,-12.830392,-2.68816545404934,-0.9011677570749809,21.420595093967492
-1565772933714.0,2606313.0,43.0,0.01965,-0.01495,-0.82599,0.56317,0.01727,-254.52516,-12.81982,-2.684452556353379,-0.8951468351794777,21.407323245142152
-1565772933708.0,2606319.0,49.0,0.01965,-0.01495,-0.82593,0.56329,0.01727,-254.69916,-12.827582,-2.6846198112827584,-0.894806112908355,21.39401653429293
-1565772933702.0,2606319.0,55.0,0.01965,-0.01501,-0.82587,0.56335,0.01727,-254.84558,-12.86187,-2.690334460973537,-0.8906944124329979,21.3829253114138
-1565772933697.0,2606331.0,60.0,0.01959,-0.01501,-0.82574,0.56348,0.01727,-255.16829,-12.858966,-2.6865204552202644,-0.8844999724705929,21.3586234935226
-1565772933691.0,2606331.0,66.0,0.01953,-0.01508,-0.82568,0.5636,0.01727,-255.34593,-12.880088,-2.6894305664885274,-0.8739598145371895,21.345528665026293
-1565772933681.0,2606339.0,76.0,0.01947,-0.01514,-0.82562,0.56366,0.01727,-255.49672,-12.896048,-2.6912576245273625,-0.86416874173569,21.33447906816076
-1565772933680.0,2606339.0,77.0,0.01941,-0.0152,-0.8255,0.56384,0.01727,-255.82274,-12.919826,-2.693245340120189,-0.8540351877746403,21.310135648724867
-1565772933675.0,2606339.0,82.0,0.01941,-0.0152,-0.82544,0.56396,0.01727,-255.99811,-12.9276495,-2.6934075779013327,-0.8536926814081492,21.29684328049396
-1565772933669.0,2606359.0,88.0,0.01935,-0.01526,-0.82538,0.56403,0.01727,-256.154,-12.94374,-2.6952511529102434,-0.8438833468128937,21.285455197816674
-1565772933664.0,2606359.0,93.0,0.01935,-0.01532,-0.82532,0.56409,0.01727,-256.30176,-12.97822,-2.7009579477387615,-0.8397665444834395,21.27437369731409
-1565772933659.0,2606359.0,98.0,0.01929,-0.01538,-0.82532,0.56415,0.01727,-256.33215,-12.987658,-2.7028821479182144,-0.8301068942818757,21.272501461432896
-1565772933653.0,2606374.0,104.0,0.01923,-0.01544,-0.82526,0.56421,0.01727,-256.48392,-13.003679,-2.70469954175616,-0.8203142132375726,21.26146146715068
-1565772933648.0,2606381.0,109.0,0.01917,-0.01556,-0.8252,0.56433,0.01727,-256.66245,-13.047645,-2.7123250001666106,-0.8065345417686548,21.24851747662325
-1565772933639.0,2606381.0,118.0,0.0191,-0.01563,-0.82513,0.56439,0.01727,-256.83533,-13.066265,-2.714418655756461,-0.7951267659457906,21.23598538747494
-1565772933636.0,2606393.0,121.0,0.01904,-0.01569,-0.82507,0.56451,0.01727,-257.01474,-13.082948,-2.7163610917843894,-0.7852255261874775,21.222897321206318
-1565772933632.0,2606393.0,125.0,0.01904,-0.01575,-0.82501,0.56458,0.01727,-257.16788,-13.117668,-2.722082645995507,-0.781086608101322,21.211484148475265
-1565772933624.0,2606397.0,133.0,0.01892,-0.01581,-0.82489,0.56476,0.01727,-257.50104,-13.123105,-2.7201518221492824,-0.7652724268421883,21.187217920533442
-1565772933617.0,2606412.0,140.0,0.01886,-0.01581,-0.82483,0.56482,0.01727,-257.65448,-13.111806,-2.716281472742055,-0.7593620044825675,21.17603361590625
-1565772933613.0,2606412.0,144.0,0.01886,-0.01587,-0.82483,0.56488,0.01727,-257.68127,-13.139821,-2.722086566955718,-0.7553691253056057,21.174141221949284
-1565772933610.0,2606419.0,147.0,0.0188,-0.01587,-0.82477,0.56494,0.01727,-257.8349,-13.128519,-2.7182146147455035,-0.7494591290155421,21.162958282021194
-1565772933604.0,2606419.0,153.0,0.0188,-0.01587,-0.82471,0.565,0.01727,-257.9849,-13.135813,-2.7182347389962707,-0.7492207352666183,21.151736044368377
-1565772933598.0,2606428.0,159.0,0.01874,-0.01593,-0.82471,0.565,0.01727,-257.98804,-13.144613,-2.7200166412007287,-0.7396649865484138,21.151932857189152
