UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565680702555.0,827490.0,0.0,0.02252,-0.02374,-0.77032,0.63678,0.01727,-521.8204,-34.747234,-3.7415532598829735,-0.2555914988568255,10.831741950235255
-1565680702549.0,827490.0,6.0,0.02252,-0.02393,-0.77032,0.63678,0.01727,-521.81573,-34.903103,-3.7583571039101287,-0.2417271417942757,10.832669256718788
-1565680702544.0,827497.0,11.0,0.02246,-0.02399,-0.77039,0.63678,0.01727,-521.27997,-34.874397,-3.7594666364095954,-0.23223271445895322,10.844172359856515
-1565680702538.0,827505.0,17.0,0.02246,-0.02411,-0.77039,0.63678,0.01727,-521.27716,-34.97274,-3.770080910179924,-0.2234762916541851,10.844763816529593
-1565680702531.0,827512.0,24.0,0.02246,-0.02417,-0.77039,0.63672,0.01727,-521.22656,-35.020477,-3.7752340339300003,-0.2192642641167998,10.846057377285149
-1565680702526.0,827512.0,29.0,0.02246,-0.02429,-0.77039,0.63672,0.01727,-521.22363,-35.11882,-3.785848616183018,-0.21050867403439041,10.846653728862677
-1565680702521.0,827522.0,34.0,0.0224,-0.02441,-0.77039,0.63672,0.01727,-521.2372,-35.177525,-3.7920747987882533,-0.19645624541453507,10.84728489684447
-1565680702515.0,827530.0,40.0,0.0224,-0.02454,-0.77039,0.63672,0.01727,-521.2341,-35.284065,-3.803574384832475,-0.18697103643560514,10.84793826336697
-1565680702509.0,827530.0,46.0,0.0224,-0.0246,-0.77032,0.63678,0.01727,-521.833,-35.373405,-3.8088387482027724,-0.18224443094651047,10.836067504850206
-1565680702504.0,827540.0,51.0,0.0224,-0.02472,-0.77032,0.63678,0.01727,-521.83014,-35.471855,-3.81945311196307,-0.1734880351905385,10.83667570935495
-1565680702499.0,827540.0,56.0,0.02246,-0.02478,-0.77032,0.63678,0.01727,-521.81226,-35.56076,-3.829149392340204,-0.17440619282941192,10.836948990515282
-1565680702493.0,827549.0,62.0,0.02252,-0.0249,-0.77032,0.63678,0.01727,-521.7925,-35.698853,-3.844153150144244,-0.17094615374562372,10.837529697006033
-1565680702487.0,827558.0,68.0,0.02252,-0.02496,-0.77032,0.63678,0.01727,-521.7911,-35.748074,-3.849460569495647,-0.16656795797634763,10.837837278788086
-1565680702482.0,827558.0,73.0,0.02258,-0.02502,-0.77032,0.63672,0.01727,-521.7239,-35.835518,-3.8590022812193543,-0.16765814086939473,10.83910929013878
-1565680702476.0,827565.0,79.0,0.02258,-0.02509,-0.77032,0.63672,0.01727,-521.7222,-35.89294,-3.8651944009785475,-0.1625507280400594,10.839470036364318
-1565680702471.0,827574.0,84.0,0.02258,-0.02515,-0.77039,0.63672,0.01727,-521.1698,-35.902813,-3.8707032689266114,-0.15835407075367722,10.850957064429863
-1565680702465.0,827574.0,90.0,0.02258,-0.02521,-0.77039,0.63666,0.01727,-521.11914,-35.950535,-3.8758564959821507,-0.154149622062634,10.852265080121668
-1565680702459.0,827581.0,96.0,0.02258,-0.02521,-0.77039,0.63666,0.01727,-521.11914,-35.950535,-3.8758564959821507,-0.154149622062634,10.852265080121668
-1565680702454.0,827592.0,101.0,0.02252,-0.02527,-0.77045,0.6366,0.01727,-520.6138,-35.924946,-3.8767952205007736,-0.14480400689708278,10.863187246590812
-1565680702448.0,827597.0,107.0,0.02246,-0.02527,-0.77045,0.6366,0.01727,-520.63055,-35.885403,-3.8724073743933207,-0.13950676659184377,10.863219991374066
-1565680702443.0,827597.0,112.0,0.0224,-0.02527,-0.77051,0.63654,0.01727,-520.1271,-35.81081,-3.8680392736989275,-0.1345372831575748,10.873831168522472
-1565680702436.0,827605.0,119.0,0.02234,-0.02527,-0.77051,0.63654,0.01727,-520.1435,-35.77128,-3.8636519544287267,-0.12923963259168134,10.873863944573301
-1565680702431.0,827614.0,124.0,0.02228,-0.02521,-0.77057,0.63647,0.01727,-519.6349,-35.64764,-3.8539503218519013,-0.12867392700937588,10.884330609816999
-1565680702426.0,827614.0,129.0,0.02222,-0.02521,-0.77057,0.63647,0.01727,-519.6513,-35.60815,-3.849563597632166,-0.12337586513310828,10.884363339425661
-1565680702421.0,827621.0,134.0,0.02209,-0.02515,-0.77063,0.63641,0.01727,-519.16974,-35.438908,-3.83477086184321,-0.11659758766228741,10.894702885369199
-1565680702415.0,827621.0,140.0,0.02203,-0.02515,-0.77069,0.63635,0.01727,-518.669,-35.364967,-3.8304061335397654,-0.11162350199325115,10.90531613553597
-1565680702410.0,827634.0,145.0,0.02197,-0.02509,-0.77075,0.63629,0.01727,-518.17065,-35.242264,-3.8207317505929517,-0.1110234077842334,10.915619449822614
-1565680702404.0,827641.0,151.0,0.02185,-0.02509,-0.77081,0.63617,0.01727,-517.6386,-35.1279,-3.811833746588195,-0.1009200589955664,10.927271182099545
-1565680702399.0,827641.0,156.0,0.02179,-0.02509,-0.77087,0.63611,0.01727,-517.14075,-35.054485,-3.80747212570806,-0.09594267560943615,10.937887321335822
-1565680702393.0,827650.0,162.0,0.02173,-0.02509,-0.77094,0.63605,0.01727,-516.5658,-34.975758,-3.8031400721297484,-0.09098936866425919,10.950100328394143
