UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565766881478.0,1515303.0,0.0,-0.00818,-0.0296,-0.79651,0.60382,0.01727,-357.77576,-13.857347,-2.1387361987772375,2.7958283521548215,15.720303906989315
-1565766881473.0,1515303.0,5.0,-0.00818,-0.0296,-0.79657,0.60376,0.01721,-357.51303,-13.849188,-2.1389960832885033,2.795680903583112,15.731219577040974
-1565766881466.0,1515311.0,12.0,-0.00818,-0.02966,-0.79657,0.60376,0.01721,-357.51343,-13.884698,-2.1444908456266956,2.799837005441641,15.731627494940923
-1565766881461.0,1515318.0,17.0,-0.00812,-0.02966,-0.79657,0.6037,0.01721,-357.47925,-13.91208,-2.1486956822255006,2.7941494908714533,15.733058983675463
-1565766881456.0,1515318.0,22.0,-0.00806,-0.02966,-0.79663,0.6037,0.01721,-357.25345,-13.930513,-2.153048266552517,2.7887216549394878,15.742432729301342
-1565766881450.0,1515328.0,28.0,-0.008,-0.0296,-0.79669,0.60364,0.01721,-356.99246,-13.91382,-2.1519603152322424,2.778933633414127,15.752886090296414
-1565766881444.0,1515334.0,34.0,-0.00793,-0.0296,-0.79669,0.60358,0.01721,-356.9584,-13.945642,-2.156854358119165,2.7723317972334227,15.754310481966158
-1565766881438.0,1515334.0,40.0,-0.00787,-0.0296,-0.79675,0.60358,0.01721,-356.73346,-13.964023,-2.161205682817295,2.7669019277921993,15.763682845920997
-1565766881432.0,1515343.0,46.0,-0.00787,-0.0296,-0.79675,0.60352,0.01721,-356.698,-13.964373,-2.1612598175648796,2.766698175664538,15.765172834335942
-1565766881427.0,1515351.0,51.0,-0.00775,-0.0296,-0.79675,0.60352,0.01721,-356.7003,-14.018262,-2.169554401818116,2.755729341623108,15.765062115997381
-1565766881422.0,1515359.0,56.0,-0.00769,-0.02966,-0.79681,0.60345,0.01721,-356.43478,-14.072403,-2.1794633212607466,2.754213996149864,15.77658017056946
-1565766881415.0,1515359.0,63.0,-0.00757,-0.02966,-0.79681,0.60345,0.01721,-356.43704,-14.126249,-2.1877568757901593,2.7432444511092866,15.776469152413071
-1565766881410.0,1515366.0,68.0,-0.00745,-0.0296,-0.79687,0.60339,0.01721,-356.1777,-14.136296,-2.1908089634641756,2.7279688102831017,15.786869997482881
-1565766881405.0,1515366.0,73.0,-0.00726,-0.0296,-0.79694,0.60333,0.01721,-355.88266,-14.211586,-2.2042265132511285,2.7104540404522957,15.79918397209039
-1565766881398.0,1515377.0,80.0,-0.00714,-0.0296,-0.79694,0.60327,0.01721,-355.8492,-14.26565,-2.2125674513737,2.6992793641391533,15.800566574631986
-1565766881393.0,1515377.0,85.0,-0.00702,-0.0296,-0.797,0.60321,0.01721,-355.59094,-14.310894,-2.2211103010151834,2.6881531097123212,15.811375407764658
-1565766881387.0,1515390.0,91.0,-0.0069,-0.0296,-0.79706,0.60315,0.01721,-355.33264,-14.356046,-2.2296514715478675,2.677025304807151,15.822184469044359
