UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565944378083.0,1542792.0,0.0,0.02582,-0.00806,-0.90607,0.42224,0.01221,-118.885506,-5.660289,-2.088289668996916,-2.2914648714290324,39.985177862936354
-1565944378078.0,1542792.0,5.0,0.02588,-0.00806,-0.90613,0.42218,0.01221,-118.83499,-5.665863,-2.0910836088790905,-2.2979330909568736,39.996835510191886
-1565944378075.0,1542805.0,8.0,0.02594,-0.008,-0.90613,0.42212,0.01221,-118.81729,-5.6563,-2.0875863343301573,-2.3071283057594707,40.000837581321036
-1565944378064.0,1542810.0,19.0,0.026,-0.008,-0.90619,0.42206,0.01221,-118.76686,-5.661869,-2.0903782989930177,-2.313597422119565,40.01249530264471
-1565944378062.0,1542810.0,21.0,0.02612,-0.008,-0.90619,0.422,0.01221,-118.74733,-5.677007,-2.096029508900745,-2.326123699312403,40.01643368060749
-1565944378057.0,1542822.0,26.0,0.02618,-0.00793,-0.90625,0.42194,0.01221,-118.69747,-5.662857,-2.0915443262521793,-2.3359819182513335,40.02812841020827
-1565944378050.0,1542830.0,33.0,0.02625,-0.00793,-0.90625,0.42187,0.01221,-118.67622,-5.6713943,-2.094734219458467,-2.3433210480822293,40.03276667551498
-1565944378045.0,1542830.0,38.0,0.02643,-0.00787,-0.90631,0.42169,0.01221,-118.58992,-5.674675,-2.0967500902956693,-2.3652769431106893,40.052413317140775
-1565944378039.0,1542840.0,44.0,0.02649,-0.00787,-0.90637,0.42163,0.01221,-118.539566,-5.6802106,-2.0995352379402563,-2.3717500436473125,40.06407198004658
-1565944378033.0,1542848.0,50.0,0.02661,-0.00781,-0.90643,0.42151,0.01215,-118.47152,-5.6761613,-2.098811783256891,-2.387416301484421,40.07974539824187
-1565944378028.0,1542848.0,55.0,0.02667,-0.00781,-0.90643,0.42139,0.01215,-118.43648,-5.6829596,-2.101357072758946,-2.3937613724550437,40.087743551650675
-1565944378024.0,1542848.0,59.0,0.02673,-0.00781,-0.90649,0.42133,0.01215,-118.38614,-5.688473,-2.1041382942703013,-2.4002366713600765,40.09940289468963
-1565944378017.0,1542865.0,66.0,0.02686,-0.00775,-0.90656,0.4212,0.01215,-118.30982,-5.6853185,-2.10386961773507,-2.4169831175106458,40.117025897526986
-1565944378011.0,1542865.0,72.0,0.02692,-0.00775,-0.90656,0.42114,0.01215,-118.29163,-5.6925955,-2.1065946713980503,-2.423275062071388,40.12101143197478
-1565944378007.0,1542874.0,76.0,0.02704,-0.00775,-0.90662,0.42102,0.01208,-118.223175,-5.70536,-2.11209576840197,-2.436045120487939,40.1366574544634
-1565944378001.0,1542874.0,82.0,0.02722,-0.00775,-0.90674,0.42078,0.01208,-118.08777,-5.723077,-2.1201811022911374,-2.455350527651172,40.16798767405916
-1565944377994.0,1542882.0,89.0,0.02728,-0.00775,-0.90674,0.42072,0.01208,-118.06957,-5.7303295,-2.1229011298013107,-2.461643890433475,40.17197837761219
-1565944377987.0,1542893.0,96.0,0.0274,-0.00781,-0.9068,0.42059,0.01202,-117.99796,-5.759797,-2.1346009459946726,-2.4715336991927446,40.18826097265608
-1565944377983.0,1542893.0,100.0,0.02747,-0.00781,-0.90686,0.42047,0.01202,-117.93079,-5.766025,-2.13766777635497,-2.4791108481312754,40.20394210418186
-1565944377978.0,1542893.0,105.0,0.02759,-0.00781,-0.90692,0.42035,0.01202,-117.86248,-5.778693,-2.143153593473452,-2.491890180817261,40.2195955834718
-1565944377973.0,1542905.0,110.0,0.02765,-0.00781,-0.90698,0.42023,0.01202,-117.79562,-5.7836084,-2.145732050917281,-2.4984294058495204,40.235285027822414
-1565944377967.0,1542913.0,116.0,0.02771,-0.00781,-0.90704,0.4201,0.01202,-117.726006,-5.7884293,-2.148277152977488,-2.5049784474561188,40.25164793431813
-1565944377961.0,1542913.0,122.0,0.02783,-0.00781,-0.90704,0.41998,0.01202,-117.68962,-5.8028607,-2.1537013264478637,-2.517570631309689,40.25964622966083
-1565944377957.0,1542913.0,126.0,0.02795,-0.00781,-0.90717,0.4198,0.01202,-117.56761,-5.812841,-2.1590465841210102,-2.530633461668937,40.28827680301811
-1565944377950.0,1542925.0,133.0,0.02802,-0.00781,-0.90717,0.41974,0.01202,-117.54919,-5.8213277,-2.1622391121022626,-2.5379711177555584,40.29227352178049
-1565944377944.0,1542933.0,139.0,0.02808,-0.00781,-0.90723,0.41962,0.01202,-117.482445,-5.82619,-2.164807869031533,-2.544515254040645,40.307970986791815
-1565944377938.0,1542944.0,145.0,0.02814,-0.00781,-0.90729,0.41956,0.01202,-117.43259,-5.831567,-2.1675685623061787,-2.551006498546721,40.31962941589262
-1565944377934.0,1542944.0,149.0,0.0282,-0.00781,-0.90729,0.41943,0.01202,-117.394806,-5.8381453,-2.1700485093846758,-2.5573672291395853,40.32834945175591
-1565944377927.0,1542951.0,156.0,0.02826,-0.00781,-0.90735,0.41937,0.01208,-117.34495,-5.8435087,-2.1728071869229186,-2.5638597774271554,40.34000860385757
-1565944377921.0,1542951.0,162.0,0.02832,-0.00781,-0.90741,0.41925,0.01202,-117.27833,-5.8483424,-2.175370328303323,-2.570406936233321,40.35571008710846
-1565944377916.0,1542966.0,167.0,0.02838,-0.00781,-0.90741,0.41913,0.01202,-117.24337,-5.8549895,-2.1778781634977338,-2.5767596305035623,40.363764150673376
-1565944377911.0,1542966.0,172.0,0.02844,-0.00781,-0.90753,0.41895,0.01202,-117.12844,-5.85746,-2.180296235718298,-2.583557584625246,40.3911639494506
-1565944377904.0,1542974.0,179.0,0.0285,-0.00787,-0.90753,0.41888,0.01202,-117.10696,-5.8813167,-2.1892094734448313,-2.5869834285788897,40.39580668042561
-1565944377899.0,1542974.0,184.0,0.02856,-0.00787,-0.90759,0.41882,0.01202,-117.05725,-5.886643,-2.191963034686354,-2.5934802573469593,40.4074654605308
-1565944377893.0,1542983.0,190.0,0.02856,-0.00787,-0.90759,0.41882,0.01202,-117.05725,-5.886643,-2.191963034686354,-2.5934802573469593,40.4074654605308
-1565944377886.0,1542983.0,197.0,0.02863,-0.00787,-0.90759,0.41876,0.01208,-117.038864,-5.8950744,-2.195144224711627,-2.600822059522519,40.4114738962933
-1565944377883.0,1542983.0,200.0,0.02863,-0.00793,-0.90765,0.4187,0.01208,-116.990036,-5.9094877,-2.2012479918306003,-2.598191538980466,40.42312254236094
-1565944377877.0,1543000.0,206.0,0.02863,-0.00793,-0.90765,0.4187,0.01208,-116.990036,-5.9094877,-2.2012479918306003,-2.598191538980466,40.42312254236094
-1565944377867.0,1543011.0,216.0,0.02869,-0.00793,-0.90765,0.41864,0.01208,-116.97187,-5.916633,-2.2039454482384424,-2.604493097073455,40.42713804561055
-1565944377865.0,1543011.0,218.0,0.02869,-0.008,-0.90765,0.41864,0.01208,-116.97126,-5.936203,-2.2112331175859974,-2.601131546383288,40.42708602323211
-1565944377860.0,1543018.0,223.0,0.02869,-0.008,-0.90765,0.41858,0.01208,-116.95447,-5.935673,-2.211035803227122,-2.601186607063287,40.431137565526626
-1565944377853.0,1543028.0,230.0,0.02869,-0.00806,-0.90771,0.41858,0.01208,-116.92243,-5.950599,-2.2173378137899244,-2.598503158792953,40.43873536061463
-1565944377846.0,1543033.0,237.0,0.02869,-0.00806,-0.90771,0.41858,0.01208,-116.92243,-5.950599,-2.2173378137899244,-2.598503158792953,40.43873536061463
-1565944377840.0,1543033.0,243.0,0.02869,-0.00806,-0.90771,0.41858,0.01208,-116.92243,-5.950599,-2.2173378137899244,-2.598503158792953,40.43873536061463
-1565944377834.0,1543045.0,249.0,0.02869,-0.00806,-0.90771,0.41858,0.01208,-116.92243,-5.950599,-2.2173378137899244,-2.598503158792953,40.43873536061463
-1565944377832.0,1543045.0,251.0,0.02869,-0.00806,-0.90765,0.41858,0.01208,-116.95394,-5.952448,-2.217282381808488,-2.598305697860366,40.431093637073104
-1565944377827.0,1543055.0,256.0,0.02869,-0.00812,-0.90765,0.41864,0.01208,-116.97019,-5.969753,-2.2237262756092346,-2.5953689088958662,40.4269988340846
-1565944377816.0,1543065.0,267.0,0.02869,-0.00818,-0.90765,0.4187,0.01208,-116.98644,-5.9870577,-2.2301701703334453,-2.592431300850188,40.42290537129648
-1565944377814.0,1543065.0,269.0,0.02869,-0.00818,-0.90759,0.41876,0.01208,-117.03474,-5.989446,-2.230311224235633,-2.592177541719825,40.41121195720763
-1565944377808.0,1543074.0,275.0,0.02863,-0.00818,-0.90759,0.41882,0.01208,-117.052895,-5.9822965,-2.227612835166042,-2.585874737344488,40.40719915742196
-1565944377803.0,1543074.0,280.0,0.02863,-0.00818,-0.90759,0.41888,0.01215,-117.06968,-5.9828258,-2.2278097322538497,-2.585818438480721,40.403150531024465
-1565944377798.0,1543082.0,285.0,0.02863,-0.00824,-0.90753,0.41895,0.01215,-117.12027,-6.0020843,-2.234228921777932,-2.582672290338929,40.39074153556868
-1565944377792.0,1543082.0,291.0,0.02863,-0.00824,-0.90753,0.41901,0.01215,-117.13706,-6.0026135,-2.234425817482872,-2.582615578668136,40.3866945598385
