UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565944378083.0,1670178.0,0.0,0.03052,-0.00464,-0.91431,0.40381,0.01324,-109.54951,-4.917473,-1.9013286798855502,-2.9842892413432462,42.29172079929825
-1565944378081.0,1670178.0,2.0,0.03052,-0.00458,-0.91431,0.40381,0.01324,-109.55005,-4.9011893,-1.8950351539378947,-2.9870694082319895,42.291815240797604
-1565944378077.0,1670193.0,6.0,0.03046,-0.00458,-0.91431,0.40381,0.01324,-109.55131,-4.8940506,-1.892242636456439,-2.980774541032459,42.291836460102814
-1565944378071.0,1670199.0,12.0,0.03046,-0.00452,-0.91431,0.40381,0.01331,-109.55186,-4.8777666,-1.8859491348933148,-2.983554699031359,42.29193123555672
-1565944378063.0,1670199.0,20.0,0.0304,-0.00452,-0.91431,0.40381,0.01331,-109.55311,-4.8706274,-1.8831567054915321,-2.9772598519483453,42.29195217700686
-1565944378060.0,1670212.0,23.0,0.03033,-0.00446,-0.91437,0.40375,0.01331,-109.51036,-4.843974,-1.8734274886340057,-2.9729355604953236,42.30374935689861
-1565944378054.0,1670218.0,29.0,0.03033,-0.00439,-0.91437,0.40369,0.01331,-109.494705,-4.824441,-1.8658759441513348,-2.9762087980031837,42.30809799576747
-1565944378048.0,1670218.0,35.0,0.03033,-0.00439,-0.91437,0.40369,0.01331,-109.494705,-4.824441,-1.8658759441513348,-2.9762087980031837,42.30809799576747
-1565944378042.0,1670230.0,41.0,0.03027,-0.00433,-0.91443,0.40363,0.01331,-109.45177,-4.799001,-1.8566121949397554,-2.972931096876302,42.31989182123536
-1565944378036.0,1670230.0,47.0,0.03027,-0.00433,-0.91443,0.40363,0.01324,-109.45177,-4.799001,-1.8566121949397554,-2.972931096876302,42.31989182123536
-1565944378032.0,1670237.0,51.0,0.03027,-0.00433,-0.91443,0.40356,0.01324,-109.43279,-4.7983727,-1.8563691872809052,-2.97296587638643,42.32483710141116
-1565944378025.0,1670247.0,58.0,0.03021,-0.00427,-0.91449,0.4035,0.01324,-109.38989,-4.77295,-1.8471060297993709,-2.9696860506250715,42.336630771711214
-1565944378020.0,1670247.0,63.0,0.03021,-0.00427,-0.91449,0.40344,0.01324,-109.37362,-4.772413,-1.846898149889523,-2.9697154484616863,42.34087114662441
-1565944378012.0,1670256.0,71.0,0.03015,-0.00427,-0.91455,0.40338,0.01318,-109.330185,-4.763274,-1.8439305524498875,-2.9636564125145974,42.352567834567054
-1565944378010.0,1670256.0,73.0,0.03015,-0.00427,-0.91455,0.40332,0.01318,-109.31392,-4.762738,-1.8437230861743938,-2.9636858101908805,42.3568096928158
-1565944378003.0,1670267.0,80.0,0.03009,-0.00421,-0.91455,0.40326,0.01318,-109.29943,-4.738812,-1.8344323944187397,-2.960195134188659,42.36116850434934
