UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565944378085.0,432679.0,0.0,0.01447,-0.00183,-0.93066,0.36566,0.01459,-92.88667,-1.9092256,-0.8017660029925519,-1.4666447694328046,47.09149131848329
-1565944378081.0,432689.0,4.0,0.01447,-0.00183,-0.93066,0.36566,0.01459,-92.88667,-1.9092256,-0.8017660029925519,-1.4666447694328046,47.09149131848329
-1565944378076.0,432696.0,9.0,0.01447,-0.00189,-0.93066,0.36566,0.01459,-92.88644,-1.9244682,-0.808166570784747,-1.4641298539766867,47.091435849020115
-1565944378070.0,432696.0,15.0,0.01447,-0.00189,-0.93066,0.36566,0.01459,-92.88644,-1.9244682,-0.808166570784747,-1.4641298539766867,47.091435849020115
-1565944378064.0,432707.0,21.0,0.01447,-0.00189,-0.93066,0.3656,0.01459,-92.871185,-1.9242312,-0.8080670598009135,-1.4641428529034437,47.09612404976647
-1565944378058.0,432707.0,27.0,0.01447,-0.00195,-0.93066,0.3656,0.01459,-92.87095,-1.9394737,-0.8144676251400521,-1.461628352918103,47.096069131029594
-1565944378053.0,432716.0,32.0,0.0144,-0.00195,-0.93066,0.3656,0.01459,-92.87152,-1.9324988,-0.8115310567240509,-1.4541607309606919,47.096080592190646
-1565944378047.0,432724.0,38.0,0.01447,-0.00195,-0.93066,0.3656,0.01459,-92.87095,-1.9394737,-0.8144676251400521,-1.461628352918103,47.096069131029594
-1565944378042.0,432724.0,43.0,0.01447,-0.00195,-0.93066,0.3656,0.01459,-92.87095,-1.9394737,-0.8144676251400521,-1.461628352918103,47.096069131029594
-1565944378036.0,432732.0,49.0,0.01447,-0.00201,-0.93066,0.3656,0.01459,-92.87072,-1.9547166,-0.8208681878750421,-1.4591138557484775,47.09601477431423
-1565944378030.0,432739.0,55.0,0.01447,-0.00201,-0.93066,0.3656,0.01465,-92.87072,-1.9547166,-0.8208681878750421,-1.4591138557484775,47.09601477431423
-1565944378025.0,432747.0,60.0,0.01447,-0.00201,-0.93066,0.3656,0.01465,-92.87072,-1.9547166,-0.8208681878750421,-1.4591138557484775,47.09601477431423
-1565944378020.0,432747.0,65.0,0.01447,-0.00201,-0.93066,0.3656,0.01465,-92.87072,-1.9547166,-0.8208681878750421,-1.4591138557484775,47.09601477431423
-1565944378015.0,432756.0,70.0,0.01453,-0.00201,-0.93066,0.3656,0.01459,-92.87026,-1.9606954,-0.8233852902039496,-1.4655146871532354,47.09600464821753
-1565944378009.0,432764.0,76.0,0.01453,-0.00201,-0.93066,0.3656,0.01459,-92.87026,-1.9606954,-0.8233852902039496,-1.4655146871532354,47.09600464821753
-1565944378003.0,432764.0,82.0,0.01453,-0.00201,-0.93066,0.36554,0.01459,-92.85501,-1.9604574,-0.8232853669111582,-1.4655285114172225,47.10069353795697
-1565944377997.0,432772.0,88.0,0.01453,-0.00201,-0.93066,0.36554,0.01459,-92.85501,-1.9604574,-0.8232853669111582,-1.4655285114172225,47.10069353795697
-1565944377992.0,432779.0,93.0,0.01453,-0.00201,-0.93066,0.36554,0.01459,-92.85501,-1.9604574,-0.8232853669111582,-1.4655285114172225,47.10069353795697
-1565944377986.0,432779.0,99.0,0.01453,-0.00201,-0.93073,0.36548,0.01459,-92.81374,-1.9595609,-0.8232015702574236,-1.4656589248968617,47.11340011946177
-1565944377981.0,432791.0,104.0,0.01453,-0.00201,-0.93073,0.36548,0.01459,-92.81374,-1.9595609,-0.8232015702574236,-1.4656589248968617,47.11340011946177
-1565944377976.0,432791.0,109.0,0.01453,-0.00195,-0.93073,0.36542,0.01459,-92.79874,-1.9440848,-0.8167005866128904,-1.4681860156908726,47.11814503189308
-1565944377969.0,432800.0,116.0,0.01453,-0.00195,-0.93073,0.36542,0.01459,-92.79874,-1.9440848,-0.8167005866128904,-1.4681860156908726,47.11814503189308
-1565944377964.0,432807.0,121.0,0.01453,-0.00195,-0.93073,0.36536,0.01453,-92.78349,-1.9438466,-0.8166006630338892,-1.4681994273062735,47.12283597590121
-1565944377958.0,432807.0,127.0,0.01453,-0.00195,-0.93073,0.36536,0.01459,-92.78349,-1.9438466,-0.8166006630338892,-1.4681994273062735,47.12283597590121
-1565944377952.0,432816.0,133.0,0.01453,-0.00195,-0.93079,0.3653,0.01453,-92.745964,-1.9430485,-0.8165141497040798,-1.4683127726540055,47.13439680552395
-1565944377947.0,432824.0,138.0,0.01453,-0.00195,-0.93079,0.3653,0.01459,-92.745964,-1.9430485,-0.8165141497040798,-1.4683127726540055,47.13439680552395
-1565944377941.0,432833.0,144.0,0.01453,-0.00189,-0.93079,0.3653,0.01453,-92.746216,-1.9278138,-0.8101126736013583,-1.47082521682021,47.134452082792365
-1565944377936.0,432833.0,149.0,0.01453,-0.00189,-0.93079,0.36523,0.01453,-92.72844,-1.9275362,-0.8099960957651963,-1.470840382280167,47.139926500021005
-1565944377930.0,432841.0,155.0,0.01453,-0.00189,-0.93079,0.36523,0.01453,-92.72844,-1.9275362,-0.8099960957651963,-1.470840382280167,47.139926500021005
-1565944377925.0,432847.0,160.0,0.01453,-0.00189,-0.93079,0.36517,0.01453,-92.71321,-1.9272984,-0.8098961719002904,-1.4708533812459264,47.14461963042291
-1565944377920.0,432847.0,165.0,0.01453,-0.00189,-0.93085,0.36517,0.01453,-92.69093,-1.9267423,-0.8099091695677868,-1.470953315096331,47.15148652186346
-1565944377914.0,432856.0,171.0,0.01453,-0.00189,-0.93085,0.36511,0.01453,-92.67571,-1.9265045,-0.8098092456985948,-1.4709663140627485,47.15618028111581
-1565944377909.0,432863.0,176.0,0.01453,-0.00183,-0.93085,0.36511,0.01453,-92.67594,-1.9112736,-0.8034073534036728,-1.4734774544408982,47.15623615549529
-1565944377902.0,432863.0,183.0,0.01453,-0.00183,-0.93085,0.36511,0.01453,-92.67594,-1.9112736,-0.8034073534036728,-1.4734774544408982,47.15623615549529
-1565944377896.0,432875.0,189.0,0.01453,-0.00183,-0.93085,0.36505,0.01453,-92.6607,-1.9110357,-0.8033074292598196,-1.4734900407559643,47.160930639439044
-1565944377892.0,432875.0,193.0,0.01453,-0.00183,-0.93085,0.36505,0.01447,-92.6607,-1.9110357,-0.8033074292598196,-1.4734900407559643,47.160930639439044
-1565944377886.0,432884.0,199.0,0.01453,-0.00183,-0.93085,0.36505,0.01447,-92.6607,-1.9110357,-0.8033074292598196,-1.4734900407559643,47.160930639439044
-1565944377881.0,432891.0,204.0,0.01453,-0.00183,-0.93091,0.36505,0.01447,-92.638466,-1.9104837,-0.8033200143380824,-1.473589974724562,47.16779526283045
-1565944377874.0,432891.0,211.0,0.01453,-0.00183,-0.93091,0.36499,0.01447,-92.62324,-1.9102461,-0.8032200901899578,-1.4736025610402639,47.17249037498732
-1565944377869.0,432900.0,216.0,0.01459,-0.00177,-0.93091,0.36499,0.01447,-92.62301,-1.9009802,-0.7993306510395932,-1.4825154786719092,47.1725379050101
-1565944377863.0,432907.0,222.0,0.01459,-0.00177,-0.93091,0.36499,0.01447,-92.62301,-1.9009802,-0.7993306510395932,-1.4825154786719092,47.1725379050101
-1565944377857.0,432916.0,228.0,0.01459,-0.00177,-0.93091,0.36499,0.01447,-92.62301,-1.9009802,-0.7993306510395932,-1.4825154786719092,47.1725379050101
-1565944377852.0,432916.0,233.0,0.01459,-0.00183,-0.93091,0.36493,0.01447,-92.60755,-1.915969,-0.8056326379358516,-1.480017739768596,47.177176968648666
-1565944377846.0,432923.0,239.0,0.01465,-0.00183,-0.93091,0.36493,0.0144,-92.60706,-1.9219288,-0.8081451359438611,-1.486420350666656,47.17716773681144
-1565944377842.0,432932.0,243.0,0.01465,-0.00183,-0.93091,0.36493,0.0144,-92.60706,-1.9219288,-0.8081451359438611,-1.486420350666656,47.17716773681144
-1565944377836.0,432932.0,249.0,0.01465,-0.00183,-0.93091,0.36493,0.0144,-92.60706,-1.9219288,-0.8081451359438611,-1.486420350666656,47.17716773681144
-1565944377830.0,432942.0,255.0,0.01459,-0.00183,-0.93091,0.36493,0.0144,-92.60755,-1.915969,-0.8056326379358516,-1.480017739768596,47.177176968648666
-1565944377825.0,432947.0,260.0,0.01459,-0.00183,-0.93091,0.36493,0.0144,-92.60755,-1.915969,-0.8056326379358516,-1.480017739768596,47.177176968648666
-1565944377819.0,432947.0,266.0,0.01459,-0.00189,-0.93091,0.36493,0.0144,-92.60732,-1.9311962,-0.8120349592195364,-1.477507830007501,47.17712075799204
-1565944377814.0,432959.0,271.0,0.01459,-0.00189,-0.93091,0.36493,0.0144,-92.60732,-1.9311962,-0.8120349592195364,-1.477507830007501,47.17712075799204
-1565944377809.0,432959.0,276.0,0.01459,-0.00195,-0.93091,0.36493,0.0144,-92.60707,-1.9464234,-0.8184372777309403,-1.4749979230823425,47.17706510852912
-1565944377802.0,432967.0,283.0,0.01459,-0.00195,-0.93091,0.36493,0.0144,-92.60707,-1.9464234,-0.8184372777309403,-1.4749979230823425,47.17706510852912
-1565944377796.0,432975.0,289.0,0.01459,-0.00195,-0.93091,0.36493,0.0144,-92.60707,-1.9464234,-0.8184372777309403,-1.4749979230823425,47.17706510852912
-1565944377792.0,432975.0,293.0,0.01459,-0.00195,-0.93091,0.36493,0.0144,-92.60707,-1.9464234,-0.8184372777309403,-1.4749979230823425,47.17706510852912
-1565944377786.0,432983.0,299.0,0.01459,-0.00195,-0.93091,0.36499,0.0144,-92.6223,-1.9466621,-0.818537614192079,-1.4749845114260591,47.17236930723263
-1565944377780.0,432991.0,305.0,0.01465,-0.00201,-0.93091,0.36499,0.0144,-92.621574,-1.96785,-0.8274528875221745,-1.4788767838080614,47.172304092101825
-1565944377774.0,432991.0,311.0,0.01465,-0.00201,-0.93085,0.36505,0.01447,-92.65902,-1.9686558,-0.8275398136492885,-1.478762199921604,47.160744391266974
