UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565848023730.0,41114.0,0.0,0.03259,-0.00629,-0.8241,0.56549,0.01892,-258.49484,-13.103508,-2.7097927850837245,-2.671006464315522,21.022837635583784
-1565848023726.0,41120.0,4.0,0.03253,-0.00623,-0.8241,0.56555,0.01892,-258.5291,-13.058603,-2.7004373755650355,-2.6691835795466727,21.020818421064718
-1565848023719.0,41129.0,11.0,0.03247,-0.0061,-0.8241,0.56555,0.01892,-258.53732,-12.980603,-2.684243040620555,-2.67194542814878,21.020835855624952
-1565848023713.0,41135.0,17.0,0.03241,-0.00604,-0.8241,0.56555,0.01892,-258.5442,-12.93461,-2.674663795569732,-2.6701658358456557,21.02085293562267
-1565848023708.0,41135.0,22.0,0.03235,-0.00592,-0.8241,0.56549,0.01892,-258.52463,-12.860096,-2.6591922955441656,-2.672319655642017,21.022908587749257
-1565848023703.0,41135.0,27.0,0.03235,-0.00586,-0.8241,0.56549,0.01892,-258.5257,-12.832655,-2.653522361104287,-2.6762119174236663,21.022912782170664
-1565848023696.0,41148.0,34.0,0.03223,-0.00574,-0.8241,0.56549,0.01892,-258.53937,-12.740661,-2.6343652791621284,-2.6726518970673716,21.022951830943427
-1565848023691.0,41156.0,39.0,0.03223,-0.00562,-0.8241,0.56549,0.01892,-258.5415,-12.685775,-2.623025479789262,-2.6804364351001664,21.02296502463166
-1565848023685.0,41165.0,45.0,0.03217,-0.00555,-0.82416,0.56543,0.01892,-258.39813,-12.627387,-2.6123191094668035,-2.6795647577477837,21.03421615664101
-1565848023678.0,41171.0,52.0,0.03217,-0.00549,-0.82416,0.56543,0.01892,-258.3992,-12.5999565,-2.6066488141131745,-2.683456629567319,21.034224707031015
-1565848023673.0,41171.0,57.0,0.03217,-0.00543,-0.82416,0.56537,0.01892,-258.37286,-12.571456,-2.6007573201452274,-2.687385888810871,21.03627026855328
-1565848023668.0,41181.0,62.0,0.03217,-0.00537,-0.82422,0.56537,0.01892,-258.25104,-12.537324,-2.5951239501099588,-2.6914988014390855,21.045472686651735
-1565848023663.0,41181.0,67.0,0.03217,-0.00531,-0.82422,0.56531,0.01892,-258.22467,-12.508836,-2.589232041185263,-2.6954268476303613,21.047520954169954
