UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565680702554.0,2508037.0,0.0,0.02704,-0.01563,-0.78137,0.62329,0.01721,-437.3114,-26.122503,-3.333528426591674,-1.3048777399325266,12.804370271279367
-1565680702548.0,2508048.0,6.0,0.0271,-0.01563,-0.78131,0.62335,0.01721,-437.6752,-26.178034,-3.3379081200976537,-1.3099575769492806,12.793625705447411
-1565680702542.0,2508054.0,12.0,0.0271,-0.01563,-0.78131,0.62335,0.01721,-437.6752,-26.178034,-3.3379081200976537,-1.3099575769492806,12.793625705447411
-1565680702536.0,2508054.0,18.0,0.0271,-0.01563,-0.78125,0.62341,0.01721,-438.05316,-26.200748,-3.3379868687965453,-1.3096637103258273,12.782905455521202
-1565680702530.0,2508063.0,24.0,0.0271,-0.01569,-0.78125,0.62347,0.01721,-438.09393,-26.24441,-3.3435492260256345,-1.3052684380690416,12.781885546405661
-1565680702524.0,2508068.0,30.0,0.0271,-0.01563,-0.78113,0.6236,0.01721,-438.85992,-26.247986,-3.3383614341438186,-1.3089505698297452,12.760082048970204
-1565680702520.0,2508068.0,34.0,0.02704,-0.01563,-0.78113,0.6236,0.01721,-438.8736,-26.215008,-3.3340583621957762,-1.3035785194841616,12.760105790100894
-1565680702514.0,2508080.0,40.0,0.02704,-0.01563,-0.78107,0.62366,0.01721,-439.2535,-26.237808,-3.3341366990609953,-1.3032850662433197,12.749388222062365
-1565680702507.0,2508086.0,47.0,0.02704,-0.01563,-0.78101,0.62372,0.01721,-439.63394,-26.260643,-3.3342150359137355,-1.302991613036671,12.738671149115262
-1565680702501.0,2508086.0,53.0,0.02704,-0.01563,-0.78094,0.62378,0.01721,-440.07138,-26.287083,-3.3342754877884966,-1.3026671662962355,12.726365725215047
-1565680702497.0,2508097.0,57.0,0.02698,-0.01563,-0.78088,0.6239,0.01721,-440.50964,-26.278376,-3.330234406930346,-1.2968959046538402,12.7144911351091
-1565680702491.0,2508105.0,63.0,0.02692,-0.01563,-0.78082,0.62396,0.01721,-440.9055,-26.26814,-3.326006922094415,-1.2912329726978977,12.7038001225079
-1565680702485.0,2508105.0,69.0,0.02686,-0.01569,-0.7807,0.62408,0.01721,-441.6842,-26.323309,-3.3272282813587957,-1.2809867311334389,12.682565470177025
-1565680702479.0,2508112.0,75.0,0.02679,-0.01569,-0.78064,0.62421,0.01721,-442.13428,-26.309244,-3.322495292056991,-1.2743048289230705,12.670505956414516
-1565680702474.0,2508120.0,80.0,0.02673,-0.01569,-0.78058,0.62433,0.01721,-442.57593,-26.300451,-3.3184476869433035,-1.2685365885802702,12.658641720304118
-1565680702468.0,2508128.0,86.0,0.02667,-0.01569,-0.78046,0.62439,0.01721,-443.31885,-26.311705,-3.314107671313859,-1.2626936750997144,12.638420295980595
-1565680702463.0,2508128.0,91.0,0.02661,-0.01569,-0.7804,0.62451,0.01721,-443.7622,-26.302837,-3.310057315252153,-1.256927523726642,12.626560580247855
-1565680702457.0,2508137.0,97.0,0.02655,-0.01575,-0.78033,0.62463,0.01721,-444.2622,-26.340246,-3.3113573862287082,-1.2468361189062236,12.613285509360338
-1565680702451.0,2508146.0,103.0,0.02649,-0.01575,-0.78021,0.62476,0.01721,-445.0602,-26.353241,-3.307225627413876,-1.2408706694743104,12.591700671926446
-1565680702445.0,2508146.0,109.0,0.02637,-0.01575,-0.78009,0.62488,0.01721,-445.86826,-26.33251,-3.298750775438568,-1.2295601919518568,12.570336636216567
-1565680702441.0,2508153.0,113.0,0.02631,-0.01575,-0.78003,0.625,0.01721,-446.3155,-26.32351,-3.2946928478160302,-1.223797895328098,12.558488828049263
-1565680702435.0,2508161.0,119.0,0.02618,-0.01575,-0.77985,0.62524,0.01721,-447.56516,-26.321583,-3.2857452161654166,-1.2112018632792132,12.525268020662693
-1565680702430.0,2508161.0,124.0,0.02612,-0.01575,-0.77972,0.62537,0.01721,-448.43292,-26.33819,-3.2815861460529323,-1.2052149452692023,12.50210694097882
-1565680702425.0,2508168.0,129.0,0.02606,-0.01575,-0.7796,0.62549,0.01721,-449.237,-26.350906,-3.2774135580536123,-1.1992777496678322,12.48073131076734
-1565680702417.0,2508168.0,137.0,0.026,-0.01581,-0.77954,0.62561,0.01721,-449.68936,-26.38498,-3.278712046139158,-1.1892187114804031,12.469071653223935
-1565680702412.0,2508182.0,142.0,0.02594,-0.01581,-0.77942,0.62573,0.01721,-450.49783,-26.397783,-3.2745354634885047,-1.183283613521945,12.447701177139123
-1565680702407.0,2508189.0,147.0,0.02594,-0.01587,-0.77936,0.62585,0.01721,-450.938,-26.465895,-3.2801464220887953,-1.1785838342326962,12.43602502912087
-1565680702402.0,2508189.0,152.0,0.02588,-0.01587,-0.77924,0.62598,0.01721,-451.7579,-26.479086,-3.2759962182889355,-1.1726318073416218,12.414467738341244
-1565680702397.0,2508197.0,157.0,0.02582,-0.01593,-0.77917,0.6261,0.01721,-452.2739,-26.517035,-3.277267575316447,-1.1625419653417233,12.401232006544092
-1565680702390.0,2508204.0,164.0,0.02576,-0.01599,-0.77905,0.62622,0.01721,-453.08948,-26.57351,-3.2784449239735456,-1.1523038479247039,12.38004848836728
-1565680702385.0,2508204.0,169.0,0.0257,-0.01611,-0.77887,0.6264,0.01721,-454.31046,-26.69745,-3.2850453680198584,-1.1374709972030896,12.348356467181873
-1565680702380.0,2508214.0,174.0,0.0257,-0.01624,-0.77881,0.62653,0.01721,-454.76254,-26.81737,-3.2969297169860856,-1.127719046225753,12.336721099634829
-1565680702373.0,2508221.0,181.0,0.02563,-0.0163,-0.77875,0.62665,0.01721,-455.22626,-26.846302,-3.2974874847640536,-1.1167617278271713,12.325099244470621
-1565680702368.0,2508221.0,186.0,0.02563,-0.01636,-0.77869,0.62671,0.01721,-455.63086,-26.913927,-3.302910478296065,-1.1121636280221088,12.314595134029162
-1565680702361.0,2508229.0,193.0,0.02563,-0.01642,-0.77863,0.62677,0.01721,-456.03604,-26.981651,-3.308332678955322,-1.1075647101672907,12.304092429595357
-1565680702357.0,2508237.0,197.0,0.02563,-0.01648,-0.77856,0.62683,0.01721,-456.50293,-27.053303,-3.3137352302889655,-1.1029355989777454,12.292000353434844
-1565680702351.0,2508244.0,203.0,0.02563,-0.0166,-0.7785,0.62689,0.01721,-456.90787,-27.165018,-3.324513539068408,-1.0940240778937522,12.281685576363273
-1565680702347.0,2508244.0,207.0,0.02563,-0.01666,-0.77844,0.62695,0.01721,-457.31543,-27.233143,-3.329932913598941,-1.0894222997861653,12.271187865346164
-1565680702341.0,2508253.0,213.0,0.02563,-0.01672,-0.77838,0.62701,0.01721,-457.7237,-27.301378,-3.335351496021718,-1.0848197034998057,12.260691562646997
-1565680702335.0,2508253.0,219.0,0.0257,-0.01685,-0.77832,0.62714,0.01721,-458.1652,-27.46289,-3.3522708983789475,-1.0812945582160614,12.249063133151736
-1565680702330.0,2508265.0,224.0,0.0257,-0.01691,-0.77826,0.6272,0.01721,-458.5747,-27.531418,-3.35768793720377,-1.0766888797544927,12.238571758151622
-1565680702323.0,2508273.0,231.0,0.02563,-0.01697,-0.77826,0.6272,0.01721,-458.58972,-27.534964,-3.35799686332236,-1.0661319826235902,12.238790838686782
-1565680702318.0,2508273.0,236.0,0.02563,-0.01703,-0.7782,0.62726,0.01721,-459.00018,-27.60362,-3.3634122475330206,-1.0615255705222202,12.228301802333178
-1565680702313.0,2508280.0,241.0,0.02563,-0.01709,-0.7782,0.62726,0.01721,-458.99875,-27.647562,-3.3687682153437573,-1.057212111162292,12.228493779952501
-1565680702307.0,2508288.0,247.0,0.02563,-0.01715,-0.77814,0.62732,0.01721,-459.4092,-27.716322,-3.374182429662177,-1.052604474524072,12.218007004601205
-1565680702302.0,2508288.0,252.0,0.02563,-0.01721,-0.77814,0.62738,0.01721,-459.45172,-27.761751,-3.3797139943264365,-1.0481722678831067,12.217068262379883
