UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1566352491030.0,2154884.0,0.0,0.01837,0.04065,-0.72034,0.6922,0.03821,-2597.1848,86.159706,1.9052186123302475,-4.746144749127439,2.3626738922958737
-1566352491025.0,2154896.0,5.0,0.01831,0.04059,-0.72028,0.6922,0.03821,-2608.985,86.53744,1.9047176554961212,-4.736273170576768,2.3523627381706262
-1566352491019.0,2154903.0,11.0,0.01831,0.04053,-0.72028,0.69226,0.03827,-2609.205,86.3059,1.8996063322591838,-4.731777280201894,2.3515944204405343
-1566352491013.0,2154903.0,17.0,0.01825,0.04047,-0.72021,0.69232,0.03827,-2623.277,86.74342,1.8989348574621236,-4.722164535272908,2.3394595873283066
-1566352491008.0,2154911.0,22.0,0.01819,0.04034,-0.72015,0.69238,0.03827,-2635.5322,86.855736,1.892497171681623,-4.707000296350075,2.3282935346873046
-1566352491001.0,2154920.0,29.0,0.01819,0.04034,-0.72015,0.69244,0.03827,-2635.76,86.849976,1.8923717516488263,-4.707278592405109,2.328091712816999
-1566352490996.0,2154920.0,34.0,0.01813,0.04028,-0.72009,0.6925,0.03827,-2648.1296,87.23049,1.8917513225058022,-4.697686342063483,2.3175847377950873
-1566352490990.0,2154920.0,40.0,0.01813,0.04022,-0.72003,0.69257,0.03833,-2660.3547,87.382065,1.8863449197329807,-4.693107664967617,2.307057390031261
-1566352490983.0,2154935.0,47.0,0.01807,0.04016,-0.71997,0.69263,0.03833,-2672.965,87.76907,1.88572763242684,-4.683515126584295,2.2965540679350624
-1566352490979.0,2154943.0,51.0,0.01807,0.0401,-0.71991,0.69269,0.03833,-2685.382,87.92564,1.8803443354365579,-4.6788889888179765,2.286063562664623
-1566352490974.0,2154943.0,56.0,0.01801,0.04004,-0.71985,0.69275,0.03833,-2698.223,88.31877,1.8797301200116514,-4.669296231455355,2.2755637388043084
-1566352490969.0,2154953.0,61.0,0.01801,0.03998,-0.71979,0.69281,0.03833,-2710.8757,88.479485,1.8743490939772176,-4.66466894585058,2.265076597589527
-1566352490961.0,2154953.0,69.0,0.01794,0.03992,-0.71967,0.69293,0.03839,-2736.907,89.32026,1.8741338532255583,-4.654400113362065,2.244649470735183
-1566352490957.0,2154953.0,73.0,0.01794,0.03986,-0.7196,0.69299,0.03839,-2752.0645,89.55683,1.868709779898749,-4.64975071361485,2.232544117042991
-1566352490952.0,2154966.0,78.0,0.01788,0.03979,-0.71954,0.69305,0.03839,-2765.5432,89.92795,1.8672728856988472,-4.639360876160856,2.2219599050988563
