UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565755983202.0,1881213.0,0.0,0.03979,0.00079,-0.78595,0.617,0.01721,-406.5047,-20.05818,-2.748725310680418,-3.6419234474408664,13.645583978372969
-1565755983196.0,1881221.0,6.0,0.03979,0.00073,-0.78601,0.61694,0.01721,-406.173,-20.079788,-2.753854447286881,-3.6379417926052238,13.656307822403733
-1565755983191.0,1881221.0,11.0,0.03979,0.00067,-0.78601,0.61694,0.01721,-406.171,-20.119287,-2.7592628231319405,-3.6336914709194814,13.656233730334705
-1565755983185.0,1881229.0,17.0,0.03979,0.00061,-0.78601,0.61694,0.01721,-406.16898,-20.15879,-2.7646711878209493,-3.6294411692566486,13.656160442284573
-1565755983180.0,1881237.0,22.0,0.03979,0.00055,-0.78601,0.61694,0.01721,-406.167,-20.198288,-2.770079541491523,-3.6251908875930514,13.656087958242892
-1565755983174.0,1881237.0,28.0,0.03979,0.00055,-0.78595,0.617,0.01721,-406.49667,-20.21629,-2.770357130185927,-3.624920552332772,13.645289409968996
-1565755983168.0,1881247.0,34.0,0.03979,0.00049,-0.78595,0.617,0.01721,-406.4947,-20.25582,-2.775765057533036,-3.620669878559805,13.645217778030059
-1565755983162.0,1881254.0,40.0,0.03979,0.00049,-0.78595,0.617,0.01721,-406.4947,-20.25582,-2.775765057533036,-3.620669878559805,13.645217778030059
-1565755983156.0,1881254.0,46.0,0.03979,0.00049,-0.78595,0.617,0.01721,-406.4947,-20.25582,-2.775765057533036,-3.620669878559805,13.645217778030059
-1565755983151.0,1881265.0,51.0,0.03979,0.00049,-0.78595,0.61694,0.01721,-406.4552,-20.253819,-2.7754912560520006,-3.6206665028300575,13.646495265228722
-1565755983145.0,1881273.0,57.0,0.03979,0.00049,-0.78595,0.617,0.01721,-406.4947,-20.25582,-2.775765057533036,-3.620669878559805,13.645217778030059
-1565755983140.0,1881273.0,62.0,0.03986,0.00049,-0.78595,0.617,0.01721,-406.47568,-20.29107,-2.7807493840328403,-3.6269869358459332,13.645218707134745
-1565755983135.0,1881283.0,67.0,0.03992,0.00049,-0.78595,0.617,0.01721,-406.45944,-20.321285,-2.7850217626411125,-3.6324015915124015,13.64521950351029
-1565755983126.0,1881292.0,76.0,0.03992,0.00049,-0.78595,0.617,0.01721,-406.45944,-20.321285,-2.7850217626411125,-3.6324015915124015,13.64521950351029
-1565755983122.0,1881292.0,80.0,0.03998,0.00055,-0.78595,0.617,0.01721,-406.445,-20.311968,-2.783886266452504,-3.6420670341677686,13.645292240651258
-1565755983117.0,1881299.0,85.0,0.03998,0.00055,-0.78595,0.617,0.01721,-406.445,-20.311968,-2.783886266452504,-3.6420670341677686,13.645292240651258
-1565755983111.0,1881307.0,91.0,0.04004,0.00061,-0.78595,0.617,0.01721,-406.43082,-20.302658,-2.78275082622135,-3.651732580608549,13.645365976903292
-1565755983106.0,1881307.0,96.0,0.04004,0.00061,-0.78595,0.617,0.01721,-406.43082,-20.302658,-2.78275082622135,-3.651732580608549,13.645365976903292
-1565755983101.0,1881315.0,101.0,0.04004,0.00067,-0.78595,0.617,0.01721,-406.4328,-20.263138,-2.7773428258405457,-3.655983400918158,13.6454396233285
-1565755983095.0,1881321.0,107.0,0.04004,0.00067,-0.78589,0.617,0.01721,-406.7232,-20.279202,-2.77734743639299,-3.6557075448042484,13.635917905534527
-1565755983089.0,1881331.0,113.0,0.04004,0.00073,-0.78589,0.61707,0.01721,-406.7714,-20.242002,-2.772261294779006,-3.6599642515522435,13.634503115634303
-1565755983084.0,1881331.0,118.0,0.04004,0.00073,-0.78589,0.61707,0.01721,-406.7714,-20.242002,-2.772261294779006,-3.6599642515522435,13.634503115634303
-1565755983078.0,1881340.0,124.0,0.03998,0.00073,-0.78589,0.61707,0.01721,-406.78763,-20.211758,-2.7679883001202974,-3.654549843391315,13.634501930077974
-1565755983073.0,1881340.0,129.0,0.03998,0.00079,-0.78589,0.61707,0.01721,-406.78964,-20.172207,-2.762580705436836,-3.6588011593210323,13.634577036898122
-1565755983068.0,1881350.0,134.0,0.03992,0.00079,-0.78589,0.61707,0.01721,-406.80606,-20.141964,-2.7583078144570035,-3.6533867581842716,13.63457575388614
