UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565772933761.0,471838.0,0.0,0.0108,-0.01416,-0.79413,0.60748,0.01727,-368.81952,-13.617149,-2.040810405571211,0.00290063321655671,15.170288098768225
-1565772933758.0,471838.0,3.0,0.0108,-0.01422,-0.79419,0.60742,0.01727,-368.54202,-13.643807,-2.0462974260220737,0.0069053332002572115,15.181332642065001
-1565772933754.0,471848.0,7.0,0.0108,-0.01428,-0.79425,0.60736,0.01727,-368.26456,-13.670421,-2.0517853003894917,0.01090920815845278,15.192378321749487
-1565772933748.0,471848.0,13.0,0.0108,-0.01434,-0.79425,0.6073,0.01727,-368.22766,-13.706317,-2.0571754977684362,0.014986513443445138,15.193979902928476
-1565772933743.0,471848.0,18.0,0.01086,-0.0144,-0.79431,0.60724,0.01727,-367.94662,-13.76055,-2.0668423981835367,0.013527464913779479,15.20500259897392
-1565772933736.0,471864.0,25.0,0.01086,-0.0144,-0.79431,0.60724,0.01727,-367.94662,-13.76055,-2.0668423981835367,0.013527464913779479,15.20500259897392
-1565772933731.0,471873.0,30.0,0.01086,-0.01447,-0.79437,0.60718,0.01727,-367.66992,-13.793106,-2.0732428951851083,0.01822422932520071,15.216080993462015
-1565772933725.0,471873.0,36.0,0.01086,-0.01447,-0.79443,0.60712,0.01727,-367.39417,-13.783247,-2.0732676994697727,0.018050073065066896,15.22695915850575
-1565772933715.0,471885.0,46.0,0.01093,-0.01453,-0.79443,0.60706,0.01727,-367.35245,-13.8512945,-2.0835314295770053,0.01575197362612924,15.228535965468055
-1565772933714.0,471891.0,47.0,0.01093,-0.01459,-0.79449,0.60699,0.01727,-367.07083,-13.8776245,-2.0890098274099436,0.019733629423544907,15.239828280599824
-1565772933710.0,471891.0,51.0,0.01093,-0.01465,-0.79456,0.60693,0.01727,-366.75568,-13.902425,-2.0945183729431207,0.023718585553442178,15.252456458323152
-1565772933703.0,471891.0,58.0,0.01099,-0.01471,-0.79462,0.60687,0.01727,-366.47653,-13.956308,-2.1041863167293027,0.022251836398153528,15.263485160812408
-1565772933698.0,471891.0,63.0,0.01099,-0.01471,-0.79462,0.60681,0.01727,-366.44028,-13.955807,-2.1041108059986384,0.022150697880564115,15.264923490166325
-1565772933687.0,471915.0,74.0,0.01099,-0.01477,-0.79468,0.60675,0.01727,-366.16577,-13.982088,-2.1096039412916556,0.026145703758525474,15.275980902496258
-1565772933686.0,471915.0,75.0,0.01105,-0.01483,-0.79474,0.60669,0.01727,-365.88693,-14.035816,-2.119271975968229,0.024675654339788168,15.287012562744337
-1565772933682.0,471915.0,79.0,0.01105,-0.01483,-0.79474,0.60663,0.01727,-365.85077,-14.035313,-2.1191960537206644,0.02457369076114983,15.288453315486947
-1565772933674.0,471930.0,87.0,0.01105,-0.01489,-0.7948,0.60663,0.01727,-365.6134,-14.062015,-2.124766409025868,0.028668597647509585,15.298072107787348
-1565772933671.0,471934.0,90.0,0.01105,-0.01489,-0.7948,0.60657,0.01727,-365.5772,-14.061512,-2.1246904870468795,0.028566221535905975,15.299513942485191
-1565772933664.0,471934.0,97.0,0.01105,-0.01495,-0.79486,0.60651,0.01727,-365.3037,-14.0876665,-2.1301857756521843,0.03255792739001208,15.310575698203749
-1565772933657.0,471947.0,104.0,0.01105,-0.01501,-0.79492,0.60638,0.01727,-364.98846,-14.113201,-2.1355933446403443,0.036428406967267506,15.323323583123397
-1565772933654.0,471951.0,107.0,0.01105,-0.01501,-0.79498,0.60638,0.01727,-364.7527,-14.103703,-2.1356964741367928,0.03635243274830924,15.332764110341486
-1565772933648.0,471954.0,113.0,0.01105,-0.01508,-0.79498,0.60632,0.01727,-364.716,-14.145322,-2.1420019795155314,0.04111277346414881,15.334418829017395
-1565772933641.0,471964.0,120.0,0.01105,-0.01508,-0.79504,0.60626,0.01727,-364.44418,-14.135295,-2.1420296684009985,0.0409331167718586,15.345305090663587
-1565772933635.0,471970.0,126.0,0.01105,-0.01514,-0.79504,0.60626,0.01727,-364.44366,-14.171375,-2.1474999089697566,0.04510145466211637,15.345485357093267
-1565772933630.0,471970.0,131.0,0.01105,-0.01514,-0.7951,0.6062,0.01727,-364.1724,-14.161345,-2.1475280099966936,0.04492138543069643,15.356371979417645
-1565772933624.0,471979.0,137.0,0.01105,-0.01514,-0.7951,0.6062,0.01727,-364.1724,-14.161345,-2.1475280099966936,0.04492138543069643,15.356371979417645
-1565772933619.0,471979.0,142.0,0.01105,-0.0152,-0.7951,0.60614,0.01727,-364.13586,-14.196901,-2.152922773632566,0.04898480347902499,15.358000836262718
-1565772933614.0,471990.0,147.0,0.01105,-0.0152,-0.79517,0.60614,0.01727,-363.8616,-14.185762,-2.153044613026427,0.04889616687578307,15.369013042213084
