eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581495889.685258,"{'circle_3d': {'center': [-0.5267906351105744, 0.2790019975582574, 5.167969858975814], 'normal': [-0.3595484217964491, 0.5060029567202043, -0.7840190942662645], 'radius': 0.2968028431271491}, 'confidence': 0.9972357327778735, 'timestamp': 360986.270332, 'diameter_3d': 0.5936056862542982, 'ellipse': {'center': [97.29783998728993, 152.70208414308462], 'axes': [51.288421798589276, 71.33656763928307], 'angle': -51.85474841728361}, 'location': [97.29783998728993, 152.70208414308462], 'diameter': 71.33656763928307, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.4667592706546264, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.1013407016157313, 'phi': -2.0007760745733276, 'norm_pos': [0.30405574996028106, 0.36374131607048077], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.696617,"{'circle_3d': {'center': [-0.5294612906145155, 0.28112928535091797, 5.170568534210702], 'normal': [-0.35977097642177747, 0.5061802307029261, -0.7838025379966905], 'radius': 0.2961310893734239}, 'confidence': 0.9973508413123264, 'timestamp': 360986.278732, 'diameter_3d': 0.5922621787468478, 'ellipse': {'center': [97.0063810700061, 152.94487752546144], 'axes': [51.102687852335315, 71.13947890910823], 'angle': -51.846098362973684}, 'location': [97.0063810700061, 152.94487752546144], 'diameter': 71.13947890910823, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.46505597659001197, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.101546241497433, 'phi': -2.0011153127594046, 'norm_pos': [0.3031449408437691, 0.362729676977244], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.7055738,"{'circle_3d': {'center': [-0.5312656079382383, 0.28318197168608616, 5.172722998865813], 'normal': [-0.3599213361987544, 0.5063512878975234, -0.7836229992754313], 'radius': 0.29516902449421906}, 'confidence': 0.9971382689367869, 'timestamp': 360986.287132, 'diameter_3d': 0.5903380489884381, 'ellipse': {'center': [96.81275393579998, 153.182709855984], 'axes': [50.879347310413124, 70.8785575167667], 'angle': -51.84749782074186}, 'location': [96.81275393579998, 153.182709855984], 'diameter': 70.8785575167667, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.4629771832450391, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.1017445968486514, 'phi': -2.001360635378748, 'norm_pos': [0.30253985604937494, 0.3617387089334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.713119,"{'circle_3d': {'center': [-0.5326090410676092, 0.2866841161468052, 5.175604202887477], 'normal': [-0.36003328895953535, 0.5066431332692499, -0.7833828989402926], 'radius': 0.2961344825644946}, 'confidence': 0.9973868434171691, 'timestamp': 360986.295532, 'diameter_3d': 0.5922689651289892, 'ellipse': {'center': [96.6896995690854, 153.57954696925387], 'axes': [50.97083749336701, 71.07044102050982], 'angle': -51.871491042461834}, 'location': [96.6896995690854, 153.57954696925387], 'diameter': 71.07044102050982, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.46113119211377285, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.1020830697021737, 'phi': -2.001594872414774, 'norm_pos': [0.3021553111533919, 0.36008522096144224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.722125,"{'circle_3d': {'center': [-0.5334854694225126, 0.28883782934497315, 5.177400345087147], 'normal': [-0.36010632465577724, 0.5068226093690973, -0.7832332204236535], 'radius': 0.2968594317303459}, 'confidence': 0.9972013534396562, 'timestamp': 360986.303932, 'diameter_3d': 0.5937188634606918, 'ellipse': {'center': [96.60880636092159, 153.82253635105985], 'axes': [51.04886644302741, 71.21954680846133], 'angle': -51.88556086107098}, 'location': [96.60880636092159, 153.82253635105985], 'diameter': 71.21954680846133, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.4592444303929688, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.1022912537296117, 'phi': -2.001744362334149, 'norm_pos': [0.30190251987787997, 0.3590727652039173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.7289238,"{'circle_3d': {'center': [-0.533200731979012, 0.29068562805466236, 5.1784653705385555], 'normal': [-0.3600825965354856, 0.5069765925949047, -0.7831444683027027], 'radius': 0.2979217230122741}, 'confidence': 0.9966934198852091, 'timestamp': 360986.312332, 'diameter_3d': 0.5958434460245482, 'ellipse': {'center': [96.6593072163213, 154.03160566941193], 'axes': [51.20469112290116, 71.45928616830074], 'angle': -51.91056701454812}, 'location': [96.6593072163213, 154.03160566941193], 'diameter': 71.45928616830074, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.45701434536682406, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.1024698875056846, 'phi': -2.001762363138789, 'norm_pos': [0.30206033505100405, 0.35820164304411695], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.73745,"{'circle_3d': {'center': [-0.5364618620398063, 0.2927317480409197, 5.181290598007344], 'normal': [-0.36035435737388505, 0.5071471025937595, -0.7829090326803038], 'radius': 0.29850434304715545}, 'confidence': 0.9966810749961736, 'timestamp': 360986.320732, 'diameter_3d': 0.5970086860943109, 'ellipse': {'center': [96.30501980824855, 154.2555951104487], 'axes': [51.22919178033748, 71.56077937025617], 'angle': -51.893488346689466}, 'location': [96.30501980824855, 154.2555951104487], 'diameter': 71.56077937025617, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.4550120377121991, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.1026677156597913, 'phi': -2.0021629674925476, 'norm_pos': [0.3009531869007767, 0.3572683537064638], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.7454348,"{'circle_3d': {'center': [-0.5365456731663394, 0.29520950619803976, 5.182934669337778], 'normal': [-0.3603613416344295, 0.5073535824401861, -0.7827720267361009], 'radius': 0.29718437352734695}, 'confidence': 0.9973133871630087, 'timestamp': 360986.329132, 'diameter_3d': 0.5943687470546939, 'ellipse': {'center': [96.31051474234906, 154.54839844120875], 'axes': [50.95967161317911, 71.22053214777557], 'angle': -51.9212202969884}, 'location': [96.31051474234906, 154.54839844120875], 'diameter': 71.22053214777557, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.4532176891057005, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.102907307382112, 'phi': -2.0022368047699057, 'norm_pos': [0.3009703585698408, 0.35604833982829687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.755336,"{'circle_3d': {'center': [-0.5383946781966249, 0.2958517384498389, 5.184202439950919], 'normal': [-0.36051542538695325, 0.5074071017945028, -0.7826663791850058], 'radius': 0.2975932838071555}, 'confidence': 0.9965638669524588, 'timestamp': 360986.337532, 'diameter_3d': 0.595186567614311, 'ellipse': {'center': [96.10607117794484, 154.6149647604867], 'axes': [50.99576180660026, 71.30172999270847], 'angle': -51.90555079098322}, 'location': [96.10607117794484, 154.6149647604867], 'diameter': 71.30172999270847, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.45091013487454923, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.102969414814122, 'phi': -2.0024505014910043, 'norm_pos': [0.3003314724310776, 0.3557709801646387], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.7611039,"{'circle_3d': {'center': [-0.5366687370458583, 0.2973584385490895, 5.1843845124362264], 'normal': [-0.3603715969577227, 0.507532660136107, -0.7826512064778969], 'radius': 0.29694654855549263}, 'confidence': 0.9974821699938182, 'timestamp': 360986.345932, 'diameter_3d': 0.5938930971109853, 'ellipse': {'center': [96.31257170992765, 154.7973429920177], 'axes': [50.881401199880145, 71.14289065604578], 'angle': -51.944548775049014}, 'location': [96.31257170992765, 154.7973429920177], 'diameter': 71.14289065604578, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.4492942694727109, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.1031151300128723, 'phi': -2.0023062545057093, 'norm_pos': [0.3009767865935239, 0.355011070866593], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495889.7695029,"{'circle_3d': {'center': [-0.5368391671135471, 0.2990207902886981, 5.185541206565995], 'normal': [-0.36038579946336347, 0.507671189447741, -0.782554815300416], 'radius': 0.2996360609569736}, 'confidence': 0.997185213634222, 'timestamp': 360986.354332, 'diameter_3d': 0.5992721219139472, 'ellipse': {'center': [96.31517520217008, 154.9747406142374], 'axes': [51.31329173517175, 71.77157741977082], 'angle': -51.96148906402704}, 'location': [96.31517520217008, 154.9747406142374], 'diameter': 71.77157741977082, 'sphere': {'center': [3.7877904264468145, -5.793033483084194, 14.576198990170989], 'radius': 12.0}, 'projected_sphere': {'center': [321.1140233459091, -126.40722604940697], 'axes': [1020.842265533962, 1020.842265533962], 'angle': 90.0}, 'model_confidence': 0.44747673494890394, 'model_id': 7, 'model_birth_timestamp': 360962.120404, 'theta': 2.103275913025621, 'phi': -2.0023680216657778, 'norm_pos': [0.3009849225067815, 0.35427191410734415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
