eye_packets,763
norm_X,norm_Y,phi,theta,confidence,timestamp
1581497592.40144,"{'circle_3d': {'center': [-0.5945270449312687, 0.3727328141234736, 18.10155361560018], 'normal': [-0.22250075885084558, 0.5486273319386702, -0.8059165359766817], 'radius': 0.883480562811925}, 'confidence': 0.9958762871494601, 'timestamp': 362689.014193, 'diameter_3d': 1.76696112562385, 'ellipse': {'center': [139.88477344204722, 132.1236574107714], 'axes': [47.67701939173468, 60.560224849904905], 'angle': -66.32886703466674}, 'location': [139.88477344204722, 132.1236574107714], 'diameter': 60.560224849904905, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5624432299743187, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.151517862722069, 'phi': -1.840170157219386, 'norm_pos': [0.43713991700639754, 0.44948476078845256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.409764,"{'circle_3d': {'center': [-0.5864693170452182, 0.3755401193556409, 18.101243845895493], 'normal': [-0.221829281527008, 0.5488612740413509, -0.8059423501187393], 'radius': 0.8808243405603378}, 'confidence': 0.9969435987839101, 'timestamp': 362689.022593, 'diameter_3d': 1.7616486811206755, 'ellipse': {'center': [140.15837872994376, 132.22365338123743], 'axes': [47.53807602012419, 60.37848728960346], 'angle': -66.4275715387845}, 'location': [140.15837872994376, 132.22365338123743], 'diameter': 60.37848728960346, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5627734593736666, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.151797701040514, 'phi': -1.8393876213571536, 'norm_pos': [0.43799493353107427, 0.4490681109115108], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.414855,"{'circle_3d': {'center': [-0.5888214708297368, 0.377336580529434, 18.10311531409833], 'normal': [-0.22202529434238458, 0.549010979139167, -0.8057863944351695], 'radius': 0.8802802127993531}, 'confidence': 0.9954354453152034, 'timestamp': 362689.030993, 'diameter_3d': 1.7605604255987062, 'ellipse': {'center': [140.07964731288604, 132.2847774516579], 'axes': [47.48880902024909, 60.33502037054671], 'angle': -66.41174412703616}, 'location': [140.07964731288604, 132.2847774516579], 'diameter': 60.33502037054671, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5623852575110555, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.151976803196423, 'phi': -1.8396632462039613, 'norm_pos': [0.4377488978527689, 0.4488134272847587], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.424118,"{'circle_3d': {'center': [-0.5956020070135692, 0.37430119262476946, 18.102918351756752], 'normal': [-0.22259033902437061, 0.5487580301471116, -0.8058028079636342], 'radius': 0.8789172966889613}, 'confidence': 0.9970354781635307, 'timestamp': 362689.039393, 'diameter_3d': 1.7578345933779227, 'ellipse': {'center': [139.84692844757996, 132.1831213985032], 'axes': [47.416011422280114, 60.24265367738748], 'angle': -66.32542071145355}, 'location': [139.84692844757996, 132.1831213985032], 'diameter': 60.24265367738748, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5623907260445149, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.151674195780466, 'phi': -1.8403096530617733, 'norm_pos': [0.43702165139868737, 0.4492369941729033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.431652,"{'circle_3d': {'center': [-0.5894565196933677, 0.3820777128242048, 18.106522380394075], 'normal': [-0.2220782150810205, 0.5494060734970645, -0.8055024722438574], 'radius': 0.8879668335374803}, 'confidence': 0.9956233790670558, 'timestamp': 362689.047793, 'diameter_3d': 1.7759336670749606, 'ellipse': {'center': [140.06584915596534, 132.43363554347175], 'axes': [47.86837585035785, 60.85079368639023], 'angle': -66.4284969469389}, 'location': [140.06584915596534, 132.43363554347175], 'diameter': 60.85079368639023, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5620828561075486, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.152449582058774, 'phi': -1.839814571048237, 'norm_pos': [0.4377057786123917, 0.4481931852355344], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.4407492,"{'circle_3d': {'center': [-0.5930485172949407, 0.3712332593331924, 18.100124931131806], 'normal': [-0.22237754821448488, 0.5485023690394801, -0.8060355930157131], 'radius': 0.8705527768524803}, 'confidence': 0.9972171617561554, 'timestamp': 362689.056193, 'diameter_3d': 1.7411055537049607, 'ellipse': {'center': [139.92658192323827, 132.0918975084678], 'axes': [46.993168751957626, 59.677989586817496], 'angle': -66.33704101450407}, 'location': [139.92658192323827, 132.0918975084678], 'diameter': 59.677989586817496, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5620983021442427, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.151368404879393, 'phi': -1.8399902230434986, 'norm_pos': [0.4372705685101196, 0.4496170937147175], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.4474711,"{'circle_3d': {'center': [-0.5933500466161457, 0.3736098339711047, 18.101825811154512], 'normal': [-0.22240267565791863, 0.5487004169259728, -0.8058938530138211], 'radius': 0.8882089725883898}, 'confidence': 0.995398639677783, 'timestamp': 362689.064593, 'diameter_3d': 1.7764179451767796, 'ellipse': {'center': [139.9279563958945, 132.14657463905309], 'axes': [47.92997534690853, 60.883611700465], 'angle': -66.34556581061408}, 'location': [139.9279563958945, 132.14657463905309], 'diameter': 60.883611700465, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5621797030833764, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1516052804559394, 'phi': -1.840064286999261, 'norm_pos': [0.43727486373717034, 0.44938927233727877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.462014,"{'circle_3d': {'center': [-0.5825091284724349, 0.37095059808534714, 18.09703110574786], 'normal': [-0.2214992658126094, 0.548478813935493, -0.8062934117977089], 'radius': 0.8823586051494526}, 'confidence': 0.9961983833363047, 'timestamp': 362689.072993, 'diameter_3d': 1.7647172102989053, 'ellipse': {'center': [140.2902093637641, 132.06690781628313], 'axes': [47.665592684875875, 60.49768867685312], 'angle': -66.44650319623038}, 'location': [140.2902093637641, 132.06690781628313], 'diameter': 60.49768867685312, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5622110820292736, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.15134023419889, 'phi': -1.8388956778039807, 'norm_pos': [0.43840690426176276, 0.44972121743215365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.4677818,"{'circle_3d': {'center': [-0.5774532147790565, 0.37520756874447514, 18.098540348050093], 'normal': [-0.22107793967149456, 0.5488335614904204, -0.806167641605856], 'radius': 0.8770840329220034}, 'confidence': 0.996504599244489, 'timestamp': 362689.081393, 'diameter_3d': 1.7541680658440069, 'ellipse': {'center': [140.46168706912016, 132.2192493096028], 'axes': [47.36542261441703, 60.13034662586574], 'angle': -66.5209235448222}, 'location': [140.46168706912016, 132.2192493096028], 'diameter': 60.13034662586574, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.562337475453456, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.151764548984877, 'phi': -1.8384495189227787, 'norm_pos': [0.4389427720910005, 0.4490864612099884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.4761758,"{'circle_3d': {'center': [-0.5907245797987262, 0.3701791688236744, 18.098766908599856], 'normal': [-0.222183886756467, 0.548414528163687, -0.8061487615600423], 'radius': 0.8858419815274123}, 'confidence': 0.9955761046871456, 'timestamp': 362689.089793, 'diameter_3d': 1.7716839630548247, 'ellipse': {'center': [140.01312468204455, 132.0344837615639], 'axes': [47.83447938950507, 60.73140555439068], 'angle': -66.35611619175444}, 'location': [140.01312468204455, 132.0344837615639], 'diameter': 60.73140555439068, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.562472006739323, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1512633544046955, 'phi': -1.8397309754695828, 'norm_pos': [0.4375410146313892, 0.44985631766015044], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497592.4856472,"{'circle_3d': {'center': [-0.5810616456670878, 0.3717015086258524, 18.09714440628116], 'normal': [-0.22137864224549714, 0.5485413898138685, -0.8062839700866004], 'radius': 0.8786166979896015}, 'confidence': 0.9970122328669271, 'timestamp': 362689.098193, 'diameter_3d': 1.757233395979203, 'ellipse': {'center': [140.33772553361968, 132.09795365946744], 'axes': [47.46219285988966, 60.2404392991664], 'angle': -66.46551520790283}, 'location': [140.33772553361968, 132.09795365946744], 'diameter': 60.2404392991664, 'sphere': {'center': [2.075482061278878, -6.210795169140569, 27.772552047320364], 'radius': 12.0}, 'projected_sphere': {'center': [206.33347615301565, -18.651032080384113], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}, 'model_confidence': 0.5625930819657565, 'model_id': 1, 'model_birth_timestamp': 362542.86998, 'theta': 2.1514150728436756, 'phi': -1.8387595575570104, 'norm_pos': [0.43855539229256146, 0.44959185975221905], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
