#NEXT_T3_EU_PS_B1_C6_S3_0205134646
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
1440.083,0.2584764,0.07042495,0.1483375,0.7904125,358.6234,358.5266,-0.02402165,-0.01379486,0.9996163,0.1378858,-0.1378858,2.148338,DwellButton,5.54574,
1440.099,0.2584106,0.07040162,0.1483406,0.7889835,358.6507,358.5567,-0.02354521,-0.01376992,0.9996279,0.1378858,-0.1378858,2.148341,target_2,5.556014,
1440.115,0.2583527,0.07038355,0.148331,0.8034385,358.6498,358.5755,-0.02356054,-0.01402219,0.9996241,0.1378858,-0.1378858,2.148331,target_2,5.541215,
1440.132,0.2582282,0.07036485,0.1483247,0.8123046,358.6521,358.581,-0.02352113,-0.01417691,0.9996228,0.1378858,-0.1378858,2.148325,target_2,5.532012,
1440.149,0.2581472,0.07039256,0.1483548,0.8199914,358.6302,358.592,-0.02390272,-0.01431106,0.9996119,0.1378858,-0.1378858,2.148355,target_2,5.516544,
1440.166,0.2580594,0.07038947,0.1483453,0.8198635,358.6269,358.6006,-0.02396024,-0.01430883,0.9996105,0.1378858,-0.1378858,2.148345,target_2,5.514377,
1440.182,0.2579302,0.07034005,0.1483495,0.8371124,358.5975,358.6086,-0.02447351,-0.01460985,0.9995937,0.1378858,-0.1378858,2.14835,target_2,5.484872,
1440.199,0.2578681,0.07034257,0.1483748,0.8161623,358.5833,358.6238,-0.02472044,-0.01424424,0.9995929,0.1378858,-0.1378858,2.148375,target_2,5.498576,
1440.215,0.2577763,0.07040393,0.1484139,0.8083963,358.5736,358.6287,-0.02489026,-0.01410871,0.9995906,0.1378858,-0.1378858,2.148414,target_2,5.502957,
1440.232,0.257749,0.07038804,0.1484397,0.791143,358.5761,358.6067,-0.02484629,-0.01380761,0.9995959,0.1378858,-0.1378858,2.14844,target_2,5.519244,
1440.249,0.2577355,0.07031003,0.1484264,0.8266887,358.5856,358.5616,-0.02468038,-0.01442794,0.9995913,0.1378858,-0.1378858,2.148427,target_2,5.487373,
1440.266,0.2577373,0.07027254,0.1484116,0.8536136,358.6054,358.5545,-0.02433589,-0.01489782,0.9995928,0.1378858,-0.1378858,2.148412,target_2,5.468628,
1440.282,0.2576644,0.07027534,0.1483973,0.8932242,358.6202,358.5636,-0.02407727,-0.01558907,0.9995885,0.1378858,-0.1378858,2.148397,target_2,5.436749,
1440.298,0.2576607,0.07021192,0.148334,0.9351143,358.6302,358.5735,-0.02390172,-0.0163201,0.9995811,0.1378858,-0.1378858,2.148334,target_2,5.400041,
1440.314,0.2576417,0.07011169,0.148264,0.9574322,358.642,358.5773,-0.02369681,-0.01670956,0.9995795,0.1378858,-0.1378858,2.148264,target_2,5.381065,
1440.332,0.2575895,0.0701085,0.148202,0.947684,358.6276,358.5717,-0.02394796,-0.01653945,0.9995764,0.1378858,-0.1378858,2.148202,target_2,5.383941,
1440.349,0.2574879,0.07012371,0.1481002,0.9329098,358.5847,358.5633,-0.02469478,-0.01628163,0.9995624,0.1378858,-0.1378858,2.1481,target_2,5.380883,
1440.366,0.2573693,0.07011888,0.1480258,0.9214085,358.5119,358.5577,-0.02596516,-0.01608092,0.9995335,0.1378858,-0.1378858,2.148026,target_2,5.363703,
1440.382,0.2571734,0.07009717,0.1479557,0.9145503,358.4214,358.5578,-0.02754576,-0.01596124,0.9994931,0.1378858,-0.1378858,2.147956,target_2,5.335792,
1440.399,0.2569942,0.07008928,0.1478825,0.925458,358.338,358.5569,-0.02900018,-0.01615159,0.9994489,0.1378858,-0.1378858,2.147882,target_2,5.295722,
1440.415,0.2567711,0.07006143,0.1478104,0.9586127,358.2527,358.5524,-0.03048642,-0.01673017,0.9993951,0.1378858,-0.1378858,2.14781,target_2,5.234128,
1440.432,0.2566158,0.0699745,0.1477559,1.007431,358.184,358.5619,-0.03168515,-0.01758208,0.9993432,0.1378858,-0.1378858,2.147756,target_2,5.162701,
1440.449,0.2564559,0.06994065,0.1477118,1.069862,358.1058,358.596,-0.03304755,-0.01867153,0.9992794,0.1378858,-0.1378858,2.147712,target_2,5.077519,
1440.466,0.256304,0.06976403,0.1476913,1.14758,358.0371,358.6175,-0.03424554,-0.02002772,0.9992127,0.1378858,-0.1378858,2.147691,target_2,4.977246,
1440.482,0.2561268,0.06951379,0.1475901,1.297147,357.963,358.629,-0.03553598,-0.02263755,0.999112,0.1378858,-0.1378858,2.14759,target_2,4.804648,
1440.499,0.2559597,0.069253,0.1475658,1.454674,357.8723,358.6479,-0.03711395,-0.02538613,0.9989885,0.1378858,-0.1378858,2.147566,target_2,4.619909,
1440.515,0.25574,0.06896557,0.1475662,1.610737,357.7532,358.6638,-0.03918886,-0.02810896,0.9988364,0.1378858,-0.1378858,2.147566,target_2,4.428636,
1440.532,0.2555223,0.06865664,0.1475755,1.801471,357.6112,358.7241,-0.04165928,-0.03143642,0.9986372,0.1378858,-0.1378858,2.147575,target_2,4.199273,
1440.549,0.2551398,0.068312,0.1475628,2.011124,357.4913,358.7352,-0.04374483,-0.03509352,0.9984262,0.1378858,-0.1378858,2.147563,target_2,3.956315,
1440.565,0.2549206,0.06807001,0.1475843,2.182491,357.3812,358.7317,-0.04565782,-0.03808244,0.998231,0.1378858,-0.1378858,2.147584,target_2,3.758225,
1440.582,0.2546205,0.06783478,0.1475995,2.328891,357.2256,358.7042,-0.04836361,-0.04063563,0.9980029,0.1378858,-0.1378858,2.147599,target_2,3.57878,
1440.598,0.2543586,0.0675398,0.1476416,2.478751,357.0594,358.6976,-0.0512531,-0.04324888,0.9977488,0.1378858,-0.1378858,2.147642,target_2,3.398457,
1440.615,0.254066,0.06730995,0.1476612,2.639075,356.9162,358.6692,-0.05373916,-0.04604426,0.9974928,0.1378858,-0.1378858,2.147661,MixedRealityCamera,3.21808,
1440.632,0.2537823,0.06712487,0.1477076,2.748048,356.7688,358.6336,-0.05630097,-0.04794409,0.9972621,0.1378858,-0.1378858,2.147707,MixedRealityCamera,3.096045,
1440.649,0.25346,0.06695451,0.1477579,2.829216,356.6506,358.5834,-0.05835372,-0.04935906,0.997075,0.1378858,-0.1378858,2.147758,MixedRealityCamera,3.009278,
1440.666,0.2532388,0.0668077,0.1478145,2.906356,356.5449,358.5408,-0.06018955,-0.05070373,0.9968984,0.1378858,-0.1378858,2.147815,MixedRealityCamera,2.931713,
