Processing_109/T6_EW_PW_B1_C4_P289114_S109_0815144707.csv
UDPSynch,1565848315675,pupilPackets,777,imuPackets,1160,logDataStart,291938,logDataEnd,298467,logDataDur,6527
291945,291943,1,347046.394806,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.319679109139848,0.22718212173648578,76.07477168233707],"normal":[-0.21006504002348267,0.6841744508086385,-0.6984110536214547],"radius":2.272402115875589},"confidence":0.9988172694196885,"timestamp":347046.394806,"diameter_3d":4.544804231751178,"ellipse":{"center":[124.86024905444972,121.58789452008705],"axes":[25.32824246632356,37.0988580857576],"angle":-70.12617198241776},"norm_pos":[0.3901882782951554,0.49338377283297064],"diameter":37.0988580857576,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9330028238317745,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.324267477558466,"phi":-1.862964576617609,"method":"3d c++","id":1}
291950,291947,1,347046.403206,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.413975607602104,0.19016664199630728,76.06748821353402],"normal":[-0.21792308156200405,0.6810898274969569,-0.699018009355042],"radius":2.2934902804572164},"confidence":0.9992195839245066,"timestamp":347046.403206,"diameter_3d":4.586980560914433,"ellipse":{"center":[124.0923642779065,121.2822424196407],"axes":[25.573111101035728,37.44894425865675],"angle":-69.39429462805009},"norm_pos":[0.3877886383684578,0.49465732325149714],"diameter":37.44894425865675,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9328682074125072,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.320046362010313,"phi":-1.873003273881869,"method":"3d c++","id":1}
291958,291953,1,347046.411606,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.384924768687649,0.20611116762273074,76.07403503943144],"normal":[-0.2155021783191328,0.6824185379658256,-0.6984724405302573],"radius":2.293451329148289},"confidence":0.9992486955216389,"timestamp":347046.411606,"diameter_3d":4.586902658296578,"ellipse":{"center":[124.33127566028986,121.41185901629547],"axes":[25.553478151900197,37.44441896735659],"angle":-69.63304061190189},"norm_pos":[0.3885352364384058,0.49411725409876894],"diameter":37.44441896735659,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9326941250744403,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.3218625799519295,"phi":-1.8700635584154286,"method":"3d c++","id":1}
291964,291958,1,347046.420006,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.368643610833428,0.20944547418230375,76.07228608445192],"normal":[-0.21414541516461436,0.68269639684579,-0.6986181867785511],"radius":2.287975412691442},"confidence":0.999180166224086,"timestamp":347046.420006,"diameter_3d":4.575950825382884,"ellipse":{"center":[124.46237885731827,121.44018660269037],"axes":[25.50211494683684,37.35549733522896],"angle":-69.75042220528667},"norm_pos":[0.3889449339291196,0.49399922248879014],"diameter":37.35549733522896,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.932609026530351,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.3222427752830703,"phi":-1.868230488019594,"method":"3d c++","id":1}
291971,291968,1,347046.428406,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.366024809407955,0.2118789898157063,76.07386231605166],"normal":[-0.21392718171249164,0.6828991898152401,-0.6984868341452395],"radius":2.298497814814571},"confidence":0.9988210400432753,"timestamp":347046.428406,"diameter_3d":4.596995629629142,"ellipse":{"center":[124.48498116273169,121.45751451625122],"axes":[25.614029008452857,37.52653206370704],"angle":-69.77481576403724},"norm_pos":[0.3890155661335365,0.4939270228489533],"diameter":37.52653206370704,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9323241208505806,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.322520342922974,"phi":-1.8679975612871513,"method":"3d c++","id":1}
291980,291980,1,347046.436806,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.353200576587962,0.21945229832798052,76.0773528675396],"normal":[-0.21285849564415882,0.6835302988579297,-0.6981959548545773],"radius":2.2889640934170195},"confidence":0.9991455701990306,"timestamp":347046.436806,"diameter_3d":4.577928186834039,"ellipse":{"center":[124.59013929107374,121.52130286209152],"axes":[25.49693577940247,37.36879690942484],"angle":-69.88169598995097},"norm_pos":[0.38934418528460546,0.4936612380746187],"diameter":37.36879690942484,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9321765462490306,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.323384618436172,"phi":-1.8667143390451792,"method":"3d c++","id":1}
291992,291992,1,347046.445206,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.34132774466396,0.2200582954841499,76.0743354516741],"normal":[-0.21186909298382536,0.6835807986209438,-0.6984474061767025],"radius":2.2911416317537063},"confidence":0.9995076930419092,"timestamp":347046.445206,"diameter_3d":4.582283263507413,"ellipse":{"center":[124.68532461268627,121.52566792402394],"axes":[25.534872676838532,37.40561429418361],"angle":-69.96206825716587},"norm_pos":[0.3896416394146446,0.49364305031656697],"diameter":37.40561429418361,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9322690220366803,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.323453805814218,"phi":-1.865317214317578,"method":"3d c++","id":1}
292001,291999,1,347046.453605,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.344590960512467,0.22472233031412348,76.07989386109234],"normal":[-0.21214102763786757,0.6839694681901083,-0.6979842053918482],"radius":2.2869689767656562},"confidence":0.9989784212963043,"timestamp":347046.453605,"diameter_3d":4.5739379535313125,"ellipse":{"center":[124.66108319035223,121.56460348696122],"axes":[25.46672850352088,37.33476453543182],"angle":-69.95394178861915},"norm_pos":[0.38956588496985073,0.49348081880432826],"diameter":37.33476453543182,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9323102428906993,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.323986454062215,"phi":-1.8658582401538786,"method":"3d c++","id":1}
292009,292003,1,347046.462005,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.345460122418233,0.22826173285614448,76.08362798944762],"normal":[-0.21221345779668144,0.6842644184019433,-0.6976730280289086],"radius":2.276328815366389},"confidence":0.9988772484120418,"timestamp":347046.462005,"diameter_3d":4.552657630732778,"ellipse":{"center":[124.65508848727609,121.59587695442454],"axes":[25.3339447208793,37.159154151287254],"angle":-69.9584347558411},"norm_pos":[0.3895471515227378,0.4933505126898977],"diameter":37.159154151287254,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9320614968605812,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.324390843156311,"phi":-1.8660773606626746,"method":"3d c++","id":1}
292015,292015,1,347046.470405,124,118,{"topic":"pupil.1","circle_3d":{"center":[-4.364181162811169,0.21358078512464207,76.07496192331382],"normal":[-0.21377354449609276,0.6830410060909848,-0.6983952002067255],"radius":2.2853434213004125},"confidence":0.9983104652865104,"timestamp":347046.470405,"diameter_3d":4.570686842600825,"ellipse":{"center":[124.49967492495608,121.47442775971605],"axes":[25.463505725048613,37.31108052194748],"angle":-69.79199477982536},"norm_pos":[0.38906148414048775,0.4938565510011831],"diameter":37.31108052194748,"sphere":{"center":[-1.798898628858056,-7.982911287967176,84.45570432579453],"radius":12.0},"projected_sphere":{"center":[146.79405779875364,61.39643925711721],"axes":[176.18703341338826,176.18703341338826],"angle":90.0},"model_confidence":0.9319086537567522,"model_id":83,"model_birth_timestamp":346951.880093,"theta":2.3227144930886423,"phi":-1.867833171291853,"method":"3d c++","id":1}
