eye_packets,716
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969627.529367,"{'circle_3d': {'center': [2.327614688533252, -0.5727924269656537, 98.87298082135425], 'normal': [0.1974806355782129, 0.7777573489876022, -0.596736880599316], 'radius': 1.4141924373703023}, 'confidence': 0.3760911817877205, 'timestamp': 197522.685508, 'diameter_3d': 2.8283848747406046, 'ellipse': {'center': [174.582681228867, 116.34885763066973], 'axes': [10.579395268245687, 17.74225072029029], 'angle': 74.72148790082201}, 'location': [174.582681228867, 116.34885763066973], 'diameter': 17.74225072029029, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.461886333328974, 'phi': -1.2512065542204522, 'norm_pos': [0.5455708788402094, 0.5152130932055428], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.535739,"{'circle_3d': {'center': [2.2605245838696972, -0.5298880026690682, 98.90722260238164], 'normal': [0.1918897935229167, 0.7813327176789845, -0.5938833988470336], 'radius': 1.3890824821203003}, 'confidence': 0.270786682146305, 'timestamp': 197522.693908, 'diameter_3d': 2.7781649642406006, 'ellipse': {'center': [174.1579714819739, 116.62122009050401], 'axes': [10.33743340897981, 17.420836159908337], 'angle': 75.21034261236726}, 'location': [174.1579714819739, 116.62122009050401], 'diameter': 17.420836159908337, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.467594671945986, 'phi': -1.258274620691729, 'norm_pos': [0.5442436608811685, 0.5140782496228999], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.547901,"{'circle_3d': {'center': [2.370483415022244, -0.5619139295412285, 98.90153957404604], 'normal': [0.2010530294522955, 0.7786638904396375, -0.5943569845416663], 'radius': 1.3626852224651258}, 'confidence': 0.2989716833841048, 'timestamp': 197522.702308, 'diameter_3d': 2.7253704449302516, 'ellipse': {'center': [174.8479890744277, 116.42252838165902], 'axes': [10.145996740545856, 17.091193434309066], 'angle': 74.48177368133466}, 'location': [174.8479890744277, 116.42252838165902], 'diameter': 17.091193434309066, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4633298636318597, 'phi': -1.2446095344676567, 'norm_pos': [0.5463999658575865, 0.5149061317430874], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.556177,"{'circle_3d': {'center': [2.3661029375140377, -0.5133175096204887, 98.96416555022009], 'normal': [0.200687989659945, 0.782713592099699, -0.5891381531938291], 'radius': 1.3779571018132712}, 'confidence': 0.29671450554870676, 'timestamp': 197522.710708, 'diameter_3d': 2.7559142036265425, 'ellipse': {'center': [174.81104705756601, 116.72827836757936], 'axes': [10.157278692545344, 17.271754836275573], 'angle': 74.60132332021874}, 'location': [174.81104705756601, 116.72827836757936], 'diameter': 17.271754836275573, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.469810279517236, 'phi': -1.2424782128954037, 'norm_pos': [0.5462845220548938, 0.5136321734684193], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.5640671,"{'circle_3d': {'center': [2.3697382022838003, -0.4710655200749283, 99.02190173656683], 'normal': [0.2009909283907586, 0.786234591228496, -0.5843268043316006], 'radius': 1.3715195695577356}, 'confidence': 0.2760843681427143, 'timestamp': 197522.719108, 'diameter_3d': 2.743039139115471, 'ellipse': {'center': [174.8254062320695, 116.99552179521173], 'axes': [10.015639993413766, 17.18100129589747], 'angle': 74.65956577925836}, 'location': [174.8254062320695, 116.99552179521173], 'diameter': 17.18100129589747, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4754878748541, 'phi': -1.2395034549135424, 'norm_pos': [0.5463293944752172, 0.5125186591866178], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.572594,"{'circle_3d': {'center': [2.26262465449887, -0.5030087184077967, 98.94340729730237], 'normal': [0.1920647994086811, 0.7835726580340903, -0.5908680076036389], 'radius': 1.3683920618899361}, 'confidence': 0.27545046890483854, 'timestamp': 197522.727508, 'diameter_3d': 2.7367841237798722, 'ellipse': {'center': [174.16638310417403, 116.79273870283302], 'axes': [10.124428539806942, 17.155026079147024], 'angle': 75.24686999401108}, 'location': [174.16638310417403, 116.79273870283302], 'diameter': 17.155026079147024, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4711917671371917, 'phi': -1.2565143779866272, 'norm_pos': [0.5442699472005439, 0.5133635887381958], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.5809941,"{'circle_3d': {'center': [2.4201330626713595, -0.8365347781702983, 98.57164450137086], 'normal': [0.205190500089722, 0.7557788197205489, -0.6218482405979323], 'radius': 1.4187533135366057}, 'confidence': 0.21677450314391328, 'timestamp': 197522.735908, 'diameter_3d': 2.8375066270732114, 'ellipse': {'center': [175.2077964281314, 114.6772883815672], 'axes': [11.12064521780205, 17.854609487445813], 'angle': 73.62675323105557}, 'location': [175.2077964281314, 114.6772883815672], 'diameter': 17.854609487445813, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.42763898328895, 'phi': -1.2520769282114441, 'norm_pos': [0.5475243638379106, 0.5221779650768034], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.587796,"{'circle_3d': {'center': [2.3684351906772902, -0.8426122868122476, 98.54742024107166], 'normal': [0.20088234409021608, 0.7552723606670526, -0.6238669289561979], 'radius': 1.3459435279845806}, 'confidence': 0.2966259683089183, 'timestamp': 197522.744308, 'diameter_3d': 2.6918870559691612, 'ellipse': {'center': [174.887945603609, 114.64369517563327], 'axes': [10.591003941620826, 16.94215902438545], 'angle': 73.93711720575006}, 'location': [174.887945603609, 114.64369517563327], 'diameter': 16.94215902438545, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.426865903877166, 'phi': -1.2592842900918184, 'norm_pos': [0.5465248300112782, 0.5223179367681947], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.59668,"{'circle_3d': {'center': [2.452552387293092, -0.7969829549783025, 98.630822053917], 'normal': [0.2078921104748663, 0.7590748049865482, -0.6169167778857533], 'radius': 1.4088083799851827}, 'confidence': 0.2409581726142776, 'timestamp': 197522.752708, 'diameter_3d': 2.8176167599703654, 'ellipse': {'center': [175.4026330921423, 114.93023529088543], 'axes': [10.941386904653104, 17.71889860270645], 'angle': 73.50781759709875}, 'location': [175.4026330921423, 114.93023529088543], 'diameter': 17.71889860270645, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.432687078795048, 'phi': -1.245762283676917, 'norm_pos': [0.5481332284129448, 0.5211240196213107], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.605412,"{'circle_3d': {'center': [2.4073008711816497, -0.8360420801211976, 98.5680210211344], 'normal': [0.20412115079891274, 0.7558198778913069, -0.6221501972843033], 'radius': 1.419984015657528}, 'confidence': 0.1732309488384164, 'timestamp': 197522.761108, 'diameter_3d': 2.839968031315056, 'ellipse': {'center': [175.12768070177876, 114.68005173604686], 'axes': [11.137015435439066, 17.870697015752036], 'angle': 73.70776934036655}, 'location': [175.12768070177876, 114.68005173604686], 'diameter': 17.870697015752036, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4277016863504985, 'phi': -1.2537723277772208, 'norm_pos': [0.5472740021930587, 0.5221664510998048], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.6138701,"{'circle_3d': {'center': [2.405709105282006, -1.790902954639332, 97.53940704662506], 'normal': [0.20398850364060916, 0.6762481383481292, -0.7078680284934152], 'radius': 1.4495825589993254}, 'confidence': 0.11999216328920044, 'timestamp': 197522.769508, 'diameter_3d': 2.899165117998651, 'ellipse': {'center': [175.27357194352285, 108.54948279548057], 'axes': [13.176710757613325, 18.437147153877493], 'angle': 71.50357465781134}, 'location': [175.27357194352285, 108.54948279548057], 'diameter': 18.437147153877493, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3134540030568096, 'phi': -1.290224930577976, 'norm_pos': [0.5477299123235089, 0.5477104883521643], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.620435,"{'circle_3d': {'center': [2.567498656283305, -1.3295886477341252, 98.0565472462973], 'normal': [0.21747096622405074, 0.7146909972568964, -0.6647730118540618], 'radius': 1.3919352032470182}, 'confidence': 0.5578774320795222, 'timestamp': 197522.777908, 'diameter_3d': 2.7838704064940365, 'ellipse': {'center': [176.21775400299325, 111.53285890334227], 'axes': [11.76807084006043, 17.610541302898508], 'angle': 71.57636319472776}, 'location': [176.21775400299325, 111.53285890334227], 'diameter': 17.610541302898508, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.366978547827408, 'phi': -1.2546339993592073, 'norm_pos': [0.5506804812593539, 0.5352797545694072], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.633964,"{'circle_3d': {'center': [2.539845258748541, -1.2399793512412156, 98.14487918796685], 'normal': [0.215166516429487, 0.7221584386313054, -0.6574120167149323], 'radius': 1.416632990151065}, 'confidence': 0.5085327650417474, 'timestamp': 197522.786308, 'diameter_3d': 2.83326598030213, 'ellipse': {'center': [176.0283132178799, 112.10455339456101], 'axes': [11.826777995063376, 17.90662109760616], 'angle': 71.97105579754509}, 'location': [176.0283132178799, 112.10455339456101], 'diameter': 17.90662109760616, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3777139436477963, 'phi': -1.254491660522745, 'norm_pos': [0.5500884788058747, 0.5328976941893291], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.647209,"{'circle_3d': {'center': [2.4728687144722468, -1.212189967348868, 98.15382281673868], 'normal': [0.2095851377397958, 0.7244742206223344, -0.6566667143172797], 'radius': 1.3673404121029333}, 'confidence': 0.2855103901519983, 'timestamp': 197522.794708, 'diameter_3d': 2.7346808242058667, 'ellipse': {'center': [175.60532533495035, 112.28497011733619], 'axes': [11.403426864494012, 17.281530024946072], 'angle': 72.46900217815983}, 'location': [175.60532533495035, 112.28497011733619], 'diameter': 17.281530024946072, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.381067644181663, 'phi': -1.2618508577453706, 'norm_pos': [0.5487666416717198, 0.5321459578444325], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.65202,"{'circle_3d': {'center': [1.8915462166544477, -1.0145793178065414, 98.21042458601121], 'normal': [0.16114159625497934, 0.740941774750862, -0.6519499002112358], 'radius': 1.3497591437791747}, 'confidence': 0.15615234243538842, 'timestamp': 197522.803108, 'diameter_3d': 2.6995182875583494, 'ellipse': {'center': [171.93027748948393, 113.53771369796787], 'axes': [11.18679999380671, 17.04672011749983], 'angle': 76.6775798650775}, 'location': [171.93027748948393, 113.53771369796787], 'diameter': 17.04672011749983, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4052679517838227, 'phi': -1.328484205557407, 'norm_pos': [0.5372821171546373, 0.5269261929251339], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.664002,"{'circle_3d': {'center': [2.4880011049703907, -1.237113223726885, 98.13124201054275], 'normal': [0.2108461702813078, 0.7223972825908329, -0.6585484481669408], 'radius': 1.3805566734900705}, 'confidence': 0.30414067688657503, 'timestamp': 197522.811508, 'diameter_3d': 2.761113346980141, 'ellipse': {'center': [175.70408512251714, 112.12457201157906], 'axes': [11.550703444817419, 17.452715048202894], 'angle': 72.31319774780695}, 'location': [175.70408512251714, 112.12457201157906], 'diameter': 17.452715048202894, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.378059292018143, 'phi': -1.2609409525872524, 'norm_pos': [0.549075266007866, 0.5328142832850873], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.669486,"{'circle_3d': {'center': [2.4241182493532225, -1.1005156485916068, 98.26316999002125], 'normal': [0.2055225989798771, 0.733780413852106, -0.6475544498770653], 'radius': 1.4072267346823963}, 'confidence': 0.3865067288434427, 'timestamp': 197522.819908, 'diameter_3d': 2.8144534693647927, 'ellipse': {'center': [175.2800813422155, 112.99494675739096], 'axes': [11.552405639458502, 17.765504124068865], 'angle': 73.03539272203038}, 'location': [175.2800813422155, 112.99494675739096], 'diameter': 17.765504124068865, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.394666135130078, 'phi': -1.2634693394614027, 'norm_pos': [0.5477502541944235, 0.5291877218442043], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.675317,"{'circle_3d': {'center': [2.3564944326216755, -1.0726411608531805, 98.27364481209534], 'normal': [0.19988728091891494, 0.7361032878303085, -0.6466815480375583], 'radius': 1.3623815895487232}, 'confidence': 0.2441026928581987, 'timestamp': 197522.828308, 'diameter_3d': 2.7247631790974465, 'ellipse': {'center': [174.85317967327455, 113.17531471631393], 'axes': [11.169816168256585, 17.19710914302843], 'angle': 73.53065429262892}, 'location': [174.85317967327455, 113.17531471631393], 'diameter': 17.19710914302843, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.398091553063962, 'phi': -1.2710147612303881, 'norm_pos': [0.5464161864789829, 0.5284361886820252], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.680657,"{'circle_3d': {'center': [2.396198675761821, -1.1193119147503001, 98.23314060530848], 'normal': [0.20319596784726035, 0.7322140583388816, -0.6500568986031301], 'radius': 1.3791497300580418}, 'confidence': 0.30620058138493084, 'timestamp': 197522.836708, 'diameter_3d': 2.7582994601160835, 'ellipse': {'center': [175.1092227269181, 112.87646610461071], 'axes': [11.373088010030118, 17.416221963531104], 'angle': 73.17351460285643}, 'location': [175.1092227269181, 112.87646610461071], 'diameter': 17.416221963531104, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3923634531801032, 'phi': -1.2678369203869957, 'norm_pos': [0.547216321021619, 0.5296813912307887], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.688559,"{'circle_3d': {'center': [2.374700494298379, -0.9976977239653824, 98.36550564161034], 'normal': [0.20140445272530688, 0.742348574237625, -0.6390264789113084], 'radius': 1.3951589346296704}, 'confidence': 0.32676695949642226, 'timestamp': 197522.845108, 'diameter_3d': 2.790317869259341, 'ellipse': {'center': [174.95351809064678, 113.65156607416651], 'axes': [11.28326989066158, 17.59443935229065], 'angle': 73.57418818568073}, 'location': [174.95351809064678, 113.65156607416651], 'diameter': 17.59443935229065, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4073651739701885, 'phi': -1.2654773288132959, 'norm_pos': [0.5467297440332712, 0.5264518080243061], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.696182,"{'circle_3d': {'center': [2.3834671630396564, -0.9697818465263719, 98.40083538077195], 'normal': [0.20213500845374663, 0.7446748973575423, -0.6360823339811739], 'radius': 1.3882277124392752}, 'confidence': 0.2632535122148622, 'timestamp': 197522.853508, 'diameter_3d': 2.7764554248785505, 'ellipse': {'center': [175.0035652816717, 113.83045519686372], 'axes': [11.16776308185414, 17.50073709161846], 'angle': 73.57766833245255}, 'location': [175.0035652816717, 113.83045519686372], 'diameter': 17.50073709161846, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.410843937282594, 'phi': -1.2631073747194426, 'norm_pos': [0.5468861415052241, 0.5257064366797345], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.703933,"{'circle_3d': {'center': [2.2331935481560876, -0.7001850283204902, 98.68005108211354], 'normal': [0.18961220721344924, 0.7671412988746992, -0.6128143588693752], 'radius': 1.380224385396762}, 'confidence': 0.269003212838515, 'timestamp': 197522.861908, 'diameter_3d': 2.760448770793524, 'ellipse': {'center': [174.01862085042288, 115.54321974141574], 'axes': [10.646770472002714, 17.34963934306452], 'angle': 75.06130397686786}, 'location': [174.01862085042288, 115.54321974141574], 'diameter': 17.34963934306452, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4451690968793316, 'phi': -1.2707270580972787, 'norm_pos': [0.5438081901575715, 0.5185699177441011], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.717262,"{'circle_3d': {'center': [2.1765260351073286, -0.6831950660535835, 98.68402510008087], 'normal': [0.18488991445938602, 0.7685571290636083, -0.6124831907054306], 'radius': 1.3817281839258468}, 'confidence': 0.26875667666484193, 'timestamp': 197522.870308, 'diameter_3d': 2.7634563678516937, 'ellipse': {'center': [173.66232271462098, 115.64995670533409], 'axes': [10.653922077376698, 17.367599137382534], 'angle': 75.44586609442345}, 'location': [173.66232271462098, 115.64995670533409], 'diameter': 17.367599137382534, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4473791562898666, 'phi': -1.2776253982599024, 'norm_pos': [0.5426947584831906, 0.5181251803944413], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.725641,"{'circle_3d': {'center': [2.1869748978201953, -1.121512080237876, 98.16833811817251], 'normal': [0.18576065301879158, 0.7320307112149173, -0.6554571058644606], 'radius': 1.3573859458917574}, 'confidence': 0.11067437655545331, 'timestamp': 197522.878708, 'diameter_3d': 2.714771891783515, 'ellipse': {'center': [173.79930977798202, 112.85923170592153], 'axes': [11.308497840719841, 17.151724414825505], 'angle': 74.52907462791217}, 'location': [173.79930977798202, 112.85923170592153], 'diameter': 17.151724414825505, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3920942894063444, 'phi': -1.294631792810923, 'norm_pos': [0.5431228430561938, 0.529753201225327], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.732638,"{'circle_3d': {'center': [2.193323606505505, -1.0483175143846601, 98.25267819397376], 'normal': [0.18628971207590067, 0.7381302583693516, -0.6484287662143562], 'radius': 1.3622108017673766}, 'confidence': 0.3767789938178883, 'timestamp': 197522.887108, 'diameter_3d': 2.7244216035347533, 'ellipse': {'center': [173.82758780564782, 113.32705901469862], 'axes': [11.20949076569923, 17.197865905255025], 'angle': 74.63610443128161}, 'location': [173.82758780564782, 113.32705901469862], 'diameter': 17.197865905255025, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4010910763307023, 'phi': -1.291036761637691, 'norm_pos': [0.5432112118926494, 0.527803920772089], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.739767,"{'circle_3d': {'center': [2.2242068593393047, -0.8562528295428287, 98.48611842510431], 'normal': [0.1888633164787173, 0.7541356487728376, -0.6289754136201441], 'radius': 1.3632659948603414}, 'confidence': 0.22445148454402558, 'timestamp': 197522.895508, 'diameter_3d': 2.726531989720683, 'ellipse': {'center': [173.9895653000377, 114.55264881442965], 'axes': [10.833396041416542, 17.170313918767448], 'angle': 74.81836464245028}, 'location': [173.9895653000377, 114.55264881442965], 'diameter': 17.170313918767448, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.425133283125237, 'phi': -1.2790905769159941, 'norm_pos': [0.5437173915626178, 0.5226972966065431], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969627.749877,"{'circle_3d': {'center': [2.226694115752913, -0.8354887270508584, 98.51183402088633], 'normal': [0.18907058784651815, 0.755865990647169, -0.6268324473049764], 'radius': 1.3705334633666904}, 'confidence': 0.2235906189474945, 'timestamp': 197522.903908, 'diameter_3d': 2.7410669267333807, 'ellipse': {'center': [174.00147885425156, 114.684235457597], 'axes': [10.848708792943954, 17.25734039009934], 'angle': 74.84300778164022}, 'location': [174.00147885425156, 114.684235457597], 'diameter': 17.25734039009934, 'sphere': {'center': [-0.042152938405303354, -9.905880614816882, 106.03382338854604], 'radius': 12.0}, 'projected_sphere': {'center': [159.75352372501442, 62.07842568610142], 'axes': [140.33257996813273, 140.33257996813273], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.4277721140654482, 'phi': -1.2778460827020706, 'norm_pos': [0.5437546214195361, 0.5221490189266792], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
