eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969614.356857,"{'circle_3d': {'center': [7.758133417260703, -15.527894522978558, 206.663479041001], 'normal': [0.6788213725245678, 0.39878572746267993, -0.6165804795612031], 'radius': 1.920369787396562}, 'confidence': 0.2686406665791395, 'timestamp': 197509.514308, 'diameter_3d': 3.840739574793124, 'ellipse': {'center': [183.25359699907915, 73.39994063558811], 'axes': [7.131378943710496, 11.563281232286323], 'angle': 26.659638778724684}, 'location': [183.25359699907915, 73.39994063558811], 'diameter': 11.563281232286323, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 1.9809886753370105, 'phi': -0.7373875299974008, 'norm_pos': [0.5726674906221223, 0.6941669140183828], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.36836,"{'circle_3d': {'center': [7.747761814224255, -15.990158478641796, 206.37322296824107], 'normal': [0.6779570722715305, 0.36026373115741017, -0.6407684856245319], 'radius': 2.083650830940651}, 'confidence': 0.06109157296370921, 'timestamp': 197509.522708, 'diameter_3d': 4.167301661881302, 'ellipse': {'center': [183.25027618058186, 71.94383748028886], 'axes': [8.02386777295297, 12.566326667616396], 'angle': 23.891905669146382}, 'location': [183.25027618058186, 71.94383748028886], 'diameter': 12.566326667616396, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 1.9393469201568063, 'phi': -0.7572052366006102, 'norm_pos': [0.5726571130643183, 0.7002340104987964], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.376391,"{'circle_3d': {'center': [7.606249021279156, -15.996143924091038, 206.22290570716697], 'normal': [0.6661643395261049, 0.35976494403663956, -0.6532949240473723], 'radius': 1.9285519087068632}, 'confidence': 0.13099046615489895, 'timestamp': 197509.531108, 'diameter_3d': 3.8571038174137264, 'ellipse': {'center': [182.8453970673333, 71.89314858291979], 'axes': [7.586884701965992, 11.639179181849581], 'angle': 24.138587861694294}, 'location': [182.8453970673333, 71.89314858291979], 'diameter': 11.639179181849581, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 1.9388122839427187, 'phi': -0.7756449199586732, 'norm_pos': [0.5713918658354166, 0.7004452142378341], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.385515,"{'circle_3d': {'center': [7.628174110479188, -16.039472766065874, 206.2215523284634], 'normal': [0.6679914302927749, 0.3561542072054036, -0.6534077056060049], 'radius': 1.884271060934351}, 'confidence': 0.03352088660940679, 'timestamp': 197509.539508, 'diameter_3d': 3.768542121868702, 'ellipse': {'center': [182.91242055593173, 71.7633680705587], 'axes': [7.409968989464283, 11.372214340056273], 'angle': 23.824265307728147}, 'location': [182.91242055593173, 71.7633680705587], 'diameter': 11.372214340056273, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 1.9349453066807603, 'phi': -0.7743620334309597, 'norm_pos': [0.5716013142372867, 0.7009859663726721], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.393891,"{'circle_3d': {'center': [7.234338261076074, -16.08313472572359, 205.8156462440783], 'normal': [0.6351717761758481, 0.35251571056726033, -0.6872332126380956], 'radius': 1.9862284437396247}, 'confidence': 0.031143446009094595, 'timestamp': 197509.547908, 'diameter_3d': 3.9724568874792494, 'ellipse': {'center': [181.76861862388995, 71.53472035159744], 'axes': [8.25650328076041, 12.010794840172249], 'angle': 24.37777573127569}, 'location': [181.76861862388995, 71.53472035159744], 'diameter': 12.010794840172249, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 1.9310543563295801, 'phi': -0.8247465969217846, 'norm_pos': [0.5680269331996561, 0.7019386652016772], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.400427,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 197509.556308, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.408656,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 197509.564708, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.415274,"{'circle_3d': {'center': [6.8458181458298695, -11.502145951068213, 210.31557459695227], 'normal': [0.6027950999053313, 0.7342647751218752, -0.31223918323193145], 'radius': 3.0803348293624526}, 'confidence': 0.774361206702063, 'timestamp': 197509.573108, 'diameter_3d': 6.160669658724905, 'ellipse': {'center': [180.16000677414866, 86.05517419469732], 'axes': [6.033854716471275, 18.196098667328588], 'angle': 49.401288731487945}, 'location': [180.16000677414866, 86.05517419469732], 'diameter': 18.196098667328588, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3953793488709936, 'phi': -0.4779323447758648, 'norm_pos': [0.5630000211692145, 0.6414367741887612], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.424316,"{'circle_3d': {'center': [6.597264159277515, -12.020776544168967, 208.92010848492478], 'normal': [0.5820822676926352, 0.6910455590301458, -0.4285280259008886], 'radius': 2.08811061994552}, 'confidence': 0.03414934426538194, 'timestamp': 197509.581508, 'diameter_3d': 4.17622123989104, 'ellipse': {'center': [179.56446186065892, 84.30539176782149], 'axes': [5.5657490257638855, 12.417762012182463], 'angle': 48.11306810353686}, 'location': [179.56446186065892, 84.30539176782149], 'diameter': 12.417762012182463, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.3337308986642205, 'phi': -0.6346094029699275, 'norm_pos': [0.5611389433145592, 0.6487275343007438], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.4315069,"{'circle_3d': {'center': [6.456401048552596, -12.500128465635235, 208.05312266224075], 'normal': [0.5703436751322255, 0.6510995655746236, -0.5007768444578912], 'radius': 1.9746152187232966}, 'confidence': 0.06928771464285571, 'timestamp': 197509.589908, 'diameter_3d': 3.949230437446593, 'ellipse': {'center': [179.22547415788222, 82.7287904273046], 'axes': [6.133529956704978, 11.793084841493611], 'angle': 46.55516360764365}, 'location': [179.22547415788222, 82.7287904273046], 'diameter': 11.793084841493611, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.279828582563358, 'phi': -0.7205415384988468, 'norm_pos': [0.560079606743382, 0.6552967065528975], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.439431,"{'circle_3d': {'center': [6.3351113530055105, -12.719544871240377, 207.64855148162292], 'normal': [0.5602362005033015, 0.6328148651075283, -0.5344911095093774], 'radius': 1.8113127873609483}, 'confidence': 0.14812249583775816, 'timestamp': 197509.598308, 'diameter_3d': 3.6226255747218965, 'ellipse': {'center': [178.9023665958513, 82.00378020538423], 'axes': [6.003585322801101, 10.839234416068962], 'angle': 46.02336757741351}, 'location': [178.9023665958513, 82.00378020538423], 'diameter': 10.839234416068962, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.255979514705923, 'phi': -0.7618851423116741, 'norm_pos': [0.5590698956120354, 0.6583175824775658], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.452544,"{'circle_3d': {'center': [6.4510379821071115, -12.87602912459551, 207.5880333507611], 'normal': [0.5698967529284346, 0.6197745106612669, -0.5395342870811957], 'radius': 1.8336971208989676}, 'confidence': 0.3283919350185272, 'timestamp': 197509.606708, 'diameter_3d': 3.6673942417979353, 'ellipse': {'center': [179.253406313882, 81.52505590632154], 'axes': [6.123868076982786, 10.977387561085012], 'angle': 44.86324759925978}, 'location': [179.253406313882, 81.52505590632154], 'diameter': 10.977387561085012, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.239251669274425, 'phi': -0.7580373921483847, 'norm_pos': [0.5601668947308813, 0.6603122670569936], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.4608681,"{'circle_3d': {'center': [6.22503188201497, -12.949915505804746, 207.27630461707423], 'normal': [0.5510629112540898, 0.6136173122271641, -0.5655116815551012], 'radius': 1.929359306228975}, 'confidence': 0.23897728547628858, 'timestamp': 197509.615108, 'diameter_3d': 3.85871861245795, 'ellipse': {'center': [178.60452493513895, 81.24359321703938], 'axes': [6.76468400064348, 11.566983465754134], 'angle': 45.378524937964194}, 'location': [178.60452493513895, 81.24359321703938], 'diameter': 11.566983465754134, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2314299828697446, 'phi': -0.7983377054493311, 'norm_pos': [0.5581391404223093, 0.6614850282623359], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.46838,"{'circle_3d': {'center': [6.391931076995746, -12.750561003923208, 207.6717549230999], 'normal': [0.5649711775024875, 0.6302301873839588, -0.5325574893862943], 'radius': 1.9249141750237968}, 'confidence': 0.5582481860571039, 'timestamp': 197509.623508, 'diameter_3d': 3.8498283500475936, 'ellipse': {'center': [179.0681329638779, 81.91322478726858], 'axes': [6.352897694181852, 11.518124117805591], 'angle': 45.665677313771376}, 'location': [179.0681329638779, 81.91322478726858], 'diameter': 11.518124117805591, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2526459799130847, 'phi': -0.7558734046497758, 'norm_pos': [0.5595879155121184, 0.6586948967197143], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.478822,"{'circle_3d': {'center': [6.382376223077568, -12.66704138054692, 207.7616409322777], 'normal': [0.5641749396759728, 0.6371901559986495, -0.5250669886214798], 'radius': 1.916933512547125}, 'confidence': 0.5277772963469549, 'timestamp': 197509.631908, 'diameter_3d': 3.83386702509425, 'ellipse': {'center': [179.0317551082035, 82.17916391968764], 'axes': [6.2409241305863645, 11.46503556102847], 'angle': 46.08301517356994}, 'location': [179.0317551082035, 82.17916391968764], 'diameter': 11.46503556102847, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.261643270753888, 'phi': -0.7495097546441524, 'norm_pos': [0.559474234713136, 0.6575868170013015], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.48597,"{'circle_3d': {'center': [6.193404359511804, -12.575348885174492, 207.67397747798427], 'normal': [0.5484272843788256, 0.644831197279685, -0.5323722764792647], 'radius': 1.9091885617550435}, 'confidence': 0.3164218873254229, 'timestamp': 197509.640308, 'diameter_3d': 3.818377123510087, 'ellipse': {'center': [178.47591086391773, 82.43667833268002], 'axes': [6.3153495352259865, 11.422507959347493], 'angle': 47.22350639957688}, 'location': [178.47591086391773, 82.43667833268002], 'diameter': 11.422507959347493, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.27159873742542, 'phi': -0.770544505310791, 'norm_pos': [0.5577372214497429, 0.6565138402805], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.494914,"{'circle_3d': {'center': [6.087890945771524, -12.392684688271379, 207.79108863675035], 'normal': [0.5396344999004692, 0.6600532136882781, -0.5226130132487583], 'radius': 1.8751364422975771}, 'confidence': 0.5757641979499257, 'timestamp': 197509.648708, 'diameter_3d': 3.7502728845951543, 'ellipse': {'center': [178.15167776813306, 83.00352138966485], 'axes': [6.1004408612081, 11.211382670073332], 'angle': 48.447496547183434}, 'location': [178.15167776813306, 83.00352138966485], 'diameter': 11.211382670073332, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.291685921926767, 'phi': -0.7693755040841479, 'norm_pos': [0.5567239930254158, 0.6541519942097298], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.501869,"{'circle_3d': {'center': [6.263370644774268, -12.578903902536906, 207.74249938921372], 'normal': [0.5542578081506978, 0.6445349458328175, -0.5266621172101438], 'radius': 1.9358179871186434}, 'confidence': 0.27836857043325414, 'timestamp': 197509.657108, 'diameter_3d': 3.871635974237287, 'ellipse': {'center': [178.67826090570856, 82.43808326660238], 'axes': [6.331018552185743, 11.578283573127218], 'angle': 46.93548567206959}, 'location': [178.67826090570856, 82.43808326660238], 'diameter': 11.578283573127218, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.271211201982662, 'phi': -0.7598738879416609, 'norm_pos': [0.5583695653303392, 0.6565079863891568], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.515062,"{'circle_3d': {'center': [6.51380885990857, -13.022615472254362, 207.48867591348443], 'normal': [0.5751276594118895, 0.6075589816896958, -0.5478140735209178], 'radius': 1.8890524803178739}, 'confidence': 0.17629776829017701, 'timestamp': 197509.665508, 'diameter_3d': 3.7781049606357477, 'ellipse': {'center': [179.44894595084543, 81.06756570224728], 'axes': [6.397202435642835, 11.315019488899063], 'angle': 43.9401843424622}, 'location': [179.44894595084543, 81.06756570224728], 'diameter': 11.315019488899063, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.223780024367314, 'phi': -0.7610797142934267, 'norm_pos': [0.5607779560963919, 0.6622184762406363], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.520263,"{'circle_3d': {'center': [7.466241755739058, -14.274183239316391, 207.29162322938572], 'normal': [0.6544970673977634, 0.5032616677678601, -0.5642351305291434], 'radius': 1.930455205129185}, 'confidence': 0.10297984884185357, 'timestamp': 197509.673908, 'diameter_3d': 3.86091041025837, 'ellipse': {'center': [182.31265806854404, 77.28876091902983], 'axes': [6.624348800636622, 11.582471959340632], 'angle': 34.474156845591395}, 'location': [182.31265806854404, 77.28876091902983], 'diameter': 11.582471959340632, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.098165464548031, 'phi': -0.7114709765805338, 'norm_pos': [0.5697270564642001, 0.6779634961707091], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.5294862,"{'circle_3d': {'center': [6.76808742770639, -13.179352112487308, 207.58935958567122], 'normal': [0.596317540061708, 0.5944975950036172, -0.5394237675053523], 'radius': 1.907622585651674}, 'confidence': 0.42141435442496367, 'timestamp': 197509.682308, 'diameter_3d': 3.815245171303348, 'ellipse': {'center': [180.19838203069003, 80.61853461777784], 'axes': [6.340551879347054, 11.42221277268579], 'angle': 42.27720073656356}, 'location': [180.19838203069003, 80.61853461777784], 'diameter': 11.42221277268579, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.207437024922074, 'phi': -0.7353460486432613, 'norm_pos': [0.5631199438459064, 0.6640894390925923], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.538026,"{'circle_3d': {'center': [6.6248712344438, -13.260998310126393, 207.34766748997362], 'normal': [0.5843828572898256, 0.5876937452003602, -0.5595647754801524], 'radius': 1.6953162129747494}, 'confidence': 0.15617279926029587, 'timestamp': 197509.690708, 'diameter_3d': 3.390632425949499, 'ellipse': {'center': [179.79669446989524, 80.33221456218115], 'axes': [5.8513624831852, 10.162661291897647], 'angle': 42.386421435647755}, 'location': [179.79669446989524, 80.33221456218115], 'diameter': 10.162661291897647, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.19900175317352, 'phi': -0.7637064456815843, 'norm_pos': [0.5618646702184227, 0.6652824393242451], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.547222,"{'circle_3d': {'center': [6.639539038300188, -13.262647611120405, 207.36128366505673], 'normal': [0.585605174277858, 0.5875563034508592, -0.5584300942232262], 'radius': 1.8920619357205979}, 'confidence': 0.31506912761069916, 'timestamp': 197509.699108, 'diameter_3d': 3.7841238714411958, 'ellipse': {'center': [179.83615005774985, 80.32612886282965], 'axes': [6.516264326526459, 11.341438203145694], 'angle': 42.32579614289237}, 'location': [179.83615005774985, 80.32612886282965], 'diameter': 11.341438203145694, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.1988318902647728, 'phi': -0.7616489211708934, 'norm_pos': [0.5619879689304683, 0.6653077964048765], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.554903,"{'circle_3d': {'center': [6.4332260205009355, -13.264351511900573, 207.14965584075938], 'normal': [0.5684124227945869, 0.5874143117191786, -0.5760657462480056], 'radius': 1.839843195861487}, 'confidence': 0.39174056730705437, 'timestamp': 197509.707508, 'diameter_3d': 3.679686391722974, 'ellipse': {'center': [179.23967832019366, 80.28108317942753], 'axes': [6.549472205379837, 11.039018152512451], 'angle': 43.070583870405876}, 'location': [179.23967832019366, 80.28108317942753], 'diameter': 11.039018152512451, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.1986564260774557, 'phi': -0.7920852366700847, 'norm_pos': [0.5601239947506051, 0.6654954867523852], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.5635772,"{'circle_3d': {'center': [6.163915418587443, -13.26611003320674, 206.89217149700033], 'normal': [0.5459698726351294, 0.5872677682769982, -0.5975227748945929], 'radius': 1.7572309077249582}, 'confidence': 0.2575751075169484, 'timestamp': 197509.715908, 'diameter_3d': 3.5144618154499163, 'ellipse': {'center': [178.45785608651224, 80.22750918917193], 'axes': [6.504150598107548, 10.555579353270865], 'angle': 44.09334573031546}, 'location': [178.45785608651224, 80.22750918917193], 'diameter': 10.555579353270865, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.1984753606109337, 'phi': -0.8304513756719024, 'norm_pos': [0.5576808002703507, 0.6657187117117837], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.5680041,"{'circle_3d': {'center': [6.201309525115063, -13.171136803473514, 207.02157678028505], 'normal': [0.5490860481790978, 0.5951822040881004, -0.5867390012875336], 'radius': 1.9524004391950565}, 'confidence': 0.3665957373504282, 'timestamp': 197509.724308, 'diameter_3d': 3.904800878390113, 'ellipse': {'center': [178.55535113228663, 80.53277088508622], 'axes': [7.0967875008452745, 11.720401355143922], 'angle': 44.41174261817905}, 'location': [178.55535113228663, 80.53277088508622], 'diameter': 11.720401355143922, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.2082886938664594, 'phi': -0.8185363385028129, 'norm_pos': [0.5579854722883957, 0.6644467879788074], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.578316,"{'circle_3d': {'center': [6.167652566802284, -13.276537438267523, 206.8853495694591], 'normal': [0.5462813016530329, 0.5863988178552665, -0.598091268856363], 'radius': 1.8017594945928896}, 'confidence': 0.39463451683733214, 'timestamp': 197509.732708, 'diameter_3d': 3.6035189891857793, 'ellipse': {'center': [178.46893514484407, 80.1940569198286], 'axes': [6.674813197203514, 10.823485488747547], 'angle': 44.02718887000714}, 'location': [178.46893514484407, 80.1940569198286], 'diameter': 10.823485488747547, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.1974021950165246, 'phi': -0.8306409572153226, 'norm_pos': [0.5577154223276377, 0.6658580961673808], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969614.584585,"{'circle_3d': {'center': [6.253975807395039, -13.466128643125128, 206.78207652013967], 'normal': [0.5534749050357618, 0.5705995507837986, -0.6066973562996477], 'radius': 1.7657886809035113}, 'confidence': 0.18219840544992058, 'timestamp': 197509.741108, 'diameter_3d': 3.5315773618070225, 'ellipse': {'center': [178.73713790961907, 79.60664884381029], 'axes': [6.625282841915588, 10.61375319320745], 'angle': 42.74322375012333}, 'location': [178.73713790961907, 79.60664884381029], 'diameter': 10.61375319320745, 'sphere': {'center': [-0.3877230530341066, -20.313323252530715, 214.06244479573544], 'radius': 12.0}, 'projected_sphere': {'center': [158.8770179042357, 61.16548361116379], 'axes': [69.51242668558199, 69.51242668558199], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 197476.159797, 'theta': 2.178032062782147, 'phi': -0.8312406343085537, 'norm_pos': [0.5585535559675596, 0.6683056298174571], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
