circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [Decimal('-3.7904364873494503'), 5.992696669025551, 73.31393860867132], 'normal': [Decimal('-0.24981510393426457'), 0.425720891621179, -0.869686228638571], 'radius': 2.824419052864972}",0.38663550108889255,7716.928995,5.648838105729944,"{'center': [Decimal('128.13350228170094'), Decimal('170.35644523163054')], 'axes': [39.28046527574493, 47.77981885315951], 'angle': -59.36420604022436}","[Decimal('128.13350228170094'), Decimal('170.35644523163054')]",47.77981885315951,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,2.010554756618529,-1.850512814308506,"[Decimal('0.40041719463031544'), 0.2901814782015394]",pupil.1,1,3d c++,1582014934.6270652,0.40041719463031544,0.2901814782015394
"{'center': [-3.922949475571183, 4.776052429654282, 72.83900734157764], 'normal': [-0.2608578529527423, 0.3243338716735732, -0.9092638342297111], 'radius': 2.81196137896737}",0.4323276183506342,7716.937395,5.62392275793474,"{'center': [Decimal('126.81875780942084'), 160.3913188766655], 'axes': [Decimal('41.847031047650304'), 47.87659017794439], 'angle': -51.1135629880209}","[Decimal('126.81875780942084'), 160.3913188766655]",47.87659017794439,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,1.9011037745536765,-1.8501817668732174,"[Decimal('0.39630861815444013'), Decimal('0.33170283801389366')]",pupil.1,1,3d c++,1582014934.634094,0.39630861815444013,0.33170283801389366
"{'center': [Decimal('-3.9212672649491878'), 4.755450152912057, 72.8311982883723], 'normal': [-0.2607176687342427, Decimal('0.32261701527838776'), -0.9099145886634888], 'radius': Decimal('2.8303000097020594')}",0.43632639961326153,7716.945795,5.660600019404119,"{'center': [Decimal('126.83240189258423'), Decimal('160.21795547509788')], 'axes': [42.16619305483976, 48.1940300028032], 'angle': Decimal('-50.983070927514895')}","[Decimal('126.83240189258423'), Decimal('160.21795547509788')]",48.1940300028032,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,1.8992893691753054,-1.8498498133079648,"[Decimal('0.39635125591432574'), Decimal('0.33242518552042555')]",pupil.1,1,3d c++,1582014934.6424682,0.39635125591432574,0.33242518552042555
"{'center': [-3.782131385457532, 5.976523775798622, 73.30365708279962], 'normal': [Decimal('-0.24912301210993815'), 0.4243731505189351, -0.8705430224612135], 'radius': Decimal('2.8590860113121406')}",0.4680862743465514,7716.954195,5.718172022624281,"{'center': [128.2036896497958, 170.2193038010721], 'axes': [39.82252787858245, Decimal('48.373216215905884')], 'angle': -59.35352574280098}","[128.2036896497958, 170.2193038010721]",48.373216215905884,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,2.0090658214830026,-1.8495169536127118,"[Decimal('0.40063653015561185'), 0.2907529008288663]",pupil.1,1,3d c++,1582014934.6500638,0.40063653015561185,0.2907529008288663
"{'center': [Decimal('-3.7906945700687347'), 5.881893996954395, 73.26049865426207], 'normal': [Decimal('-0.24983661082753814'), 0.4164873356152491, -0.8741395581726753], 'radius': 2.79435851861577}",0.4628007777267457,7716.962595,5.58871703723154,"{'center': [128.105586791567, 169.4667589171023], 'axes': [39.1645438958353, 47.30532263574122], 'angle': -58.81694008096445}","[128.105586791567, 169.4667589171023]",47.30532263574122,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,2.0003744960094982,-1.8491831877875304,"[Decimal('0.40032995872364685'), 0.2938885045120737]",pupil.1,1,3d c++,1582014934.65819,0.40032995872364685,0.2938885045120737
"{'center': [Decimal('-3.7866241614970204'), 5.886342250432184, 73.2614564614831], 'normal': [Decimal('-0.24949741011322865'), 0.4168580234050649, -0.8740597409042552], 'radius': 2.806786337231184}",0.4680951365761926,7716.970995,5.613572674462368,"{'center': [Decimal('128.14182515077147'), Decimal('169.50074227245412')], 'axes': [39.33345058918323, 47.51516940318702], 'angle': -58.87266319216876}","[Decimal('128.14182515077147'), Decimal('169.50074227245412')]",47.51516940318702,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,2.0007822679781,-1.848848515832385,"[0.4004432035961608, 0.2937469071981078]",pupil.1,1,3d c++,1582014934.666498,0.4004432035961608,0.2937469071981078
"{'center': [Decimal('-3.7825431502977827'), 5.890802217722638, 73.26242039203422], 'normal': [Decimal('-0.24915732584662564'), 0.4172296873459363, -0.8739794133583301], 'radius': Decimal('2.7980690932328267')}",0.462248251438894,7716.979395,5.596138186465653,"{'center': [Decimal('128.17533409938275'), 169.5395486599182], 'axes': [39.20579151103615, 47.36693027582483], 'angle': -58.9285041149087}","[Decimal('128.17533409938275'), 169.5395486599182]",47.36693027582483,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,2.0011911903250637,-1.8485129377472396,"[0.4005479190605711, 0.2935852139170074]",pupil.1,1,3d c++,1582014934.67415,0.4005479190605711,0.2935852139170074
"{'center': [-3.778451542888957, 5.895273891016386, 73.26339047302316], 'normal': [Decimal('-0.24881635856255688'), Decimal('0.41760232678708203'), -0.8738985732759177], 'radius': 2.806657426933197}",0.49012524187810874,7716.987795,5.613314853866394,"{'center': [128.2112384864757, Decimal('169.57457313751115')], 'axes': [39.32074743204343, Decimal('47.511745012522475')], 'angle': Decimal('-58.984455610966066')}","[128.2112384864757, Decimal('169.57457313751115')]",47.511745012522475,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,2.0016012630503006,-1.848176453532166,"[Decimal('0.40066012027023656'), Decimal('0.29343927859370356')]",pupil.1,1,3d c++,1582014934.6823082,0.40066012027023656,0.29343927859370356
"{'center': [Decimal('-3.7743493457384023'), 5.899757262473138, 73.264366731626], 'normal': [Decimal('-0.24847450880001062'), 0.4179759410751446, -0.8738172183923482], 'radius': Decimal('2.8009063686380022')}",0.4765036538628448,7716.996195,5.6018127372760045,"{'center': [Decimal('128.24532575870862'), Decimal('169.61290482730485')], 'axes': [39.23463248655449, 47.41373077320872], 'angle': -59.04052289737375}","[Decimal('128.24532575870862'), Decimal('169.61290482730485')]",47.41373077320872,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,2.002012486153855,-1.847839063187129,"[Decimal('0.40076664299596443'), Decimal('0.29327956321956317')]",pupil.1,1,3d c++,1582014934.694217,0.40076664299596443,0.29327956321956317
"{'center': [Decimal('-3.7702365653654506'), 5.904252324220167, 73.26534919508659], 'normal': [Decimal('-0.24813177710226456'), Decimal('0.41835052955406354'), -0.8737353464372989], 'radius': 2.804812496982146}",0.4392665437307969,7717.004595,5.609624993964292,"{'center': [128.2807865896051, 169.6491635089891], 'axes': [39.28385668539919, Decimal('47.479246455708555')], 'angle': -59.09670125542719}","[128.2807865896051, 169.6491635089891]",47.479246455708555,"{'center': [-0.7926552401382758, 0.8840459695714039, 83.75017335233417], 'radius': 12.0}","{'center': [Decimal('154.13199723398503'), 126.5445655715648], 'axes': [Decimal('177.67127403307381'), Decimal('177.67127403307381')], 'angle': 90.0}",1.0,1,7465.903395,2.002424859635772,-1.8475007667120904,"[Decimal('0.40087745809251596'), 0.2931284853792121]",pupil.1,1,3d c++,1582014934.7024212,0.40087745809251596,0.2931284853792121
