imu_packets,1262
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596593685.581152,B1110461,0.01501,0.03198,-0.99738,0.06317,0.0125
1596593685.585891,B1110466,0.01501,0.03198,-0.99738,0.06317,0.0125
1596593685.5908968,B1110471,0.01501,0.03204,-0.99738,0.06317,0.0125
1596593685.595764,B1110476,0.01501,0.03204,-0.99738,0.06317,0.0125
1596593685.602041,B1110481,0.01501,0.03210,-0.99738,0.06317,0.0125
1596593685.607053,B1110486,0.01501,0.03217,-0.99738,0.06317,0.0125
1596593685.6106508,B1110491,0.01501,0.03217,-0.99738,0.06317,0.0125
1596593685.616051,B1110496,0.01501,0.03223,-0.99738,0.06317,0.0125
1596593685.621066,B1110501,0.01501,0.03223,-0.99738,0.06317,0.0125
1596593685.6276631,B1110506,0.01508,0.03223,-0.99738,0.06317,0.0125
1596593685.630976,B1110511,0.01508,0.03229,-0.99738,0.06317,0.0125
1596593685.636173,B1110516,0.01508,0.03229,-0.99738,0.06311,0.0125
1596593685.6414359,B1110521,0.01514,0.03229,-0.99738,0.06311,0.0125
1596593685.646633,B1110526,0.01520,0.03235,-0.99738,0.06305,0.0125
1596593685.652246,B1110531,0.01526,0.03235,-0.99738,0.06305,0.0125
1596593685.655707,B1110536,0.01526,0.03241,-0.99738,0.06299,0.0125
1596593685.660956,B1110541,0.01532,0.03241,-0.99738,0.06299,0.0125
1596593685.666432,B1110546,0.01538,0.03247,-0.99738,0.06293,0.0125
1596593685.675013,B1110551,0.01544,0.03253,-0.99738,0.06293,0.0125
1596593685.67648,B1110556,0.01550,0.03259,-0.99738,0.06293,0.0125
1596593685.6813781,B1110561,0.01556,0.03271,-0.99738,0.06287,0.0125
1596593685.6886349,B1110566,0.01563,0.03284,-0.99738,0.06287,0.0125
1596593685.6927722,B1110572,0.01569,0.03290,-0.99738,0.06287,0.0125
1596593685.698654,B1110577,0.01575,0.03302,-0.99738,0.06281,0.0125
1596593685.702351,B1110583,0.01575,0.03314,-0.99738,0.06281,0.0125
1596593685.707736,B1110588,0.01581,0.03326,-0.99738,0.06281,0.0125
1596593685.713706,B1110594,0.01587,0.03339,-0.99731,0.06281,0.0125
1596593685.718781,B1110599,0.01593,0.03351,-0.99731,0.06281,0.0125
1596593685.727103,B1110605,0.01599,0.03363,-0.99731,0.06281,0.0125
1596593685.7300322,B1110610,0.01605,0.03375,-0.99731,0.06281,0.0125
1596593685.734549,B1110615,0.01611,0.03387,-0.99731,0.06281,0.0125
1596593685.739609,B1110620,0.01617,0.03406,-0.99731,0.06287,0.0125
1596593685.7454379,B1110625,0.01624,0.03418,-0.99731,0.06287,0.0125
1596593685.7500281,B1110630,0.01630,0.03430,-0.99731,0.06293,0.0125
1596593685.7558022,B1110635,0.01636,0.03448,-0.99731,0.06299,0.0125
1596593685.76002,B1110641,0.01642,0.03461,-0.99725,0.06305,0.0125
1596593685.7656739,B1110646,0.01642,0.03479,-0.99725,0.06305,0.0125
1596593685.770176,B1110651,0.01654,0.03510,-0.99725,0.06317,0.0125
1596593685.776375,B1110656,0.01660,0.03522,-0.99725,0.06323,0.0125
1596593685.783612,B1110661,0.01666,0.03534,-0.99725,0.06329,0.0125
1596593685.785564,B1110666,0.01672,0.03546,-0.99719,0.06335,0.0125
1596593685.7906718,B1110671,0.01678,0.03564,-0.99719,0.06348,0.0125
1596593685.795588,B1110676,0.01678,0.03577,-0.99719,0.06354,0.0125
1596593685.80097,B1110681,0.01685,0.03589,-0.99719,0.06360,0.0125
1596593685.80595,B1110686,0.01691,0.03607,-0.99719,0.06366,0.0125
1596593685.811119,B1110691,0.01697,0.03619,-0.99719,0.06372,0.0125
1596593685.815716,B1110696,0.01703,0.03632,-0.99713,0.06378,0.0125
1596593685.8208709,B1110701,0.01709,0.03638,-0.99713,0.06384,0.0125
1596593685.8284218,B1110706,0.01715,0.03650,-0.99713,0.06390,0.0125
1596593685.8309069,B1110711,0.01721,0.03662,-0.99713,0.06396,0.0125
1596593685.836,B1110716,0.01721,0.03668,-0.99713,0.06403,0.0125
1596593685.841088,B1110721,0.01727,0.03680,-0.99713,0.06409,0.0125
1596593685.847101,B1110726,0.01727,0.03687,-0.99713,0.06409,0.0125
1596593685.851016,B1110731,0.01727,0.03699,-0.99713,0.06415,0.0125
1596593685.856579,B1110736,0.01733,0.03705,-0.99713,0.06415,0.0125
1596593685.86063,B1110741,0.01733,0.03711,-0.99707,0.06421,0.0125
1596593685.8661928,B1110746,0.01733,0.03717,-0.99707,0.06421,0.0125
1596593685.8711529,B1110751,0.01740,0.03723,-0.99707,0.06427,0.0125
1596593685.8761861,B1110756,0.01740,0.03723,-0.99707,0.06427,0.0125
1596593685.880963,B1110761,0.01746,0.03729,-0.99707,0.06427,0.0125
1596593685.887857,B1110766,0.01752,0.03723,-0.99707,0.06433,0.0125
1596593685.891242,B1110771,0.01758,0.03723,-0.99707,0.06433,0.0125
1596593685.895721,B1110777,0.01764,0.03723,-0.99707,0.06433,0.0125
1596593685.901525,B1110781,0.01770,0.03717,-0.99707,0.06439,0.0125
1596593685.905906,B1110787,0.01776,0.03717,-0.99707,0.06439,0.0125
1596593685.910788,B1110792,0.01788,0.03723,-0.99707,0.06445,0.0125
1596593685.915723,B1110797,0.01794,0.03723,-0.99707,0.06451,0.0125
1596593685.92164,B1110802,0.01801,0.03729,-0.99707,0.06451,0.0125
1596593685.926108,B1110807,0.01807,0.03735,-0.99707,0.06458,0.0125
1596593685.931099,B1110812,0.01813,0.03741,-0.99701,0.06464,0.0125
1596593685.936786,B1110817,0.01819,0.03754,-0.99701,0.06476,0.0125
1596593685.9420831,B1110822,0.01831,0.03766,-0.99701,0.06482,0.0125
1596593685.946012,B1110827,0.01837,0.03772,-0.99701,0.06494,0.0125
1596593685.9515111,B1110832,0.01843,0.03784,-0.99701,0.06506,0.0125
1596593685.956537,B1110837,0.01855,0.03796,-0.99701,0.06519,0.0125
1596593685.961617,B1110842,0.01862,0.03802,-0.99695,0.06531,0.0125
1596593685.967764,B1110848,0.01868,0.03809,-0.99695,0.06543,0.0125
1596593685.973024,B1110854,0.01880,0.03815,-0.99695,0.06561,0.0125
1596593685.9789891,B1110860,0.01886,0.03815,-0.99695,0.06580,0.0125
1596593685.985108,B1110865,0.01892,0.03815,-0.99689,0.06598,0.0125
1596593685.989173,B1110870,0.01898,0.03815,-0.99689,0.06622,0.0125
1596593685.994238,B1110875,0.01910,0.03815,-0.99689,0.06647,0.0125
1596593686.002508,B1110880,0.01910,0.03815,-0.99689,0.06671,0.0125
1596593686.005067,B1110885,0.01917,0.03809,-0.99683,0.06696,0.0125
1596593686.010721,B1110890,0.01923,0.03809,-0.99683,0.06732,0.0125
1596593686.016654,B1110895,0.01923,0.03809,-0.99683,0.06763,0.0125
1596593686.019596,B1110901,0.01923,0.03809,-0.99677,0.06799,0.0125
1596593686.025551,B1110906,0.01923,0.03809,-0.99677,0.06836,0.0125
1596593686.030522,B1110911,0.01917,0.03809,-0.99670,0.06879,0.0125
1596593686.036213,B1110916,0.01917,0.03809,-0.99670,0.06921,0.0125
1596593686.039971,B1110921,0.01910,0.03815,-0.99664,0.06970,0.0125
1596593686.045258,B1110926,0.01904,0.03821,-0.99664,0.07025,0.0125
1596593686.0502772,B1110931,0.01898,0.03827,-0.99658,0.07080,0.0125
1596593686.055142,B1110936,0.01886,0.03833,-0.99652,0.07141,0.0125
1596593686.06102,B1110941,0.01874,0.03851,-0.99646,0.07269,0.0125
1596593686.065291,B1110946,0.01868,0.03864,-0.99640,0.07343,0.0125
1596593686.070636,B1110951,0.01862,0.03876,-0.99634,0.07416,0.0125
1596593686.078131,B1110956,0.01862,0.03888,-0.99628,0.07489,0.0125
1596593686.0804732,B1110961,0.01862,0.03906,-0.99622,0.07562,0.0125
1596593686.08604,B1110967,0.01862,0.03931,-0.99609,0.07648,0.0125
1596593686.091169,B1110972,0.01862,0.03949,-0.99603,0.07721,0.0125
1596593686.095928,B1110977,0.01868,0.03979,-0.99597,0.07813,0.0125
1596593686.1031191,B1110982,0.01874,0.04004,-0.99591,0.07892,0.0125
1596593686.10654,B1110987,0.01886,0.04041,-0.99579,0.07983,0.0125
1596593686.111541,B1110992,0.01898,0.04071,-0.99573,0.08069,0.0125
1596593686.1174989,B1110997,0.01917,0.04108,-0.99567,0.08154,0.0125
1596593686.121598,B1111003,0.01929,0.04144,-0.99554,0.08240,0.0125
1596593686.127799,B1111008,0.01947,0.04181,-0.99548,0.08319,0.0125
1596593686.133301,B1111014,0.01971,0.04224,-0.99536,0.08411,0.0125
1596593686.13785,B1111019,0.01990,0.04266,-0.99524,0.08502,0.0125
1596593686.14354,B1111024,0.02014,0.04303,-0.99518,0.08575,0.0126
1596593686.148799,B1111030,0.02039,0.04352,-0.99506,0.08661,0.0125
1596593686.154069,B1111035,0.02069,0.04401,-0.99500,0.08740,0.0126
1596593686.160319,B1111040,0.02100,0.04456,-0.99487,0.08826,0.0126
1596593686.164721,B1111045,0.02130,0.04510,-0.99481,0.08899,0.0126
1596593686.171742,B1111051,0.02173,0.04565,-0.99469,0.08984,0.0126
1596593686.1748512,B1111056,0.02209,0.04626,-0.99457,0.09058,0.0126
1596593686.1809962,B1111061,0.02246,0.04681,-0.99445,0.09125,0.0126
1596593686.184659,B1111066,0.02283,0.04736,-0.99438,0.09192,0.0126
1596593686.189648,B1111071,0.02325,0.04803,-0.99426,0.09265,0.0126
1596593686.194713,B1111076,0.02374,0.04865,-0.99414,0.09332,0.0126
1596593686.203875,B1111081,0.02417,0.04926,-0.99408,0.09393,0.0126
1596593686.2047539,B1111086,0.02460,0.04987,-0.99396,0.09448,0.0126
1596593686.2098649,B1111091,0.02515,0.05048,-0.99384,0.09515,0.0126
1596593686.216125,B1111096,0.02563,0.05109,-0.99377,0.09570,0.0126
1596593686.221947,B1111101,0.02661,0.05225,-0.99359,0.09680,0.0126
1596593686.2251961,B1111106,0.02722,0.05286,-0.99347,0.09735,0.0126
1596593686.230726,B1111111,0.02771,0.05347,-0.99341,0.09784,0.0126
1596593686.235897,B1111116,0.02820,0.05396,-0.99329,0.09827,0.0126
1596593686.240512,B1111121,0.02875,0.05450,-0.99323,0.09875,0.0126
1596593686.245697,B1111126,0.02930,0.05505,-0.99310,0.09918,0.0126
1596593686.2503092,B1111131,0.02979,0.05548,-0.99304,0.09961,0.0126
1596593686.255222,B1111136,0.03027,0.05591,-0.99298,0.10004,0.0126
1596593686.261112,B1111141,0.03076,0.05634,-0.99286,0.10034,0.0126
1596593686.265701,B1111146,0.03125,0.05670,-0.99280,0.10077,0.0126
1596593686.2705941,B1111151,0.03162,0.05701,-0.99274,0.10114,0.0126
1596593686.275785,B1111156,0.03204,0.05737,-0.99268,0.10150,0.0126
1596593686.280305,B1111161,0.03235,0.05762,-0.99261,0.10187,0.0126
1596593686.2854662,B1111166,0.03271,0.05792,-0.99255,0.10223,0.0126
1596593686.291104,B1111171,0.03296,0.05817,-0.99249,0.10254,0.0126
1596593686.296727,B1111177,0.03320,0.05835,-0.99243,0.10284,0.0126
1596593686.301344,B1111182,0.03339,0.05853,-0.99237,0.10321,0.0126
1596593686.305965,B1111187,0.03351,0.05859,-0.99231,0.10352,0.0126
1596593686.3113768,B1111192,0.03363,0.05872,-0.99231,0.10388,0.0126
1596593686.315881,B1111197,0.03375,0.05872,-0.99225,0.10419,0.0126
1596593686.321373,B1111202,0.03381,0.05872,-0.99219,0.10449,0.0126
1596593686.3272698,B1111207,0.03381,0.05872,-0.99219,0.10480,0.0126
1596593686.332185,B1111213,0.03375,0.05865,-0.99213,0.10510,0.0126
1596593686.337489,B1111219,0.03369,0.05859,-0.99213,0.10541,0.0126
1596593686.344904,B1111224,0.03357,0.05859,-0.99213,0.10577,0.0126
1596593686.348895,B1111230,0.03345,0.05853,-0.99207,0.10602,0.0126
1596593686.353798,B1111235,0.03333,0.05853,-0.99207,0.10632,0.0126
1596593686.359487,B1111240,0.03314,0.05853,-0.99200,0.10669,0.0126
1596593686.364533,B1111245,0.03296,0.05847,-0.99200,0.10699,0.0126
1596593686.370668,B1111250,0.03271,0.05847,-0.99194,0.10736,0.0126
1596593686.374751,B1111255,0.03247,0.05853,-0.99194,0.10767,0.0126
1596593686.378874,B1111260,0.03217,0.05859,-0.99188,0.10803,0.0126
1596593686.3840141,B1111265,0.03186,0.05872,-0.99188,0.10834,0.0126
1596593686.3896651,B1111270,0.03149,0.05884,-0.99182,0.10870,0.0126
1596593686.394608,B1111275,0.03113,0.05902,-0.99182,0.10901,0.0126
1596593686.399225,B1111280,0.03070,0.05927,-0.99176,0.10931,0.0126
1596593686.4050329,B1111286,0.03027,0.05951,-0.99170,0.10962,0.0126
1596593686.409326,B1111291,0.02979,0.05975,-0.99170,0.10999,0.0126
1596593686.415318,B1111296,0.02936,0.05994,-0.99164,0.11029,0.0126
1596593686.421359,B1111301,0.02844,0.06024,-0.99158,0.11090,0.0126
1596593686.425503,B1111306,0.02795,0.06030,-0.99158,0.11115,0.0126
1596593686.430045,B1111311,0.02753,0.06030,-0.99158,0.11139,0.0126
1596593686.4347851,B1111316,0.02704,0.06030,-0.99152,0.11169,0.0126
1596593686.440414,B1111321,0.02661,0.06024,-0.99152,0.11188,0.0126
1596593686.4447129,B1111326,0.02612,0.06012,-0.99152,0.11206,0.0126
1596593686.4500659,B1111331,0.02576,0.06006,-0.99152,0.11224,0.0126
1596593686.455076,B1111336,0.02527,0.06000,-0.99152,0.11237,0.0126
1596593686.461665,B1111341,0.02484,0.05994,-0.99152,0.11249,0.0126
1596593686.466082,B1111346,0.02441,0.05994,-0.99152,0.11255,0.0126
1596593686.4708722,B1111352,0.02399,0.06000,-0.99152,0.11261,0.0126
1596593686.475399,B1111357,0.02362,0.06006,-0.99152,0.11261,0.0126
1596593686.480198,B1111362,0.02332,0.06018,-0.99152,0.11261,0.0126
1596593686.485336,B1111367,0.02301,0.06030,-0.99158,0.11255,0.0126
1596593686.4906418,B1111372,0.02277,0.06055,-0.99158,0.11243,0.0126
1596593686.495508,B1111377,0.02252,0.06079,-0.99158,0.11230,0.0126
1596593686.501583,B1111383,0.02234,0.06110,-0.99158,0.11218,0.0126
1596593686.5069282,B1111388,0.02216,0.06140,-0.99158,0.11200,0.0126
1596593686.51294,B1111394,0.02203,0.06177,-0.99158,0.11182,0.0126
1596593686.5175722,B1111399,0.02197,0.06207,-0.99158,0.11157,0.0126
1596593686.5236669,B1111404,0.02191,0.06238,-0.99158,0.11139,0.0126
1596593686.52883,B1111410,0.02185,0.06268,-0.99158,0.11115,0.0126
1596593686.534184,B1111415,0.02185,0.06299,-0.99158,0.11084,0.0126
1596593686.538823,B1111420,0.02185,0.06323,-0.99164,0.11060,0.0126
1596593686.544171,B1111426,0.02191,0.06342,-0.99164,0.11035,0.0126
1596593686.549515,B1111431,0.02197,0.06354,-0.99164,0.11005,0.0126
1596593686.556119,B1111436,0.02203,0.06360,-0.99170,0.10980,0.0126
1596593686.559625,B1111441,0.02216,0.06366,-0.99170,0.10950,0.0126
1596593686.565245,B1111446,0.02222,0.06360,-0.99170,0.10925,0.0126
1596593686.569608,B1111451,0.02240,0.06354,-0.99176,0.10901,0.0126
