imu_packets,1267
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596593848.9217432,B1273972,0.02917,0.04065,-0.99603,0.07367,0.0125
1596593848.926969,B1273977,0.02924,0.04065,-0.99603,0.07367,0.0125
1596593848.932609,B1273983,0.02930,0.04071,-0.99603,0.07361,0.0125
1596593848.9377978,B1273988,0.02936,0.04077,-0.99603,0.07361,0.0125
1596593848.944538,B1273993,0.02942,0.04083,-0.99603,0.07355,0.0125
1596593848.9476109,B1273998,0.02948,0.04083,-0.99603,0.07355,0.0125
1596593848.956073,B1274003,0.02954,0.04089,-0.99603,0.07349,0.0125
1596593848.958459,B1274008,0.02960,0.04089,-0.99603,0.07349,0.0125
1596593848.963382,B1274013,0.02966,0.04089,-0.99603,0.07349,0.0125
1596593848.969384,B1274018,0.02972,0.04095,-0.99603,0.07343,0.0125
1596593848.9729228,B1274023,0.02972,0.04095,-0.99603,0.07343,0.0125
1596593848.9777899,B1274028,0.02979,0.04095,-0.99603,0.07343,0.0125
1596593848.983069,B1274034,0.02985,0.04102,-0.99603,0.07343,0.0125
1596593848.988297,B1274039,0.02991,0.04102,-0.99603,0.07343,0.0125
1596593848.9939232,B1274044,0.02991,0.04102,-0.99603,0.07343,0.0125
1596593848.998254,B1274049,0.02991,0.04102,-0.99603,0.07343,0.0125
1596593849.003486,B1274054,0.02991,0.04102,-0.99603,0.07343,0.0125
1596593849.008849,B1274059,0.02991,0.04102,-0.99603,0.07343,0.0125
1596593849.013032,B1274064,0.02991,0.04102,-0.99603,0.07343,0.0125
1596593849.018718,B1274069,0.02991,0.04102,-0.99603,0.07343,0.0125
1596593849.023155,B1274074,0.02985,0.04095,-0.99603,0.07343,0.0125
1596593849.0282612,B1274079,0.02985,0.04095,-0.99603,0.07343,0.0125
1596593849.0331898,B1274084,0.02985,0.04095,-0.99603,0.07343,0.0125
1596593849.043655,B1274089,0.02985,0.04095,-0.99603,0.07343,0.0125
1596593849.043678,B1274094,0.02991,0.04089,-0.99603,0.07343,0.0125
1596593849.04813,B1274099,0.02991,0.04089,-0.99603,0.07343,0.0125
1596593849.0532072,B1274104,0.02991,0.04089,-0.99603,0.07343,0.0125
1596593849.0598779,B1274109,0.02991,0.04089,-0.99603,0.07343,0.0125
1596593849.063425,B1274114,0.02991,0.04083,-0.99603,0.07343,0.0125
1596593849.0685189,B1274119,0.02991,0.04083,-0.99603,0.07343,0.0125
1596593849.0737011,B1274124,0.02991,0.04083,-0.99603,0.07343,0.0125
1596593849.078166,B1274129,0.02991,0.04077,-0.99603,0.07336,0.0125
1596593849.083519,B1274134,0.02991,0.04077,-0.99603,0.07336,0.0125
1596593849.089091,B1274139,0.02991,0.04071,-0.99603,0.07336,0.0125
1596593849.093361,B1274144,0.02991,0.04071,-0.99603,0.07330,0.0125
1596593849.098073,B1274149,0.02991,0.04065,-0.99603,0.07330,0.0125
1596593849.10366,B1274154,0.02991,0.04059,-0.99603,0.07324,0.0125
1596593849.10975,B1274159,0.02991,0.04053,-0.99603,0.07324,0.0125
1596593849.1151302,B1274164,0.02991,0.04047,-0.99603,0.07324,0.0125
1596593849.11962,B1274169,0.02997,0.04041,-0.99603,0.07324,0.0125
1596593849.123374,B1274174,0.02991,0.04034,-0.99603,0.07324,0.0125
1596593849.1289668,B1274179,0.02991,0.04022,-0.99603,0.07324,0.0125
1596593849.133098,B1274184,0.02991,0.04016,-0.99603,0.07318,0.0125
1596593849.138339,B1274189,0.02985,0.04010,-0.99609,0.07324,0.0125
1596593849.1449459,B1274194,0.02985,0.04004,-0.99609,0.07324,0.0125
1596593849.148308,B1274199,0.02979,0.03992,-0.99609,0.07324,0.0125
1596593849.1533709,B1274204,0.02979,0.03992,-0.99609,0.07324,0.0125
1596593849.159591,B1274209,0.02979,0.03986,-0.99609,0.07330,0.0125
1596593849.1641212,B1274214,0.02979,0.03986,-0.99609,0.07330,0.0125
1596593849.168588,B1274219,0.02979,0.03979,-0.99609,0.07330,0.0125
1596593849.173274,B1274224,0.02985,0.03979,-0.99609,0.07336,0.0125
1596593849.1787462,B1274229,0.02991,0.03973,-0.99603,0.07343,0.0125
1596593849.1832461,B1274234,0.02997,0.03973,-0.99603,0.07349,0.0125
1596593849.1882188,B1274239,0.03003,0.03967,-0.99603,0.07349,0.0125
1596593849.193604,B1274244,0.03009,0.03967,-0.99603,0.07355,0.0125
1596593849.1989849,B1274249,0.03015,0.03967,-0.99603,0.07361,0.0125
1596593849.2061708,B1274254,0.03021,0.03967,-0.99603,0.07367,0.0125
1596593849.208951,B1274259,0.03021,0.03967,-0.99603,0.07373,0.0125
1596593849.214525,B1274265,0.03027,0.03973,-0.99603,0.07379,0.0125
1596593849.2203991,B1274270,0.03027,0.03979,-0.99603,0.07385,0.0125
1596593849.223583,B1274275,0.03033,0.03986,-0.99603,0.07391,0.0125
1596593849.229214,B1274280,0.03033,0.03992,-0.99597,0.07397,0.0125
1596593849.2344031,B1274285,0.03040,0.03998,-0.99597,0.07397,0.0125
1596593849.239043,B1274290,0.03040,0.04004,-0.99597,0.07404,0.0125
1596593849.244229,B1274295,0.03046,0.04010,-0.99597,0.07404,0.0125
1596593849.2486231,B1274300,0.03046,0.04010,-0.99597,0.07404,0.0125
1596593849.2540212,B1274305,0.03052,0.04016,-0.99597,0.07397,0.0125
1596593849.258726,B1274310,0.03052,0.04016,-0.99597,0.07391,0.0125
1596593849.263647,B1274315,0.03058,0.04016,-0.99597,0.07385,0.0125
1596593849.268991,B1274320,0.03058,0.04016,-0.99597,0.07379,0.0125
1596593849.2749052,B1274325,0.03064,0.04010,-0.99603,0.07367,0.0125
1596593849.2800992,B1274330,0.03064,0.04010,-0.99603,0.07355,0.0125
1596593849.285193,B1274336,0.03070,0.04004,-0.99603,0.07336,0.0125
1596593849.291039,B1274341,0.03076,0.04004,-0.99603,0.07318,0.0125
1596593849.2967591,B1274347,0.03082,0.03998,-0.99603,0.07294,0.0125
