eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1596429008.482055,"{'circle_3d': {'center': [-0.5326275070335817, 8.949935659705588, 68.57827858052995], 'normal': [-0.18986169360507985, 0.6320374215762117, -0.7513196623466638], 'radius': 2.392720783817272}, 'confidence': 0.9996170955121982, 'timestamp': 137793.939818, 'diameter_3d': 4.785441567634544, 'ellipse': {'center': [155.2898059947587, 200.59858137197898], 'axes': [28.87772247985352, 43.290924094343715], 'angle': -74.64903846400502}, 'location': [155.2898059947587, 200.59858137197898], 'diameter': 43.290924094343715, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9727632145578813, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.254975870386518, 'phi': -1.8183185697568527, 'norm_pos': [0.4852806437336209, 0.1641725776167543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.489506,"{'circle_3d': {'center': [-0.5103367687439808, 8.970289057339672, 68.58982555803695], 'normal': [-0.18800413208094643, 0.6337335380457186, -0.7503574142210803], 'radius': 2.389694054650258}, 'confidence': 0.9997669932063733, 'timestamp': 137793.948218, 'diameter_3d': 4.779388109300516, 'ellipse': {'center': [155.49071863697262, 200.76957496766823], 'axes': [28.780979791792543, 43.228845745560015], 'angle': -74.83890882227452}, 'location': [155.49071863697262, 200.76957496766823], 'diameter': 43.228845745560015, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9729068661759377, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2571665420340854, 'phi': -1.8162951806712269, 'norm_pos': [0.4859084957405394, 0.16346010430138236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.498354,"{'circle_3d': {'center': [-0.5345855710528122, 8.968294828613136, 68.59425084550404], 'normal': [-0.19002486560668236, 0.6335673523185074, -0.7499886402654901], 'radius': 2.4099480323853566}, 'confidence': 0.999735159134354, 'timestamp': 137793.956618, 'diameter_3d': 4.819896064770713, 'ellipse': {'center': [155.27457952571248, 200.74131138868435], 'axes': [29.00563140940314, 43.592671172222666], 'angle': -74.66725082995181}, 'location': [155.27457952571248, 200.74131138868435], 'diameter': 43.592671172222666, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.973161801635325, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2569517261839187, 'phi': -1.8189445364770866, 'norm_pos': [0.4852330610178515, 0.16357786921381523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.50574,"{'circle_3d': {'center': [-0.5089754498999579, 8.979564199484974, 68.59732603814201], 'normal': [-0.1878906888439445, 0.6345064665578273, -0.7497323742123245], 'radius': 2.3878382421183204}, 'confidence': 0.9998697589942428, 'timestamp': 137793.965018, 'diameter_3d': 4.775676484236641, 'ellipse': {'center': [155.50319251864929, 200.84509216620754], 'axes': [28.72103789062117, 43.19055017859238], 'angle': -74.86417693065589}, 'location': [155.50319251864929, 200.84509216620754], 'diameter': 43.19055017859238, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9732581176993382, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2581661462422553, 'phi': -1.8163493495829668, 'norm_pos': [0.48594747662077903, 0.16314544930746855], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.5211499,"{'circle_3d': {'center': [-0.5204737093993554, 8.965761492026802, 68.58854846048969], 'normal': [-0.18884887713556098, 0.6333562409363128, -0.7504638390166851], 'radius': 2.3852697133608687}, 'confidence': 0.9998891488159143, 'timestamp': 137793.973418, 'diameter_3d': 4.770539426721737, 'ellipse': {'center': [155.3990635320869, 200.731437968713], 'axes': [28.735134777625504, 43.149585616966675], 'angle': -74.7607694655244}, 'location': [155.3990635320869, 200.731437968713], 'diameter': 43.149585616966675, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9732541553809093, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2566788927814874, 'phi': -1.8173206253796026, 'norm_pos': [0.48562207353777154, 0.16361900846369581], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.526195,"{'circle_3d': {'center': [-0.4998430403175831, 8.976993249654878, 68.59286764676081], 'normal': [-0.18712965471207996, 0.6342922207386525, -0.750103906827425], 'radius': 2.403096144094917}, 'confidence': 0.9998231962223998, 'timestamp': 137793.981818, 'diameter_3d': 4.806192288189834, 'ellipse': {'center': [155.58644617575646, 200.82293144001403], 'axes': [28.926111493732733, 43.46947739521656], 'angle': -74.92319572092632}, 'location': [155.58644617575646, 200.82293144001403], 'diameter': 43.46947739521656, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9733430006596877, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2578889867308813, 'phi': -1.815277651779667, 'norm_pos': [0.48620764429923896, 0.16323778566660818], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.533828,"{'circle_3d': {'center': [-0.5240162521018752, 8.984842930064085, 68.60558077262334], 'normal': [-0.18914408902743762, 0.6349463607727531, -0.7490444796722139], 'radius': 2.4090042987823126}, 'confidence': 0.9997079264888984, 'timestamp': 137793.990218, 'diameter_3d': 4.818008597564625, 'ellipse': {'center': [155.3701776296645, 200.8777109745995], 'axes': [28.93606967801475, 43.56840583624054], 'angle': -74.76896308601374}, 'location': [155.3701776296645, 200.8777109745995], 'diameter': 43.56840583624054, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9732668801080924, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.258735414009355, 'phi': -1.8181395428247644, 'norm_pos': [0.4855318050927016, 0.16300953760583548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.542474,"{'circle_3d': {'center': [-0.5345081072412585, 8.983220725888346, 68.60686136993758], 'normal': [-0.19001841028905292, 0.6348111770914415, -0.7489377632293619], 'radius': 2.4002971692225703}, 'confidence': 0.9998661201100357, 'timestamp': 137793.998618, 'diameter_3d': 4.800594338445141, 'ellipse': {'center': [155.27511343830952, 200.86399169291985], 'axes': [28.826132672780677, 43.4100574185507], 'angle': -74.69351786931713}, 'location': [155.27511343830952, 200.86399169291985], 'diameter': 43.4100574185507, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9734449050324279, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2585604442678893, 'phi': -1.8192704822042296, 'norm_pos': [0.48523472949471724, 0.16306670127950063], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.550987,"{'circle_3d': {'center': [-0.5015877624588956, 9.001448077702971, 68.61404034012368], 'normal': [-0.187275048223856, 0.6363301230759937, -0.7483395157138525], 'radius': 2.391585316651909}, 'confidence': 0.9998736267115952, 'timestamp': 137794.007017, 'diameter_3d': 4.783170633303818, 'ellipse': {'center': [155.5708236084537, 201.02216888473959], 'axes': [28.681883568584485, 43.24785386723794], 'angle': -74.95248447409433}, 'location': [155.5708236084537, 201.02216888473959], 'diameter': 43.24785386723794, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9735361120644326, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.26052788299183, 'phi': -1.816014148963531, 'norm_pos': [0.48615882377641784, 0.16240762964691835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.5583181,"{'circle_3d': {'center': [-0.5262744096438634, 9.002759235173118, 68.62137020191916], 'normal': [-0.18933226882260332, 0.6364393861985058, -0.7477286938975625], 'radius': 2.4102088991545516}, 'confidence': 0.9998833323649998, 'timestamp': 137794.015417, 'diameter_3d': 4.820417798309103, 'ellipse': {'center': [155.3508172168676, 201.020790046052], 'axes': [28.87140136297388, 43.580217887477914], 'angle': -74.78396655166873}, 'location': [155.3508172168676, 201.020790046052], 'diameter': 43.580217887477914, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9738662686222033, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2606695307986167, 'phi': -1.8187937340937044, 'norm_pos': [0.48547130380271125, 0.16241337480811657], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429008.570029,"{'circle_3d': {'center': [-0.49532452612051103, 9.017102317965941, 68.62580763458307], 'normal': [-0.18675311186232396, 0.6376346430979077, -0.7473589078422375], 'radius': 2.3804516373401574}, 'confidence': 0.9998953244429847, 'timestamp': 137794.023817, 'diameter_3d': 4.760903274680315, 'ellipse': {'center': [155.62678626286092, 201.15263735557755], 'axes': [28.489096987713264, 43.03904982735582], 'angle': -75.02213807200901}, 'location': [155.62678626286092, 201.15263735557755], 'diameter': 43.03904982735582, 'sphere': {'center': [1.7457128162273763, 1.3654866007910476, 77.59411452868991], 'radius': 12.0}, 'projected_sphere': {'center': [173.94876341633855, 130.9106431284479], 'axes': [191.76712164810152, 191.76712164810152], 'angle': 90.0}, 'model_confidence': 0.9740076867415515, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2622201350598665, 'phi': -1.8156659093791432, 'norm_pos': [0.48633370707144036, 0.16186401101842685], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
