imu_packets,1272
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596429044.666361,B834044,0.03412,0.02722,-0.99780,0.04926,0.0171
1596429044.671652,B834049,0.03412,0.02722,-0.99780,0.04932,0.0171
1596429044.67733,B834054,0.03412,0.02722,-0.99780,0.04938,0.0171
1596429044.682423,B834059,0.03412,0.02716,-0.99780,0.04938,0.0171
1596429044.686763,B834064,0.03412,0.02716,-0.99780,0.04944,0.0171
1596429044.692864,B834069,0.03412,0.02716,-0.99780,0.04950,0.0171
1596429044.696854,B834074,0.03412,0.02716,-0.99780,0.04950,0.0171
1596429044.702294,B834079,0.03412,0.02710,-0.99780,0.04956,0.0171
1596429044.706937,B834084,0.03412,0.02710,-0.99780,0.04962,0.0171
1596429044.7118511,B834089,0.03412,0.02704,-0.99780,0.04962,0.0171
1596429044.7169049,B834094,0.03412,0.02704,-0.99780,0.04968,0.0171
1596429044.722307,B834099,0.03418,0.02704,-0.99780,0.04974,0.0171
1596429044.729145,B834104,0.03418,0.02698,-0.99780,0.04980,0.0170
1596429044.7325718,B834110,0.03418,0.02698,-0.99780,0.04980,0.0170
1596429044.738247,B834115,0.03424,0.02698,-0.99780,0.04987,0.0170
1596429044.742681,B834120,0.03424,0.02698,-0.99780,0.04987,0.0170
1596429044.7474759,B834125,0.03430,0.02698,-0.99780,0.04993,0.0170
1596429044.7527459,B834130,0.03430,0.02698,-0.99780,0.04993,0.0170
1596429044.7575839,B834135,0.03430,0.02704,-0.99780,0.04993,0.0170
1596429044.763413,B834140,0.03436,0.02704,-0.99780,0.04999,0.0170
1596429044.768252,B834145,0.03436,0.02710,-0.99780,0.04999,0.0170
1596429044.774115,B834150,0.03436,0.02710,-0.99780,0.04999,0.0170
1596429044.777916,B834155,0.03442,0.02716,-0.99780,0.05005,0.0170
1596429044.7828228,B834160,0.03442,0.02716,-0.99780,0.05005,0.0170
1596429044.788193,B834165,0.03442,0.02722,-0.99780,0.05005,0.0170
1596429044.7943301,B834170,0.03442,0.02722,-0.99780,0.05005,0.0170
1596429044.799107,B834175,0.03442,0.02728,-0.99780,0.05011,0.0170
1596429044.8040588,B834180,0.03442,0.02728,-0.99780,0.05011,0.0170
1596429044.80942,B834186,0.03442,0.02728,-0.99780,0.05011,0.0170
1596429044.814466,B834192,0.03442,0.02722,-0.99780,0.05011,0.0170
1596429044.819796,B834197,0.03448,0.02722,-0.99780,0.05011,0.0170
1596429044.8283231,B834202,0.03448,0.02716,-0.99780,0.05011,0.0170
1596429044.830475,B834208,0.03455,0.02716,-0.99780,0.05017,0.0170
1596429044.83676,B834213,0.03461,0.02710,-0.99780,0.05017,0.0170
1596429044.841818,B834218,0.03467,0.02704,-0.99780,0.05017,0.0170
1596429044.84596,B834223,0.03473,0.02704,-0.99780,0.05017,0.0170
1596429044.851261,B834229,0.03479,0.02698,-0.99774,0.05017,0.0170
1596429044.856683,B834234,0.03485,0.02692,-0.99774,0.05017,0.0170
1596429044.8613272,B834239,0.03485,0.02692,-0.99774,0.05017,0.0170
1596429044.8663402,B834244,0.03491,0.02692,-0.99774,0.05017,0.0170
1596429044.8714721,B834249,0.03497,0.02686,-0.99774,0.05023,0.0170
1596429044.876962,B834254,0.03503,0.02686,-0.99774,0.05023,0.0170
