eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581993551.2350342,"{'circle_3d': {'center': [0.5945157206863798, 4.81822199306713, 74.33393054754835], 'normal': [-0.17047920519644078, 0.5849566855045321, -0.7929454689189804], 'radius': 3.1158160215782567}, 'confidence': 0.9731843808991244, 'timestamp': 414.422767, 'diameter_3d': 6.231632043156513, 'ellipse': {'center': [165.10929070218322, 159.7081623876421], 'axes': [39.32887949167865, 52.00842323075355], 'angle': -75.34480674337983}, 'location': [165.10929070218322, 159.7081623876421], 'diameter': 52.00842323075355, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9713069612034886, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1956229790281143, 'phi': -1.7825675800785092, 'norm_pos': [0.5159665334443225, 0.33454932338482457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.243027,"{'circle_3d': {'center': [0.563821837517442, 4.772944498795577, 74.3073227510928], 'normal': [-0.17303702879385227, 0.5811835609819026, -0.7951627852902767], 'radius': 3.156388391176215}, 'confidence': 0.9060605516660578, 'timestamp': 414.431167, 'diameter_3d': 6.31277678235243, 'ellipse': {'center': [164.8615242400686, 159.33325598503077], 'axes': [40.00090644256125, 52.704562218781476], 'angle': -75.01368209310284}, 'location': [164.8615242400686, 159.33325598503077], 'diameter': 52.704562218781476, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.971243384956022, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.190978676019495, 'phi': -1.78506781492545, 'norm_pos': [0.5151922632502144, 0.33611143339570515], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.250879,"{'circle_3d': {'center': [0.6001841397964811, 4.773766074111991, 74.30008242996108], 'normal': [-0.17000683693726565, 0.5812520255916038, -0.795766145384587], 'radius': 3.1071563329671563}, 'confidence': 0.9794459385990197, 'timestamp': 414.439567, 'diameter_3d': 6.214312665934313, 'ellipse': {'center': [165.15825579892962, 159.35860456806893], 'axes': [39.4134720959634, 51.88719296350364], 'angle': -75.30490940358193}, 'location': [165.15825579892962, 159.35860456806893], 'diameter': 51.88719296350364, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9712332560287917, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1910628109189623, 'phi': -1.7812714405682828, 'norm_pos': [0.516119549371655, 0.33600581429971277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.259128,"{'circle_3d': {'center': [0.598362942359111, 4.780868591124029, 74.30566385178619], 'normal': [-0.17015860339037986, 0.5818439020092736, -0.7953010268991599], 'radius': 3.1068039494776016}, 'confidence': 0.9713490370611917, 'timestamp': 414.447967, 'diameter_3d': 6.213607898955203, 'ellipse': {'center': [165.1426689231365, 159.41492466423426], 'axes': [39.3770917736069, 51.877438119388586], 'angle': -75.30402348750651}, 'location': [165.1426689231365, 159.41492466423426], 'diameter': 51.877438119388586, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9717414788073975, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1917903679372173, 'phi': -1.7815734100315699, 'norm_pos': [0.5160708403848016, 0.33577114723235724], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.267253,"{'circle_3d': {'center': [0.61312835672117, 4.78008836001944, 74.30194607755914], 'normal': [-0.1689281521935416, 0.5817788827505579, -0.7956108414180818], 'radius': 3.109588111573802}, 'confidence': 0.9726440964308272, 'timestamp': 414.456367, 'diameter_3d': 6.219176223147604, 'ellipse': {'center': [165.26547888148352, 159.4093312858761], 'axes': [39.43205306085956, 51.926620769707824], 'angle': -75.42026538577183}, 'location': [165.26547888148352, 159.4093312858761], 'diameter': 51.926620769707824, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9719218104226379, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1917104252825554, 'phi': -1.7800143712753067, 'norm_pos': [0.516454621504636, 0.33579445297551624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.275577,"{'circle_3d': {'center': [0.6015002251097799, 4.776901604646107, 74.30209236733691], 'normal': [-0.16989716316115744, 0.5815133198027801, -0.7955986506032678], 'radius': 3.1273605962088724}, 'confidence': 0.9070308064354391, 'timestamp': 414.464767, 'diameter_3d': 6.254721192417745, 'ellipse': {'center': [165.17093452307188, 159.37741225670936], 'axes': [39.65828385845081, 52.22341897336469], 'angle': -75.32145599361496}, 'location': [165.17093452307188, 159.37741225670936], 'diameter': 52.22341897336469, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9722324178645048, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.191383957057759, 'phi': -1.7811826189074507, 'norm_pos': [0.5161591703845996, 0.3359274489303776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.286921,"{'circle_3d': {'center': [0.6055818275973164, 4.773838736125741, 74.29898393584475], 'normal': [-0.1695570296205294, 0.5812580807594163, -0.7958576865609471], 'radius': 3.1318340243273703}, 'confidence': 0.9133770729029858, 'timestamp': 414.473167, 'diameter_3d': 6.263668048654741, 'ellipse': {'center': [165.20542046595267, 159.3521117848233], 'axes': [39.73262473250793, 52.300358948387604], 'angle': -75.34815444924058}, 'location': [165.20542046595267, 159.3521117848233], 'diameter': 52.300358948387604, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9723616388348177, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1910702522466705, 'phi': -1.7807073564857188, 'norm_pos': [0.5162669389561021, 0.33603286756323625], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.2951329,"{'circle_3d': {'center': [0.5878738651486279, 4.777422275615852, 74.30539310046585], 'normal': [-0.17103269315792008, 0.5815567090502589, -0.7953235895091892], 'radius': 3.138204709851488}, 'confidence': 0.9187597782336233, 'timestamp': 414.481567, 'diameter_3d': 6.276409419702976, 'ellipse': {'center': [165.0589328520107, 159.376846018561], 'axes': [39.7784524230541, 52.40223347930619], 'angle': -75.21386576766999}, 'location': [165.0589328520107, 159.376846018561], 'diameter': 52.40223347930619, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9727022453985379, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1914372921622127, 'phi': -1.7826183005562157, 'norm_pos': [0.5158091651625335, 0.33592980825599583], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.302847,"{'circle_3d': {'center': [0.5878507748948736, 4.781766831590642, 74.30857641303503], 'normal': [-0.17103461734573297, 0.5819187553814914, -0.7950583134617578], 'radius': 3.13332431064891}, 'confidence': 0.9361288413964303, 'timestamp': 414.489967, 'diameter_3d': 6.26664862129782, 'ellipse': {'center': [165.05799395515487, 159.412844328842], 'axes': [39.69803763368906, 52.31846932409403], 'angle': -75.22206138370878}, 'location': [165.05799395515487, 159.412844328842], 'diameter': 52.31846932409403, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9736591544087125, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.191882407519735, 'phi': -1.7826891931885123, 'norm_pos': [0.515806231109859, 0.3357798152964917], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.310603,"{'circle_3d': {'center': [0.5947553311628515, 4.784051148516454, 74.308765800413], 'normal': [-0.17045923765673482, 0.582109115125309, -0.7950425311802598], 'radius': 3.105716945288706}, 'confidence': 0.9109636794285668, 'timestamp': 414.498367, 'diameter_3d': 6.211433890577412, 'ellipse': {'center': [165.11243821389397, 159.44016529080614], 'axes': [39.34588838622731, 51.8571115046191], 'angle': -75.28139307455156}, 'location': [165.11243821389397, 159.44016529080614], 'diameter': 51.8571115046191, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9738006163262591, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1921165008609185, 'phi': -1.7820014738512062, 'norm_pos': [0.5159763694184186, 0.33566597795497444], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993551.31902,"{'circle_3d': {'center': [0.591931076279169, 4.77981913315665, 74.30627444040938], 'normal': [-0.170694592230375, 0.5817564471786587, -0.7952501445138946], 'radius': 3.1283147136328697}, 'confidence': 0.8299176882681715, 'timestamp': 414.506767, 'diameter_3d': 6.2566294272657395, 'ellipse': {'center': [165.09146922697772, 159.39933535481646], 'axes': [39.647327527351095, 52.236393550891464], 'angle': -75.2507943916121}, 'location': [165.09146922697772, 159.39933535481646], 'diameter': 52.236393550891464, 'sphere': {'center': [2.640266183043669, -2.2012582329872545, 83.84927617457612], 'radius': 12.0}, 'projected_sphere': {'center': [179.52270917734432, 103.72341221395169], 'axes': [177.4612814667535, 177.4612814667535], 'angle': 90.0}, 'model_confidence': 0.9738350148444375, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1916828412984075, 'phi': -1.7822308929618345, 'norm_pos': [0.5159108413343054, 0.3358361026882648], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
