eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581993451.78812,"{'circle_3d': {'center': [0.47642142123450837, 4.038382521383414, 63.14140930639607], 'normal': [-0.18743810430767985, 0.589893786309295, -0.785424902792894], 'radius': 2.4950168257489085}, 'confidence': 0.8726115990764616, 'timestamp': 314.975167, 'diameter_3d': 4.990033651497817, 'ellipse': {'center': [164.82349568883262, 159.22874474422008], 'axes': [36.715810429895505, 49.028046200343134], 'angle': -73.97976905229015}, 'location': [164.82349568883262, 159.22874474422008], 'diameter': 49.028046200343134, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8827244649084687, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.2017236241501132, 'phi': -1.8050601672124278, 'norm_pos': [0.5150734240276019, 0.336546896899083], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.7983518,"{'circle_3d': {'center': [0.4703850276386108, 4.026547566037318, 63.133973511718665], 'normal': [-0.18794113710733798, 0.5889075400304536, -0.7860445523493439], 'radius': 2.5236986128373964}, 'confidence': 0.8543070172728497, 'timestamp': 314.983567, 'diameter_3d': 5.047397225674793, 'ellipse': {'center': [164.76863002338825, 159.10753080073488], 'axes': [37.18118753716495, 49.59772383235946], 'angle': -73.9072749045149}, 'location': [164.76863002338825, 159.10753080073488], 'diameter': 49.59772383235946, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8837071008366171, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.2005027816743996, 'phi': -1.805487604909628, 'norm_pos': [0.5149019688230883, 0.33705195499693796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.803631,"{'circle_3d': {'center': [0.4536480254547275, 4.014853372479432, 63.1292372371781], 'normal': [-0.18933588728932826, 0.5879330239006298, -0.7864392418943907], 'radius': 2.535543196789369}, 'confidence': 0.9884065448296169, 'timestamp': 314.991967, 'diameter_3d': 5.071086393578738, 'ellipse': {'center': [164.60709452838668, 158.99191507547835], 'axes': [37.384872402262566, 49.834188736336], 'angle': -73.74996636242655}, 'location': [164.60709452838668, 158.99191507547835], 'diameter': 49.834188736336, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8834392571214544, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1992975253881704, 'phi': -1.80705110849492, 'norm_pos': [0.5143971704012084, 0.3375336871855069], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.8113,"{'circle_3d': {'center': [0.48050019574176517, 4.023651676751011, 63.12939237169059], 'normal': [-0.18709820643207511, 0.5886662159232614, -0.7864263140183503], 'radius': 2.508749101826108}, 'confidence': 0.9393301556430811, 'timestamp': 315.000367, 'diameter_3d': 5.017498203652216, 'ellipse': {'center': [164.86604088722385, 159.0869483515646], 'axes': [36.98520846216071, 49.3073836506148], 'angle': -73.98140862337559}, 'location': [164.86604088722385, 159.0869483515646], 'diameter': 49.3073836506148, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8828939839265249, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.200204219759311, 'phi': -1.8043636247434431, 'norm_pos': [0.5152063777725745, 0.33713771520181424], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.82289,"{'circle_3d': {'center': [0.47144913019507406, 4.02082021386869, 63.129431026435995], 'normal': [-0.18785246189429938, 0.588430260683068, -0.7864230927895668], 'radius': 2.531276597422132}, 'confidence': 0.8295131303850668, 'timestamp': 315.008767, 'diameter_3d': 5.062553194844264, 'ellipse': {'center': [164.78033645626934, 159.05152980394783], 'axes': [37.31861469738022, 49.750297743397276], 'angle': -73.90371257536314}, 'location': [164.78033645626934, 159.05152980394783], 'diameter': 49.750297743397276, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8828184674902095, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1999123628601063, 'phi': -1.8052720690061648, 'norm_pos': [0.5149385514258417, 0.33728529248355066], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.834035,"{'circle_3d': {'center': [0.4340607468126736, 4.033122845431463, 63.14766694652497], 'normal': [-0.1909681605094994, 0.5894554799799657, -0.7849034327821521], 'radius': 2.553068219450638}, 'confidence': 0.8527188233158901, 'timestamp': 315.017167, 'diameter_3d': 5.106136438901276, 'ellipse': {'center': [164.4163988431014, 159.15391871935944], 'axes': [37.54055034643477, 50.16416179385633], 'angle': -73.63386120631945}, 'location': [164.4163988431014, 159.15391871935944], 'diameter': 50.16416179385633, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8828817541992495, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.2011809246136287, 'phi': -1.809460624468531, 'norm_pos': [0.5138012463846919, 0.33685867200266906], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.839675,"{'circle_3d': {'center': [0.46885710307072337, 4.0348006517619845, 63.1405280889534], 'normal': [-0.18806846415466194, 0.5895952971741759, -0.7854983375797824], 'radius': 2.514890583642499}, 'confidence': 0.8419549243547563, 'timestamp': 315.025567, 'diameter_3d': 5.029781167284998, 'ellipse': {'center': [164.75207019387747, 159.18747166513072], 'axes': [37.01450596556049, 49.41942182576848], 'angle': -73.91244256575646}, 'location': [164.75207019387747, 159.18747166513072], 'diameter': 49.41942182576848, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8828951796591711, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.201354019285311, 'phi': -1.8057981845488724, 'norm_pos': [0.5148502193558671, 0.3367188680619554], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.849025,"{'circle_3d': {'center': [0.463005659391166, 4.020259185208272, 63.13103206152236], 'normal': [-0.1885560844612917, 0.5883835082946999, -0.7862896731990361], 'radius': 2.5191240141356275}, 'confidence': 0.9057057363840265, 'timestamp': 315.033967, 'diameter_3d': 5.038248028271255, 'ellipse': {'center': [164.69632277717045, 159.04935508664096], 'axes': [37.13121609693794, 49.50997953228829], 'angle': -73.83555301957706}, 'location': [164.69632277717045, 159.04935508664096], 'diameter': 49.50997953228829, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8828125313176005, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.199854541424435, 'phi': -1.8061567865948844, 'norm_pos': [0.5146760086786577, 0.33729435380566264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.855555,"{'circle_3d': {'center': [0.4810790667801945, 4.021640610632107, 63.12774967805378], 'normal': [-0.18704996717887268, 0.5884986270800194, -0.786563205154751], 'radius': 2.485239672128609}, 'confidence': 0.876361462979914, 'timestamp': 315.042367, 'diameter_3d': 4.970479344257218, 'ellipse': {'center': [164.8691026497536, 159.07624945583652], 'axes': [36.64729268179361, 48.8463142515568], 'angle': -73.98176264494307}, 'location': [164.8691026497536, 159.07624945583652], 'diameter': 48.8463142515568, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8824655194164754, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.1999969199955336, 'phi': -1.804266391647663, 'norm_pos': [0.5152159457804799, 0.33718229393401455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.863094,"{'circle_3d': {'center': [0.47742078065871274, 4.025830857878466, 63.13175723324481], 'normal': [-0.18735482435566284, 0.5888478143505493, -0.786229242222165], 'radius': 2.5123074164442096}, 'confidence': 0.8936674689239485, 'timestamp': 315.050767, 'diameter_3d': 5.024614832888419, 'ellipse': {'center': [164.83617448489102, 159.10568586308668], 'axes': [37.02478562857054, 49.3755013412223], 'angle': -73.96153679250133}, 'location': [164.83617448489102, 159.10568586308668], 'diameter': 49.3755013412223, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8826220810998708, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.200428884073075, 'phi': -1.8047289378749583, 'norm_pos': [0.5151130452652845, 0.3370596422371388], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581993451.871402,"{'circle_3d': {'center': [0.47566934134314387, 4.022323441493884, 63.129548780343384], 'normal': [-0.18750077763196024, 0.5885555296518342, -0.7864132799639507], 'radius': 2.526949566222123}, 'confidence': 0.8732488289401518, 'timestamp': 315.059167, 'diameter_3d': 5.053899132444246, 'ellipse': {'center': [164.82100963938348, 159.0676336175556], 'axes': [37.25356041088023, 49.66514939262675], 'angle': -73.9403347447248}, 'location': [164.82100963938348, 159.0676336175556], 'diameter': 49.66514939262675, 'sphere': {'center': [2.7256786729266667, -3.040342914328126, 72.5665081399108], 'radius': 12.0}, 'projected_sphere': {'center': [183.28788886956372, 94.02365560639811], 'axes': [205.0532729411595, 205.0532729411595], 'angle': 90.0}, 'model_confidence': 0.8826570034148662, 'model_id': 1, 'model_birth_timestamp': 244.457167, 'theta': 2.2000673023765014, 'phi': -1.8048517855230717, 'norm_pos': [0.5150656551230733, 0.337218193260185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
