eye_packets,62
norm_X,norm_Y,phi,theta,confidence,timestamp
1581994856.725019,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 1697.649495, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4905380731474951, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994856.787997,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 1697.699895, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4905380731474951, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994856.948265,"{'circle_3d': {'center': [0.05970572768914062, 6.612805995235134, 82.796692357013], 'normal': [-0.21952718360999243, 0.6376177668527574, -0.7384114023022447], 'radius': 3.20311906967237}, 'confidence': 0.9430223944729071, 'timestamp': 1697.767095, 'diameter_3d': 6.40623813934474, 'ellipse': {'center': [160.59791424835342, 169.11469713965354], 'axes': [32.99954758806408, 48.00240984790798], 'angle': -72.34651389267779}, 'location': [160.59791424835342, 169.11469713965354], 'diameter': 48.00240984790798, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4923387273220281, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.262198227699928, 'phi': -1.8597710765863207, 'norm_pos': [0.5018684820261045, 0.2953554285847769], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994857.002793,"{'circle_3d': {'center': [-0.032409131900746235, 6.902043713375755, 83.08368131383693], 'normal': [-0.22720342190914966, 0.6617209100311424, -0.7144956559002509], 'radius': 3.3410419630984145}, 'confidence': 0.4108584836907515, 'timestamp': 1697.935095, 'diameter_3d': 6.682083926196829, 'ellipse': {'center': [159.9208454452426, 171.07191089320813], 'axes': [32.89810986701722, 49.89914263926061], 'angle': -72.29477423927607}, 'location': [159.9208454452426, 171.07191089320813], 'diameter': 49.89914263926061, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4923387273220281, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.293908080478575, 'phi': -1.878676119635405, 'norm_pos': [0.49975264201638314, 0.28720037127829945], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994857.073728,"{'circle_3d': {'center': [0.13065999483308488, 6.791897372291011, 82.93339154742716], 'normal': [-0.2136143280146637, 0.6525420482740804, -0.727019803101065], 'radius': 3.3202743595520445}, 'confidence': 0.30336665583388933, 'timestamp': 1697.993895, 'diameter_3d': 6.640548719104089, 'ellipse': {'center': [161.13198619352508, 170.3419936937365], 'axes': [33.47061293625708, 49.67832399501101], 'angle': -73.18410498493893}, 'location': [161.13198619352508, 170.3419936937365], 'diameter': 49.67832399501101, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4923387273220281, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.281730658933478, 'phi': -1.8565755313770933, 'norm_pos': [0.5035374568547659, 0.2902416929427646], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994857.153823,"{'circle_3d': {'center': [0.011220469908627795, 6.570272459514563, 82.77464134919175], 'normal': [-0.2235676217583685, 0.6340733055427098, -0.7402489862873495], 'radius': 3.1867928827307743}, 'confidence': 0.9975824861782324, 'timestamp': 1698.052695, 'diameter_3d': 6.373585765461549, 'ellipse': {'center': [160.2362888520681, 168.8141281155654], 'axes': [32.94994838133392, 47.77003804995324], 'angle': -71.92312168175722}, 'location': [160.2362888520681, 168.8141281155654], 'diameter': 47.77003804995324, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4993704233551832, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.25760585175708, 'phi': -1.8641023576537856, 'norm_pos': [0.5007384026627129, 0.2966077995184775], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994857.187576,"{'circle_3d': {'center': [0.04247782199314587, 6.690437301988315, 82.86950470981199], 'normal': [-0.220962842417992, 0.6440870424155225, -0.7323437062356627], 'radius': 3.1507143355075082}, 'confidence': 0.7938237991062979, 'timestamp': 1698.136695, 'diameter_3d': 6.3014286710150165, 'ellipse': {'center': [160.46314316788568, 169.66600201064884], 'axes': [32.091808532629614, 47.175348733212225], 'angle': -72.38386864265011}, 'location': [160.46314316788568, 169.66600201064884], 'diameter': 47.175348733212225, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.49947342210708845, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.270625526297545, 'phi': -1.8638304793311062, 'norm_pos': [0.5014473223996427, 0.2930583249556299], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994857.265383,"{'circle_3d': {'center': [0.008756921330731249, 6.670895035615922, 82.86258095887513], 'normal': [-0.2237729174731932, 0.642458520217823, -0.7329206854804007], 'radius': 3.189289553976713}, 'confidence': 0.7020320617293199, 'timestamp': 1698.170295, 'diameter_3d': 6.378579107953426, 'ellipse': {'center': [160.21630538084713, 169.51489158200647], 'axes': [32.52458204802395, 47.75717840186088], 'angle': -72.11330025582781}, 'location': [160.21630538084713, 169.51489158200647], 'diameter': 47.75717840186088, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.49929524937469827, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.268498509189208, 'phi': -1.867123652544871, 'norm_pos': [0.5006759543151473, 0.29368795174163975], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994857.314197,"{'circle_3d': {'center': [0.014890582486835502, 6.700038257969674, 82.88633691940476], 'normal': [-0.22326177904351785, 0.6448871220806357, -0.7309410221029319], 'radius': 3.167574978012005}, 'confidence': 0.7505229537644388, 'timestamp': 1698.254295, 'diameter_3d': 6.33514995602401, 'ellipse': {'center': [160.25932638902313, 169.724110660995], 'axes': [32.181294025411475, 47.41833629803563], 'angle': -72.21422958845396}, 'location': [160.25932638902313, 169.724110660995], 'diameter': 47.41833629803563, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4992994958521346, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.271671908558373, 'phi': -1.867240390214813, 'norm_pos': [0.5008103949656972, 0.2928162055791875], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994857.357516,"{'circle_3d': {'center': [-0.23960860144679463, 6.817855256538829, 83.07452072759656], 'normal': [-0.24447004437132047, 0.6547052052947323, -0.7152590380869487], 'radius': 3.292502653417953}, 'confidence': 0.47057282551152607, 'timestamp': 1698.296295, 'diameter_3d': 6.585005306835906, 'ellipse': {'center': [158.38080915011733, 170.46553350688626], 'axes': [32.49158527789426, 49.17836039265436], 'angle': -70.74595120057708}, 'location': [158.38080915011733, 170.46553350688626], 'diameter': 49.17836039265436, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4992994958521346, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.284588881602572, 'phi': -1.9001405503537487, 'norm_pos': [0.4949400285941167, 0.28972694372130725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581994857.396872,"{'circle_3d': {'center': [-0.12447235536487655, 6.4960201315452215, 82.75339286382223], 'normal': [-0.23487535719782718, 0.6278856115452647, -0.742019693401477], 'radius': 3.1918052868461886}, 'confidence': 0.7650469694594926, 'timestamp': 1698.338295, 'diameter_3d': 6.383610573692377, 'ellipse': {'center': [159.22766740226928, 168.27164119500594], 'axes': [33.126723091124546, 47.8569681924703], 'angle': -70.82342835028048}, 'location': [159.22766740226928, 168.27164119500594], 'diameter': 47.8569681924703, 'sphere': {'center': [2.6940319310090497, -1.0386072069979548, 91.65762918463994], 'radius': 12.0}, 'projected_sphere': {'center': [178.22324897648042, 112.97454588268313], 'axes': [162.34327826683085, 162.34327826683085], 'angle': 90.0}, 'model_confidence': 0.4991177728171592, 'model_id': 1, 'model_birth_timestamp': 1464.100517, 'theta': 2.2496298957958025, 'phi': -1.8773531629974278, 'norm_pos': [0.4975864606320915, 0.2988681616874752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
