imu_packets,1170
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1581992684.660788,0.05872,-0.00684,-0.99573,0.07068,0.1569
1581992684.666354,0.05878,-0.00690,-0.99573,0.07074,0.1569
1581992684.6717691,0.05884,-0.00696,-0.99573,0.07080,0.1569
1581992684.677689,0.05890,-0.00702,-0.99573,0.07080,0.1569
1581992684.6828191,0.05908,-0.00720,-0.99573,0.07080,0.1569
1581992684.6886652,0.05914,-0.00732,-0.99573,0.07074,0.1569
1581992684.6952052,0.05920,-0.00745,-0.99573,0.07068,0.1569
1581992684.7001758,0.05927,-0.00751,-0.99573,0.07062,0.1569
1581992684.705709,0.05933,-0.00763,-0.99573,0.07050,0.1569
1581992684.7112699,0.05939,-0.00775,-0.99573,0.07037,0.1569
1581992684.7163782,0.05945,-0.00787,-0.99573,0.07025,0.1569
1581992684.722784,0.05951,-0.00800,-0.99573,0.07007,0.1569
1581992684.728874,0.05957,-0.00830,-0.99573,0.06970,0.1569
1581992684.734417,0.05957,-0.00842,-0.99579,0.06952,0.1569
1581992684.739512,0.05957,-0.00867,-0.99579,0.06934,0.1569
1581992684.745355,0.05963,-0.00885,-0.99579,0.06915,0.1569
1581992684.7507432,0.05963,-0.00903,-0.99579,0.06897,0.1569
1581992684.7565079,0.05963,-0.00928,-0.99579,0.06879,0.1569
1581992684.7624278,0.05963,-0.00952,-0.99579,0.06860,0.1569
1581992684.767286,0.05969,-0.00977,-0.99585,0.06842,0.1570
1581992684.7737238,0.05969,-0.01019,-0.99585,0.06805,0.1570
1581992684.7786381,0.05969,-0.01044,-0.99585,0.06793,0.1570
1581992684.784054,0.05969,-0.01068,-0.99585,0.06775,0.1570
1581992684.7906141,0.05975,-0.01086,-0.99585,0.06763,0.1570
1581992684.7969542,0.05975,-0.01105,-0.99585,0.06750,0.1570
1581992684.801079,0.05975,-0.01123,-0.99585,0.06738,0.1570
1581992684.8070998,0.05975,-0.01141,-0.99585,0.06732,0.1570
