eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1596593077.421742,"{'circle_3d': {'center': [4.246315337966912, 7.599586960083169, 83.77721065760142], 'normal': [-0.28212032357021444, 0.5478800932316453, -0.7875503326576156], 'radius': 3.1564942531033595}, 'confidence': 0.9230734922229393, 'timestamp': 164056.291594, 'diameter_3d': 6.312988506206719, 'ellipse': {'center': [191.63780713395946, 175.89172332781405], 'axes': [35.04537643558289, 46.884247708752355], 'angle': -67.96384629321895}, 'location': [191.63780713395946, 175.89172332781405], 'diameter': 46.884247708752355, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7324996988836485, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.1506243699733325, 'phi': -1.914779785481627, 'norm_pos': [0.5988681472936233, 0.2671178194674415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.433949,"{'circle_3d': {'center': [4.253548701443197, 7.56540983684104, 83.7509443392185], 'normal': [-0.281517543280524, 0.5450319996281346, -0.7897391925228577], 'radius': 3.1262195521803586}, 'confidence': 0.9971703350410891, 'timestamp': 164056.299994, 'diameter_3d': 6.252439104360717, 'ellipse': {'center': [191.69728396626698, 175.66333006258222], 'axes': [34.842089483280525, 46.448742842982625], 'angle': -67.93326721281701}, 'location': [191.69728396626698, 175.66333006258222], 'diameter': 46.448742842982625, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7312701896609819, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.147223607859117, 'phi': -1.913222514182089, 'norm_pos': [0.5990540123945843, 0.2680694580725741], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.437993,"{'circle_3d': {'center': [4.218251825716127, 7.605445552073986, 83.79139352208728], 'normal': [-0.2844589495911132, 0.5483683092308801, -0.7863684272837932], 'radius': 3.172548984758543}, 'confidence': 0.9772548912324956, 'timestamp': 164056.308393, 'diameter_3d': 6.345097969517086, 'ellipse': {'center': [191.4282403043797, 175.92250741220593], 'axes': [35.16030710989806, 47.11465431316057], 'angle': -67.76791634203283}, 'location': [191.4282403043797, 175.92250741220593], 'diameter': 47.11465431316057, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7313260432981861, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.151208083262075, 'phi': -1.9178892107090557, 'norm_pos': [0.5982132509511866, 0.2669895524491419], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.4525208,"{'circle_3d': {'center': [4.200299864972485, 7.561304421494665, 83.7672571071821], 'normal': [-0.28595494631975, 0.5446898816826033, -0.7883797951925584], 'radius': 3.154203086523604}, 'confidence': 0.8765238381729985, 'timestamp': 164056.316793, 'diameter_3d': 6.308406173047208, 'ellipse': {'center': [191.30332657326153, 175.61704434917493], 'axes': [35.08970817328054, 46.85510667717951], 'angle': -67.52202407281837}, 'location': [191.30332657326153, 175.61704434917493], 'diameter': 46.85510667717951, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7305039431523053, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.14681560884661, 'phi': -1.9187508296160993, 'norm_pos': [0.5978228955414423, 0.26826231521177113], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.453588,"{'circle_3d': {'center': [4.26704203048705, 7.598393173399359, 83.76898173276979], 'normal': [-0.2803930991935362, 0.5477806110079945, -0.788236076393584], 'radius': 3.164198658585165}, 'confidence': 0.9974571786838317, 'timestamp': 164056.325193, 'diameter_3d': 6.32839731717033, 'ellipse': {'center': [191.79438248069886, 175.88628254858077], 'axes': [35.166058132193896, 47.00353918503654], 'angle': -68.11684602323258}, 'location': [191.79438248069886, 175.88628254858077], 'diameter': 47.00353918503654, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7295280057481257, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.1505054559421235, 'phi': -1.912559782861478, 'norm_pos': [0.5993574452521839, 0.2671404893809135], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.4615839,"{'circle_3d': {'center': [4.231417051801548, 7.5562835226046765, 83.75256551112658], 'normal': [-0.28336184741732806, 0.544271473441771, -0.7896040948638517], 'radius': 3.1469944251591766}, 'confidence': 0.9988517912186788, 'timestamp': 164056.333593, 'diameter_3d': 6.293988850318353, 'ellipse': {'center': [191.53677945083453, 175.5906985338368], 'axes': [35.07397461747516, 46.75641623976286], 'angle': -67.74350852266058}, 'location': [191.53677945083453, 175.5906985338368], 'diameter': 46.75641623976286, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7298453742593081, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.1463167753618753, 'phi': -1.9153474075920947, 'norm_pos': [0.5985524357838579, 0.2683720894423467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.475498,"{'circle_3d': {'center': [4.233124973862824, 7.563903789323595, 83.75720957714516], 'normal': [-0.2832195205788884, 0.5449064956683475, -0.7892170893623033], 'radius': 3.1561197361994937}, 'confidence': 0.988296991338189, 'timestamp': 164056.341993, 'diameter_3d': 6.312239472398987, 'ellipse': {'center': [191.5487347437173, 175.64185014283083], 'axes': [35.150840402013266, 46.889532832936304], 'angle': -67.77559186628582}, 'location': [191.5487347437173, 175.64185014283083], 'diameter': 46.889532832936304, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7291594487702224, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.147073923254168, 'phi': -1.9153435418357765, 'norm_pos': [0.5985897960741166, 0.26815895773820486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.481216,"{'circle_3d': {'center': [4.26729486333521, 7.5529493069708025, 83.73747246316071], 'normal': [-0.2803720297895229, 0.5439936221389481, -0.790861848861007], 'radius': 3.139926317935622}, 'confidence': 0.9223746724595083, 'timestamp': 164056.350393, 'diameter_3d': 6.279852635871244, 'ellipse': {'center': [191.80549310246943, 175.57695710926106], 'axes': [35.059824634033184, 46.660054813923765], 'angle': -68.00614330854354}, 'location': [191.80549310246943, 175.57695710926106], 'diameter': 46.660054813923765, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7288284794024547, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.1459856054591797, 'phi': -1.9114873389634661, 'norm_pos': [0.5993921659452169, 0.26842934537807894], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.490871,"{'circle_3d': {'center': [4.208064869200036, 7.569837397127186, 83.77034359822791], 'normal': [-0.2853078626341208, 0.5454009629853135, -0.788122587605407], 'radius': 3.1252349005914177}, 'confidence': 0.9502358167561319, 'timestamp': 164056.358793, 'diameter_3d': 6.2504698011828355, 'ellipse': {'center': [191.35524679775762, 175.68422201736686], 'axes': [34.74815071905379, 46.422972188052114], 'angle': -67.60188066210105}, 'location': [191.35524679775762, 175.68422201736686], 'diameter': 46.422972188052114, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7285912837622588, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.1476637431784704, 'phi': -1.9181297138614002, 'norm_pos': [0.5979851462429926, 0.2679824082609714], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.49948,"{'circle_3d': {'center': [4.260384689472993, 7.605869547698282, 83.77655389330482], 'normal': [-0.28094787761137435, 0.5484036421995714, -0.7876050630156644], 'radius': 3.1369741077111435}, 'confidence': 0.9553826049939103, 'timestamp': 164056.367193, 'diameter_3d': 6.273948215422287, 'ellipse': {'center': [191.73881815024157, 175.9426007530294], 'axes': [34.82641803316907, 46.594680667370575], 'angle': -68.08503175098119}, 'location': [191.73881815024157, 175.9426007530294], 'diameter': 46.594680667370575, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7275051658084064, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.151250336189542, 'phi': -1.9134377599468955, 'norm_pos': [0.5991838067195049, 0.2669058301957108], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596593077.5078359,"{'circle_3d': {'center': [4.215399500017966, 7.555526087058082, 83.75780658200142], 'normal': [-0.28469664339929324, 0.5442083538128881, -0.7891673389576143], 'radius': 3.133582226523321}, 'confidence': 0.9666574692300007, 'timestamp': 164056.375593, 'diameter_3d': 6.267164453046642, 'ellipse': {'center': [191.4151908255623, 175.58488306961112], 'axes': [34.903295575499094, 46.55397502174256], 'angle': -67.62085436391023}, 'location': [191.4151908255623, 175.58488306961112], 'diameter': 46.55397502174256, 'sphere': {'center': [7.631759220809485, 1.025025841303425, 93.2278146494928], 'radius': 12.0}, 'projected_sphere': {'center': [210.75406663442178, 126.81680702264086], 'axes': [159.6090185739536, 159.6090185739536], 'angle': 90.0}, 'model_confidence': 0.7281151785190398, 'model_id': 66, 'model_birth_timestamp': 163759.151135, 'theta': 2.1462415370737, 'phi': -1.917020775034691, 'norm_pos': [0.5981724713298822, 0.268396320543287], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
