imu_packets,1268
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596008346.79859,B1573829,0.02716,0.05170,-0.98517,0.16150,0.0200
1596008346.804042,B1573835,0.02716,0.05176,-0.98511,0.16156,0.0200
1596008346.810733,B1573840,0.02716,0.05182,-0.98511,0.16156,0.0200
1596008346.8146381,B1573845,0.02710,0.05188,-0.98511,0.16156,0.0200
1596008346.819665,B1573850,0.02704,0.05194,-0.98511,0.16162,0.0200
1596008346.825736,B1573856,0.02704,0.05206,-0.98511,0.16162,0.0200
1596008346.8325179,B1573861,0.02704,0.05212,-0.98511,0.16162,0.0200
1596008346.835191,B1573866,0.02704,0.05219,-0.98511,0.16168,0.0200
1596008346.84042,B1573871,0.02710,0.05231,-0.98511,0.16168,0.0200
1596008346.84672,B1573876,0.02710,0.05237,-0.98511,0.16168,0.0200
1596008346.8510232,B1573881,0.02710,0.05243,-0.98505,0.16174,0.0200
1596008346.8556108,B1573886,0.02710,0.05249,-0.98505,0.16174,0.0200
1596008346.861398,B1573892,0.02716,0.05261,-0.98505,0.16174,0.0200
1596008346.865612,B1573897,0.02716,0.05267,-0.98505,0.16174,0.0200
1596008346.872669,B1573902,0.02722,0.05273,-0.98505,0.16174,0.0200
1596008346.877281,B1573907,0.02722,0.05280,-0.98505,0.16174,0.0200
1596008346.88394,B1573912,0.02728,0.05292,-0.98505,0.16174,0.0200
1596008346.886739,B1573917,0.02734,0.05298,-0.98505,0.16180,0.0200
1596008346.8909929,B1573922,0.02734,0.05304,-0.98505,0.16180,0.0200
1596008346.896437,B1573927,0.02740,0.05310,-0.98505,0.16174,0.0200
1596008346.901281,B1573932,0.02740,0.05322,-0.98499,0.16174,0.0200
1596008346.9064,B1573937,0.02747,0.05328,-0.98499,0.16174,0.0200
1596008346.9116008,B1573942,0.02753,0.05334,-0.98499,0.16174,0.0200
1596008346.9165282,B1573947,0.02759,0.05341,-0.98499,0.16174,0.0200
1596008346.921601,B1573953,0.02759,0.05347,-0.98499,0.16168,0.0200
1596008346.9275892,B1573958,0.02765,0.05353,-0.98499,0.16168,0.0200
1596008346.93327,B1573964,0.02771,0.05359,-0.98499,0.16162,0.0200
1596008346.93855,B1573970,0.02777,0.05365,-0.98499,0.16162,0.0200
1596008346.94382,B1573975,0.02783,0.05371,-0.98499,0.16156,0.0200
1596008346.9496179,B1573980,0.02783,0.05383,-0.98499,0.16150,0.0200
1596008346.954567,B1573986,0.02789,0.05389,-0.98499,0.16150,0.0200
1596008346.960233,B1573991,0.02789,0.05396,-0.98499,0.16144,0.0200
1596008346.96513,B1573996,0.02795,0.05402,-0.98499,0.16138,0.0200
1596008346.970658,B1574001,0.02795,0.05408,-0.98499,0.16138,0.0200
1596008346.9761732,B1574006,0.02802,0.05420,-0.98505,0.16132,0.0200
1596008346.980501,B1574011,0.02802,0.05426,-0.98505,0.16125,0.0200
1596008346.985425,B1574016,0.02802,0.05432,-0.98505,0.16125,0.0200
1596008346.9903848,B1574021,0.02808,0.05438,-0.98505,0.16119,0.0200
