imu_packets,1282
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595916520.499626,B1947424,0.02179,0.02588,-0.99609,0.08179,0.0203
1595916520.5044942,B1947429,0.02179,0.02594,-0.99609,0.08167,0.0203
1595916520.511035,B1947434,0.02185,0.02594,-0.99609,0.08160,0.0203
1595916520.515208,B1947439,0.02191,0.02600,-0.99609,0.08154,0.0203
1595916520.5203001,B1947444,0.02191,0.02600,-0.99609,0.08148,0.0203
1595916520.524809,B1947449,0.02197,0.02600,-0.99609,0.08142,0.0203
1595916520.529551,B1947454,0.02197,0.02606,-0.99609,0.08136,0.0203
1595916520.535548,B1947459,0.02197,0.02606,-0.99609,0.08124,0.0203
1595916520.53981,B1947464,0.02197,0.02600,-0.99609,0.08118,0.0203
1595916520.5448818,B1947470,0.02197,0.02606,-0.99609,0.08112,0.0203
1595916520.550617,B1947475,0.02191,0.02600,-0.99615,0.08099,0.0203
1595916520.5553448,B1947480,0.02191,0.02600,-0.99615,0.08093,0.0203
1595916520.560799,B1947485,0.02185,0.02600,-0.99615,0.08087,0.0203
1595916520.5663722,B1947490,0.02185,0.02606,-0.99615,0.08075,0.0203
1595916520.570279,B1947495,0.02179,0.02606,-0.99615,0.08069,0.0203
1595916520.576097,B1947500,0.02179,0.02612,-0.99615,0.08057,0.0203
1595916520.581681,B1947506,0.02173,0.02612,-0.99615,0.08051,0.0203
1595916520.5882828,B1947512,0.02167,0.02618,-0.99615,0.08038,0.0203
1595916520.593057,B1947517,0.02161,0.02631,-0.99622,0.08032,0.0203
1595916520.597228,B1947522,0.02161,0.02637,-0.99622,0.08020,0.0203
1595916520.6026208,B1947527,0.02155,0.02643,-0.99622,0.08014,0.0203
1595916520.608599,B1947533,0.02148,0.02649,-0.99622,0.08002,0.0203
1595916520.6133811,B1947538,0.02142,0.02655,-0.99622,0.07996,0.0203
1595916520.618965,B1947543,0.02136,0.02661,-0.99622,0.07983,0.0203
1595916520.623234,B1947548,0.02130,0.02673,-0.99622,0.07971,0.0203
1595916520.628136,B1947553,0.02130,0.02679,-0.99622,0.07959,0.0203
1595916520.6331751,B1947558,0.02124,0.02686,-0.99628,0.07947,0.0203
1595916520.638051,B1947563,0.02124,0.02692,-0.99628,0.07941,0.0203
1595916520.6433,B1947568,0.02118,0.02698,-0.99628,0.07922,0.0202
1595916520.648098,B1947573,0.02118,0.02704,-0.99628,0.07910,0.0202
1595916520.653512,B1947578,0.02118,0.02710,-0.99628,0.07892,0.0202
1595916520.658252,B1947583,0.02124,0.02716,-0.99628,0.07874,0.0202
1595916520.663337,B1947588,0.02124,0.02722,-0.99634,0.07861,0.0202
