imu_packets,1271
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595916018.1441338,B1444642,0.00452,0.03766,-0.99524,0.09003,0.0201
1595916018.148829,B1444647,0.00452,0.03760,-0.99524,0.08997,0.0201
1595916018.153397,B1444652,0.00452,0.03754,-0.99524,0.08997,0.0201
1595916018.15954,B1444657,0.00452,0.03741,-0.99524,0.08997,0.0201
1595916018.1634429,B1444662,0.00452,0.03729,-0.99524,0.08997,0.0201
1595916018.1706398,B1444667,0.00452,0.03723,-0.99524,0.08997,0.0201
1595916018.1736362,B1444672,0.00452,0.03711,-0.99524,0.08997,0.0201
1595916018.1785972,B1444677,0.00452,0.03699,-0.99524,0.09003,0.0200
1595916018.185772,B1444682,0.00446,0.03687,-0.99524,0.09003,0.0200
1595916018.189365,B1444687,0.00446,0.03674,-0.99524,0.09003,0.0200
1595916018.1935859,B1444692,0.00446,0.03662,-0.99524,0.09003,0.0200
1595916018.1988428,B1444697,0.00446,0.03650,-0.99524,0.09003,0.0200
1595916018.2048278,B1444702,0.00446,0.03638,-0.99524,0.09003,0.0200
1595916018.208995,B1444707,0.00446,0.03625,-0.99524,0.09003,0.0200
1595916018.214893,B1444712,0.00452,0.03613,-0.99530,0.09003,0.0200
1595916018.218524,B1444717,0.00452,0.03601,-0.99530,0.09003,0.0200
1595916018.224056,B1444722,0.00452,0.03589,-0.99530,0.09003,0.0200
1595916018.228447,B1444727,0.00458,0.03583,-0.99530,0.09003,0.0200
1595916018.234097,B1444732,0.00458,0.03571,-0.99530,0.09003,0.0200
1595916018.2401228,B1444737,0.00464,0.03564,-0.99530,0.09003,0.0200
1595916018.243445,B1444742,0.00464,0.03558,-0.99530,0.09003,0.0200
1595916018.249158,B1444747,0.00470,0.03552,-0.99530,0.08997,0.0200
1595916018.253566,B1444752,0.00470,0.03546,-0.99530,0.08997,0.0200
1595916018.2586648,B1444757,0.00476,0.03540,-0.99530,0.08997,0.0200
1595916018.2635179,B1444762,0.00476,0.03534,-0.99530,0.08990,0.0200
1595916018.268467,B1444767,0.00482,0.03528,-0.99530,0.08990,0.0200
1595916018.273578,B1444772,0.00482,0.03522,-0.99530,0.08990,0.0200
1595916018.278687,B1444777,0.00482,0.03516,-0.99530,0.08984,0.0200
1595916018.2835488,B1444782,0.00488,0.03510,-0.99530,0.08978,0.0200
1595916018.289061,B1444787,0.00488,0.03503,-0.99536,0.08978,0.0200
1595916018.296034,B1444792,0.00488,0.03497,-0.99536,0.08972,0.0200
1595916018.2988951,B1444797,0.00494,0.03491,-0.99536,0.08972,0.0200
1595916018.3044422,B1444802,0.00494,0.03485,-0.99536,0.08966,0.0200
1595916018.3094022,B1444807,0.00500,0.03485,-0.99536,0.08960,0.0200
1595916018.3145568,B1444812,0.00507,0.03479,-0.99536,0.08960,0.0200
1595916018.320244,B1444817,0.00513,0.03473,-0.99536,0.08954,0.0200
1595916018.323335,B1444822,0.00513,0.03473,-0.99536,0.08948,0.0200
1595916018.328608,B1444827,0.00519,0.03473,-0.99536,0.08948,0.0200
1595916018.33372,B1444832,0.00519,0.03473,-0.99536,0.08942,0.0200
1595916018.338638,B1444837,0.00525,0.03479,-0.99536,0.08936,0.0200
1595916018.343585,B1444842,0.00531,0.03479,-0.99536,0.08929,0.0200
1595916018.348842,B1444847,0.00531,0.03485,-0.99536,0.08923,0.0200
1595916018.353587,B1444852,0.00537,0.03485,-0.99536,0.08923,0.0200
1595916018.358397,B1444857,0.00543,0.03485,-0.99542,0.08917,0.0200
1595916018.363552,B1444862,0.00555,0.03479,-0.99542,0.08905,0.0200
1595916018.36853,B1444867,0.00568,0.03479,-0.99542,0.08899,0.0200
1595916018.373655,B1444872,0.00574,0.03473,-0.99542,0.08893,0.0200
1595916018.378389,B1444877,0.00586,0.03473,-0.99542,0.08887,0.0200
1595916018.383955,B1444882,0.00592,0.03467,-0.99542,0.08881,0.0200
1595916018.389971,B1444887,0.00604,0.03467,-0.99542,0.08875,0.0200
1595916018.393562,B1444892,0.00610,0.03467,-0.99542,0.08862,0.0200
1595916018.3986099,B1444897,0.00623,0.03467,-0.99542,0.08856,0.0200
1595916018.4044201,B1444902,0.00629,0.03467,-0.99548,0.08844,0.0200
1595916018.408365,B1444907,0.00641,0.03467,-0.99548,0.08838,0.0200
1595916018.413801,B1444912,0.00647,0.03467,-0.99548,0.08826,0.0200
