imu_packets,1280
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595916124.356508,B1550940,0.01404,0.03485,-0.99426,0.10010,0.0201
1595916124.3616729,B1550945,0.01404,0.03491,-0.99426,0.10004,0.0201
1595916124.368109,B1550950,0.01404,0.03497,-0.99426,0.10004,0.0201
1595916124.371503,B1550955,0.01398,0.03510,-0.99426,0.09998,0.0201
1595916124.376988,B1550960,0.01398,0.03510,-0.99426,0.09998,0.0201
1595916124.38207,B1550965,0.01392,0.03522,-0.99426,0.09991,0.0201
1595916124.387327,B1550971,0.01392,0.03528,-0.99426,0.09985,0.0201
1595916124.391663,B1550976,0.01392,0.03534,-0.99426,0.09979,0.0201
1595916124.396607,B1550981,0.01385,0.03534,-0.99426,0.09973,0.0201
1595916124.402045,B1550985,0.01385,0.03540,-0.99432,0.09967,0.0201
1595916124.406541,B1550991,0.01379,0.03546,-0.99432,0.09961,0.0201
1595916124.4117079,B1550995,0.01379,0.03546,-0.99432,0.09949,0.0201
1595916124.41682,B1551000,0.01373,0.03552,-0.99432,0.09943,0.0201
1595916124.421667,B1551006,0.01373,0.03552,-0.99432,0.09937,0.0201
1595916124.4265869,B1551011,0.01367,0.03552,-0.99432,0.09930,0.0201
1595916124.4317849,B1551015,0.01361,0.03558,-0.99432,0.09924,0.0201
1595916124.437372,B1551021,0.01361,0.03558,-0.99432,0.09912,0.0201
1595916124.4418209,B1551026,0.01355,0.03558,-0.99432,0.09906,0.0201
1595916124.44765,B1551031,0.01349,0.03564,-0.99438,0.09900,0.0201
1595916124.45196,B1551036,0.01343,0.03564,-0.99438,0.09894,0.0201
1595916124.4566941,B1551041,0.01337,0.03564,-0.99438,0.09888,0.0201
1595916124.461716,B1551046,0.01331,0.03564,-0.99438,0.09882,0.0201
1595916124.467139,B1551051,0.01324,0.03564,-0.99438,0.09875,0.0201
1595916124.4724228,B1551056,0.01318,0.03571,-0.99438,0.09869,0.0201
1595916124.476772,B1551061,0.01312,0.03571,-0.99438,0.09869,0.0201
1595916124.4817002,B1551066,0.01306,0.03577,-0.99438,0.09863,0.0201
1595916124.486536,B1551071,0.01300,0.03577,-0.99438,0.09857,0.0201
1595916124.492071,B1551076,0.01294,0.03577,-0.99438,0.09851,0.0201
1595916124.497087,B1551081,0.01288,0.03583,-0.99438,0.09845,0.0201
1595916124.502887,B1551086,0.01282,0.03583,-0.99445,0.09839,0.0201
1595916124.5071921,B1551091,0.01276,0.03589,-0.99445,0.09833,0.0201
1595916124.5133078,B1551096,0.01270,0.03595,-0.99445,0.09827,0.0201
1595916124.517211,B1551101,0.01263,0.03595,-0.99445,0.09821,0.0201
1595916124.521525,B1551106,0.01257,0.03601,-0.99445,0.09814,0.0200
1595916124.527246,B1551111,0.01257,0.03607,-0.99445,0.09808,0.0200
1595916124.531641,B1551116,0.01251,0.03613,-0.99445,0.09802,0.0201
1595916124.537107,B1551121,0.01245,0.03613,-0.99445,0.09796,0.0200
1595916124.54201,B1551126,0.01245,0.03619,-0.99445,0.09796,0.0200
1595916124.546978,B1551131,0.01239,0.03625,-0.99445,0.09784,0.0200
1595916124.552408,B1551136,0.01233,0.03632,-0.99445,0.09778,0.0200
1595916124.556863,B1551141,0.01233,0.03632,-0.99445,0.09772,0.0200
1595916124.5616992,B1551146,0.01227,0.03638,-0.99451,0.09766,0.0200
1595916124.567518,B1551151,0.01227,0.03644,-0.99451,0.09760,0.0200
1595916124.57172,B1551156,0.01221,0.03650,-0.99451,0.09753,0.0200
1595916124.5770292,B1551161,0.01221,0.03650,-0.99451,0.09747,0.0200
1595916124.582005,B1551166,0.01221,0.03656,-0.99451,0.09741,0.0200
1595916124.588515,B1551171,0.01215,0.03656,-0.99451,0.09729,0.0200
1595916124.591734,B1551176,0.01215,0.03662,-0.99451,0.09723,0.0200
1595916124.597138,B1551181,0.01221,0.03662,-0.99451,0.09717,0.0200
1595916124.60198,B1551186,0.01221,0.03662,-0.99451,0.09705,0.0200
1595916124.606744,B1551191,0.01221,0.03668,-0.99451,0.09698,0.0200
1595916124.61227,B1551196,0.01221,0.03668,-0.99457,0.09692,0.0200
1595916124.6167092,B1551201,0.01221,0.03674,-0.99457,0.09680,0.0200
1595916124.62168,B1551206,0.01227,0.03674,-0.99457,0.09674,0.0200
1595916124.627472,B1551211,0.01227,0.03680,-0.99457,0.09668,0.0200
1595916124.6316988,B1551216,0.01227,0.03680,-0.99457,0.09662,0.0200
1595916124.636726,B1551221,0.01227,0.03680,-0.99457,0.09656,0.0200
1595916124.641591,B1551226,0.01227,0.03687,-0.99457,0.09650,0.0200
