eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603857070.478636,"{'circle_3d': {'center': [-0.1440537844339964, 2.5791615403606905, 28.096942474065198], 'normal': [-0.12483683514385872, 0.46232130055772414, -0.877880845924935], 'radius': 1.71602362459817}, 'confidence': 0.9993719263267704, 'timestamp': 182260.060362, 'diameter_3d': 3.43204724919634, 'ellipse': {'center': [158.39837683995347, 150.6463154993658], 'axes': [34.609832780760826, 41.45231708897704], 'angle': -76.32599335618349}, 'location': [158.39837683995347, 150.6463154993658], 'diameter': 41.45231708897704, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8955689755281493, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0514076170220674, 'phi': -1.712051754988034, 'norm_pos': [0.4949949276248546, 0.3723070187526425], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.574738,"{'circle_3d': {'center': [-0.14609709972121632, 2.5754640424487985, 28.09528679014564], 'normal': [-0.12500711141779372, 0.4620131757317331, -0.8780188195848982], 'radius': 1.704624818277179}, 'confidence': 0.9999547647233582, 'timestamp': 182260.152762, 'diameter_3d': 3.409249636554358, 'ellipse': {'center': [158.37199324822924, 150.61010974975537], 'axes': [34.39040824738165, 41.17911056956041], 'angle': -76.29360977173427}, 'location': [158.37199324822924, 150.61010974975537], 'diameter': 41.17911056956041, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8968078614145725, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.051060157238986, 'phi': -1.7122199363820985, 'norm_pos': [0.4949124789007164, 0.372457876042686], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.583468,"{'circle_3d': {'center': [-0.12152256981474197, 2.5743296607898536, 28.091220607450943], 'normal': [-0.12295923392558751, 0.461918643926821, -0.8783576681427898], 'radius': 1.6934651578548605}, 'confidence': 0.9996092594497792, 'timestamp': 182260.161162, 'diameter_3d': 3.386930315709721, 'ellipse': {'center': [158.6647924088702, 150.60689002661962], 'axes': [34.18910131586133, 40.915459865511906], 'angle': -76.56592884605189}, 'location': [158.6647924088702, 150.60689002661962], 'diameter': 40.915459865511906, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8968630482993345, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.050953570191886, 'phi': -1.709880164710894, 'norm_pos': [0.4958274762777194, 0.37247129155575154], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.5902379,"{'circle_3d': {'center': [-0.16381542018960005, 2.580885267413686, 28.100679739024912], 'normal': [-0.12648363812349236, 0.4624649444788071, -0.8775694071782922], 'radius': 1.7216333887247341}, 'confidence': 0.9995578618263722, 'timestamp': 182260.169562, 'diameter_3d': 3.4432667774494683, 'ellipse': {'center': [158.16253901377877, 150.66001659863048], 'axes': [34.70030607813704, 41.58222884306114], 'angle': -76.10977217238019}, 'location': [158.16253901377877, 150.66001659863048], 'diameter': 41.58222884306114, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8981725415886599, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.051569619917482, 'phi': -1.7139400667288716, 'norm_pos': [0.49425793441805865, 0.3722499308390397], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.5991318,"{'circle_3d': {'center': [-0.13157252673286246, 2.5723252886670336, 28.091578387992204], 'normal': [-0.1237967303354309, 0.461751612916586, -0.8783278530976846], 'radius': 1.695315574141116}, 'confidence': 0.9994543292795239, 'timestamp': 182260.177962, 'diameter_3d': 3.390631148282232, 'ellipse': {'center': [158.54456197988878, 150.58145145997344], 'axes': [34.22500803679126, 40.95956445014577], 'angle': -76.44819239905819}, 'location': [158.54456197988878, 150.58145145997344], 'diameter': 40.95956445014577, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8981116108531917, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.050765252883142, 'phi': -1.7108198872666975, 'norm_pos': [0.4954517561871524, 0.37257728558344405], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.606445,"{'circle_3d': {'center': [-0.12766942041889595, 2.6219126667598935, 28.117245796647396], 'normal': [-0.12347147147593368, 0.4658838944243243, -0.8761889023764184], 'radius': 1.7286867265756938}, 'confidence': 0.9994469698534504, 'timestamp': 182260.186362, 'diameter_3d': 3.4573734531513876, 'ellipse': {'center': [158.59745334396715, 151.13078505075853], 'axes': [34.73136376575376, 41.728834478684405], 'angle': -76.61628607674739}, 'location': [158.59745334396715, 151.13078505075853], 'diameter': 41.728834478684405, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8988242119033485, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0554296003693664, 'phi': -1.7107932727907373, 'norm_pos': [0.49561704169989734, 0.37028839562183946], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.61418,"{'circle_3d': {'center': [-0.12896067473814465, 2.5664921161873693, 28.088146158558303], 'normal': [-0.12357907600253774, 0.4612655152099473, -0.8786138722171765], 'radius': 1.7310943396431686}, 'confidence': 0.966164364788543, 'timestamp': 182260.194762, 'diameter_3d': 3.4621886792863372, 'ellipse': {'center': [158.5814512751253, 150.4946529845555], 'axes': [34.97088955089159, 41.82982899800301], 'angle': -76.46284960290923}, 'location': [158.5814512751253, 150.4946529845555], 'diameter': 41.82982899800301, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8986912505429823, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0502173122599734, 'phi': -1.7105319872798923, 'norm_pos': [0.49556703523476653, 0.3729389458976854], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.6220312,"{'circle_3d': {'center': [-0.10865627108313713, 2.6091860200556143, 28.107828632189353], 'normal': [-0.12188704236462045, 0.46482334053230107, -0.8769736660812556], 'radius': 1.726166199847786}, 'confidence': 0.9149838909347278, 'timestamp': 182260.203162, 'diameter_3d': 3.452332399695572, 'ellipse': {'center': [158.82460296560564, 150.9893660243514], 'axes': [34.74066936069196, 41.68199473952807], 'angle': -76.79648815559102}, 'location': [158.82460296560564, 150.9893660243514], 'diameter': 41.68199473952807, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8987495146506319, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0542314033004545, 'phi': -1.708897600555145, 'norm_pos': [0.4963268842675176, 0.37087764156520253], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.630599,"{'circle_3d': {'center': [-0.11772218951868063, 2.5836701800488058, 28.095606413778142], 'normal': [-0.12264253556758241, 0.46269702053173367, -0.8779921842821898], 'radius': 1.7333065532406615}, 'confidence': 0.9970656038441346, 'timestamp': 182260.211562, 'diameter_3d': 3.466613106481323, 'ellipse': {'center': [158.71676546849113, 150.69183639363473], 'axes': [34.96568835339562, 41.87246780638664], 'angle': -76.63211352004028}, 'location': [158.71676546849113, 150.69183639363473], 'diameter': 41.87246780638664, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8989390053807167, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0518313862904116, 'phi': -1.709583530662829, 'norm_pos': [0.49598989208903477, 0.3721173483598553], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.6382248,"{'circle_3d': {'center': [-0.11490680213702387, 2.58477064235014, 28.095793518593577], 'normal': [-0.12240791995244434, 0.46278872572351154, -0.8779765922142369], 'radius': 1.7185568917756175}, 'confidence': 0.9550048647194296, 'timestamp': 182260.219962, 'diameter_3d': 3.437113783551235, 'ellipse': {'center': [158.7481859796293, 150.71328157929446], 'axes': [34.66618714249961, 41.51560642599959], 'angle': -76.66631328774007}, 'location': [158.7481859796293, 150.71328157929446], 'diameter': 41.51560642599959, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8990334609057515, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.051934833513188, 'phi': -1.7093238456261055, 'norm_pos': [0.4960880811863416, 0.37202799341960646], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.646799,"{'circle_3d': {'center': [-0.12963639195175225, 2.5983623971060625, 28.10503456778963], 'normal': [-0.12363538577033838, 0.4639213719531718, -0.8772065047812325], 'radius': 1.7279647694946745}, 'confidence': 0.9990947557120318, 'timestamp': 182260.228362, 'diameter_3d': 3.455929538989349, 'ellipse': {'center': [158.573385864615, 150.86146642705376], 'axes': [34.7969270747467, 41.72930302236956], 'angle': -76.53568877069463}, 'location': [158.573385864615, 150.86146642705376], 'diameter': 41.72930302236956, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8988843039433148, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.053212966249511, 'phi': -1.7108162040878807, 'norm_pos': [0.4955418308269219, 0.37141055655394273], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.658388,"{'circle_3d': {'center': [-0.11384974699205985, 2.5739056192456795, 28.08992638886553], 'normal': [-0.12231983202369734, 0.4618833071314732, -0.8784655196915744], 'radius': 1.7175912532181254}, 'confidence': 0.9883720618627397, 'timestamp': 182260.236762, 'diameter_3d': 3.435182506436251, 'ellipse': {'center': [158.76055616105452, 150.589475112557], 'axes': [34.68482659007996, 41.5008496311223], 'angle': -76.6510704021074}, 'location': [158.76055616105452, 150.589475112557], 'diameter': 41.5008496311223, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8985811548859246, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0509137285634376, 'phi': -1.7091493609302026, 'norm_pos': [0.4961267380032954, 0.3725438536976792], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.6665752,"{'circle_3d': {'center': [-0.1252564735656212, 2.5681354748906973, 28.088488689080307], 'normal': [-0.12327039257149412, 0.461402461768558, -0.8785853280070093], 'radius': 1.7308419240379094}, 'confidence': 0.9997253865337609, 'timestamp': 182260.245162, 'diameter_3d': 3.4616838480758187, 'ellipse': {'center': [158.625838418447, 150.51415968268424], 'axes': [34.963235090831596, 41.82326625488922], 'angle': -76.50859306539184}, 'location': [158.625838418447, 150.51415968268424], 'diameter': 41.82326625488922, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.89912193545163, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0503716658000624, 'phi': -1.7101919263505927, 'norm_pos': [0.49570574505764686, 0.3728576679888157], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.6745222,"{'circle_3d': {'center': [-0.14569270105351495, 2.5660735476016097, 28.090293315098158], 'normal': [-0.12497341152881859, 0.46123063449446733, -0.8784349425055219], 'radius': 1.6980950556827246}, 'confidence': 0.9560516026362726, 'timestamp': 182260.253562, 'diameter_3d': 3.396190111365449, 'ellipse': {'center': [158.3756081110077, 150.50620629677866], 'axes': [34.290590339873084, 41.02845968599021], 'angle': -76.27395106144257}, 'location': [158.3756081110077, 150.50620629677866], 'diameter': 41.02845968599021, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8993156684734771, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0501779999112855, 'phi': -1.712116229501107, 'norm_pos': [0.494923775346899, 0.3728908070967556], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.682252,"{'circle_3d': {'center': [-0.12469784576907328, 2.580236922498367, 28.09477440363881], 'normal': [-0.12322384025511512, 0.4624109157358638, -0.8780615184604674], 'radius': 1.7036876792916118}, 'confidence': 0.9995375082423181, 'timestamp': 182260.261962, 'diameter_3d': 3.4073753585832236, 'ellipse': {'center': [158.62842164057915, 150.6683869075823], 'axes': [34.373107108437765, 41.15745830784572], 'angle': -76.54524871735154}, 'location': [158.62842164057915, 150.6683869075823], 'diameter': 41.15745830784572, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8994667830080405, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0515086842134385, 'phi': -1.710222016317487, 'norm_pos': [0.4957138176268098, 0.3722150545517404], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857070.690018,"{'circle_3d': {'center': [-0.12811528874718237, 2.605016508523855, 28.108342020929147], 'normal': [-0.12350862716995754, 0.46447588123798783, -0.8769308836862726], 'radius': 1.703590656663983}, 'confidence': 0.9993538211641837, 'timestamp': 182260.270362, 'diameter_3d': 3.407181313327966, 'ellipse': {'center': [158.58786116331515, 150.9517273941358], 'axes': [34.283780610433226, 41.13540698941755], 'angle': -76.56917611678621}, 'location': [158.58786116331515, 150.9517273941358], 'diameter': 41.13540698941755, 'sphere': {'center': [1.3539882372923082, -2.9686940663319987, 38.63151262516442], 'radius': 12.0}, 'projected_sphere': {'center': [171.88728448914924, 93.93647156173988], 'axes': [210.70702084540378, 210.70702084540378], 'angle': 90.0}, 'model_confidence': 0.8997896287008533, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.053839013231947, 'phi': -1.71071790577032, 'norm_pos': [0.49558706613535985, 0.37103446919110084], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
