eye_packets,765
norm_X,norm_Y,phi,theta,confidence,timestamp
1595229712.742082,"{'circle_3d': {'center': [0.8732146967412959, 1.6244567191741641, 31.31630670630279], 'normal': [0.11129220585786183, 0.2555801525999111, -0.9603607814317999], 'radius': 2.8175789605134893}, 'confidence': 0.11146742477158465, 'timestamp': 245076.807128, 'diameter_3d': 5.635157921026979, 'ellipse': {'center': [176.7620253995943, 150.94858080141393], 'axes': [105.38257569172303, 111.60086307927395], 'angle': 65.79307570721501}, 'location': [176.7620253995943, 150.94858080141393], 'diameter': 111.60086307927395, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8292440650695567, 'phi': -1.4554251207413782, 'norm_pos': [0.5523813293737322, 0.37104757999410864], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.749171,"{'circle_3d': {'center': [0.8760992605410372, 1.6273897809450326, 31.31742234833331], 'normal': [0.11153258617450694, 0.25582457441415013, -0.96026781126259], 'radius': 2.816791160665592}, 'confidence': 0.15552813429949536, 'timestamp': 245076.815528, 'diameter_3d': 5.633582321331184, 'ellipse': {'center': [176.81780104055048, 151.00528837416724], 'axes': [105.33316692374473, 111.5657512222851], 'angle': 65.76598394633679}, 'location': [176.81780104055048, 151.00528837416724], 'diameter': 111.5657512222851, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8294968919749737, 'phi': -1.455167048320984, 'norm_pos': [0.5525556282517202, 0.3708112984409698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.75606,"{'circle_3d': {'center': [0.8789331628927506, 1.6303637341032529, 31.318544575240246], 'normal': [0.11176874470381638, 0.2560724038440018, -0.9601742923536786], 'radius': 2.813367247465092}, 'confidence': 0.12635071399481282, 'timestamp': 245076.823928, 'diameter_3d': 5.626734494930184, 'ellipse': {'center': [176.8735753714284, 151.06505260774225], 'axes': [105.1849731081045, 111.42614664891406], 'angle': 65.74017320296647}, 'location': [176.8735753714284, 151.06505260774225], 'diameter': 111.42614664891406, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8297532609480964, 'phi': -1.4549132138736822, 'norm_pos': [0.5527299230357137, 0.370562280801074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.766465,"{'circle_3d': {'center': [0.8817164054538831, 1.6333785700962493, 31.31967338113941], 'normal': [0.11200068158391076, 0.2563236401767515, -0.9600802251954149], 'radius': 2.817215663812372}, 'confidence': 0.09684488227678466, 'timestamp': 245076.832328, 'diameter_3d': 5.634431327624744, 'ellipse': {'center': [176.9256354709531, 151.11933457750771], 'axes': [105.30890082847759, 111.57472807572248], 'angle': 65.71561102870939}, 'location': [176.9256354709531, 151.11933457750771], 'diameter': 111.57472807572248, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.830013171989794, 'phi': -1.4546636173985712, 'norm_pos': [0.5528926108467285, 0.37033610592705124], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.772841,"{'circle_3d': {'center': [0.8844489900395611, 1.6364342802399428, 31.320808761235213], 'normal': [0.1122283969660506, 0.256578282688726, -0.9599856101874313], 'radius': 2.825530000496098}, 'confidence': 0.14924502577127996, 'timestamp': 245076.840728, 'diameter_3d': 5.651060000992196, 'ellipse': {'center': [176.97501492884035, 151.17052589332638], 'axes': [105.59978084179568, 111.90025430177677], 'angle': 65.69230041629973}, 'location': [176.97501492884035, 151.17052589332638], 'diameter': 111.90025430177677, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8302766251009868, 'phi': -1.4544182588948082, 'norm_pos': [0.5530469216526261, 0.3701228087778067], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.780742,"{'circle_3d': {'center': [0.8871309185950158, 1.639530855685777, 31.32195071180875], 'normal': [0.1124518910123385, 0.2568363306425456, -0.9598904476396367], 'radius': 2.821361488023498}, 'confidence': 0.11137900638109663, 'timestamp': 245076.849128, 'diameter_3d': 5.642722976046996, 'ellipse': {'center': [177.02810701853377, 151.23329746607033], 'axes': [105.4233971731748, 111.73107548509302], 'angle': 65.67028441109066}, 'location': [177.02810701853377, 151.23329746607033], 'diameter': 111.73107548509302, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8305436202798484, 'phi': -1.4541771383640938, 'norm_pos': [0.553212834432918, 0.36986126055804036], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.78832,"{'circle_3d': {'center': [0.8897621932524693, 1.6426682874836738, 31.323099230241375], 'normal': [0.11267116390045961, 0.25709778329237026, -0.9597947377702511], 'radius': 2.815226587629099}, 'confidence': 0.1321986624208439, 'timestamp': 245076.857528, 'diameter_3d': 5.630453175258198, 'ellipse': {'center': [177.08095513798528, 151.29855326093795], 'axes': [105.17340501646521, 111.48396612412135], 'angle': 65.64952866008564}, 'location': [177.08095513798528, 151.29855326093795], 'diameter': 111.48396612412135, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8308141575272856, 'phi': -1.45394025580557, 'norm_pos': [0.553377984806204, 0.36958936141275855], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.796476,"{'circle_3d': {'center': [0.8923428163020468, 1.6458465665503272, 31.324254315003003], 'normal': [0.11288621582125775, 0.25736263988125807, -0.9596984807067823], 'radius': 2.8147372891719313}, 'confidence': 0.1439908839263971, 'timestamp': 245076.865928, 'diameter_3d': 5.629474578343863, 'ellipse': {'center': [177.13068578657325, 151.35971124196143], 'axes': [105.13452956151649, 111.46055356831154], 'angle': 65.63000689881225}, 'location': [177.13068578657325, 151.35971124196143], 'diameter': 111.46055356831154, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8310882368442543, 'phi': -1.4537076112184386, 'norm_pos': [0.5535333930830414, 0.36933453649182735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.805299,"{'circle_3d': {'center': [0.8948727901659133, 1.6490656836349418, 31.32541596563994], 'normal': [0.11309704697657995, 0.25763089963830926, -0.9596016764870373], 'radius': 2.8113136182968277}, 'confidence': 0.1441826993150844, 'timestamp': 245076.874328, 'diameter_3d': 5.622627236593655, 'ellipse': {'center': [177.180537687348, 151.424191209158], 'axes': [104.98582672590744, 111.32085145527442], 'angle': 65.61173850711045}, 'location': [177.180537687348, 151.424191209158], 'diameter': 111.32085145527442, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8313658582288548, 'phi': -1.4534792046043115, 'norm_pos': [0.5536891802729624, 0.36906586996184165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.812195,"{'circle_3d': {'center': [0.8973521174521166, 1.6523256293847135, 31.3265841827989], 'normal': [0.11330365758376358, 0.2579025617841236, -0.9595043250571242], 'radius': 2.819417378730357}, 'confidence': 0.10857176430297683, 'timestamp': 245076.882728, 'diameter_3d': 5.638834757460714, 'ellipse': {'center': [177.22503526919377, 151.47947251441795], 'axes': [105.2680088839635, 111.63786906937968], 'angle': 65.59467779787711}, 'location': [177.22503526919377, 151.47947251441795], 'diameter': 111.63786906937968, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8316470216820309, 'phi': -1.453255035962375, 'norm_pos': [0.5538282352162305, 0.3688355311899252], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.8262,"{'circle_3d': {'center': [0.8997808009188877, 1.6556263943003158, 31.327758968210937], 'normal': [0.11350604787266118, 0.2581776255270905, -0.959406426272788], 'radius': 2.816997790774573}, 'confidence': 0.10574029669613097, 'timestamp': 245076.891128, 'diameter_3d': 5.633995581549146, 'ellipse': {'center': [177.27253140920794, 151.54465312781963], 'axes': [105.15662481872312, 111.53790539402773], 'angle': 65.57888223831858}, 'location': [177.27253140920794, 151.54465312781963], 'diameter': 111.53790539402773, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8319317272037825, 'phi': -1.4530351052926296, 'norm_pos': [0.5539766606537748, 0.36856394530075154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.8333912,"{'circle_3d': {'center': [0.902158843492112, 1.6589679687578793, 31.328940324699516], 'normal': [0.11370421808709652, 0.25845609006522074, -0.9593079798987395], 'radius': 2.817198394106109}, 'confidence': 0.14099321478668905, 'timestamp': 245076.899528, 'diameter_3d': 5.634396788212218, 'ellipse': {'center': [177.31804423709366, 151.60834293818172], 'axes': [105.14307985765282, 111.54173409250004], 'angle': 65.56430979260205}, 'location': [177.31804423709366, 151.60834293818172], 'diameter': 111.54173409250004, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8322199747951147, 'phi': -1.452819412594335, 'norm_pos': [0.5541188882409177, 0.36829857109090947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.840838,"{'circle_3d': {'center': [0.9044862482328686, 1.6623503429619113, 31.330128256164066], 'normal': [0.11389816848215956, 0.2587379545822234, -0.9592089856100269], 'radius': 2.809224861757856}, 'confidence': 0.12078781233442215, 'timestamp': 245076.907928, 'diameter_3d': 5.618449723515712, 'ellipse': {'center': [177.3656791233397, 151.67991018866215], 'axes': [104.82401341388154, 111.22170309021895], 'angle': 65.5509861118824}, 'location': [177.3656791233397, 151.67991018866215], 'diameter': 111.22170309021895, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8325117644540294, 'phi': -1.452607957868986, 'norm_pos': [0.5542677472604366, 0.36800037421390774], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.8525991,"{'circle_3d': {'center': [0.9067630183872444, 1.6657735070141562, 31.331322767604473], 'normal': [0.11408789932835756, 0.2590232182532438, -0.9591094429899932], 'radius': 2.817242800707658}, 'confidence': 0.12927169330946683, 'timestamp': 245076.916328, 'diameter_3d': 5.634485601415316, 'ellipse': {'center': [177.40623988031817, 151.73837739087455], 'axes': [105.10231307245999, 111.53518577690856], 'angle': 65.5388379287024}, 'location': [177.40623988031817, 151.73837739087455], 'diameter': 111.53518577690856, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8328070961815195, 'phi': -1.452400741115828, 'norm_pos': [0.5543944996259943, 0.367756760871356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.85741,"{'circle_3d': {'center': [0.9089891573612239, 1.6692374508788559, 31.33252386510883], 'normal': [0.11427341090952249, 0.2593118802419688, -0.9590093515312966], 'radius': 2.8210895638614306}, 'confidence': 0.09976707579497124, 'timestamp': 245076.924728, 'diameter_3d': 5.642179127722861, 'ellipse': {'center': [177.44739255158782, 151.80123379677946], 'axes': [105.22459800782696, 111.68338491078262], 'angle': 65.5279173336647}, 'location': [177.44739255158782, 151.80123379677946], 'diameter': 111.68338491078262, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8331059699786272, 'phi': -1.4521977623341649, 'norm_pos': [0.554523101723712, 0.3674948591800856], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.864554,"{'circle_3d': {'center': [0.9111646686988053, 1.6727421643454496, 31.33373155584079], 'normal': [0.11445470352098763, 0.25960393969751827, -0.9589087106369668], 'radius': 2.8254588240471334}, 'confidence': 0.09669421976050306, 'timestamp': 245076.933128, 'diameter_3d': 5.650917648094267, 'ellipse': {'center': [177.48735063065237, 151.86440389925406], 'axes': [105.36622271017445, 111.85224811883062], 'angle': 65.51820611751415}, 'location': [177.48735063065237, 151.86440389925406], 'diameter': 111.85224811883062, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8334083858432808, 'phi': -1.4519990215254033, 'norm_pos': [0.5546479707207886, 0.3672316504197748], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.872542,"{'circle_3d': {'center': [0.9132895561287684, 1.6762876370999615, 31.33494584806445], 'normal': [0.11463177747348458, 0.2598993957603943, -0.9588075196183286], 'radius': 2.825757112247429}, 'confidence': 0.08497476250764345, 'timestamp': 245076.941528, 'diameter_3d': 5.651514224494858, 'ellipse': {'center': [177.52787958940522, 151.9319065356019], 'axes': [105.35568651342402, 111.85981742664522], 'angle': 65.50971237688094}, 'location': [177.52787958940522, 151.9319065356019], 'diameter': 111.85981742664522, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.83371434377651, 'phi': -1.4518045186888324, 'norm_pos': [0.5547746237168913, 0.36695038943499203], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.881634,"{'circle_3d': {'center': [0.9153638235341794, 1.6798738586764657, 31.336166751127642], 'normal': [0.11480463309060214, 0.2601982475584363, -0.9587057776963958], 'radius': 2.821605562092539}, 'confidence': 0.09097966999627703, 'timestamp': 245076.949928, 'diameter_3d': 5.643211124185078, 'ellipse': {'center': [177.56913174606686, 152.00408341822018], 'axes': [105.17894020191424, 111.69110334721857], 'angle': 65.50243219952215}, 'location': [177.56913174606686, 152.00408341822018], 'diameter': 111.69110334721857, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8340238437783147, 'phi': -1.4516142538244525, 'norm_pos': [0.554903536706459, 0.36664965242408265], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.8887548,"{'circle_3d': {'center': [0.9173874749677027, 1.6835008184809896, 31.337394275470267], 'normal': [0.1149732707100624, 0.2605004942088132, -0.9586034840011769], 'radius': 2.8260988016596036}, 'confidence': 0.11722028611107749, 'timestamp': 245076.958328, 'diameter_3d': 5.652197603319207, 'ellipse': {'center': [177.60607185056597, 152.06947401277108], 'axes': [105.32474651845668, 111.86478806168112], 'angle': 65.49632347601397}, 'location': [177.60607185056597, 152.06947401277108], 'diameter': 111.86478806168112, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8343368858497857, 'phi': -1.4514282269316263, 'norm_pos': [0.5550189745330186, 0.36637719161345383], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.897662,"{'circle_3d': {'center': [0.9193605146243462, 1.6871685057404342, 31.338628432607145], 'normal': [0.11513769068144934, 0.2608061348137669, -0.9585006375731036], 'radius': 2.820204610445449}, 'confidence': 0.08517271652584159, 'timestamp': 245076.966728, 'diameter_3d': 5.640409220890898, 'ellipse': {'center': [177.64602399937743, 152.1447436430307], 'axes': [105.08281500444936, 111.62701784975015], 'angle': 65.4914351237129}, 'location': [177.64602399937743, 152.1447436430307], 'diameter': 111.62701784975015, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8346534699887533, 'phi': -1.4512464380116428, 'norm_pos': [0.5551438249980545, 0.36606356815403873], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.9083269,"{'circle_3d': {'center': [0.9212829468841912, 1.6908769095773089, 31.339869235153454], 'normal': [0.1152978933697698, 0.26111516846683985, -0.9583972373609114], 'radius': 2.830048371629715}, 'confidence': 0.09074064492057879, 'timestamp': 245076.975128, 'diameter_3d': 5.66009674325943, 'ellipse': {'center': [177.6789193744162, 152.20698697573405], 'axes': [105.42792148504823, 112.01255737935897], 'angle': 65.4876881907931}, 'location': [177.6789193744162, 152.20698697573405], 'diameter': 112.01255737935897, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8349735961962967, 'phi': -1.4510688870638502, 'norm_pos': [0.5552466230450507, 0.3658042209344414], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.916557,"{'circle_3d': {'center': [0.9231547762912797, 1.6946260189719622, 31.341116696811937], 'normal': [0.11545387915369386, 0.26142759424972767, -0.9582932822227046], 'radius': 2.8164736439581946}, 'confidence': 0.06765671066355217, 'timestamp': 245076.983528, 'diameter_3d': 5.632947287916389, 'ellipse': {'center': [177.7198673882171, 152.2905671187084], 'axes': [104.8993798408026, 111.47056922602785], 'angle': 65.48518833999486}, 'location': [177.7198673882171, 152.2905671187084], 'diameter': 111.47056922602785, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8352972644735435, 'phi': -1.4508955740876552, 'norm_pos': [0.5553745855881784, 0.365455970338715], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.925802,"{'circle_3d': {'center': [0.924976007535687, 1.6984158227222839, 31.34237083235973], 'normal': [0.11560564842406108, 0.2617434112289211, -0.9581887709270549], 'radius': 2.8270879544813425}, 'confidence': 0.11137413784459559, 'timestamp': 245076.991928, 'diameter_3d': 5.654175908962685, 'ellipse': {'center': [177.75048867830998, 152.353687723516], 'axes': [105.27286223083135, 111.88655344049857], 'angle': 65.48379612241007}, 'location': [177.75048867830998, 152.353687723516], 'diameter': 111.88655344049857, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8356244748182502, 'phi': -1.450726499084259, 'norm_pos': [0.5554702771197186, 0.36519296781868327], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.932363,"{'circle_3d': {'center': [0.9304491090750648, 1.5862848988082257, 31.312986544045117], 'normal': [0.11606174021900928, 0.2523991675694163, -0.9606374616199397], 'radius': 2.8272599161001555}, 'confidence': 0.1139736808569998, 'timestamp': 245077.000328, 'diameter_3d': 5.654519832200311, 'ellipse': {'center': [177.87068365870994, 150.20206479450206], 'axes': [105.80058318905796, 111.99661512656812], 'angle': 64.48986671580882}, 'location': [177.87068365870994, 150.20206479450206], 'diameter': 111.99661512656812, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8259552272315325, 'phi': -1.4505616620530537, 'norm_pos': [0.5558458864334686, 0.37415806335624135], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.940466,"{'circle_3d': {'center': [0.9319251130821931, 1.5982393995361357, 31.316312585402894], 'normal': [0.11618474055293661, 0.2533953759634088, -0.9603602915067914], 'radius': 2.8305914262461447}, 'confidence': 0.1255556669738905, 'timestamp': 245077.008728, 'diameter_3d': 5.661182852492289, 'ellipse': {'center': [177.89642281408393, 150.42859929279777], 'axes': [105.86620910820615, 112.11697180168586], 'angle': 64.5635031701011}, 'location': [177.89642281408393, 150.42859929279777], 'diameter': 112.11697180168586, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8269849073491848, 'phi': -1.4504010629940394, 'norm_pos': [0.5559263212940123, 0.37321416961334264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.950013,"{'circle_3d': {'center': [0.9336519148751143, 1.6006235928283394, 31.31715098111902], 'normal': [0.11632864070234672, 0.2535940587377591, -0.9602904251971142], 'radius': 2.8165316780647793}, 'confidence': 0.11445438822139013, 'timestamp': 245077.017128, 'diameter_3d': 5.633063356129559, 'ellipse': {'center': [177.93502404454537, 150.4862422145763], 'axes': [105.32476174816105, 111.55680327878632], 'angle': 64.55349258051892}, 'location': [177.93502404454537, 150.4862422145763], 'diameter': 111.55680327878632, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8271902988744062, 'phi': -1.4502447019066815, 'norm_pos': [0.5560469501392042, 0.37297399077259874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595229712.9569721,"{'circle_3d': {'center': [0.93532853084011, 1.6030414013151244, 31.3179929873961], 'normal': [0.11646835869942972, 0.25379554277832456, -0.9602202580073578], 'radius': 2.8233716438828926}, 'confidence': 0.07612413185495202, 'timestamp': 245077.025528, 'diameter_3d': 5.646743287765785, 'ellipse': {'center': [177.9644827034066, 150.52664875751617], 'axes': [105.56583135471979, 111.82494698579704], 'angle': 64.54457328328165}, 'location': [177.9644827034066, 150.52664875751617], 'diameter': 111.82494698579704, 'sphere': {'center': [-0.4622917735530463, -1.4425051120247696, 42.84063608348439], 'radius': 12.0}, 'projected_sphere': {'center': [153.3096021486622, 99.12371871154029], 'axes': [347.33377840149365, 347.33377840149365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 59, 'model_birth_timestamp': 245065.702328, 'theta': 1.8273985975490177, 'phi': -1.4500925787920635, 'norm_pos': [0.5561390084481456, 0.37280563017701596], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
