#NEXT_T5_EU_PS_B1_C3_S6_0206113152
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
1199.096,0.002773033,0.07374682,-0.1461796,359.4306,359.9407,3.077018,-0.001034486,0.009937346,0.9999501,-0.1378858,-0.1378858,1.85382,DwellButton,7.690977,
1199.112,0.002852512,0.07374331,-0.1461706,359.4243,359.9521,3.08552,-0.000835744,0.0100484,0.9999492,-0.1378858,-0.1378858,1.853829,MixedRealityCamera,7.703369,
1199.129,0.002861776,0.07378738,-0.1461371,359.3946,359.9518,3.053372,-0.0008412002,0.01056604,0.9999439,-0.1378858,-0.1378858,1.853863,MixedRealityCamera,7.729846,
1199.145,0.002904785,0.07376994,-0.1460616,359.3739,359.9451,3.066135,-0.0009575622,0.01092647,0.9999399,-0.1378858,-0.1378858,1.853938,MixedRealityCamera,7.744381,
1199.161,0.002894563,0.07377747,-0.1460313,359.3573,359.9113,3.078006,-0.0015484,0.01121754,0.9999359,-0.1378858,-0.1378858,1.853969,MixedRealityCamera,7.741541,
1199.178,0.002832405,0.07368739,-0.1459882,359.3456,359.8855,3.068925,-0.001997658,0.01142034,0.9999328,-0.1378858,-0.1378858,1.854012,MixedRealityCamera,7.73548,
1199.195,0.002777353,0.07365747,-0.1459781,359.3493,359.8784,3.054063,-0.002122242,0.01135715,0.9999332,-0.1378858,-0.1378858,1.854022,MixedRealityCamera,7.727255,
1199.212,0.002739867,0.07356885,-0.1459608,359.3504,359.8748,3.059011,-0.002185924,0.01133662,0.9999334,-0.1378858,-0.1378858,1.854039,MixedRealityCamera,7.721691,
1199.229,0.002644905,0.07355975,-0.1459519,359.3556,359.8798,3.065717,-0.002097373,0.01124646,0.9999346,-0.1378858,-0.1378858,1.854048,MixedRealityCamera,7.718208,
1199.245,0.002553136,0.07353516,-0.1459445,359.3359,359.8708,3.098484,-0.002255539,0.01159053,0.9999303,-0.1378858,-0.1378858,1.854056,MixedRealityCamera,7.728779,
1199.261,0.002477498,0.0735716,-0.1458919,359.2949,359.8747,3.110107,-0.002186882,0.0123057,0.9999219,-0.1378858,-0.1378858,1.854108,MixedRealityCamera,7.766045,
1199.278,0.002392903,0.07360097,-0.145823,359.2537,359.8836,3.14111,-0.002031097,0.01302461,0.9999131,-0.1378858,-0.1378858,1.854177,MixedRealityCamera,7.805748,
