imu_packets,1257
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595922335.267974,B1116894,0.05017,0.05377,-0.88824,0.45349,0.2531
1595922335.272619,B1116900,0.05017,0.05365,-0.88812,0.45374,0.2531
1595922335.278029,B1116905,0.05017,0.05359,-0.88800,0.45392,0.2531
1595922335.282323,B1116910,0.05017,0.05347,-0.88794,0.45410,0.2531
1595922335.288915,B1116915,0.05017,0.05341,-0.88782,0.45428,0.2531
1595922335.2922702,B1116920,0.05017,0.05334,-0.88776,0.45447,0.2531
1595922335.2981749,B1116926,0.05017,0.05328,-0.88770,0.45459,0.2531
1595922335.304456,B1116931,0.05017,0.05322,-0.88763,0.45465,0.2531
1595922335.3094661,B1116937,0.05017,0.05322,-0.88763,0.45477,0.2531
1595922335.314566,B1116942,0.05011,0.05316,-0.88757,0.45477,0.2531
1595922335.3205051,B1116948,0.05011,0.05310,-0.88757,0.45483,0.2531
1595922335.3256488,B1116953,0.05011,0.05310,-0.88757,0.45483,0.2531
1595922335.331208,B1116958,0.05005,0.05304,-0.88763,0.45477,0.2531
1595922335.335764,B1116963,0.05005,0.05298,-0.88763,0.45471,0.2531
1595922335.341795,B1116968,0.05005,0.05292,-0.88770,0.45465,0.2531
1595922335.348534,B1116974,0.04999,0.05292,-0.88776,0.45453,0.2531
1595922335.351598,B1116979,0.04999,0.05280,-0.88782,0.45441,0.2531
1595922335.3564851,B1116984,0.04993,0.05273,-0.88788,0.45428,0.2531
1595922335.361669,B1116989,0.04987,0.05267,-0.88800,0.45410,0.2531
1595922335.367224,B1116994,0.04987,0.05261,-0.88806,0.45398,0.2531
1595922335.372677,B1117000,0.04980,0.05255,-0.88818,0.45380,0.2531
1595922335.377103,B1117005,0.04974,0.05243,-0.88831,0.45349,0.2531
1595922335.3820102,B1117010,0.04974,0.05231,-0.88843,0.45331,0.2531
1595922335.3876858,B1117015,0.04968,0.05225,-0.88855,0.45312,0.2531
1595922335.392564,B1117020,0.04968,0.05219,-0.88861,0.45300,0.2531
1595922335.397216,B1117025,0.04968,0.05212,-0.88867,0.45282,0.2531
1595922335.402575,B1117030,0.04962,0.05206,-0.88879,0.45270,0.2531
1595922335.4074612,B1117035,0.04962,0.05194,-0.88885,0.45258,0.2531
1595922335.413036,B1117040,0.04962,0.05188,-0.88892,0.45239,0.2531
1595922335.418269,B1117045,0.04962,0.05182,-0.88898,0.45227,0.2531
1595922335.423397,B1117051,0.04962,0.05176,-0.88904,0.45215,0.2531
1595922335.4289348,B1117056,0.04962,0.05170,-0.88910,0.45209,0.2531
1595922335.4345422,B1117062,0.04962,0.05157,-0.88916,0.45197,0.2531
1595922335.440635,B1117067,0.04962,0.05151,-0.88922,0.45190,0.2531
